Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1542751200.0 1.0 60 68 147 NA NA NA NA NA 114 136 234 NA NA NA NA NA 2953 554 1364 NA NA NA NA NA 3404 669 1558 NA NA NA NA NA
1542751200.0 10.0 NA 104 230 0 NA NA NA NA NA 155 315 0 NA NA NA NA NA 2097 2910 523 NA NA NA NA NA 2401 3217 657 NA NA NA NA
1542751200.0 1000.0 NA 231 152 0 51 NA NA NA NA 320 248 0 85 NA NA NA NA 3069 1429 883 358 NA NA NA NA 3777 1875 1131 546 NA NA NA
1542751200.0 10001.0 NA 156 305 82 0 NA NA NA NA 239 408 115 0 NA NA NA NA 1535 1748 411 2187 NA NA NA NA 2013 1990 575 2344 NA NA NA
1542751200.0 10002.0 NA 172 303 83 0 NA NA NA NA 239 408 115 0 NA NA NA NA 1371 1842 388 2217 NA NA NA NA 1544 2095 536 2358 NA NA NA
1542751200.0 10003.0 NA 162 300 82 0 NA NA NA NA 241 408 115 0 NA NA NA NA 1358 1999 423 2249 NA NA NA NA 1549 2261 594 2413 NA NA NA
1542751200.0 10004.0 NA 174 307 73 0 NA NA NA NA 238 408 115 0 NA NA NA NA 1436 1889 435 2188 NA NA NA NA 1748 2219 621 2358 NA NA NA
1542751200.0 10005.0 NA 172 306 82 0 NA NA NA NA 238 408 114 0 NA NA NA NA 1282 1852 384 2197 NA NA NA NA 1492 2118 538 2350 NA NA NA
1542751200.0 10006.0 NA 153 313 82 0 NA NA NA NA 238 408 114 0 NA NA NA NA 1578 1895 420 2120 NA NA NA NA 2042 2150 588 2251 NA NA NA
1542751200.0 10007.0 NA 175 316 92 0 NA NA NA NA 239 408 128 0 NA NA NA NA 1407 1851 421 2216 NA NA NA NA 1728 2202 583 2391 NA NA NA
1542751200.0 10008.0 NA 163 301 91 0 NA NA NA NA 239 408 127 0 NA NA NA NA 1351 1912 427 2213 NA NA NA NA 1525 2168 588 2369 NA NA NA
1542751200.0 10009.0 NA 170 301 84 0 NA NA NA NA 240 408 127 0 NA NA NA NA 1338 1968 441 2283 NA NA NA NA 1540 2265 601 2422 NA NA NA
1542751200.0 1001.0 NA 208 108 0 0 0 0 0 NA 268 153 0 0 0 0 0 NA 2697 547 95 140 356 158 316 NA 3292 860 189 221 492 513 447
1542751200.0 1002.0 NA 236 69 NA NA NA NA NA NA 311 119 NA NA NA NA NA NA 3466 427 NA NA NA NA NA NA 4070 620 NA NA NA NA NA
1542751200.0 10023.0 NA 155 300 82 0 NA NA NA NA 238 408 114 0 NA NA NA NA 1663 1864 386 2322 NA NA NA NA 2194 2119 532 2531 NA NA NA
1542751200.0 10024.0 NA 184 320 90 0 NA NA NA NA 254 411 130 0 NA NA NA NA 1813 2041 402 2319 NA NA NA NA 2193 2333 562 2460 NA NA NA
1542751200.0 10024.1 NA 186 161 0 NA NA NA NA NA 255 212 0 NA NA NA NA NA 1488 974 339 NA NA NA NA NA 1677 1347 464 NA NA NA NA
1542751200.0 10024.2 NA 185 316 0 NA NA NA NA NA 255 409 0 NA NA NA NA NA 1465 2219 2298 NA NA NA NA NA 1645 2531 2467 NA NA NA NA
1542751200.0 10024.3 NA 189 154 0 NA NA NA NA NA 255 205 0 NA NA NA NA NA 1484 925 353 NA NA NA NA NA 1697 1215 464 NA NA NA NA
1542751200.0 10024.4 NA 180 316 0 NA NA NA NA NA 255 411 0 NA NA NA NA NA 1548 2011 2240 NA NA NA NA NA 1818 2255 2428 NA NA NA NA
1542751200.0 10024.5 NA 186 161 0 NA NA NA NA NA 255 212 0 NA NA NA NA NA 1532 988 428 NA NA NA NA NA 1756 1287 609 NA NA NA NA
1542751200.0 10024.6 NA 186 314 0 NA NA NA NA NA 255 409 0 NA NA NA NA NA 1453 2024 2224 NA NA NA NA NA 1660 2287 2402 NA NA NA NA
1542751200.0 10025.0 NA 162 313 74 0 NA NA NA NA 246 409 115 0 NA NA NA NA 1407 1967 442 2283 NA NA NA NA 1622 2239 620 2440 NA NA NA
1542751200.0 10026.0 NA 171 317 85 0 NA NA NA NA 257 411 126 0 NA NA NA NA 1702 2157 435 2317 NA NA NA NA 2220 2421 586 2487 NA NA NA
1542751200.0 1003.0 NA 200 0 NA NA NA NA NA NA 264 0 NA NA NA NA NA NA 3566 652 NA NA NA NA NA NA 4257 905 NA NA NA NA NA
1542751200.0 1004.0 NA 176 94 0 0 0 0 NA NA 236 137 0 0 0 0 NA NA 1021 362 92 146 292 317 NA NA 1352 652 286 242 484 422 NA
1542751200.0 10042.0 NA 170 307 93 0 NA NA NA NA 246 409 129 0 NA NA NA NA 1450 1980 429 2286 NA NA NA NA 1627 2324 592 2451 NA NA NA
1542751200.0 10059.0 NA 182 323 85 0 NA NA NA NA 260 411 126 0 NA NA NA NA 1962 2544 418 2329 NA NA NA NA 2609 2850 575 2503 NA NA NA
1542751200.0 10071.0 NA 163 305 76 0 NA NA NA NA 247 409 116 0 NA NA NA NA 1295 1856 354 1905 NA NA NA NA 1686 2208 490 2012 NA NA NA
1542751200.0 101.0 81 NA NA NA NA NA NA NA 150 NA NA NA NA NA NA NA 930 NA NA NA NA NA NA NA 1023 NA NA NA NA NA NA NA
1542751200.0 1010.0 NA 22 36 0 NA NA NA NA NA 69 81 0 NA NA NA NA NA 131 196 182 NA NA NA NA NA 653 353 1158 NA NA NA NA
1542751200.0 102.0 91 NA NA NA NA NA NA NA 150 NA NA NA NA NA NA NA 746 NA NA NA NA NA NA NA 868 NA NA NA NA NA NA NA
1542751200.0 1020.0 NA 36 NA NA NA NA NA NA NA 102 NA NA NA NA NA NA NA 286 NA NA NA NA NA NA NA 642 NA NA NA NA NA NA
1542751200.0 10224.0 NA 241 403 0 NA NA NA NA NA 338 518 0 NA NA NA NA NA 3732 4146 1933 NA NA NA NA NA 4302 4739 2040 NA NA NA NA
1542751200.0 10225.0 NA 260 403 0 NA NA NA NA NA 339 531 0 NA NA NA NA NA 3817 4145 1916 NA NA NA NA NA 4630 4955 2041 NA NA NA NA
1542751200.0 103.0 43 0 0 NA NA NA NA NA 87 0 0 NA NA NA NA NA 382 132 1090 NA NA NA NA NA 515 199 1366 NA NA NA NA NA
1542751200.0 1030.0 NA 140 44 0 NA NA NA NA NA 246 80 0 NA NA NA NA NA 10984 265 89 NA NA NA NA NA 12402 386 203 NA NA NA NA
1542751200.0 10424.0 NA 195 321 0 NA NA NA NA NA 255 410 0 NA NA NA NA NA 1313 1909 1916 NA NA NA NA NA 1901 2169 2036 NA NA NA NA
1542751200.0 105.0 61 73 29 NA NA NA NA NA 114 136 62 NA NA NA NA NA 1405 383 94 NA NA NA NA NA 1577 505 154 NA NA NA NA NA
1542751200.0 106.0 43 0 0 NA NA NA NA NA 87 0 0 NA NA NA NA NA 381 137 1066 NA NA NA NA NA 557 219 1304 NA NA NA NA NA
1542751200.0 107.0 61 76 218 NA NA NA NA NA 115 136 296 NA NA NA NA NA 2452 377 1366 NA NA NA NA NA 2746 528 1700 NA NA NA NA NA
1542751200.0 108.0 63 77 222 NA NA NA NA NA 117 136 298 NA NA NA NA NA 3699 403 1488 NA NA NA NA NA 4014 528 1898 NA NA NA NA NA
1542751200.0 10823.0 52 153 304 73 0 NA NA NA 99 229 408 114 0 NA NA NA 742 1188 1660 333 1861 NA NA NA 969 1798 2232 546 1949 NA NA NA
1542751200.0 10824.0 55 171 308 85 0 NA NA NA 103 239 409 128 0 NA NA NA 3561 1336 1898 400 2146 NA NA NA 3938 1552 2131 544 2234 NA NA NA
1542751200.0 10825.0 55 165 311 73 0 NA NA NA 101 236 409 115 0 NA NA NA 2691 1296 1749 347 1907 NA NA NA 2958 1759 2264 591 1999 NA NA NA
1542751200.0 10826.0 63 165 316 84 0 NA NA NA 105 241 409 126 0 NA NA NA 5829 1402 2110 376 1919 NA NA NA 6568 1855 2365 554 2013 NA NA NA
1542751200.0 10842.0 54 157 304 92 0 NA NA NA 101 232 409 128 0 NA NA NA 1061 1152 1679 385 1886 NA NA NA 1293 2248 1913 534 1991 NA NA NA
1542751200.0 109.0 62 75 219 NA NA NA NA NA 117 136 298 NA NA NA NA NA 3451 405 1467 NA NA NA NA NA 3665 585 1839 NA NA NA NA NA
1542751200.0 11.0 NA 85 243 0 58 NA NA NA NA 144 318 0 99 NA NA NA NA 1680 1443 608 209 NA NA NA NA 1956 1687 749 386 NA NA NA
1542751200.0 110.0 50 72 218 NA NA NA NA NA 95 136 292 NA NA NA NA NA 498 355 1297 NA NA NA NA NA 921 519 1599 NA NA NA NA NA
1542751200.0 1102.0 NA 100 231 116 73 NA NA NA NA 151 313 182 157 NA NA NA NA 2409 3853 1556 310 NA NA NA NA 2996 4281 1895 377 NA NA NA
1542751200.0 111.0 63 75 221 NA NA NA NA NA 115 136 296 NA NA NA NA NA 1477 305 1321 NA NA NA NA NA 1741 450 1600 NA NA NA NA NA
1542751200.0 112.0 58 73 216 NA NA NA NA NA 115 136 295 NA NA NA NA NA 2673 394 1328 NA NA NA NA NA 2979 574 1753 NA NA NA NA NA
1542751200.0 11224.0 61 176 310 0 NA NA NA NA 103 238 409 0 NA NA NA NA 3502 1323 1855 1885 NA NA NA NA 4451 1672 2099 2025 NA NA NA NA
1542751200.0 113.0 63 75 221 NA NA NA NA NA 117 136 297 NA NA NA NA NA 3149 386 1387 NA NA NA NA NA 3377 563 1668 NA NA NA NA NA
