Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1542232800.0 1.0 95 107 199 NA NA NA NA NA NA 193 583 348 NA NA NA NA NA NA 2466 600 1037 NA NA NA NA NA NA 1421 499 1145 NA NA NA NA NA NA
1542232800.0 10.0 NA 143 306 0 NA NA NA NA NA NA 593 448 0 NA NA NA NA NA NA 3347 4229 629 NA NA NA NA NA NA 2002 2566 719 NA NA NA NA NA
1542232800.0 1000.0 NA 295 209 0 64 NA NA NA NA NA 452 288 0 108 NA NA NA NA NA 2692 1191 698 270 NA NA NA NA NA 1495 1130 746 304 NA NA NA NA
1542232800.0 10001.0 NA 174 373 0 79 NA NA NA NA NA 610 571 0 127 NA NA NA NA NA 537 1423 867 242 NA NA NA NA NA 355 1398 922 382 NA NA NA NA
1542232800.0 10002.0 NA 172 370 0 88 NA NA NA NA NA 609 539 0 126 NA NA NA NA NA 711 1391 861 225 NA NA NA NA NA 955 1385 916 289 NA NA NA NA
1542232800.0 10003.0 NA 180 367 0 86 NA NA NA NA NA 608 528 0 135 NA NA NA NA NA 631 1518 876 217 NA NA NA NA NA 399 1481 917 337 NA NA NA NA
1542232800.0 10004.0 NA 172 366 0 87 NA NA NA NA NA 607 531 0 127 NA NA NA NA NA 737 1479 866 282 NA NA NA NA NA 513 1524 904 288 NA NA NA NA
1542232800.0 10005.0 NA 170 385 0 86 NA NA NA NA NA 564 521 0 135 NA NA NA NA NA 711 1405 864 216 NA NA NA NA NA 816 1490 932 353 NA NA NA NA
1542232800.0 10006.0 NA 182 380 0 78 NA NA NA NA NA 565 551 0 133 NA NA NA NA NA 546 1334 867 348 NA NA NA NA NA 377 1356 951 664 NA NA NA NA
1542232800.0 10007.0 NA 171 382 0 88 NA NA NA NA NA 610 540 0 126 NA NA NA NA NA 597 1449 874 217 NA NA NA NA NA 426 1404 951 309 NA NA NA NA
1542232800.0 10008.0 NA 175 369 0 87 NA NA NA NA NA 608 560 0 132 NA NA NA NA NA 590 1454 895 212 NA NA NA NA NA 412 1402 980 294 NA NA NA NA
1542232800.0 10009.0 NA 184 386 0 85 NA NA NA NA NA 565 550 0 127 NA NA NA NA NA 644 1485 940 217 NA NA NA NA NA 610 1418 994 300 NA NA NA NA
1542232800.0 1001.0 NA 273 130 0 0 0 0 0 0 NA 388 176 0 0 0 0 0 0 NA 2498 653 92 67 111 239 119 252 NA 2017 625 143 118 191 285 157 298
1542232800.0 1001.2 NA 380 143 0 NA NA NA NA NA NA 626 209 0 NA NA NA NA NA NA 13635 1770 111 NA NA NA NA NA NA 4571 1165 189 NA NA NA NA NA
1542232800.0 1002.0 NA 319 94 NA NA NA NA NA NA NA 437 145 NA NA NA NA NA NA NA 2843 365 NA NA NA NA NA NA NA 2472 279 NA NA NA NA NA NA
1542232800.0 10023.0 NA 176 370 0 78 NA NA NA NA NA 565 571 0 126 NA NA NA NA NA 737 1373 873 218 NA NA NA NA NA 446 1374 921 320 NA NA NA NA
1542232800.0 10024.0 NA 192 385 0 89 NA NA NA NA NA 565 574 0 134 NA NA NA NA NA 639 1704 912 293 NA NA NA NA NA 387 1471 952 283 NA NA NA NA
1542232800.0 10024.1 NA 182 194 0 NA NA NA NA NA NA 521 332 0 NA NA NA NA NA NA 834 761 331 NA NA NA NA NA NA 691 1127 392 NA NA NA NA NA
1542232800.0 10024.2 NA 170 369 0 NA NA NA NA NA NA 608 550 0 NA NA NA NA NA NA 757 1809 907 NA NA NA NA NA NA 797 1697 977 NA NA NA NA NA
1542232800.0 10024.3 NA 187 184 0 NA NA NA NA NA NA 608 342 0 NA NA NA NA NA NA 804 773 276 NA NA NA NA NA NA 476 858 366 NA NA NA NA NA
1542232800.0 10024.4 NA 174 372 0 NA NA NA NA NA NA 564 559 0 NA NA NA NA NA NA 827 1826 927 NA NA NA NA NA NA 663 1694 1043 NA NA NA NA NA
1542232800.0 10024.5 NA 192 155 0 NA NA NA NA NA NA 610 232 0 NA NA NA NA NA NA 648 450 120 NA NA NA NA NA NA 430 666 173 NA NA NA NA NA
1542232800.0 10025.0 NA 187 381 0 79 NA NA NA NA NA 609 540 0 132 NA NA NA NA NA 586 1565 871 295 NA NA NA NA NA 383 1475 915 301 NA NA NA NA
1542232800.0 10026.0 NA 195 398 0 83 NA NA NA NA NA 608 597 0 128 NA NA NA NA NA 822 1862 890 227 NA NA NA NA NA 692 1446 961 296 NA NA NA NA
1542232800.0 1003.0 NA 276 0 NA NA NA NA NA NA NA 383 0 NA NA NA NA NA NA NA 2702 615 NA NA NA NA NA NA NA 1534 1195 NA NA NA NA NA NA
1542232800.0 1004.0 NA 237 106 0 0 0 0 NA NA NA 354 150 0 0 0 0 NA NA NA 1008 424 126 175 263 252 NA NA NA 980 410 285 322 293 285 NA NA
1542232800.0 10042.0 NA 187 376 0 78 NA NA NA NA NA 565 552 0 135 NA NA NA NA NA 635 1545 873 218 NA NA NA NA NA 408 1445 910 342 NA NA NA NA
1542232800.0 10059.0 NA 188 394 0 84 NA NA NA NA NA 566 583 0 128 NA NA NA NA NA 806 2078 903 233 NA NA NA NA NA 454 1541 980 462 NA NA NA NA
1542232800.0 10071.0 NA 191 376 0 78 NA NA NA NA NA 609 550 0 127 NA NA NA NA NA 614 1598 909 224 NA NA NA NA NA 383 1427 955 314 NA NA NA NA
1542232800.0 101.0 103 NA NA NA NA NA NA NA NA 161 NA NA NA NA NA NA NA NA 807 NA NA NA NA NA NA NA NA 1343 NA NA NA NA NA NA NA NA
1542232800.0 1010.0 NA 27 42 0 NA NA NA NA NA NA 84 99 0 NA NA NA NA NA NA 169 218 141 NA NA NA NA NA NA 1343 309 228 NA NA NA NA NA
1542232800.0 102.0 109 NA NA NA NA NA NA NA NA 177 NA NA NA NA NA NA NA NA 728 NA NA NA NA NA NA NA NA 956 NA NA NA NA NA NA NA NA
1542232800.0 1020.0 NA 84 25 0 90 NA NA NA NA NA 146 71 0 145 NA NA NA NA NA 208 88 58 226 NA NA NA NA NA 376 162 93 344 NA NA NA NA
1542232800.0 10224.0 NA 333 596 0 NA NA NA NA NA NA 627 886 0 NA NA NA NA NA NA 2845 3899 949 NA NA NA NA NA NA 1851 2418 1007 NA NA NA NA NA
1542232800.0 10225.0 NA 321 629 0 NA NA NA NA NA NA 581 816 0 NA NA NA NA NA NA 2761 3566 964 NA NA NA NA NA NA 1680 2421 1113 NA NA NA NA NA
1542232800.0 103.0 78 93 278 NA NA NA NA NA NA 151 584 424 NA NA NA NA NA NA 1227 375 1270 NA NA NA NA NA NA 1165 797 1567 NA NA NA NA NA NA
1542232800.0 1030.0 NA 193 56 0 0 NA NA NA NA NA 388 103 0 0 NA NA NA NA NA 7342 279 59 62 NA NA NA NA NA 2331 256 123 246 NA NA NA NA
1542232800.0 1040.0 NA 347 32 0 NA NA NA NA NA NA 563 75 0 NA NA NA NA NA NA 11231 121 121 NA NA NA NA NA NA 4106 238 246 NA NA NA NA NA
1542232800.0 1040.1 NA 83 37 0 NA NA NA NA NA NA 144 74 0 NA NA NA NA NA NA 516 134 152 NA NA NA NA NA NA 709 214 227 NA NA NA NA NA
1542232800.0 10424.0 NA 175 367 0 NA NA NA NA NA NA 607 538 0 NA NA NA NA NA NA 750 1775 962 NA NA NA NA NA NA 663 1681 1085 NA NA NA NA NA
1542232800.0 105.0 99 97 39 NA NA NA NA NA NA 198 585 75 NA NA NA NA NA NA 1385 611 105 NA NA NA NA NA NA 959 469 158 NA NA NA NA NA NA
1542232800.0 106.0 50 0 0 NA NA NA NA NA NA 108 0 0 NA NA NA NA NA NA 749 242 1066 NA NA NA NA NA NA 855 893 1933 NA NA NA NA NA NA
1542232800.0 107.0 103 111 282 NA NA NA NA NA NA 214 585 415 NA NA NA NA NA NA 1927 509 1290 NA NA NA NA NA NA 1220 389 1374 NA NA NA NA NA NA
1542232800.0 108.0 92 105 303 NA NA NA NA NA NA 215 584 433 NA NA NA NA NA NA 3381 592 1421 NA NA NA NA NA NA 1683 597 1812 NA NA NA NA NA NA
1542232800.0 10801.0 NA 306 401 0 95 152 NA NA NA NA 637 600 0 143 232 NA NA NA NA 1671 1580 1628 351 513 NA NA NA NA 1481 1496 1685 387 547 NA NA NA
1542232800.0 10802.0 NA 299 409 0 95 166 NA NA NA NA 683 584 0 140 233 NA NA NA NA 1598 1607 1654 352 527 NA NA NA NA 1336 1532 1772 396 554 NA NA NA
1542232800.0 10803.0 NA 294 393 0 87 160 NA NA NA NA 687 601 0 149 244 NA NA NA NA 1707 1701 1656 366 526 NA NA NA NA 1405 1587 1712 520 545 NA NA NA
1542232800.0 10804.0 NA 292 398 0 87 142 NA NA NA NA 679 611 0 141 206 NA NA NA NA 1712 1646 1604 430 513 NA NA NA NA 1510 1580 1674 429 557 NA NA NA
1542232800.0 10805.0 NA 298 402 0 97 167 NA NA NA NA 675 574 0 138 247 NA NA NA NA 1697 1593 1705 366 514 NA NA NA NA 1457 1529 1756 398 534 NA NA NA
1542232800.0 10806.0 NA 278 396 0 98 132 NA NA NA NA 674 563 0 146 185 NA NA NA NA 1737 1579 1716 433 509 NA NA NA NA 1516 1545 1824 439 550 NA NA NA
1542232800.0 10807.0 NA 281 402 0 107 155 NA NA NA NA 690 584 0 152 228 NA NA NA NA 1872 1734 1643 378 532 NA NA NA NA 1534 2228 1705 472 588 NA NA NA
1542232800.0 10808.0 NA 273 401 0 105 163 NA NA NA NA 663 584 0 154 242 NA NA NA NA 1753 1700 1670 373 510 NA NA NA NA 1475 1622 1727 503 553 NA NA NA
1542232800.0 10809.0 NA 284 404 0 105 166 NA NA NA NA 645 599 0 160 234 NA NA NA NA 1718 1746 1606 374 516 NA NA NA NA 1383 1641 1693 608 544 NA NA NA
1542232800.0 10823.0 NA 276 381 0 99 127 NA NA NA NA 688 563 0 143 191 NA NA NA NA 1836 1620 1677 420 504 NA NA NA NA 1465 1710 1734 457 572 NA NA NA
1542232800.0 10824.0 NA 281 426 0 107 163 NA NA NA NA 635 574 0 150 240 NA NA NA NA 1793 1883 1660 387 524 NA NA NA NA 1449 2148 1739 470 546 NA NA NA
1542232800.0 10824.1 NA 285 205 0 NA NA NA NA NA NA 713 361 0 NA NA NA NA NA NA 1858 725 328 NA NA NA NA NA NA 1431 800 409 NA NA NA NA NA
1542232800.0 10824.5 NA 303 167 0 NA NA NA NA NA NA 648 248 0 NA NA NA NA NA NA 1785 514 117 NA NA NA NA NA NA 1424 620 163 NA NA NA NA NA
1542232800.0 10824.6 NA 282 414 0 104 158 NA NA NA NA 646 609 0 151 240 NA NA NA NA 1905 1893 1690 380 524 NA NA NA NA 1553 1699 1757 488 538 NA NA NA
1542232800.0 10825.0 NA 289 417 0 97 162 NA NA NA NA 682 614 0 142 244 NA NA NA NA 1725 1735 1631 364 519 NA NA NA NA 1402 2292 1684 460 530 NA NA NA
1542232800.0 10826.0 NA 296 432 0 97 160 NA NA NA NA 667 622 0 159 236 NA NA NA NA 2005 2039 1628 398 529 NA NA NA NA 1522 1638 1684 429 563 NA NA NA
1542232800.0 10842.0 NA 280 415 0 100 162 NA NA NA NA 692 583 0 156 234 NA NA NA NA 1767 1694 1628 382 530 NA NA NA NA 1388 1550 1720 438 553 NA NA NA
1542232800.0 10859.0 NA 337 438 0 106 167 NA NA NA NA 683 583 0 154 233 NA NA NA NA 1895 2359 1659 473 521 NA NA NA NA 1407 1713 1755 457 548 NA NA NA
1542232800.0 10871.0 NA 287 418 0 106 152 NA NA NA NA 671 611 0 148 236 NA NA NA NA 1991 1922 1658 395 527 NA NA NA NA 1527 1639 1722 452 560 NA NA NA
1542232800.0 109.0 96 106 287 NA NA NA NA NA NA 219 584 440 NA NA NA NA NA NA 2404 582 1568 NA NA NA NA NA NA 1351 573 1608 NA NA NA NA NA NA
1542232800.0 11.0 NA 128 298 0 79 NA NA NA NA NA 604 461 0 122 NA NA NA NA NA 2086 1798 694 313 NA NA NA NA NA 865 1509 761 301 NA NA NA NA
1542232800.0 110.0 70 111 293 NA NA NA NA NA NA 137 585 429 NA NA NA NA NA NA 535 439 1243 NA NA NA NA NA NA 1094 603 1694 NA NA NA NA NA NA
1542232800.0 1102.0 NA 140 319 177 125 NA NA NA NA NA 602 456 244 176 NA NA NA NA NA 2539 3744 1788 306 NA NA NA NA NA 1002 1962 873 218 NA NA NA NA
1542232800.0 11024.0 NA 506 719 0 171 NA NA NA NA NA 755 1015 0 248 NA NA NA NA NA 5221 5363 1705 535 NA NA NA NA NA 2585 2946 1741 551 NA NA NA NA
1542232800.0 11024.2 NA 496 718 0 153 NA NA NA NA NA 833 1092 0 244 NA NA NA NA NA 5618 5763 1754 594 NA NA NA NA NA 3122 3345 1834 625 NA NA NA NA
1542232800.0 11024.3 NA 492 749 0 152 NA NA NA NA NA 785 1107 0 234 NA NA NA NA NA 5637 5825 1738 606 NA NA NA NA NA 3043 3985 1850 701 NA NA NA NA
1542232800.0 11024.6 NA 496 728 0 163 NA NA NA NA NA 794 1107 0 227 NA NA NA NA NA 5641 5414 1700 539 NA NA NA NA NA 3376 3324 1789 546 NA NA NA NA
1542232800.0 11025.0 NA 493 735 0 170 NA NA NA NA NA 778 1121 0 247 NA NA NA NA NA 5380 4928 1697 536 NA NA NA NA NA 2850 2926 1800 552 NA NA NA NA
1542232800.0 111.0 84 107 286 NA NA NA NA NA NA 191 584 444 NA NA NA NA NA NA 1601 447 1238 NA NA NA NA NA NA 1023 758 1692 NA NA NA NA NA NA
1542232800.0 112.0 111 119 272 NA NA NA NA NA NA 204 583 430 NA NA NA NA NA NA 1940 495 1279 NA NA NA NA NA NA 1038 360 1414 NA NA NA NA NA NA
1542232800.0 11224.0 NA 281 412 0 NA NA NA NA NA NA 689 613 0 NA NA NA NA NA NA 1901 2000 1780 NA NA NA NA NA NA 1593 2290 1875 NA NA NA NA NA
1542232800.0 11224.6 NA 283 398 0 NA NA NA NA NA NA 624 583 0 NA NA NA NA NA NA 1936 2127 1714 NA NA NA NA NA NA 1597 1946 1883 NA NA NA NA NA
1542232800.0 113.0 92 113 292 NA NA NA NA NA NA 215 584 434 NA NA NA NA NA NA 1874 458 1256 NA NA NA NA NA NA 902 382 1661 NA NA NA NA NA NA
1542232800.0 114.0 108 123 280 NA NA NA NA NA NA 215 584 394 NA NA NA NA NA NA 2206 496 1485 NA NA NA NA NA NA 988 889 1589 NA NA NA NA NA NA
1542232800.0 115.0 101 114 286 NA NA NA NA NA NA 204 583 441 NA NA NA NA NA NA 2143 433 1354 NA NA NA NA NA NA 1455 331 1591 NA NA NA NA NA NA
1542232800.0 116.0 113 124 290 NA NA NA NA NA NA 215 586 437 NA NA NA NA NA NA 2739 483 1416 NA NA NA NA NA NA 1476 351 1641 NA NA NA NA NA NA
1542232800.0 11623.0 70 177 375 0 86 NA NA NA NA 130 600 572 0 126 NA NA NA NA 1326 788 1441 898 291 NA NA NA NA 678 459 1410 934 284 NA NA NA NA
1542232800.0 11624.0 75 192 387 0 89 NA NA NA NA 137 557 563 0 128 NA NA NA NA 3061 673 1662 903 223 NA NA NA NA 1138 410 1510 948 285 NA NA NA NA
1542232800.0 11625.0 71 176 382 0 77 NA NA NA NA 127 558 527 0 126 NA NA NA NA 1992 630 1548 887 288 NA NA NA NA 903 421 1715 974 375 NA NA NA NA
1542232800.0 11626.0 78 195 389 0 88 NA NA NA NA 138 558 572 0 129 NA NA NA NA 5176 696 1883 896 285 NA NA NA NA 1782 424 1516 943 270 NA NA NA NA
1542232800.0 11642.0 69 175 377 0 88 NA NA NA NA 131 509 540 0 128 NA NA NA NA 1377 572 1464 870 214 NA NA NA NA 697 421 1442 1005 290 NA NA NA NA
1542232800.0 117.0 113 107 296 NA NA NA NA NA NA 216 587 422 NA NA NA NA NA NA 3106 573 1415 NA NA NA NA NA NA 1860 580 1376 NA NA NA NA NA NA
1542232800.0 118.0 101 113 298 NA NA NA NA NA NA 208 585 460 NA NA NA NA NA NA 3096 626 1425 NA NA NA NA NA NA 1376 502 1422 NA NA NA NA NA NA
1542232800.0 119.0 105 115 284 NA NA NA NA NA NA 215 586 426 NA NA NA NA NA NA 2130 443 1341 NA NA NA NA NA NA 1204 378 1439 NA NA NA NA NA NA
1542232800.0 12.0 NA 139 289 0 NA NA NA NA NA NA 548 482 0 NA NA NA NA NA NA 1906 2831 581 NA NA NA NA NA NA 811 1824 677 NA NA NA NA NA
1542232800.0 120.0 68 117 274 NA NA NA NA NA NA 132 585 439 NA NA NA NA NA NA 846 438 1281 NA NA NA NA NA NA 828 703 1997 NA NA NA NA NA NA
1542232800.0 12024.0 77 189 379 0 NA NA NA NA NA 132 602 563 0 NA NA NA NA NA 3113 747 1681 907 NA NA NA NA NA 1143 480 1484 1273 NA NA NA NA NA
1542232800.0 121.0 107 119 298 NA NA NA NA NA NA 217 583 425 NA NA NA NA NA NA 2777 462 1372 NA NA NA NA NA NA 1360 370 1350 NA NA NA NA NA NA
1542232800.0 122.0 50 0 0 NA NA NA NA NA NA 108 0 0 NA NA NA NA NA NA 807 256 1047 NA NA NA NA NA NA 1010 315 1886 NA NA NA NA NA NA
1542232800.0 123.1 317 NA NA NA NA NA NA NA NA 686 NA NA NA NA NA NA NA NA 1191 NA NA NA NA NA NA NA NA 963 NA NA NA NA NA NA NA NA
1542232800.0 123.2 297 NA NA NA NA NA NA NA NA 686 NA NA NA NA NA NA NA NA 1296 NA NA NA NA NA NA NA NA 1262 NA NA NA NA NA NA NA NA
1542232800.0 123.3 235 NA NA NA NA NA NA NA NA 639 NA NA NA NA NA NA NA NA 860 NA NA NA NA NA NA NA NA 813 NA NA NA NA NA NA NA NA
1542232800.0 124.1 288 NA NA NA NA NA NA NA NA 686 NA NA NA NA NA NA NA NA 897 NA NA NA NA NA NA NA NA 866 NA NA NA NA NA NA NA NA
1542232800.0 124.2 332 NA NA NA NA NA NA NA NA 687 NA NA NA NA NA NA NA NA 988 NA NA NA NA NA NA NA NA 876 NA NA NA NA NA NA NA NA
1542232800.0 124.4 285 NA NA NA NA NA NA NA NA 684 NA NA NA NA NA NA NA NA 1001 NA NA NA NA NA NA NA NA 884 NA NA NA NA NA NA NA NA
1542232800.0 124.5 289 NA NA NA NA NA NA NA NA 690 NA NA NA NA NA NA NA NA 975 NA NA NA NA NA NA NA NA 761 NA NA NA NA NA NA NA NA
1542232800.0 124.6 246 NA NA NA NA NA NA NA NA 684 NA NA NA NA NA NA NA NA 970 NA NA NA NA NA NA NA NA 899 NA NA NA NA NA NA NA NA
1542232800.0 125.0 110 116 283 NA NA NA NA NA NA 215 540 448 NA NA NA NA NA NA 2105 437 1377 NA NA NA NA NA NA 1119 372 1747 NA NA NA NA NA NA
1542232800.0 126.0 72 107 271 NA NA NA NA NA NA 152 586 417 NA NA NA NA NA NA 1105 418 1331 NA NA NA NA NA NA 880 359 1555 NA NA NA NA NA NA
1542232800.0 127.0 63 105 283 NA NA NA NA NA NA 134 582 413 NA NA NA NA NA NA 1170 520 1322 NA NA NA NA NA NA 769 386 1387 NA NA NA NA NA NA
1542232800.0 128.0 69 108 278 NA NA NA NA NA NA 135 585 430 NA NA NA NA NA NA 860 541 1305 NA NA NA NA NA NA 632 400 1606 NA NA NA NA NA NA
1542232800.0 129.0 69 112 274 NA NA NA NA NA NA 134 584 420 NA NA NA NA NA NA 865 412 1293 NA NA NA NA NA NA 639 325 1683 NA NA NA NA NA NA
1542232800.0 13.0 NA 119 288 0 NA NA NA NA NA NA 592 424 0 NA NA NA NA NA NA 513 1824 539 NA NA NA NA NA NA 701 2732 609 NA NA NA NA NA
1542232800.0 130.0 69 115 288 NA NA NA NA NA NA 140 584 444 NA NA NA NA NA NA 906 497 1288 NA NA NA NA NA NA 687 394 1504 NA NA NA NA NA NA
1542232800.0 1301.0 94 137 203 NA NA NA NA NA NA 165 601 340 NA NA NA NA NA NA 1442 564 957 NA NA NA NA NA NA 989 691 1088 NA NA NA NA NA NA
1542232800.0 1301.17 79 167 212 NA NA NA NA NA NA 145 557 369 NA NA NA NA NA NA 1963 960 986 NA NA NA NA NA NA 1309 650 1157 NA NA NA NA NA NA
1542232800.0 1302.0 99 152 240 NA NA NA NA NA NA 173 557 375 NA NA NA NA NA NA 4337 555 1041 NA NA NA NA NA NA 1867 412 2876 NA NA NA NA NA NA
1542232800.0 1302.17 89 174 254 NA NA NA NA NA NA 150 558 404 NA NA NA NA NA NA 4550 673 1156 NA NA NA NA NA NA 1670 473 3335 NA NA NA NA NA NA
1542232800.0 1303.0 102 152 242 NA NA NA NA NA NA 177 558 368 NA NA NA NA NA NA 7985 518 1283 NA NA NA NA NA NA 3200 408 1061 NA NA NA NA NA NA
1542232800.0 1303.17 88 179 238 NA NA NA NA NA NA 158 555 368 NA NA NA NA NA NA 8986 652 1383 NA NA NA NA NA NA 4859 440 3430 NA NA NA NA NA NA
1542232800.0 1306.0 NA 139 330 0 NA NA NA NA NA NA 608 485 0 NA NA NA NA NA NA 792 1773 619 NA NA NA NA NA NA 563 2016 684 NA NA NA NA NA
1542232800.0 1307.0 NA 152 214 58 0 NA NA NA NA NA 603 286 93 0 NA NA NA NA NA 489 651 129 255 NA NA NA NA NA 362 709 165 305 NA NA NA NA
