Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1542664800.0 1.0 79 116 204 NA NA NA NA NA NA 193 586 327 NA NA NA NA NA NA 1456 509 782 NA NA NA NA NA NA 1054 744 978 NA NA NA NA NA NA
1542664800.0 10.0 NA 131 294 0 NA NA NA NA NA NA 548 445 0 NA NA NA NA NA NA 3376 4933 1041 NA NA NA NA NA NA 1933 4011 1123 NA NA NA NA NA
1542664800.0 1000.0 NA 288 171 0 51 NA NA NA NA NA 445 277 0 99 NA NA NA NA NA 3604 1548 981 422 NA NA NA NA NA 3434 1374 1381 519 NA NA NA NA
1542664800.0 10001.0 NA 165 356 0 73 NA NA NA NA NA 607 539 0 131 NA NA NA NA NA 892 1665 1362 403 NA NA NA NA NA 651 1721 1756 666 NA NA NA NA
1542664800.0 10002.0 NA 166 346 0 84 NA NA NA NA NA 610 549 0 135 NA NA NA NA NA 656 1733 1269 254 NA NA NA NA NA 717 2024 1437 403 NA NA NA NA
1542664800.0 10003.0 NA 170 351 0 76 NA NA NA NA NA 608 551 0 127 NA NA NA NA NA 847 1718 1277 267 NA NA NA NA NA 529 2088 1424 431 NA NA NA NA
1542664800.0 10004.0 NA 172 360 0 75 NA NA NA NA NA 560 574 0 127 NA NA NA NA NA 766 1787 1092 296 NA NA NA NA NA 706 2167 1214 434 NA NA NA NA
1542664800.0 10005.0 NA 166 349 0 75 NA NA NA NA NA 608 563 0 126 NA NA NA NA NA 884 1740 1387 349 NA NA NA NA NA 620 1900 1653 459 NA NA NA NA
1542664800.0 10006.0 NA 168 345 0 76 NA NA NA NA NA 608 559 0 126 NA NA NA NA NA 691 1685 1416 258 NA NA NA NA NA 580 1934 1642 499 NA NA NA NA
1542664800.0 10007.0 NA 171 362 0 77 NA NA NA NA NA 609 516 0 131 NA NA NA NA NA 691 1807 1335 379 NA NA NA NA NA 613 1797 1586 463 NA NA NA NA
1542664800.0 10008.0 NA 166 362 0 76 NA NA NA NA NA 567 572 0 133 NA NA NA NA NA 895 1772 1472 383 NA NA NA NA NA 703 1786 1637 424 NA NA NA NA
1542664800.0 10009.0 NA 164 354 0 79 NA NA NA NA NA 607 534 0 132 NA NA NA NA NA 890 1842 1289 344 NA NA NA NA NA 782 1804 1485 370 NA NA NA NA
1542664800.0 1001.0 NA 261 120 0 0 0 0 0 0 NA 397 187 0 0 0 0 0 0 NA 3427 762 109 127 183 296 152 440 NA 3319 702 166 258 372 361 211 662
1542664800.0 1001.2 NA 380 137 0 NA NA NA NA NA NA 602 214 0 NA NA NA NA NA NA 18827 2129 195 NA NA NA NA NA NA 6248 2544 449 NA NA NA NA NA
1542664800.0 1002.0 NA 301 85 NA NA NA NA NA NA NA 446 138 NA NA NA NA NA NA NA 4106 462 NA NA NA NA NA NA NA 3365 491 NA NA NA NA NA NA
1542664800.0 10023.0 NA 170 354 0 74 NA NA NA NA NA 609 537 0 122 NA NA NA NA NA 812 1667 1424 361 NA NA NA NA NA 556 1784 1567 529 NA NA NA NA
1542664800.0 10024.0 NA 172 379 0 78 NA NA NA NA NA 610 568 0 127 NA NA NA NA NA 930 2122 1403 322 NA NA NA NA NA 686 8484 1596 510 NA NA NA NA
1542664800.0 10024.1 NA 175 191 0 NA NA NA NA NA NA 608 334 0 NA NA NA NA NA NA 935 1122 366 NA NA NA NA NA NA 858 1578 437 NA NA NA NA NA
1542664800.0 10024.2 NA 192 369 0 NA NA NA NA NA NA 611 536 0 NA NA NA NA NA NA 744 2092 1412 NA NA NA NA NA NA 479 2109 1568 NA NA NA NA NA
1542664800.0 10024.3 NA 182 177 0 NA NA NA NA NA NA 566 334 0 NA NA NA NA NA NA 1102 1135 375 NA NA NA NA NA NA 1523 1366 482 NA NA NA NA NA
1542664800.0 10024.4 NA 180 361 0 NA NA NA NA NA NA 566 554 0 NA NA NA NA NA NA 744 2086 1317 NA NA NA NA NA NA 498 1988 1435 NA NA NA NA NA
1542664800.0 10024.5 NA 174 158 0 NA NA NA NA NA NA 609 239 0 NA NA NA NA NA NA 994 526 142 NA NA NA NA NA NA 648 874 202 NA NA NA NA NA
1542664800.0 10025.0 NA 168 360 0 78 NA NA NA NA NA 610 572 0 126 NA NA NA NA NA 833 1897 1453 264 NA NA NA NA NA 700 1849 1762 384 NA NA NA NA
1542664800.0 10026.0 NA 189 382 0 77 NA NA NA NA NA 605 552 0 133 NA NA NA NA NA 711 2811 1373 285 NA NA NA NA NA 476 2968 1594 455 NA NA NA NA
1542664800.0 1003.0 NA 262 0 NA NA NA NA NA NA NA 387 0 NA NA NA NA NA NA NA 4035 839 NA NA NA NA NA NA NA 2650 1300 NA NA NA NA NA NA
1542664800.0 1004.0 NA 229 100 0 0 0 0 NA NA NA 336 158 0 0 0 0 NA NA NA 1324 519 111 155 326 374 NA NA NA 2726 9342 369 294 456 1156 NA NA
1542664800.0 10042.0 NA 171 357 0 88 NA NA NA NA NA 563 554 0 135 NA NA NA NA NA 865 1820 1037 310 NA NA NA NA NA 614 1804 1113 487 NA NA NA NA
1542664800.0 10059.0 NA 182 393 0 78 NA NA NA NA NA 611 562 0 135 NA NA NA NA NA 948 2421 1038 382 NA NA NA NA NA 661 1947 1155 678 NA NA NA NA
