Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1542751200.0 1.0 85 119 191 NA NA NA NA NA NA 197 585 332 NA NA NA NA NA NA 1724 468 914 NA NA NA NA NA NA 1423 363 1148 NA NA NA NA NA NA
1542751200.0 10.0 NA 140 306 0 NA NA NA NA NA NA 593 446 0 NA NA NA NA NA NA 3191 4696 702 NA NA NA NA NA NA 1503 3653 828 NA NA NA NA NA
1542751200.0 1000.0 NA 330 170 0 59 NA NA NA NA NA 449 291 0 100 NA NA NA NA NA 2832 1394 785 325 NA NA NA NA NA 1698 1853 1093 573 NA NA NA NA
1542751200.0 10001.0 NA 171 368 0 72 NA NA NA NA NA 564 561 0 131 NA NA NA NA NA 891 2116 1075 476 NA NA NA NA NA 693 2300 1959 1000 NA NA NA NA
1542751200.0 10002.0 NA 172 376 0 87 NA NA NA NA NA 609 549 0 134 NA NA NA NA NA 794 2054 1028 258 NA NA NA NA NA 812 2220 24593 372 NA NA NA NA
1542751200.0 10003.0 NA 170 363 0 79 NA NA NA NA NA 564 562 0 133 NA NA NA NA NA 997 2016 1028 246 NA NA NA NA NA 717 2098 1133 399 NA NA NA NA
1542751200.0 10004.0 NA 166 353 0 82 NA NA NA NA NA 564 539 0 130 NA NA NA NA NA 1045 2118 1383 495 NA NA NA NA NA 908 2412 1669 582 NA NA NA NA
1542751200.0 10005.0 NA 161 360 0 76 NA NA NA NA NA 610 527 0 126 NA NA NA NA NA 935 1971 1135 333 NA NA NA NA NA 944 2028 1227 422 NA NA NA NA
1542751200.0 10006.0 NA 169 354 0 77 NA NA NA NA NA 565 573 0 131 NA NA NA NA NA 768 2172 1060 353 NA NA NA NA NA 697 2606 1241 646 NA NA NA NA
1542751200.0 10007.0 NA 161 366 0 75 NA NA NA NA NA 610 562 0 129 NA NA NA NA NA 1012 2128 1025 247 NA NA NA NA NA 724 2326 1088 613 NA NA NA NA
1542751200.0 10008.0 NA 172 360 0 79 NA NA NA NA NA 564 548 0 134 NA NA NA NA NA 870 2335 1004 255 NA NA NA NA NA 635 2824 1075 583 NA NA NA NA
1542751200.0 10009.0 NA 174 361 0 77 NA NA NA NA NA 610 547 0 131 NA NA NA NA NA 834 2137 985 367 NA NA NA NA NA 713 2183 1084 420 NA NA NA NA
1542751200.0 1001.0 NA 260 124 0 0 0 0 0 0 NA 408 181 0 0 0 0 0 0 NA 2611 769 122 91 136 325 117 312 NA 2713 816 878 177 265 449 195 396
1542751200.0 1001.2 NA 379 141 0 NA NA NA NA NA NA 572 209 0 NA NA NA NA NA NA 14603 1767 122 NA NA NA NA NA NA 5250 1602 279 NA NA NA NA NA
