Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1543183200.0 1.0 80 102 203 NA NA NA NA 203 586 359 NA NA NA NA 1637 559 841 NA NA NA NA 981 399 962 NA NA NA NA
1543183200.0 10.0 NA 134 308 0 NA NA NA NA 591 479 0 NA NA NA NA 2332 3244 564 NA NA NA NA 1354 2577 669 NA NA NA
1543183200.0 10002.0 NA 169 365 0 76 NA NA NA 609 559 0 126 NA NA NA 601 1499 949 371 NA NA NA 917 1965 1573 447 NA NA
1543183200.0 10024.5 NA 183 155 0 NA NA NA NA 608 242 0 NA NA NA NA 638 509 134 NA NA NA NA 528 838 224 NA NA NA
1543183200.0 1004.0 NA 229 95 0 0 0 0 NA 366 153 0 0 0 0 NA 1040 403 98 171 336 273 NA 4053 696 267 826 593 394
1543183200.0 101.0 91 NA NA NA NA NA NA 161 NA NA NA NA NA NA 859 NA NA NA NA NA NA 1537 NA NA NA NA NA NA
1543183200.0 1010.0 NA 34 40 0 NA NA NA NA 84 100 0 NA NA NA NA 127 195 178 NA NA NA NA 423 367 365 NA NA NA
1543183200.0 102.0 94 NA NA NA NA NA NA 161 NA NA NA NA NA NA 736 NA NA NA NA NA NA 1136 NA NA NA NA NA NA
1543183200.0 1020.0 NA 80 27 0 73 NA NA NA 141 70 0 142 NA NA NA 243 109 82 286 NA NA NA 394 190 260 604 NA NA
1543183200.0 103.0 79 102 276 NA NA NA NA 157 585 419 NA NA NA NA 8930 683 1492 NA NA NA NA 11168 1022 2195 NA NA NA NA
1543183200.0 1040.1 NA 79 37 0 NA NA NA NA 135 75 0 NA NA NA NA 487 144 144 NA NA NA NA 555 346 366 NA NA NA
1543183200.0 10424.0 NA 171 369 0 NA NA NA NA 608 548 0 NA NA NA NA 921 1795 913 NA NA NA NA 1289 3030 1034 NA NA NA
1543183200.0 105.0 99 109 41 NA NA NA NA 188 584 73 NA NA NA NA 1598 443 103 NA NA NA NA 1038 379 141 NA NA NA NA
1543183200.0 106.0 50 0 0 NA NA NA NA 108 0 0 NA NA NA NA 2383 294 1248 NA NA NA NA 2921 340 2970 NA NA NA NA
1543183200.0 107.0 100 122 286 NA NA NA NA 210 587 433 NA NA NA NA 2535 510 1440 NA NA NA NA 1218 365 1435 NA NA NA NA
