Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1543183200.0 132.0 102 115 304 NA NA NA 205 584 414 NA NA NA 2607 484 1827 NA NA NA 1475 393 2649 NA NA NA
1543183200.0 1325.5 NA 167 0 NA NA NA NA 261 0 NA NA NA NA 4882 129 NA NA NA NA 5796 361 NA NA NA
1543183200.0 1325.51 NA 160 0 NA NA NA NA 255 0 NA NA NA NA 1686 131 NA NA NA NA 1866 422 NA NA NA
1543183200.0 1325.6 NA 160 NA NA NA NA NA 264 NA NA NA NA NA 3282 NA NA NA NA NA 4291 NA NA NA NA
1543183200.0 1325.7 NA 157 0 NA NA NA NA 268 0 NA NA NA NA 3707 113 NA NA NA NA 5891 252 NA NA NA
1543183200.0 1325.8 NA 172 0 NA NA NA NA 279 0 NA NA NA NA 3220 135 NA NA NA NA 4173 459 NA NA NA
1543183200.0 1325.9 NA 171 0 NA NA NA NA 258 0 NA NA NA NA 2062 125 NA NA NA NA 1329 274 NA NA NA
1543183200.0 1329.1 NA 198 0 NA NA NA NA 279 0 NA NA NA NA 1987 125 NA NA NA NA 1580 678 NA NA NA
1543183200.0 133.0 105 108 287 NA NA NA 210 583 436 NA NA NA 3943 596 1943 NA NA NA 1863 537 1896 NA NA NA
1543183200.0 134.0 NA 309 42 0 NA NA NA 443 89 0 NA NA NA 3376 130 92 NA NA NA 2588 233 174 NA NA
1543183200.0 134.702 NA 43 327 0 NA NA NA 107 445 0 NA NA NA 250 5911 685 NA NA NA 327 3145 895 NA NA
1543183200.0 134.705 NA 42 341 0 NA NA NA 104 463 0 NA NA NA 285 6230 718 NA NA NA 527 3432 842 NA NA
1543183200.0 134.706 NA 48 341 0 NA NA NA 108 483 0 NA NA NA 257 6425 740 NA NA NA 224 3500 888 NA NA
1543183200.0 134.709 NA 47 510 0 NA NA NA 109 704 0 NA NA NA 271 6059 678 NA NA NA 493 3491 811 NA NA
1543183200.0 134.802 NA 43 335 0 NA NA NA 103 484 0 NA NA NA 261 7085 664 NA NA NA 304 3487 799 NA NA
1543183200.0 134.803 NA 40 337 0 NA NA NA 107 464 0 NA NA NA 290 6561 657 NA NA NA 442 3571 717 NA NA
1543183200.0 134.804 NA 42 337 0 NA NA NA 103 474 0 NA NA NA 290 7120 717 NA NA NA 492 3502 851 NA NA
1543183200.0 134.805 NA 44 336 0 NA NA NA 115 494 0 NA NA NA 317 6961 723 NA NA NA 517 3480 992 NA NA
1543183200.0 134.806 NA 50 343 0 NA NA NA 113 490 0 NA NA NA 285 7578 662 NA NA NA 368 3699 886 NA NA
1543183200.0 134.807 NA 113 378 0 NA NA NA 232 599 0 NA NA NA 1221 7861 801 NA NA NA 937 3789 913 NA NA
1543183200.0 134.808 NA 114 379 0 NA NA NA 227 524 0 NA NA NA 1231 8072 757 NA NA NA 784 3968 997 NA NA
1543183200.0 134.809 NA 51 332 0 NA NA NA 109 485 0 NA NA NA 254 6701 680 NA NA NA 346 3553 916 NA NA
1543183200.0 134.81 NA 49 335 0 NA NA NA 108 453 0 NA NA NA 278 6743 687 NA NA NA 272 3407 807 NA NA
1543183200.0 134.811 NA 52 345 0 NA NA NA 111 480 0 NA NA NA 279 7054 677 NA NA NA 340 3651 856 NA NA
1543183200.0 134.813 NA 172 68 0 NA NA NA 269 119 0 NA NA NA 876 213 401 NA NA NA 841 408 925 NA NA
1543183200.0 134.905 NA 42 331 0 NA NA NA 110 455 0 NA NA NA 262 5274 671 NA NA NA 312 3006 826 NA NA
1543183200.0 134.906 NA 48 327 0 NA NA NA 108 459 0 NA NA NA 268 5975 705 NA NA NA 322 3315 813 NA NA
1543183200.0 134.907 NA 145 362 0 NA NA NA 217 537 0 NA NA NA 940 6052 751 NA NA NA 574 3238 1047 NA NA
1543183200.0 134.99601 NA 45 334 0 NA NA NA 113 507 0 NA NA NA 265 7752 716 NA NA NA 253 3866 988 NA NA
1543183200.0 134.99603 NA 50 336 0 NA NA NA 113 488 0 NA NA NA 316 6591 719 NA NA NA 390 3563 1059 NA NA
1543183200.0 135.3 262 0 129 NA NA NA 701 0 200 NA NA NA 984 253 789 NA NA NA 1166 815 946 NA NA NA
1543183200.0 135.5 336 0 126 NA NA NA 698 0 203 NA NA NA 983 234 833 NA NA NA 945 360 1782 NA NA NA
1543183200.0 135.8 176 NA NA NA NA NA 264 NA NA NA NA NA 447 NA NA NA NA NA 580 NA NA NA NA NA
1543183200.0 1353.0 NA 138 350 0 NA NA NA 609 504 0 NA NA NA 574 1857 801 NA NA NA 632 1964 1811 NA NA
1543183200.0 136.723 NA 82 343 0 NA NA NA 159 477 0 NA NA NA 520 6939 741 NA NA NA 596 3410 1119 NA NA
1543183200.0 136.733 NA 198 71 0 NA NA NA 293 124 0 NA NA NA 1012 230 390 NA NA NA 903 592 783 NA NA
1543183200.0 136.735 NA 94 295 0 NA NA NA 160 411 0 NA NA NA 627 2727 648 NA NA NA 749 3113 1290 NA NA
