Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1543442400.0 1325.1 NA 138 169 0 NA NA 561 263 0 NA NA 740 700 293 NA NA 554 1383 376 NA
1543442400.0 1325.2 NA 140 349 0 NA NA 562 485 0 NA NA 717 2116 790 NA NA 882 2642 905 NA
1543442400.0 1325.3 NA 152 160 0 NA NA 561 270 0 NA NA 609 724 304 NA NA 660 1665 400 NA
1543442400.0 1325.4 NA 148 340 0 NA NA 608 488 0 NA NA 646 3598 1182 NA NA 668 4481 1443 NA
1543442400.0 1325.5 NA 166 0 NA NA NA 265 0 NA NA NA 6395 292 NA NA NA 7379 620 NA NA
1543442400.0 1325.51 NA 151 0 NA NA NA 255 0 NA NA NA 3031 293 NA NA NA 4337 610 NA NA
1543442400.0 1325.6 NA 168 NA NA NA NA 262 NA NA NA NA 4815 NA NA NA NA 5346 NA NA NA
1543442400.0 1325.7 NA 181 0 NA NA NA 286 0 NA NA NA 4656 288 NA NA NA 5134 594 NA NA
1543442400.0 1325.8 NA 161 0 NA NA NA 270 0 NA NA NA 4822 273 NA NA NA 5200 551 NA NA
1543442400.0 1325.9 NA 154 0 NA NA NA 257 0 NA NA NA 3450 201 NA NA NA 3201 428 NA NA
1543442400.0 1327.0 NA 141 334 0 NA NA 607 461 0 NA NA 625 3438 1159 NA NA 602 4261 1543 NA
1543442400.0 1328.0 NA 153 334 0 NA NA 562 476 0 NA NA 661 3770 1130 NA NA 513 4885 1294 NA
1543442400.0 1329.0 NA 124 349 0 NA NA 561 476 0 NA NA 1024 3051 1120 NA NA 1097 4442 1295 NA
1543442400.0 1329.1 NA 182 0 NA NA NA 292 0 NA NA NA 3630 196 NA NA NA 4051 425 NA NA
1543442400.0 133.0 105 106 287 NA NA 218 583 428 NA NA 3854 577 1893 NA NA 1740 727 2104 NA NA
1543442400.0 1330.0 NA 128 346 0 NA NA 474 473 0 NA NA 1089 3345 1117 NA NA 1113 4840 1278 NA
1543442400.0 1331.0 NA 143 341 0 NA NA 607 470 0 NA NA 552 3019 1155 NA NA 515 3149 1337 NA
1543442400.0 1332.0 NA 136 347 0 NA NA 562 461 0 NA NA 1168 3462 1072 NA NA 1071 4760 1191 NA
1543442400.0 1333.0 NA 141 342 0 NA NA 518 468 0 NA NA 1283 3346 1098 NA NA 1250 4638 1224 NA
1543442400.0 1334.0 NA 138 338 0 NA NA 472 458 0 NA NA 1241 3848 1202 NA NA 1169 4932 1384 NA
1543442400.0 1335.0 NA 141 331 0 NA NA 563 496 0 NA NA 664 3521 1101 NA NA 482 4710 1245 NA
1543442400.0 1336.0 NA 148 339 0 NA NA 607 498 0 NA NA 758 4412 1207 NA NA 734 4555 1456 NA
1543442400.0 1337.0 NA 150 350 0 NA NA 563 486 0 NA NA 1120 4535 1189 NA NA 1176 5055 1546 NA
1543442400.0 1339.0 NA 155 355 0 NA NA 607 505 0 NA NA 693 4072 1069 NA NA 525 4851 1189 NA
1543442400.0 134.0 NA 314 46 0 NA NA 442 89 0 NA NA 3196 145 78 NA NA 2284 353 143 NA
1543442400.0 134.807 NA 142 372 0 NA NA 234 553 0 NA NA 1106 7597 782 NA NA 578 3514 856 NA
1543442400.0 1341.0 NA 138 344 0 NA NA 562 475 0 NA NA 1058 4371 1279 NA NA 1242 4896 2031 NA
1543442400.0 1343.0 NA 138 354 0 NA NA 516 488 0 NA NA 925 2925 1127 NA NA 1174 3045 1277 NA
1543442400.0 1344.0 NA 150 332 0 NA NA 608 465 0 NA NA 659 3705 1125 NA NA 466 4687 1232 NA
1543442400.0 1345.0 NA 132 343 0 NA NA 563 507 0 NA NA 1112 3601 1142 NA NA 1181 4687 1294 NA
1543442400.0 1347.0 NA 127 331 0 NA NA 518 464 0 NA NA 1181 3347 1140 NA NA 1379 4001 1316 NA
1543442400.0 1348.0 NA 146 330 0 NA NA 471 475 0 NA NA 1160 3172 1162 NA NA 1193 3726 1415 NA
1543442400.0 1349.0 NA 135 332 0 NA NA 562 475 0 NA NA 889 3620 1070 NA NA 990 4710 1185 NA
1543442400.0 135.1 318 0 130 NA NA 684 0 202 NA NA 2133 441 1362 NA NA 2373 852 1818 NA NA
1543442400.0 135.11 326 0 126 NA NA 639 0 219 NA NA 2744 488 1683 NA NA 2744 679 2827 NA NA
1543442400.0 135.12 307 0 130 NA NA 597 0 205 NA NA 2094 470 1367 NA NA 2389 970 1883 NA NA
1543442400.0 135.13 331 0 NA NA NA 724 0 NA NA NA 1808 439 NA NA NA 2365 704 NA NA NA
1543442400.0 135.2 261 0 124 NA NA 641 0 216 NA NA 2000 417 1475 NA NA 2323 664 2676 NA NA
1543442400.0 135.3 259 0 125 NA NA 685 0 206 NA NA 1941 461 1565 NA NA 2363 686 2771 NA NA
1543442400.0 135.4 329 0 128 NA NA 685 0 209 NA NA 1567 403 1421 NA NA 1889 675 2299 NA NA
1543442400.0 135.5 338 0 121 NA NA 700 0 216 NA NA 1483 467 1804 NA NA 1548 692 2794 NA NA
1543442400.0 135.6 333 0 128 NA NA 701 0 207 NA NA 1946 524 1413 NA NA 2268 972 2384 NA NA
1543442400.0 135.7 329 0 129 NA NA 695 0 202 NA NA 1767 512 1477 NA NA 2234 941 2423 NA NA
1543442400.0 135.8 149 NA NA NA NA 256 NA NA NA NA 1072 NA NA NA NA 1687 NA NA NA NA
1543442400.0 135.9 315 0 129 NA NA 593 0 204 NA NA 1992 469 1324 NA NA 2289 1040 1821 NA NA
1543442400.0 1352.0 NA 140 335 0 NA NA 562 474 0 NA NA 1146 3475 1140 NA NA 1139 4353 1324 NA
1543442400.0 1353.0 NA 142 351 0 NA NA 607 472 0 NA NA 655 3262 1304 NA NA 595 3438 1869 NA
1543442400.0 1355.0 NA 133 358 0 NA NA 563 472 0 NA NA 1032 2960 1105 NA NA 1075 3425 1263 NA
1543442400.0 136.721 NA 86 337 0 NA NA 155 502 0 NA NA 580 10814 1300 NA NA 612 6497 1877 NA
1543442400.0 136.722 NA 86 373 0 NA NA 161 551 0 NA NA 595 12660 1147 NA NA 561 7337 1247 NA
1543442400.0 136.723 NA 86 342 0 NA NA 161 473 0 NA NA 738 11549 1135 NA NA 662 6226 1280 NA
1543442400.0 136.724 NA 87 368 0 NA NA 156 536 0 NA NA 682 13711 1210 NA NA 737 6937 1404 NA
1543442400.0 136.726 NA 95 345 0 NA NA 156 521 0 NA NA 787 12454 1082 NA NA 1619 7878 1667 NA
1543442400.0 136.727 NA 191 357 0 NA NA 273 584 0 NA NA 1410 12688 1164 NA NA 916 6893 1367 NA
1543442400.0 136.728 NA 199 393 0 NA NA 277 570 0 NA NA 1717 13388 1151 NA NA 1770 6901 1519 NA
1543442400.0 136.729 NA 88 340 0 NA NA 161 505 0 NA NA 615 12441 1306 NA NA 662 6912 1745 NA
1543442400.0 136.73 NA 85 384 0 NA NA 159 568 0 NA NA 699 12522 1401 NA NA 659 6872 2179 NA
1543442400.0 136.733 NA 171 72 0 NA NA 298 126 0 NA NA 1826 404 690 NA NA 1908 736 1268 NA
1543442400.0 136.734 NA 95 342 0 NA NA 160 484 0 NA NA 1008 12417 1322 NA NA 1653 6871 2193 NA
1543442400.0 136.735 NA 89 300 0 NA NA 161 423 0 NA NA 759 3734 946 NA NA 478 3970 1142 NA
1543442400.0 136.736 NA 96 355 0 NA NA 159 505 0 NA NA 759 16581 1130 NA NA 1619 8217 1382 NA
1543442400.0 136.737 NA 92 369 0 NA NA 156 573 0 NA NA 799 20618 1217 NA NA 1619 10108 1669 NA
1543442400.0 136.738 NA 94 350 0 NA NA 157 548 0 NA NA 1051 20359 1166 NA NA 1653 9908 1445 NA
1543442400.0 136.739 NA 93 364 0 NA NA 150 563 0 NA NA 789 22789 1204 NA NA 1619 12128 1380 NA
1543442400.0 136.74 NA 95 403 0 NA NA 158 618 0 NA NA 773 20566 1179 NA NA 1228 11244 1385 NA
1543442400.0 136.741 NA 93 364 0 NA NA 166 550 0 NA NA 924 20288 1384 NA NA 1653 9597 1875 NA
1543442400.0 136.742 NA 94 350 0 NA NA 156 519 0 NA NA 782 19504 1622 NA NA 1619 9765 2025 NA
1543442400.0 136.743 NA 94 354 0 NA NA 162 535 0 NA NA 912 18467 1298 NA NA 1653 9373 1378 NA
1543442400.0 136.744 NA 93 411 0 NA NA 157 639 0 NA NA 742 20103 1246 NA NA 1521 11233 1989 NA
1543442400.0 136.745 NA 95 338 0 NA NA 156 530 0 NA NA 761 14501 1146 NA NA 1619 8799 1707 NA
1543442400.0 136.746 NA 93 361 0 NA NA 162 518 0 NA NA 1013 17989 1174 NA NA 1653 8584 1599 NA
1543442400.0 136.747 NA 94 356 0 NA NA 160 555 0 NA NA 800 18138 1238 NA NA 1619 9395 1606 NA
1543442400.0 136.748 NA 94 354 0 NA NA 160 517 0 NA NA 783 18924 1238 NA NA 1621 9728 1667 NA
1543442400.0 136.749 NA 94 358 0 NA NA 151 563 0 NA NA 1051 20462 1039 NA NA 1653 9717 1115 NA
1543442400.0 136.75 NA 94 376 0 NA NA 158 560 0 NA NA 877 23386 1352 NA NA 1653 12385 1673 NA
1543442400.0 136.751 NA 93 381 0 NA NA 157 609 0 NA NA 804 24449 1183 NA NA 1619 12161 1612 NA
1543442400.0 136.752 NA 94 362 0 NA NA 153 542 0 NA NA 920 18830 1307 NA NA 1653 8633 2077 NA
1543442400.0 136.753 NA 95 351 0 NA NA 159 534 0 NA NA 826 19836 1547 NA NA 1653 9503 2327 NA
1543442400.0 136.754 NA 100 373 0 NA NA 160 521 0 NA NA 895 14864 1483 NA NA 1653 7407 2004 NA
1543442400.0 136.755 NA 95 378 0 NA NA 165 634 0 NA NA 784 21806 1239 NA NA 1521 11959 1902 NA
1543442400.0 136.756 NA 86 347 0 NA NA 153 510 0 NA NA 667 13752 1173 NA NA 659 7238 1396 NA
1543442400.0 136.757 NA 98 354 0 NA NA 160 531 0 NA NA 1011 19022 1183 NA NA 1653 9485 1839 NA
1543442400.0 136.758 NA 93 361 0 NA NA 165 565 0 NA NA 835 22863 1151 NA NA 1653 11822 1735 NA
1543442400.0 136.759 NA 92 379 0 NA NA 155 608 0 NA NA 787 25565 1325 NA NA 1619 12818 1874 NA
1543442400.0 136.76 NA 91 380 0 NA NA 161 569 0 NA NA 956 27379 1117 NA NA 1619 13364 1179 NA
1543442400.0 136.761 NA 95 386 0 NA NA 154 629 0 NA NA 929 30681 1207 NA NA 1653 14212 1909 NA
1543442400.0 136.7611 NA 175 0 NA NA NA 276 0 NA NA NA 7207 287 NA NA NA 7570 655 NA NA
1543442400.0 136.762 NA 96 402 0 NA NA 163 662 0 NA NA 867 34391 1392 NA NA 1619 15063 2029 NA
1543442400.0 136.764 NA 96 369 0 NA NA 157 574 0 NA NA 606 15753 920 NA NA 854 8820 1335 NA
1543442400.0 136.7721 NA 177 0 NA NA NA 281 0 NA NA NA 5079 135 NA NA NA 6325 505 NA NA
1543442400.0 136.7722 NA 156 0 NA NA NA 269 0 NA NA NA 1744 128 NA NA NA 2304 387 NA NA
1543442400.0 136.7801 NA 109 0 NA NA NA 186 0 NA NA NA 432 247 NA NA NA 1278 448 NA NA
1543442400.0 136.7802 NA 84 0 NA NA NA 135 0 NA NA NA 286 150 NA NA NA 976 372 NA NA
1543442400.0 136.7803 NA 113 0 NA NA NA 192 0 NA NA NA 668 208 NA NA NA 1766 421 NA NA
1543442400.0 136.782 NA 117 429 0 NA NA 179 672 0 NA NA 850 16626 1179 NA NA 985 6449 1269 NA
1543442400.0 136.783 NA 117 455 0 NA NA 183 725 0 NA NA 611 18870 1181 NA NA 909 7288 1594 NA
1543442400.0 136.785 NA 117 435 0 NA NA 184 639 0 NA NA 727 17065 1239 NA NA 923 6225 1709 NA
1543442400.0 136.786 NA 117 420 0 NA NA 184 638 0 NA NA 561 16434 1213 NA NA 827 8899 1878 NA
1543442400.0 136.788 NA 116 443 0 NA NA 186 748 0 NA NA 590 18140 1222 NA NA 900 8427 1889 NA
1543442400.0 136.791 NA 109 338 0 NA NA 188 491 0 NA NA 689 2903 1099 NA NA 902 3103 1621 NA
1543442400.0 136.7952 NA 157 0 NA NA NA 262 0 NA NA NA 1696 133 NA NA NA 1915 368 NA NA
1543442400.0 136.803 NA 109 333 0 NA NA 188 534 0 NA NA 646 2905 1120 NA NA 958 4571 1585 NA
1543442400.0 136.8311 NA 169 0 NA NA NA 270 0 NA NA NA 2538 149 NA NA NA 2630 456 NA NA
1543442400.0 1360.0 0 NA NA NA NA 0 NA NA NA NA 941 NA NA NA NA 1221 NA NA NA NA
1543442400.0 1363.17 73 165 365 0 NA 150 590 533 0 NA 9942 905 3421 1865 NA 8871 685 4793 2207 NA
1543442400.0 1365.0 NA 139 332 0 NA NA 562 461 0 NA NA 933 3714 1319 NA NA 1034 5537 2313 NA
1543442400.0 1366.0 NA 132 336 0 NA NA 429 464 0 NA NA 1115 3414 1186 NA NA 1235 4442 1517 NA
1543442400.0 2017.1 328 0 129 NA NA 599 0 212 NA NA 2293 528 1549 NA NA 2523 839 2834 NA NA
1543442400.0 2017.11 347 0 131 NA NA 661 0 213 NA NA 2537 538 1472 NA NA 2450 1027 1889 NA NA
1543442400.0 2017.12 332 0 128 NA NA 598 0 201 NA NA 2428 474 1474 NA NA 2598 719 2525 NA NA
1543442400.0 2017.13 341 0 NA NA NA 571 0 NA NA NA 1956 494 NA NA NA 2214 735 NA NA NA
1543442400.0 2017.2 267 0 123 NA NA 619 0 211 NA NA 2287 412 1563 NA NA 2531 637 2745 NA NA
1543442400.0 2017.3 270 0 124 NA NA 708 0 215 NA NA 1464 565 1702 NA NA 1540 811 2560 NA NA
1543442400.0 2017.4 325 0 126 NA NA 615 0 208 NA NA 1930 564 1452 NA NA 2311 1014 2366 NA NA
1543442400.0 2017.5 311 0 125 NA NA 685 0 202 NA NA 2167 547 1452 NA NA 2527 788 2217 NA NA
1543442400.0 2017.6 308 0 129 NA NA 643 0 207 NA NA 2201 643 1565 NA NA 2281 1045 2395 NA NA
1543442400.0 2017.7 337 0 129 NA NA 709 0 207 NA NA 1128 307 844 NA NA 1317 522 999 NA NA
1543442400.0 2017.8 155 NA NA NA NA 256 NA NA NA NA 491 NA NA NA NA 647 NA NA NA NA
1543442400.0 25212.0 103 288 583 0 NA 181 576 867 0 NA 6027 2556 3887 787 NA 5998 1752 2872 859 NA
1543442400.0 3.0 92 104 221 NA NA 180 581 311 NA NA 15844 837 4801 NA NA 6625 1131 5498 NA NA
1543442400.0 4.28 NA 73 306 0 NA NA 131 449 0 NA NA 478 7207 4469 NA NA 700 8815 5006 NA
1543442400.0 4006.0 71 158 328 NA NA 145 598 509 NA NA 1957 862 2176 NA NA 1704 763 2336 NA NA
1543442400.0 4007.0 62 131 302 NA NA 137 601 454 NA NA 1335 650 1723 NA NA 1017 570 2079 NA NA
1543442400.0 4008.0 63 112 300 NA NA 134 602 448 NA NA 972 642 1660 NA NA 869 603 2101 NA NA
1543442400.0 503.0 47 0 NA NA NA 86 0 NA NA NA 195 141 NA NA NA 321 465 NA NA NA
1543442400.0 504.0 40 0 NA NA NA 86 0 NA NA NA 168 147 NA NA NA 281 466 NA NA NA
1543442400.0 505.0 45 0 NA NA NA 87 0 NA NA NA 191 143 NA NA NA 469 589 NA NA NA
1543442400.0 506.0 43 0 NA NA NA 87 0 NA NA NA 167 141 NA NA NA 372 290 NA NA NA
1543442400.0 507.0 37 0 NA NA NA 87 0 NA NA NA 238 138 NA NA NA 319 404 NA NA NA
1543442400.0 508.0 39 0 NA NA NA 87 0 NA NA NA 165 128 NA NA NA 333 264 NA NA NA
1543442400.0 509.0 42 0 NA NA NA 84 0 NA NA NA 155 142 NA NA NA 286 279 NA NA NA
1543442400.0 510.0 41 0 NA NA NA 87 0 NA NA NA 347 141 NA NA NA 433 331 NA NA NA
1543442400.0 511.0 51 0 NA NA NA 94 0 NA NA NA 9138 140 NA NA NA 11920 290 NA NA NA
1543442400.0 512.0 21 43 0 NA NA 67 93 0 NA NA 2564 184 131 NA NA 26201 320 477 NA NA
1543442400.0 513.0 21 41 0 NA NA 67 92 0 NA NA 656 166 137 NA NA 1531 418 413 NA NA
1543442400.0 515.0 21 39 0 NA NA 67 92 0 NA NA 2511 160 140 NA NA 19055 283 347 NA NA
1543442400.0 516.0 21 49 0 NA NA 67 95 0 NA NA 672 178 135 NA NA 2530 299 344 NA NA
1543442400.0 517.0 21 41 0 NA NA 67 93 0 NA NA 927 176 140 NA NA 1360 364 490 NA NA
1543442400.0 518.0 21 41 0 NA NA 67 93 0 NA NA 2565 180 132 NA NA 27620 295 464 NA NA
1543442400.0 522.0 22 41 0 NA NA 68 91 0 NA NA 2504 165 158 NA NA 19055 364 517 NA NA
1543442400.0 525.0 21 43 0 NA NA 68 93 0 NA NA 712 182 156 NA NA 2396 271 443 NA NA
1543442400.0 528.0 21 40 0 NA NA 67 93 0 NA NA 707 163 129 NA NA 2909 373 487 NA NA
1543442400.0 529.0 21 37 0 NA NA 67 92 0 NA NA 2300 181 136 NA NA 10642 686 448 NA NA
1543442400.0 530.0 21 47 0 NA NA 64 93 0 NA NA 938 176 155 NA NA 1716 343 587 NA NA
1543442400.0 531.0 74 0 NA NA NA 194 0 NA NA NA 167 151 NA NA NA 601 477 NA NA NA
1543442400.0 534.0 49 0 NA NA NA 104 0 NA NA NA 219 124 NA NA NA 967 401 NA NA NA
1543442400.0 535.0 105 0 NA NA NA 187 0 NA NA NA 3336 123 NA NA NA 1796 386 NA NA NA
1543442400.0 541.0 54 0 NA NA NA 98 0 NA NA NA 171 122 NA NA NA 314 380 NA NA NA
1543442400.0 545.0 52 0 NA NA NA 95 0 NA NA NA 196 122 NA NA NA 688 433 NA NA NA
1543442400.0 552.0 20 48 0 NA NA 67 92 0 NA NA 914 171 127 NA NA 2106 657 246 NA NA
1543442400.0 554.0 22 44 0 NA NA 68 93 0 NA NA 1532 183 127 NA NA 2068 659 311 NA NA
1543442400.0 556.0 21 46 0 NA NA 68 94 0 NA NA 327 188 131 NA NA 1035 771 227 NA NA
1543442400.0 560.0 48 0 NA NA NA 88 0 NA NA NA 175 126 NA NA NA 262 480 NA NA NA
1543442400.0 561.0 43 0 NA NA NA 88 0 NA NA NA 198 127 NA NA NA 377 410 NA NA NA
