Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1542495600.0 1.0 92 84 172 NA NA NA NA NA 186 367 288 NA NA NA NA NA 2172 751 1213 NA NA NA NA NA 1352 1114 2004 NA NA NA NA NA
1542495600.0 10.0 NA 121 438 0 NA NA NA NA NA 368 556 0 NA NA NA NA NA 2802 4179 834 NA NA NA NA NA 2178 2916 1108 NA NA NA NA
1542495600.0 1000.0 NA 407 159 0 49 NA NA NA NA 486 259 0 90 NA NA NA NA 5640 2986 1944 980 NA NA NA NA 6149 4426 2769 1919 NA NA NA
1542495600.0 10001.0 NA 203 637 84 0 NA NA NA NA 474 796 135 0 NA NA NA NA 1459 2076 395 1650 NA NA NA NA 1818 2105 587 1712 NA NA NA
1542495600.0 10002.0 NA 222 641 93 0 NA NA NA NA 477 770 135 0 NA NA NA NA 1297 2070 357 1666 NA NA NA NA 2032 2097 429 1764 NA NA NA
1542495600.0 10003.0 NA 219 640 84 0 NA NA NA NA 474 766 135 0 NA NA NA NA 1331 2065 353 1689 NA NA NA NA 1570 2019 443 1791 NA NA NA
1542495600.0 10004.0 NA 223 630 86 0 NA NA NA NA 468 798 135 0 NA NA NA NA 1295 2033 340 1681 NA NA NA NA 1479 2358 411 1785 NA NA NA
1542495600.0 10005.0 NA 216 632 93 0 NA NA NA NA 473 799 135 0 NA NA NA NA 1283 2041 349 1670 NA NA NA NA 1705 2104 459 1747 NA NA NA
1542495600.0 10006.0 NA 214 630 93 0 NA NA NA NA 467 767 133 0 NA NA NA NA 1256 2035 341 1683 NA NA NA NA 1532 2108 489 1764 NA NA NA
1542495600.0 10007.0 NA 219 635 104 0 NA NA NA NA 467 789 145 0 NA NA NA NA 1339 2036 364 1689 NA NA NA NA 1534 2569 466 1835 NA NA NA
1542495600.0 10008.0 NA 203 633 100 0 NA NA NA NA 481 803 144 0 NA NA NA NA 1473 2032 370 1695 NA NA NA NA 1826 3099 481 1811 NA NA NA
1542495600.0 10009.0 NA 218 635 97 0 NA NA NA NA 474 772 145 0 NA NA NA NA 1351 2097 366 1675 NA NA NA NA 2024 1994 441 1801 NA NA NA
1542495600.0 1001.0 NA 361 178 0 0 0 0 0 NA 455 231 0 0 0 0 0 NA 7346 1675 368 348 674 466 630 NA 10927 4044 1124 784 1176 978 1058
1542495600.0 1002.0 NA 391 69 NA NA NA NA NA NA 501 124 NA NA NA NA NA NA 8191 1063 NA NA NA NA NA NA 8046 1329 NA NA NA NA NA
1542495600.0 10023.0 NA 196 634 93 0 NA NA NA NA 463 792 134 0 NA NA NA NA 1425 1990 333 1714 NA NA NA NA 1818 3211 398 2432 NA NA NA
1542495600.0 10024.0 NA 219 653 105 0 NA NA NA NA 474 816 148 0 NA NA NA NA 1545 2342 375 1741 NA NA NA NA 1939 2134 459 1867 NA NA NA
1542495600.0 10024.1 NA 243 267 0 NA NA NA NA NA 467 373 0 NA NA NA NA NA 1489 921 293 NA NA NA NA NA 1863 1337 596 NA NA NA NA
1542495600.0 10024.2 NA 239 651 0 NA NA NA NA NA 467 815 0 NA NA NA NA NA 1490 2301 1688 NA NA NA NA NA 1886 2254 1887 NA NA NA NA
1542495600.0 10024.3 NA 244 244 0 NA NA NA NA NA 474 350 0 NA NA NA NA NA 1535 767 257 NA NA NA NA NA 1302 843 404 NA NA NA NA
1542495600.0 10024.4 NA 216 656 0 NA NA NA NA NA 474 819 0 NA NA NA NA NA 1512 2253 1730 NA NA NA NA NA 1717 2031 1788 NA NA NA NA
1542495600.0 10024.5 NA 240 272 0 NA NA NA NA NA 474 359 0 NA NA NA NA NA 1566 767 295 NA NA NA NA NA 1346 920 371 NA NA NA NA
1542495600.0 10024.6 NA 215 649 0 NA NA NA NA NA 481 810 0 NA NA NA NA NA 1540 2280 1688 NA NA NA NA NA 1713 2070 1788 NA NA NA NA
1542495600.0 10025.0 NA 210 652 94 0 NA NA NA NA 475 808 136 0 NA NA NA NA 1388 2159 352 1677 NA NA NA NA 1982 2052 424 1883 NA NA NA
1542495600.0 10026.0 NA 230 656 94 0 NA NA NA NA 481 811 145 0 NA NA NA NA 1664 2411 374 1735 NA NA NA NA 1893 3502 453 1900 NA NA NA
1542495600.0 1003.0 NA 311 0 NA NA NA NA NA NA 415 0 NA NA NA NA NA NA 8337 1333 NA NA NA NA NA NA 7194 2419 NA NA NA NA NA
1542495600.0 1004.0 NA 310 160 0 0 0 0 NA NA 400 213 0 0 0 0 NA NA 3470 1457 388 417 653 610 NA NA 8069 3646 1065 1069 1016 969 NA
1542495600.0 10042.0 NA 228 647 106 0 NA NA NA NA 477 804 145 0 NA NA NA NA 1400 2225 371 1739 NA NA NA NA 2026 2233 445 1874 NA NA NA
1542495600.0 10059.0 NA 224 663 101 0 NA NA NA NA 467 826 146 0 NA NA NA NA 1659 2769 371 1708 NA NA NA NA 1988 2259 441 1852 NA NA NA
1542495600.0 10071.0 NA 235 648 95 0 NA NA NA NA 467 808 136 0 NA NA NA NA 1838 3531 532 2325 NA NA NA NA 2813 3763 649 2416 NA NA NA
1542495600.0 101.0 85 NA NA NA NA NA NA NA 150 NA NA NA NA NA NA NA 1072 NA NA NA NA NA NA NA 1317 NA NA NA NA NA NA NA
1542495600.0 1010.0 NA 23 70 0 NA NA NA NA NA 73 121 0 NA NA NA NA NA 646 794 406 NA NA NA NA NA 2118 1873 773 NA NA NA NA
1542495600.0 102.0 82 NA NA NA NA NA NA NA 150 NA NA NA NA NA NA NA 913 NA NA NA NA NA NA NA 2125 NA NA NA NA NA NA NA
1542495600.0 1020.0 NA 41 NA NA NA NA NA NA NA 111 NA NA NA NA NA NA NA 776 NA NA NA NA NA NA NA 2031 NA NA NA NA NA NA
1542495600.0 10224.0 NA 405 885 0 NA NA NA NA NA 585 1113 0 NA NA NA NA NA 5138 6211 2243 NA NA NA NA NA 4849 4280 2412 NA NA NA NA
