Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1542189600.0 1.0 104 91 168 NA NA NA NA NA 186 359 295 NA NA NA NA NA 1730 540 970 NA NA NA NA NA 1173 516 1804 NA NA NA NA NA
1542189600.0 10.0 NA 117 439 0 NA NA NA NA NA 386 554 0 NA NA NA NA NA 3468 4128 576 NA NA NA NA NA 3330 2508 607 NA NA NA NA
1542189600.0 1000.0 NA 387 162 0 50 NA NA NA NA 508 262 0 90 NA NA NA NA 3648 1562 749 316 NA NA NA NA 2650 1498 837 434 NA NA NA
1542189600.0 10001.0 NA 202 629 84 0 NA NA NA NA 468 799 135 0 NA NA NA NA 3270 4465 868 3259 NA NA NA NA 4431 20835 1022 3357 NA NA NA
1542189600.0 10002.0 NA 205 633 88 0 NA NA NA NA 474 792 135 0 NA NA NA NA 3366 3809 756 2818 NA NA NA NA 4538 3602 811 2873 NA NA NA
1542189600.0 10003.0 NA 209 637 88 0 NA NA NA NA 460 803 136 0 NA NA NA NA 3316 3958 741 3257 NA NA NA NA 4425 3735 793 3350 NA NA NA
1542189600.0 10004.0 NA 200 637 84 0 NA NA NA NA 465 785 135 0 NA NA NA NA 3334 4430 795 2790 NA NA NA NA 4487 20869 1195 2852 NA NA NA
1542189600.0 10005.0 NA 200 634 84 0 NA NA NA NA 474 800 135 0 NA NA NA NA 3416 3987 735 3096 NA NA NA NA 4566 3867 798 3227 NA NA NA
1542189600.0 10006.0 NA 217 628 83 0 NA NA NA NA 473 788 135 0 NA NA NA NA 2854 4084 735 3204 NA NA NA NA 4195 4039 787 3277 NA NA NA
1542189600.0 10007.0 NA 201 627 95 0 NA NA NA NA 474 806 145 0 NA NA NA NA 3353 4517 867 3398 NA NA NA NA 4540 20841 1182 3566 NA NA NA
1542189600.0 10008.0 NA 207 632 95 0 NA NA NA NA 473 795 144 0 NA NA NA NA 3408 4600 826 3106 NA NA NA NA 4526 20844 1681 3217 NA NA NA
1542189600.0 10009.0 NA 207 634 95 0 NA NA NA NA 474 796 145 0 NA NA NA NA 3537 4573 896 2929 NA NA NA NA 4628 21735 1040 2987 NA NA NA
1542189600.0 1001.0 NA 359 183 0 0 0 0 0 NA 438 231 0 0 0 0 0 NA 3161 724 78 101 354 144 312 NA 3338 1016 201 160 437 222 397
1542189600.0 1002.0 NA 394 66 NA NA NA NA NA NA 492 121 NA NA NA NA NA NA 3314 477 NA NA NA NA NA NA 2328 544 NA NA NA NA NA
1542189600.0 10023.0 NA 206 630 84 0 NA NA NA NA 467 791 135 0 NA NA NA NA 3285 4408 866 3147 NA NA NA NA 4469 20849 1039 3322 NA NA NA
1542189600.0 10024.0 NA 244 653 105 0 NA NA NA NA 475 819 147 0 NA NA NA NA 3371 4420 790 2993 NA NA NA NA 4524 3929 818 3045 NA NA NA
1542189600.0 10024.1 NA 239 269 0 NA NA NA NA NA 467 362 0 NA NA NA NA NA 2555 1477 656 NA NA NA NA NA 27776 1411 751 NA NA NA NA
1542189600.0 10024.2 NA 226 651 0 NA NA NA NA NA 475 815 0 NA NA NA NA NA 3811 4272 3127 NA NA NA NA NA 4652 3873 3221 NA NA NA NA
1542189600.0 10024.3 NA 240 251 0 NA NA NA NA NA 476 348 0 NA NA NA NA NA 2621 1569 430 NA NA NA NA NA 2475 1580 459 NA NA NA NA
1542189600.0 10024.4 NA 226 650 0 NA NA NA NA NA 476 817 0 NA NA NA NA NA 3702 4413 3039 NA NA NA NA NA 4648 3974 3093 NA NA NA NA
1542189600.0 10024.5 NA 241 269 0 NA NA NA NA NA 473 370 0 NA NA NA NA NA 2664 1561 648 NA NA NA NA NA 2338 1551 813 NA NA NA NA
1542189600.0 10024.6 NA 238 644 0 NA NA NA NA NA 470 811 0 NA NA NA NA NA 2812 4149 2991 NA NA NA NA NA 3956 3676 3062 NA NA NA NA
1542189600.0 10025.0 NA 215 643 91 0 NA NA NA NA 463 796 135 0 NA NA NA NA 3565 4171 720 3313 NA NA NA NA 4568 3879 756 3457 NA NA NA
1542189600.0 10026.0 NA 229 637 104 0 NA NA NA NA 474 819 145 0 NA NA NA NA 3931 5378 809 2893 NA NA NA NA 4665 32524 849 2989 NA NA NA
1542189600.0 1003.0 NA 324 0 NA NA NA NA NA NA 409 0 NA NA NA NA NA NA 3586 529 NA NA NA NA NA NA 2213 619 NA NA NA NA NA
1542189600.0 1004.0 NA 311 162 0 0 0 0 NA NA 387 212 0 0 0 0 NA NA 1258 461 81 101 343 281 NA NA 1679 775 168 164 431 361 NA
1542189600.0 10042.0 NA 217 638 95 0 NA NA NA NA 461 810 146 0 NA NA NA NA 3723 4322 802 2860 NA NA NA NA 4621 4081 835 2916 NA NA NA
1542189600.0 10059.0 NA 236 662 98 0 NA NA NA NA 474 822 145 0 NA NA NA NA 3989 5395 746 3081 NA NA NA NA 4701 3875 788 3151 NA NA NA
1542189600.0 10071.0 NA 231 648 85 0 NA NA NA NA 470 810 136 0 NA NA NA NA 2127 3759 581 1975 NA NA NA NA 4521 4766 682 2097 NA NA NA
1542189600.0 101.0 80 NA NA NA NA NA NA NA 150 NA NA NA NA NA NA NA 1527 NA NA NA NA NA NA NA 1983 NA NA NA NA NA NA NA
1542189600.0 1010.0 NA 28 71 0 NA NA NA NA NA 72 121 0 NA NA NA NA NA 146 302 113 NA NA NA NA NA 606 477 209 NA NA NA NA
1542189600.0 102.0 82 NA NA NA NA NA NA NA 150 NA NA NA NA NA NA NA 1174 NA NA NA NA NA NA NA 2598 NA NA NA NA NA NA NA
1542189600.0 1020.0 NA 38 NA NA NA NA NA NA NA 109 NA NA NA NA NA NA NA 274 NA NA NA NA NA NA NA 441 NA NA NA NA NA NA
1542189600.0 10224.0 NA 404 929 0 NA NA NA NA NA 593 1141 0 NA NA NA NA NA 6073 5529 1894 NA NA NA NA NA 7930 3388 1935 NA NA NA NA
1542189600.0 10225.0 NA 394 908 0 NA NA NA NA NA 563 1117 0 NA NA NA NA NA 6169 6257 2255 NA NA NA NA NA 8189 4073 2467 NA NA NA NA
1542189600.0 103.0 42 0 0 NA NA NA NA NA 91 0 0 NA NA NA NA NA 1026 418 2117 NA NA NA NA NA 1631 799 2846 NA NA NA NA NA
1542189600.0 1030.0 NA 180 41 0 NA NA NA NA NA 313 84 0 NA NA NA NA NA 12406 338 75 NA NA NA NA NA 6377 427 1300 NA NA NA NA
1542189600.0 10424.0 NA 238 648 0 NA NA NA NA NA 466 814 0 NA NA NA NA NA 2202 3080 2520 NA NA NA NA NA 4663 2972 2591 NA NA NA NA
1542189600.0 105.0 99 86 27 NA NA NA NA NA 186 360 66 NA NA NA NA NA 3163 695 174 NA NA NA NA NA 2278 641 261 NA NA NA NA NA
1542189600.0 106.0 43 0 0 NA NA NA NA NA 91 0 0 NA NA NA NA NA 1036 448 2107 NA NA NA NA NA 1434 684 2908 NA NA NA NA NA
1542189600.0 107.0 100 89 409 NA NA NA NA NA 184 368 522 NA NA NA NA NA 7974 980 2392 NA NA NA NA NA 7294 1393 2502 NA NA NA NA NA
1542189600.0 108.0 107 94 414 NA NA NA NA NA 193 368 515 NA NA NA NA NA 9533 917 2715 NA NA NA NA NA 7769 1558 3263 NA NA NA NA NA
1542189600.0 10823.0 67 214 629 85 0 NA NA NA 125 474 799 135 0 NA NA NA 3057 2100 2857 549 2185 NA NA NA 3939 4943 2877 597 2224 NA NA NA
1542189600.0 10824.0 76 240 658 98 0 NA NA NA 135 460 814 146 0 NA NA NA 8648 2413 3183 555 2123 NA NA NA 8364 4650 2720 573 2169 NA NA NA
1542189600.0 10825.0 71 228 646 85 0 NA NA NA 130 468 810 136 0 NA NA NA 6521 2178 3653 599 2534 NA NA NA 6243 4633 4201 680 2766 NA NA NA
1542189600.0 10826.0 79 242 660 100 0 NA NA NA 138 467 830 145 0 NA NA NA 13089 2648 3631 573 2284 NA NA NA 11861 4998 2814 589 2364 NA NA NA
1542189600.0 10842.0 60 212 626 97 0 NA NA NA 111 467 799 147 0 NA NA NA 2664 1924 2663 567 1977 NA NA NA 3535 4851 2549 624 2015 NA NA NA
1542189600.0 109.0 102 92 412 NA NA NA NA NA 191 360 519 NA NA NA NA NA 9811 972 2663 NA NA NA NA NA 10280 1371 3285 NA NA NA NA NA
1542189600.0 11.0 NA 102 476 0 68 NA NA NA NA 375 586 0 105 NA NA NA NA 2815 2013 552 190 NA NA NA NA 2168 1681 589 241 NA NA NA
1542189600.0 110.0 65 85 401 NA NA NA NA NA 125 368 509 NA NA NA NA NA 1349 832 2271 NA NA NA NA NA 1834 1334 2426 NA NA NA NA NA
1542189600.0 1102.0 NA 121 438 132 79 NA NA NA NA 375 551 213 163 NA NA NA NA 2609 4036 1607 379 NA NA NA NA 1922 2712 928 289 NA NA NA
1542189600.0 111.0 93 89 404 NA NA NA NA NA 185 373 513 NA NA NA NA NA 3602 732 2340 NA NA NA NA NA 3562 1370 2822 NA NA NA NA NA
1542189600.0 112.0 102 91 407 NA NA NA NA NA 191 368 509 NA NA NA NA NA 6851 898 2442 NA NA NA NA NA 5436 1388 2917 NA NA NA NA NA
1542189600.0 11224.0 77 239 663 0 NA NA NA NA 136 469 815 0 NA NA NA NA 8557 2352 3221 1988 NA NA NA NA 8179 4556 2717 2028 NA NA NA NA
1542189600.0 113.0 100 88 409 NA NA NA NA NA 187 379 516 NA NA NA NA NA 7409 946 2407 NA NA NA NA NA 6064 1293 2572 NA NA NA NA NA
1542189600.0 114.0 98 88 408 NA NA NA NA NA 187 379 517 NA NA NA NA NA 8215 1119 2551 NA NA NA NA NA 6659 1331 3255 NA NA NA NA NA
1542189600.0 115.0 101 90 411 NA NA NA NA NA 188 368 518 NA NA NA NA NA 7525 966 2435 NA NA NA NA NA 6143 1670 2479 NA NA NA NA NA
1542189600.0 116.0 95 86 408 NA NA NA NA NA 179 360 516 NA NA NA NA NA 7667 1021 2506 NA NA NA NA NA 6895 1243 2631 NA NA NA NA NA
1542189600.0 11623.0 63 216 635 83 0 NA NA NA 111 469 806 135 0 NA NA NA 2861 2329 4099 707 2997 NA NA NA 3739 5399 8863 1627 3319 NA NA NA
1542189600.0 11624.0 71 243 666 95 0 NA NA NA 122 457 823 146 0 NA NA NA 7389 2571 3684 783 2313 NA NA NA 7146 5028 3474 735 2366 NA NA NA
1542189600.0 11625.0 67 232 652 93 0 NA NA NA 116 460 813 144 0 NA NA NA 5422 2437 4375 939 2557 NA NA NA 5502 5192 8780 1424 2793 NA NA NA
1542189600.0 11626.0 73 252 662 94 0 NA NA NA 123 461 801 144 0 NA NA NA 12628 3105 3828 728 2418 NA NA NA 11355 5666 2911 683 2466 NA NA NA
1542189600.0 11642.0 58 216 637 95 0 NA NA NA 104 460 803 145 0 NA NA NA 2000 2114 3890 902 2737 NA NA NA 3301 5318 8997 1597 2983 NA NA NA
1542189600.0 117.0 98 88 413 NA NA NA NA NA 192 368 508 NA NA NA NA NA 8206 1044 2579 NA NA NA NA NA 6437 1200 2683 NA NA NA NA NA
1542189600.0 118.0 101 92 415 NA NA NA NA NA 189 360 509 NA NA NA NA NA 9033 836 2589 NA NA NA NA NA 8749 1524 2895 NA NA NA NA NA
1542189600.0 119.0 94 89 406 NA NA NA NA NA 182 368 512 NA NA NA NA NA 6252 1208 2528 NA NA NA NA NA 4832 1518 3216 NA NA NA NA NA
1542189600.0 12.0 NA 114 435 0 NA NA NA NA NA 375 541 0 NA NA NA NA NA 3194 3606 630 NA NA NA NA NA 2267 2227 663 NA NA NA NA
1542189600.0 120.0 68 83 394 NA NA NA NA NA 145 368 510 NA NA NA NA NA 1186 877 2221 NA NA NA NA NA 1728 1461 2385 NA NA NA NA NA
1542189600.0 12024.0 71 236 669 0 NA NA NA NA 122 465 830 0 NA NA NA NA 7401 2568 3461 2294 NA NA NA NA 7203 5035 2829 2361 NA NA NA NA
1542189600.0 121.0 100 88 414 NA NA NA NA NA 189 368 513 NA NA NA NA NA 8405 1033 2622 NA NA NA NA NA 6691 1220 2650 NA NA NA NA NA
1542189600.0 122.0 63 82 392 NA NA NA NA NA 131 377 501 NA NA NA NA NA 1946 932 2326 NA NA NA NA NA 2695 1299 3149 NA NA NA NA NA
1542189600.0 123.1 323 NA NA NA NA NA NA NA 501 NA NA NA NA NA NA NA 2137 NA NA NA NA NA NA NA 1694 NA NA NA NA NA NA NA
1542189600.0 123.2 368 NA NA NA NA NA NA NA 510 NA NA NA NA NA NA NA 2450 NA NA NA NA NA NA NA 1702 NA NA NA NA NA NA NA
1542189600.0 123.3 272 NA NA NA NA NA NA NA 502 NA NA NA NA NA NA NA 1687 NA NA NA NA NA NA NA 1453 NA NA NA NA NA NA NA
1542189600.0 124.1 347 NA NA NA NA NA NA NA 502 NA NA NA NA NA NA NA 1766 NA NA NA NA NA NA NA 1490 NA NA NA NA NA NA NA
1542189600.0 124.2 361 NA NA NA NA NA NA NA 510 NA NA NA NA NA NA NA 2200 NA NA NA NA NA NA NA 1681 NA NA NA NA NA NA NA
1542189600.0 124.4 346 NA NA NA NA NA NA NA 502 NA NA NA NA NA NA NA 1854 NA NA NA NA NA NA NA 1696 NA NA NA NA NA NA NA
1542189600.0 124.5 352 NA NA NA NA NA NA NA 502 NA NA NA NA NA NA NA 1936 NA NA NA NA NA NA NA 1676 NA NA NA NA NA NA NA
1542189600.0 124.6 279 NA NA NA NA NA NA NA 502 NA NA NA NA NA NA NA 1966 NA NA NA NA NA NA NA 1653 NA NA NA NA NA NA NA
1542189600.0 125.0 102 88 409 NA NA NA NA NA 189 368 507 NA NA NA NA NA 9909 883 2823 NA NA NA NA NA 6175 925 2883 NA NA NA NA NA
1542189600.0 126.0 68 88 402 NA NA NA NA NA 151 368 508 NA NA NA NA NA 28615 856 2536 NA NA NA NA NA 27372 666 2571 NA NA NA NA NA
1542189600.0 127.0 64 75 396 NA NA NA NA NA 126 378 504 NA NA NA NA NA 2714 1194 2615 NA NA NA NA NA 2411 26026 2693 NA NA NA NA NA
1542189600.0 128.0 60 85 399 NA NA NA NA NA 116 367 503 NA NA NA NA NA 1520 1090 2726 NA NA NA NA NA 1433 25107 2874 NA NA NA NA NA
1542189600.0 129.0 63 85 398 NA NA NA NA NA 131 368 519 NA NA NA NA NA 1523 809 2742 NA NA NA NA NA 1352 920 2880 NA NA NA NA NA
1542189600.0 13.0 NA 96 412 0 NA NA NA NA NA 375 517 0 NA NA NA NA NA 695 3623 724 NA NA NA NA NA 1180 3770 787 NA NA NA NA
1542189600.0 130.0 66 84 401 NA NA NA NA NA 133 360 501 NA NA NA NA NA 9364 833 2701 NA NA NA NA NA 26103 639 2816 NA NA NA NA NA
1542189600.0 1301.0 91 99 190 NA NA NA NA NA 152 377 323 NA NA NA NA NA 1259 515 1054 NA NA NA NA NA 1040 654 1860 NA NA NA NA NA
1542189600.0 1302.0 103 110 204 NA NA NA NA NA 168 369 327 NA NA NA NA NA 3843 656 1205 NA NA NA NA NA 2059 783 1437 NA NA NA NA NA
1542189600.0 1303.0 90 108 211 NA NA NA NA NA 158 369 323 NA NA NA NA NA 6908 580 1345 NA NA NA NA NA 4503 695 1335 NA NA NA NA NA
1542189600.0 1306.0 NA 104 525 0 NA NA NA NA NA 385 632 0 NA NA NA NA NA 480 1452 587 NA NA NA NA NA 708 1608 647 NA NA NA NA
1542189600.0 1307.0 NA 98 183 42 0 NA NA NA NA 376 260 86 0 NA NA NA NA 457 583 124 203 NA NA NA NA 520 1739 520 275 NA NA NA
1542189600.0 1308.0 NA 98 181 49 0 NA NA NA NA 384 253 86 0 NA NA NA NA 466 516 118 216 NA NA NA NA 666 1014 224 300 NA NA NA
1542189600.0 1309.0 NA 112 492 0 NA NA NA NA NA 377 660 0 NA NA NA NA NA 542 1870 629 NA NA NA NA NA 630 2100 742 NA NA NA NA
1542189600.0 131.0 70 80 407 NA NA NA NA NA 142 367 506 NA NA NA NA NA 3133 1276 2828 NA NA NA NA NA 3084 25958 2940 NA NA NA NA NA
1542189600.0 1310.0 NA 105 539 0 NA NA NA NA NA 378 644 0 NA NA NA NA NA 639 1693 567 NA NA NA NA NA 674 1946 659 NA NA NA NA
1542189600.0 1311.0 NA 99 483 0 64 NA NA NA NA 378 598 0 105 NA NA NA NA 513 1150 572 191 NA NA NA NA 906 1370 645 403 NA NA NA
1542189600.0 1312.0 NA 109 534 0 NA NA NA NA NA 385 639 0 NA NA NA NA NA 528 1697 630 NA NA NA NA NA 542 1785 730 NA NA NA NA
1542189600.0 1313.0 NA 114 530 0 NA NA NA NA NA 378 648 0 NA NA NA NA NA 447 2032 569 NA NA NA NA NA 539 1907 669 NA NA NA NA
1542189600.0 1314.0 NA 110 534 0 NA NA NA NA NA 385 651 0 NA NA NA NA NA 487 1707 600 NA NA NA NA NA 519 2230 723 NA NA NA NA
1542189600.0 1315.0 NA 100 525 0 NA NA NA NA NA 385 642 0 NA NA NA NA NA 525 1428 529 NA NA NA NA NA 707 1579 669 NA NA NA NA
1542189600.0 1316.0 NA 96 527 0 NA NA NA NA NA 385 644 0 NA NA NA NA NA 585 1521 592 NA NA NA NA NA 1233 1630 748 NA NA NA NA
1542189600.0 1317.0 NA 102 530 0 NA NA NA NA NA 385 648 0 NA NA NA NA NA 448 1522 608 NA NA NA NA NA 465 1804 695 NA NA NA NA
