Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1541890800.0 1.0 103 88 171 NA NA NA NA NA 186 367 286 NA NA NA NA NA 1649 502 978 NA NA NA NA NA 1010 461 1495 NA NA NA NA NA
1541890800.0 10.0 NA 113 453 0 NA NA NA NA NA 375 545 0 NA NA NA NA NA 2757 3563 578 NA NA NA NA NA 2709 2328 657 NA NA NA NA
1541890800.0 1000.0 NA 394 153 0 50 NA NA NA NA 509 260 0 90 NA NA NA NA 2757 1427 624 275 NA NA NA NA 2166 1557 723 480 NA NA NA
1541890800.0 10001.0 NA 163 622 87 0 NA NA NA NA 474 799 134 0 NA NA NA NA 1475 2302 383 1803 NA NA NA NA 1951 3627 583 1916 NA NA NA
1541890800.0 10002.0 NA 220 637 94 0 NA NA NA NA 481 790 135 0 NA NA NA NA 1357 2207 371 1725 NA NA NA NA 1864 2281 444 2375 NA NA NA
1541890800.0 10003.0 NA 210 640 94 0 NA NA NA NA 481 791 135 0 NA NA NA NA 1409 2290 367 1727 NA NA NA NA 1958 2451 471 2062 NA NA NA
1541890800.0 10004.0 NA 163 633 86 0 NA NA NA NA 473 793 135 0 NA NA NA NA 1446 2241 398 1785 NA NA NA NA 1952 3048 615 1971 NA NA NA
1541890800.0 10005.0 NA 209 632 93 0 NA NA NA NA 473 794 135 0 NA NA NA NA 1406 2089 364 1736 NA NA NA NA 1964 2051 436 1805 NA NA NA
1541890800.0 10006.0 NA 214 626 91 0 NA NA NA NA 467 794 135 0 NA NA NA NA 1326 2077 360 1712 NA NA NA NA 1985 2053 417 1803 NA NA NA
1541890800.0 10007.0 NA 167 632 100 0 NA NA NA NA 470 804 145 0 NA NA NA NA 1492 2275 390 1797 NA NA NA NA 1964 2342 524 1902 NA NA NA
1541890800.0 10008.0 NA 170 633 95 0 NA NA NA NA 473 798 144 0 NA NA NA NA 1472 2300 398 1813 NA NA NA NA 1949 3363 616 1957 NA NA NA
1541890800.0 10009.0 NA 224 637 101 0 NA NA NA NA 475 800 145 0 NA NA NA NA 1385 2289 383 1813 NA NA NA NA 2029 2367 520 1987 NA NA NA
1541890800.0 1001.0 NA 362 181 0 0 0 0 0 NA 454 229 0 0 0 0 0 NA 2300 472 67 84 271 125 238 NA 2292 604 161 151 478 280 303
1541890800.0 1002.0 NA 388 67 NA NA NA NA NA NA 502 123 NA NA NA NA NA NA 2921 434 NA NA NA NA NA NA 2324 385 NA NA NA NA NA
1541890800.0 10023.0 NA 174 634 87 0 NA NA NA NA 536 794 134 0 NA NA NA NA 1471 2216 394 1786 NA NA NA NA 1911 3626 581 1935 NA NA NA
1541890800.0 10024.0 NA 226 656 105 0 NA NA NA NA 474 818 147 0 NA NA NA NA 1592 2412 460 1755 NA NA NA NA 1969 2295 679 1805 NA NA NA
1541890800.0 10024.1 NA 237 266 0 NA NA NA NA NA 468 355 0 NA NA NA NA NA 1502 854 317 NA NA NA NA NA 1770 1052 445 NA NA NA NA
1541890800.0 10024.2 NA 243 657 0 NA NA NA NA NA 479 810 0 NA NA NA NA NA 1495 2401 1710 NA NA NA NA NA 1953 2423 1800 NA NA NA NA
1541890800.0 10024.3 NA 244 244 0 NA NA NA NA NA 474 333 0 NA NA NA NA NA 1552 834 283 NA NA NA NA NA 1545 1046 362 NA NA NA NA
1541890800.0 10024.4 NA 225 650 0 NA NA NA NA NA 474 811 0 NA NA NA NA NA 1598 2457 1771 NA NA NA NA NA 1949 2708 1888 NA NA NA NA
1541890800.0 10024.5 NA 226 268 0 NA NA NA NA NA 475 367 0 NA NA NA NA NA 1684 834 316 NA NA NA NA NA 1423 1029 399 NA NA NA NA
1541890800.0 10024.6 NA 238 659 0 NA NA NA NA NA 466 801 0 NA NA NA NA NA 1498 2368 1862 NA NA NA NA NA 1986 2161 1908 NA NA NA NA
1541890800.0 10025.0 NA 231 647 91 0 NA NA NA NA 481 803 135 0 NA NA NA NA 1463 2273 368 1782 NA NA NA NA 2008 2144 439 1848 NA NA NA
1541890800.0 10026.0 NA 200 659 103 0 NA NA NA NA 476 819 145 0 NA NA NA NA 1731 2657 402 1833 NA NA NA NA 2023 3758 550 2010 NA NA NA
1541890800.0 1003.0 NA 315 0 NA NA NA NA NA NA 419 0 NA NA NA NA NA NA 2953 455 NA NA NA NA NA NA 1770 664 NA NA NA NA NA
1541890800.0 1004.0 NA 309 167 0 0 0 0 NA NA 391 212 0 0 0 0 NA NA 914 386 67 85 239 231 NA NA 1252 511 231 195 286 335 NA
1541890800.0 10042.0 NA 217 645 97 0 NA NA NA NA 466 805 148 0 NA NA NA NA 1488 2285 387 1761 NA NA NA NA 2067 2220 459 1820 NA NA NA
1541890800.0 10059.0 NA 252 663 105 0 NA NA NA NA 466 828 145 0 NA NA NA NA 1643 2852 382 1764 NA NA NA NA 2135 2278 558 2004 NA NA NA
1541890800.0 10071.0 NA 231 647 95 0 NA NA NA NA 477 797 135 0 NA NA NA NA 1580 2694 452 2065 NA NA NA NA 3108 2622 577 2191 NA NA NA
1541890800.0 101.0 84 NA NA NA NA NA NA NA 150 NA NA NA NA NA NA NA 991 NA NA NA NA NA NA NA 1201 NA NA NA NA NA NA NA
1541890800.0 1010.0 NA 22 69 0 NA NA NA NA NA 73 121 0 NA NA NA NA NA 99 185 90 NA NA NA NA NA 382 303 193 NA NA NA NA
1541890800.0 102.0 88 NA NA NA NA NA NA NA 150 NA NA NA NA NA NA NA 806 NA NA NA NA NA NA NA 1606 NA NA NA NA NA NA NA
1541890800.0 1020.0 NA 37 NA NA NA NA NA NA NA 110 NA NA NA NA NA NA NA 218 NA NA NA NA NA NA NA 450 NA NA NA NA NA NA
1541890800.0 10224.0 NA 405 940 0 NA NA NA NA NA 602 1151 0 NA NA NA NA NA 4886 5352 2092 NA NA NA NA NA 5123 3546 2306 NA NA NA NA
1541890800.0 10225.0 NA 396 882 0 NA NA NA NA NA 560 1137 0 NA NA NA NA NA 4665 5373 2090 NA NA NA NA NA 5478 7266 2306 NA NA NA NA
1541890800.0 103.0 44 0 0 NA NA NA NA NA 91 0 0 NA NA NA NA NA 690 270 1459 NA NA NA NA NA 672 589 2423 NA NA NA NA NA
1541890800.0 1030.0 NA 186 42 0 NA NA NA NA NA 341 84 0 NA NA NA NA NA 8936 234 61 NA NA NA NA NA 4561 305 163 NA NA NA NA
1541890800.0 10424.0 NA 217 657 0 NA NA NA NA NA 473 811 0 NA NA NA NA NA 1688 2744 2011 NA NA NA NA NA 3307 2929 2460 NA NA NA NA
1541890800.0 105.0 89 89 29 NA NA NA NA NA 186 360 66 NA NA NA NA NA 1871 515 124 NA NA NA NA NA 1295 463 295 NA NA NA NA NA
1541890800.0 106.0 43 0 0 NA NA NA NA NA 91 0 0 NA NA NA NA NA 794 320 1448 NA NA NA NA NA 889 730 2413 NA NA NA NA NA
1541890800.0 107.0 101 90 411 NA NA NA NA NA 188 360 510 NA NA NA NA NA 3638 529 1766 NA NA NA NA NA 2869 828 2211 NA NA NA NA NA
1541890800.0 108.0 107 93 416 NA NA NA NA NA 194 360 519 NA NA NA NA NA 4742 565 1877 NA NA NA NA NA 3642 868 2587 NA NA NA NA NA
1541890800.0 10823.0 71 216 635 89 0 NA NA NA 125 466 797 134 0 NA NA NA 1733 1439 2497 412 2054 NA NA NA 2105 1835 2757 639 2144 NA NA NA
1541890800.0 10824.0 75 239 668 98 0 NA NA NA 136 467 805 146 0 NA NA NA 4901 1702 2822 441 2036 NA NA NA 3400 2196 2633 532 2263 NA NA NA
1541890800.0 10825.0 77 231 652 94 0 NA NA NA 130 460 800 136 0 NA NA NA 3687 1676 2681 449 2029 NA NA NA 2882 3036 2707 577 2105 NA NA NA
1541890800.0 10826.0 82 229 658 101 0 NA NA NA 137 466 821 144 0 NA NA NA 6504 1841 3212 447 2102 NA NA NA 4631 3479 2930 570 2344 NA NA NA
1541890800.0 10842.0 60 214 629 106 0 NA NA NA 111 460 793 145 0 NA NA NA 1596 1355 2514 492 2013 NA NA NA 1500 2587 2742 621 2080 NA NA NA
1541890800.0 109.0 103 95 418 NA NA NA NA NA 191 367 517 NA NA NA NA NA 4994 559 1908 NA NA NA NA NA 3700 715 2284 NA NA NA NA NA
