Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1542405600.0 1339.0 NA 246 346 0 NA NA NA 2097290 2097440 0 NA NA NA 1235 5739 1451 NA NA NA 3035 18509 5344 NA NA
1542405600.0 134.701 NA 137 413 0 NA NA NA 2097250 2097430 0 NA NA NA 309 15777 2547 NA NA NA 388 23318 9328 NA NA
1542405600.0 134.702 NA 126 557 0 NA NA NA 2097250 2097430 0 NA NA NA 313 22961 2624 NA NA NA 517 33902 9973 NA NA
1542405600.0 134.703 NA 132 494 0 NA NA NA 2097260 2097440 0 NA NA NA 348 22431 2446 NA NA NA 619 34251 8929 NA NA
1542405600.0 134.704 NA 127 352 0 NA NA NA 2097250 2097430 0 NA NA NA 344 21667 2122 NA NA NA 560 35327 6679 NA NA
1542405600.0 134.705 NA 126 365 0 NA NA NA 2097250 2097440 0 NA NA NA 326 25848 2338 NA NA NA 468 48206 5826 NA NA
1542405600.0 134.706 NA 127 399 0 NA NA NA 2097250 2097440 0 NA NA NA 339 24718 2669 NA NA NA 446 37674 10091 NA NA
1542405600.0 134.707 NA 130 446 0 NA NA NA 2097250 2097430 0 NA NA NA 320 21081 2052 NA NA NA 487 30544 4796 NA NA
1542405600.0 134.708 NA 127 531 0 NA NA NA 2097250 2097430 0 NA NA NA 322 19976 2360 NA NA NA 486 31425 8286 NA NA
1542405600.0 134.709 NA 129 408 0 NA NA NA 2097250 2097480 0 NA NA NA 341 23392 2466 NA NA NA 538 38519 9061 NA NA
1542405600.0 134.71 NA 121 NA NA NA NA NA 2097250 NA NA NA NA NA 320 NA NA NA NA NA 525 NA NA NA NA
1542405600.0 134.801 NA 138 534 0 NA NA NA 2097260 2097430 0 NA NA NA 315 15510 2344 NA NA NA 380 27668 7593 NA NA
1542405600.0 134.802 NA 125 361 0 NA NA NA 2097250 2097430 0 NA NA NA 326 30096 2343 NA NA NA 463 52111 9106 NA NA
1542405600.0 134.803 NA 128 493 0 NA NA NA 2097250 2097430 0 NA NA NA 330 25219 2341 NA NA NA 519 40415 8470 NA NA
1542405600.0 134.804 NA 126 591 0 NA NA NA 2097260 2097430 0 NA NA NA 488 30021 2387 NA NA NA 1263 33381 3604 NA NA
1542405600.0 134.805 NA 130 590 0 NA NA NA 2097260 2097430 0 NA NA NA 433 31409 2381 NA NA NA 653 40545 3903 NA NA
1542405600.0 134.806 NA 126 600 0 NA NA NA 2097260 2097430 0 NA NA NA 453 32964 2310 NA NA NA 2080 37448 3434 NA NA
