Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1542751200.0 1.0 60 81 172 NA NA NA NA NA NA 196 293 391 NA NA NA NA NA NA 1102 337 727 NA NA NA NA NA NA 1240 462 842 NA NA NA NA NA NA
1542751200.0 10.0 NA 105 263 0 NA NA NA NA NA NA 308 526 0 NA NA NA NA NA NA 2338 3216 800 NA NA NA NA NA NA 2628 3471 943 NA NA NA NA NA
1542751200.0 1000.0 NA 257 159 0 62 NA NA NA NA NA 501 362 0 164 NA NA NA NA NA 2586 1241 785 288 NA NA NA NA NA 2838 1678 868 423 NA NA NA NA
1542751200.0 10001.0 NA 120 309 0 74 NA NA NA NA NA 275 589 0 203 NA NA NA NA NA 474 1616 1282 289 NA NA NA NA NA 601 1826 1434 471 NA NA NA NA
1542751200.0 10002.0 NA 120 313 0 74 NA NA NA NA NA 320 589 0 203 NA NA NA NA NA 488 1652 1310 293 NA NA NA NA NA 618 1880 1469 484 NA NA NA NA
1542751200.0 10003.0 NA 113 323 0 75 NA NA NA NA NA 320 589 0 203 NA NA NA NA NA 483 1709 1210 297 NA NA NA NA NA 634 1930 1388 478 NA NA NA NA
1542751200.0 10004.0 NA 111 308 0 74 NA NA NA NA NA 320 589 0 203 NA NA NA NA NA 432 1664 1245 292 NA NA NA NA NA 588 1990 1423 492 NA NA NA NA
1542751200.0 10005.0 NA 110 311 0 76 NA NA NA NA NA 275 589 0 203 NA NA NA NA NA 469 1674 1276 292 NA NA NA NA NA 663 2017 1442 446 NA NA NA NA
1542751200.0 10006.0 NA 114 295 0 83 NA NA NA NA NA 274 589 0 203 NA NA NA NA NA 466 1623 1216 247 NA NA NA NA NA 613 1832 1322 390 NA NA NA NA
1542751200.0 10007.0 NA 118 319 0 75 NA NA NA NA NA 320 589 0 203 NA NA NA NA NA 504 1676 1306 276 NA NA NA NA NA 752 1960 1470 446 NA NA NA NA
1542751200.0 10008.0 NA 107 319 0 77 NA NA NA NA NA 320 589 0 203 NA NA NA NA NA 488 1688 1250 342 NA NA NA NA NA 611 2249 1395 543 NA NA NA NA
1542751200.0 10009.0 NA 112 311 0 75 NA NA NA NA NA 275 589 0 203 NA NA NA NA NA 520 1694 1262 295 NA NA NA NA NA 695 1922 1432 452 NA NA NA NA
1542751200.0 1001.0 NA 249 122 0 0 0 0 0 0 NA 456 241 0 0 0 0 0 0 NA 2306 589 113 100 149 311 136 295 NA 2547 742 183 135 243 355 176 339
1542751200.0 1001.2 NA 293 136 0 NA NA NA NA NA NA 552 265 0 NA NA NA NA NA NA 12920 1315 129 NA NA NA NA NA NA 13132 1702 366 NA NA NA NA NA
1542751200.0 1002.0 NA 272 70 NA NA NA NA NA NA NA 522 179 NA NA NA NA NA NA NA 2878 395 NA NA NA NA NA NA NA 3138 497 NA NA NA NA NA NA
1542751200.0 10023.0 NA 119 330 0 74 NA NA NA NA NA 320 589 0 203 NA NA NA NA NA 510 1606 1321 296 NA NA NA NA NA 651 1797 1482 477 NA NA NA NA
1542751200.0 10024.0 NA 118 309 0 79 NA NA NA NA NA 320 589 0 203 NA NA NA NA NA 601 1952 1304 380 NA NA NA NA NA 768 2155 2385 641 NA NA NA NA
1542751200.0 10024.1 NA 118 181 0 NA NA NA NA NA NA 276 387 0 NA NA NA NA NA NA 612 871 440 NA NA NA NA NA NA 786 1088 771 NA NA NA NA NA
1542751200.0 10024.2 NA 120 309 0 NA NA NA NA NA NA 276 589 0 NA NA NA NA NA NA 582 2132 1239 NA NA NA NA NA NA 737 3579 1401 NA NA NA NA NA
1542751200.0 10024.3 NA 110 163 0 NA NA NA NA NA NA 276 387 0 NA NA NA NA NA NA 589 945 339 NA NA NA NA NA NA 730 1208 414 NA NA NA NA NA
1542751200.0 10024.4 NA 117 314 0 NA NA NA NA NA NA 276 589 0 NA NA NA NA NA NA 565 2137 1240 NA NA NA NA NA NA 701 2523 1379 NA NA NA NA NA
1542751200.0 10024.5 NA 118 128 0 NA NA NA NA NA NA 320 316 0 NA NA NA NA NA NA 580 505 129 NA NA NA NA NA NA 707 706 217 NA NA NA NA NA
1542751200.0 10025.0 NA 113 305 0 74 NA NA NA NA NA 320 589 0 203 NA NA NA NA NA 511 1747 1219 335 NA NA NA NA NA 660 1933 1315 554 NA NA NA NA
1542751200.0 10026.0 NA 125 310 0 74 NA NA NA NA NA 320 653 0 203 NA NA NA NA NA 646 2250 1361 324 NA NA NA NA NA 818 2467 1518 494 NA NA NA NA
1542751200.0 1003.0 NA 240 0 NA NA NA NA NA NA NA 449 0 NA NA NA NA NA NA NA 2813 591 NA NA NA NA NA NA NA 3528 677 NA NA NA NA NA NA
1542751200.0 1004.0 NA 200 98 0 0 0 0 NA NA NA 403 216 0 0 0 0 NA NA NA 896 341 98 152 274 277 NA NA NA 1078 495 160 219 322 352 NA NA
1542751200.0 10042.0 NA 111 309 0 76 NA NA NA NA NA 275 589 0 203 NA NA NA NA NA 525 1707 1232 309 NA NA NA NA NA 684 1893 1512 495 NA NA NA NA
1542751200.0 10059.0 NA 118 324 0 77 NA NA NA NA NA 275 653 0 203 NA NA NA NA NA 634 2417 1361 301 NA NA NA NA NA 829 2678 1633 489 NA NA NA NA
1542751200.0 10071.0 NA 119 323 0 75 NA NA NA NA NA 276 589 0 203 NA NA NA NA NA 574 1848 1145 298 NA NA NA NA NA 712 2088 1257 480 NA NA NA NA
1542751200.0 101.0 92 NA NA NA NA NA NA NA NA 254 NA NA NA NA NA NA NA NA 864 NA NA NA NA NA NA NA NA 967 NA NA NA NA NA NA NA NA
1542751200.0 1010.0 NA 26 36 0 NA NA NA NA NA NA 148 162 0 NA NA NA NA NA NA 127 157 167 NA NA NA NA NA NA 391 566 246 NA NA NA NA NA
1542751200.0 102.0 102 NA NA NA NA NA NA NA NA 254 NA NA NA NA NA NA NA NA 825 NA NA NA NA NA NA NA NA 999 NA NA NA NA NA NA NA NA
1542751200.0 1020.0 NA 77 30 0 70 NA NA NA NA NA 199 131 0 199 NA NA NA NA NA 263 114 81 291 NA NA NA NA NA 353 164 217 407 NA NA NA NA
1542751200.0 10224.0 NA 167 395 0 NA NA NA NA NA NA 372 738 0 NA NA NA NA NA NA 2826 4093 1305 NA NA NA NA NA NA 3351 4498 1437 NA NA NA NA NA
1542751200.0 10225.0 NA 160 383 0 NA NA NA NA NA NA 372 738 0 NA NA NA NA NA NA 2829 3758 1299 NA NA NA NA NA NA 3459 4152 1428 NA NA NA NA NA
1542751200.0 103.0 47 0 0 NA NA NA NA NA NA 171 0 0 NA NA NA NA NA NA 578 199 1239 NA NA NA NA NA NA 783 276 1419 NA NA NA NA NA NA
1542751200.0 1030.0 NA 155 50 0 0 NA NA NA NA NA 350 158 0 0 NA NA NA NA NA 7271 246 72 79 NA NA NA NA NA 7565 373 303 210 NA NA NA NA
1542751200.0 1040.0 NA 266 36 0 NA NA NA NA NA NA 494 135 0 NA NA NA NA NA NA 10692 129 130 NA NA NA NA NA NA 11066 205 216 NA NA NA NA NA
1542751200.0 1040.1 NA 81 27 0 NA NA NA NA NA NA 217 135 0 NA NA NA NA NA NA 429 161 137 NA NA NA NA NA NA 571 254 184 NA NA NA NA NA
1542751200.0 10424.0 NA 110 310 0 NA NA NA NA NA NA 275 589 0 NA NA NA NA NA NA 617 1910 1228 NA NA NA NA NA NA 1515 2143 1359 NA NA NA NA NA
1542751200.0 105.0 64 86 40 NA NA NA NA NA NA 196 248 139 NA NA NA NA NA NA 1485 406 111 NA NA NA NA NA NA 1707 564 168 NA NA NA NA NA NA
