Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1543269600.0 1.0 66 79 166 NA NA NA NA NA NA 196 293 390 NA NA NA NA NA NA 1254 361 900 NA NA NA NA NA NA 1458 502 1084 NA NA NA NA NA NA
1543269600.0 10.0 NA 106 258 0 NA NA NA NA NA NA 308 526 0 NA NA NA NA NA NA 2024 2701 555 NA NA NA NA NA NA 2239 2969 634 NA NA NA NA NA
1543269600.0 10001.0 NA 101 317 0 71 NA NA NA NA NA 274 589 0 203 NA NA NA NA NA 506 1584 1003 272 NA NA NA NA NA 823 1751 1113 409 NA NA NA NA
1543269600.0 10002.0 NA 104 312 0 75 NA NA NA NA NA 275 589 0 203 NA NA NA NA NA 439 1536 1009 270 NA NA NA NA NA 552 1712 1091 409 NA NA NA NA
1543269600.0 10003.0 NA 114 320 0 71 NA NA NA NA NA 320 589 0 203 NA NA NA NA NA 435 1611 1007 255 NA NA NA NA NA 568 1805 1088 376 NA NA NA NA
1543269600.0 10004.0 NA 113 325 0 72 NA NA NA NA NA 320 589 0 203 NA NA NA NA NA 452 1570 994 260 NA NA NA NA NA 568 1765 1084 372 NA NA NA NA
1543269600.0 10005.0 NA 108 305 0 84 NA NA NA NA NA 320 589 0 203 NA NA NA NA NA 458 1614 1021 289 NA NA NA NA NA 606 1824 1117 410 NA NA NA NA
1543269600.0 10006.0 NA 108 304 0 84 NA NA NA NA NA 320 589 0 203 NA NA NA NA NA 438 1579 972 274 NA NA NA NA NA 570 1783 1093 401 NA NA NA NA
1543269600.0 10007.0 NA 111 308 0 81 NA NA NA NA NA 320 589 0 203 NA NA NA NA NA 456 1594 1021 291 NA NA NA NA NA 598 1786 1125 406 NA NA NA NA
1543269600.0 10008.0 NA 108 314 0 81 NA NA NA NA NA 320 589 0 203 NA NA NA NA NA 439 1679 1001 247 NA NA NA NA NA 589 1976 1086 366 NA NA NA NA
1543269600.0 10009.0 NA 109 305 0 70 NA NA NA NA NA 275 589 0 203 NA NA NA NA NA 453 1652 1023 286 NA NA NA NA NA 592 1896 1123 406 NA NA NA NA
1543269600.0 1001.0 NA 232 114 0 0 0 0 0 0 NA 454 242 0 0 0 0 0 0 NA 2895 580 114 94 140 290 132 279 NA 3730 760 167 163 197 346 187 315
1543269600.0 10023.0 NA 116 310 0 75 NA NA NA NA NA 320 589 0 203 NA NA NA NA NA 417 1486 1020 279 NA NA NA NA NA 577 1666 1130 401 NA NA NA NA
1543269600.0 10024.0 NA 112 322 0 75 NA NA NA NA NA 276 589 0 203 NA NA NA NA NA 550 1810 1073 304 NA NA NA NA NA 688 1978 1189 479 NA NA NA NA
1543269600.0 10024.1 NA 114 176 0 NA NA NA NA NA NA 276 387 0 NA NA NA NA NA NA 554 795 324 NA NA NA NA NA NA 719 992 394 NA NA NA NA NA
1543269600.0 10024.2 NA 119 309 0 NA NA NA NA NA NA 276 589 0 NA NA NA NA NA NA 536 1803 1030 NA NA NA NA NA NA 761 2058 1153 NA NA NA NA NA
1543269600.0 10024.3 NA 112 170 0 NA NA NA NA NA NA 320 387 0 NA NA NA NA NA NA 531 773 333 NA NA NA NA NA NA 665 1009 395 NA NA NA NA NA
1543269600.0 10024.4 NA 117 303 0 NA NA NA NA NA NA 276 589 0 NA NA NA NA NA NA 516 1820 1003 NA NA NA NA NA NA 646 2045 1125 NA NA NA NA NA
1543269600.0 10024.5 NA 115 138 0 NA NA NA NA NA NA 276 316 0 NA NA NA NA NA NA 528 467 127 NA NA NA NA NA NA 651 695 173 NA NA NA NA NA
1543269600.0 10025.0 NA 110 321 0 80 NA NA NA NA NA 320 589 0 203 NA NA NA NA NA 475 1660 1041 273 NA NA NA NA NA 615 1850 1143 466 NA NA NA NA
1543269600.0 10026.0 NA 119 316 0 80 NA NA NA NA NA 320 653 0 203 NA NA NA NA NA 571 2161 1059 281 NA NA NA NA NA 716 2359 1135 397 NA NA NA NA
1543269600.0 1003.0 NA 232 0 NA NA NA NA NA NA NA 449 0 NA NA NA NA NA NA NA 2805 653 NA NA NA NA NA NA NA 3092 728 NA NA NA NA NA NA
1543269600.0 1004.0 NA 191 96 0 0 0 0 NA NA NA 403 216 0 0 0 0 NA NA NA 1093 341 79 126 293 296 NA NA NA 1423 489 136 169 343 342 NA NA
1543269600.0 10042.0 NA 111 305 0 74 NA NA NA NA NA 275 589 0 203 NA NA NA NA NA 472 1678 1025 261 NA NA NA NA NA 649 1903 1112 377 NA NA NA NA
1543269600.0 10059.0 NA 122 325 0 74 NA NA NA NA NA 320 589 0 203 NA NA NA NA NA 574 2299 1048 252 NA NA NA NA NA 751 2498 1148 400 NA NA NA NA
1543269600.0 10071.0 NA 112 312 0 83 NA NA NA NA NA 320 589 0 203 NA NA NA NA NA 511 1836 1015 269 NA NA NA NA NA 637 2029 1098 416 NA NA NA NA
1543269600.0 101.0 89 NA NA NA NA NA NA NA NA 255 NA NA NA NA NA NA NA NA 849 NA NA NA NA NA NA NA NA 960 NA NA NA NA NA NA NA NA
1543269600.0 1010.0 NA 34 42 0 NA NA NA NA NA NA 148 162 0 NA NA NA NA NA NA 133 179 126 NA NA NA NA NA NA 263 278 203 NA NA NA NA NA
1543269600.0 102.0 103 NA NA NA NA NA NA NA NA 254 NA NA NA NA NA NA NA NA 704 NA NA NA NA NA NA NA NA 825 NA NA NA NA NA NA NA NA
1543269600.0 1020.0 NA 72 31 0 74 NA NA NA NA NA 200 131 0 200 NA NA NA NA NA 265 132 137 289 NA NA NA NA NA 393 220 404 415 NA NA NA NA
1543269600.0 10224.0 NA 160 389 0 NA NA NA NA NA NA 373 738 0 NA NA NA NA NA NA 2467 3834 1087 NA NA NA NA NA NA 2864 4224 1229 NA NA NA NA NA
1543269600.0 10225.0 NA 157 382 0 NA NA NA NA NA NA 373 661 0 NA NA NA NA NA NA 2458 3582 1058 NA NA NA NA NA NA 2778 3943 1164 NA NA NA NA NA
1543269600.0 103.0 46 0 0 NA NA NA NA NA NA 171 0 0 NA NA NA NA NA NA 425 136 1024 NA NA NA NA NA NA 546 196 1252 NA NA NA NA NA NA
1543269600.0 1030.0 NA 146 51 0 0 NA NA NA NA NA 350 158 0 0 NA NA NA NA NA 9205 273 82 74 NA NA NA NA NA 10035 381 399 297 NA NA NA NA
1543269600.0 1040.1 NA 71 30 0 NA NA NA NA NA NA 205 135 0 NA NA NA NA NA NA 389 150 146 NA NA NA NA NA NA 511 238 250 NA NA NA NA NA
1543269600.0 10424.0 NA 111 316 0 NA NA NA NA NA NA 276 589 0 NA NA NA NA NA NA 598 1815 1068 NA NA NA NA NA NA 1203 2158 1193 NA NA NA NA NA
1543269600.0 105.0 64 80 35 NA NA NA NA NA NA 196 293 139 NA NA NA NA NA NA 1165 352 95 NA NA NA NA NA NA 1283 493 148 NA NA NA NA NA NA
1543269600.0 106.0 48 0 0 NA NA NA NA NA NA 171 0 0 NA NA NA NA NA NA 421 135 1033 NA NA NA NA NA NA 553 196 1242 NA NA NA NA NA NA
1543269600.0 107.0 61 81 246 NA NA NA NA NA NA 207 293 480 NA NA NA NA NA NA 2596 368 1336 NA NA NA NA NA NA 2788 483 1503 NA NA NA NA NA NA
1543269600.0 108.0 68 89 250 NA NA NA NA NA NA 207 293 526 NA NA NA NA NA NA 2870 432 1417 NA NA NA NA NA NA 3051 547 1606 NA NA NA NA NA NA
1543269600.0 10801.0 NA 195 336 0 88 114 NA NA NA NA 442 653 0 203 250 NA NA NA NA 1462 1770 1872 401 565 NA NA NA NA 1613 1938 2203 554 691 NA NA NA
1543269600.0 10802.0 NA 182 354 0 83 107 NA NA NA NA 442 653 0 203 250 NA NA NA NA 1434 1756 1859 460 622 NA NA NA NA 1602 1928 1949 808 739 NA NA NA
1543269600.0 10803.0 NA 182 336 0 91 102 NA NA NA NA 442 653 0 203 250 NA NA NA NA 1478 2028 1881 415 625 NA NA NA NA 1678 2498 1976 549 737 NA NA NA
1543269600.0 10804.0 NA 187 335 0 88 115 NA NA NA NA 442 653 0 203 249 NA NA NA NA 1449 1798 1846 433 606 NA NA NA NA 1676 2124 1918 632 791 NA NA NA
1543269600.0 10805.0 NA 183 332 0 93 110 NA NA NA NA 442 653 0 203 250 NA NA NA NA 1429 1818 1829 378 565 NA NA NA NA 1656 2049 1894 534 639 NA NA NA
1543269600.0 10806.0 NA 182 351 0 88 99 NA NA NA NA 442 653 0 203 230 NA NA NA NA 1413 1725 1809 404 626 NA NA NA NA 1609 1918 1881 559 738 NA NA NA
1543269600.0 10807.0 NA 192 344 0 102 108 NA NA NA NA 442 655 0 219 249 NA NA NA NA 1464 1843 1797 415 616 NA NA NA NA 1614 2012 1891 584 716 NA NA NA
1543269600.0 10808.0 NA 191 331 0 94 105 NA NA NA NA 442 653 0 219 249 NA NA NA NA 1478 1820 1884 376 580 NA NA NA NA 1658 2001 1957 540 679 NA NA NA
1543269600.0 10809.0 NA 189 336 0 91 116 NA NA NA NA 442 653 0 219 250 NA NA NA NA 1500 1830 1841 396 560 NA NA NA NA 1754 2045 1940 561 644 NA NA NA
1543269600.0 10823.0 NA 187 336 0 89 100 NA NA NA NA 442 653 0 203 231 NA NA NA NA 1455 1760 1814 404 520 NA NA NA NA 1642 1957 1882 529 583 NA NA NA
1543269600.0 10824.0 NA 209 339 0 88 108 NA NA NA NA 442 653 0 219 250 NA NA NA NA 1596 2018 1908 449 623 NA NA NA NA 1757 2248 2005 630 743 NA NA NA
1543269600.0 10824.1 NA 228 186 0 NA NA NA NA NA NA 442 414 0 NA NA NA NA NA NA 1552 841 379 NA NA NA NA NA NA 1723 1070 443 NA NA NA NA NA
1543269600.0 10824.5 NA 195 156 0 NA NA NA NA NA NA 442 336 0 NA NA NA NA NA NA 1600 562 126 NA NA NA NA NA NA 1745 716 182 NA NA NA NA NA
1543269600.0 10824.6 NA 188 337 0 99 108 NA NA NA NA 442 653 0 219 250 NA NA NA NA 1553 2001 1885 427 626 NA NA NA NA 1701 2200 2015 578 718 NA NA NA
1543269600.0 10825.0 NA 189 334 0 82 116 NA NA NA NA 442 653 0 203 250 NA NA NA NA 1489 2025 1893 367 577 NA NA NA NA 1647 2471 1972 503 686 NA NA NA
1543269600.0 10826.0 NA 213 366 0 90 109 NA NA NA NA 442 654 0 219 250 NA NA NA NA 1701 2296 1876 419 594 NA NA NA NA 1985 2497 1969 577 676 NA NA NA
1543269600.0 10842.0 NA 191 335 0 95 107 NA NA NA NA 442 654 0 219 250 NA NA NA NA 1521 1906 1884 397 632 NA NA NA NA 1654 2100 1974 575 748 NA NA NA
1543269600.0 10859.0 NA 203 335 0 99 115 NA NA NA NA 442 654 0 219 250 NA NA NA NA 1719 2653 1857 445 632 NA NA NA NA 1957 3011 1967 618 765 NA NA NA
