Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1542319200.0 1.0 68 85 164 NA NA NA NA NA NA 196 293 392 NA NA NA NA NA NA 1220 357 891 NA NA NA NA NA NA 1337 484 1069 NA NA NA NA NA NA
1542319200.0 10.0 NA 115 260 0 NA NA NA NA NA NA 308 527 0 NA NA NA NA NA NA 2081 3028 638 NA NA NA NA NA NA 2266 3272 781 NA NA NA NA NA
1542319200.0 1000.0 NA 263 168 0 56 NA NA NA NA NA 503 363 0 165 NA NA NA NA NA 2853 1270 1157 423 NA NA NA NA NA 3042 1553 1222 531 NA NA NA NA
1542319200.0 10001.0 NA 113 304 0 80 NA NA NA NA NA 321 589 0 203 NA NA NA NA NA 353 1378 917 228 NA NA NA NA NA 457 1545 1015 354 NA NA NA NA
1542319200.0 10002.0 NA 117 309 0 75 NA NA NA NA NA 321 589 0 203 NA NA NA NA NA 388 1397 955 220 NA NA NA NA NA 509 1568 1072 359 NA NA NA NA
1542319200.0 10003.0 NA 116 306 0 80 NA NA NA NA NA 321 589 0 203 NA NA NA NA NA 395 1420 877 224 NA NA NA NA NA 513 1577 978 346 NA NA NA NA
1542319200.0 10004.0 NA 112 308 0 76 NA NA NA NA NA 321 589 0 203 NA NA NA NA NA 387 1352 914 216 NA NA NA NA NA 496 1542 1042 349 NA NA NA NA
1542319200.0 10005.0 NA 114 306 0 77 NA NA NA NA NA 321 589 0 203 NA NA NA NA NA 383 1380 943 223 NA NA NA NA NA 506 1542 1029 355 NA NA NA NA
1542319200.0 10006.0 NA 109 314 0 85 NA NA NA NA NA 276 589 0 203 NA NA NA NA NA 388 1397 900 199 NA NA NA NA NA 489 1582 977 279 NA NA NA NA
1542319200.0 10007.0 NA 121 309 0 80 NA NA NA NA NA 276 590 0 203 NA NA NA NA NA 400 1421 912 224 NA NA NA NA NA 545 1561 1007 346 NA NA NA NA
