Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1541800800.0 124.1 489 NA NA NA NA NA 2097380 NA NA NA NA NA 2718 NA NA NA NA NA 2990 NA NA NA NA NA
1541800800.0 124.2 481 NA NA NA NA NA 2097390 NA NA NA NA NA 3068 NA NA NA NA NA 3397 NA NA NA NA NA
1541800800.0 124.4 484 NA NA NA NA NA 2097380 NA NA NA NA NA 3600 NA NA NA NA NA 4445 NA NA NA NA NA
1541800800.0 124.5 494 NA NA NA NA NA 2097380 NA NA NA NA NA 2778 NA NA NA NA NA 3021 NA NA NA NA NA
1541800800.0 124.6 486 NA NA NA NA NA 2097370 NA NA NA NA NA 1905 NA NA NA NA NA 2208 NA NA NA NA NA
1541800800.0 127.0 281 290 626 NA NA NA 2097280 2097270 2097420 NA NA NA 1844 989 2847 NA NA NA 2010 1414 3319 NA NA NA
1541800800.0 128.0 275 295 613 NA NA NA 2097260 2097270 2097430 NA NA NA 986 1010 2831 NA NA NA 1133 1175 3123 NA NA NA
1541800800.0 129.0 276 290 612 NA NA NA 2097260 2097270 2097430 NA NA NA 965 970 2907 NA NA NA 1066 1216 3338 NA NA NA
1541800800.0 13.0 NA 303 677 0 NA NA NA 2097280 2097420 0 NA NA NA 881 5489 1199 NA NA NA 1181 6015 1277 NA NA
1541800800.0 130.0 281 288 619 NA NA NA 2097290 2097270 2097420 NA NA NA 1075 999 2915 NA NA NA 1618 1202 3415 NA NA NA
1541800800.0 1301.0 283 280 530 NA NA NA 2097270 2097280 2097370 NA NA NA 1668 923 1789 NA NA NA 1854 1077 1995 NA NA NA
1541800800.0 1301.17 287 290 571 NA NA NA 2097260 2097300 2097380 NA NA NA 1809 1360 1841 NA NA NA 2000 1556 2307 NA NA NA
1541800800.0 1302.0 285 308 553 NA NA NA 2097270 2097280 2097370 NA NA NA 6377 1142 2510 NA NA NA 6966 1657 2684 NA NA NA
1541800800.0 1302.17 294 303 585 NA NA NA 2097270 2097300 2097380 NA NA NA 6752 1606 2815 NA NA NA 7347 1900 3016 NA NA NA
1541800800.0 1303.0 290 317 571 NA NA NA 2097280 2097280 2097370 NA NA NA 9899 909 4352 NA NA NA 10122 1562 4820 NA NA NA
1541800800.0 1303.17 290 329 627 NA NA NA 2097270 2097300 2097380 NA NA NA 10138 1348 3675 NA NA NA 10440 2959 3927 NA NA NA
1541800800.0 1306.0 NA 295 674 0 NA NA NA 2097290 2097430 0 NA NA NA 990 3088 1447 NA NA NA 2011 3524 1549 NA NA
1541800800.0 1307.0 NA 297 431 183 0 NA NA 2097280 2097330 2097250 0 NA NA 1054 1575 245 601 NA NA 1397 1809 307 656 NA
1541800800.0 1308.0 NA 277 411 190 0 NA NA 2097280 2097330 2097250 0 NA NA 821 1008 234 537 NA NA 1465 1102 299 587 NA
1541800800.0 131.0 282 295 621 NA NA NA 2097290 2097270 2097420 NA NA NA 1664 989 3136 NA NA NA 1786 1112 3457 NA NA NA
1541800800.0 1311.0 NA 291 493 0 245 NA NA 2097290 2097410 0 2097260 NA NA 877 2433 1436 365 NA NA 1811 5015 1908 462 NA
1541800800.0 1315.0 NA 300 677 0 NA NA NA 2097290 2097430 0 NA NA NA 867 2802 1284 NA NA NA 1305 8389 1352 NA NA
1541800800.0 1317.0 NA 300 685 0 NA NA NA 2097290 2097430 0 NA NA NA 877 2742 1274 NA NA NA 1301 4896 1337 NA NA
1541800800.0 1319.0 NA 291 638 0 NA NA NA 2097290 2097430 0 NA NA NA 845 2840 1274 NA NA NA 1926 7427 1332 NA NA
1541800800.0 1320.0 NA 324 710 0 NA NA NA 2097290 2097430 0 NA NA NA 961 2908 1323 NA NA NA 1456 3428 1404 NA NA
1541800800.0 1323.0 NA 290 625 0 NA NA NA 2097290 2097430 0 NA NA NA 859 2814 1274 NA NA NA 1788 5681 1331 NA NA
1541800800.0 1325.1 NA 312 486 0 NA NA NA 2097290 2097320 0 NA NA NA 1062 1507 513 NA NA NA 1701 2577 574 NA NA
1541800800.0 1325.3 NA 320 478 0 NA NA NA 2097290 2097320 0 NA NA NA 1043 1403 501 NA NA NA 1752 1543 552 NA NA
1541800800.0 1325.5 NA 447 0 NA NA NA NA 2097370 0 NA NA NA NA 5900 238 NA NA NA NA 7576 470 NA NA NA
1541800800.0 1325.51 NA 441 0 NA NA NA NA 2097360 0 NA NA NA NA 3132 228 NA NA NA NA 4449 281 NA NA NA
1541800800.0 1325.6 NA 376 NA NA NA NA NA 2097330 NA NA NA NA NA 4818 NA NA NA NA NA 14023 NA NA NA NA
1541800800.0 1325.7 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1541800800.0 1325.8 NA 369 0 NA NA NA NA 2097350 0 NA NA NA NA 5566 251 NA NA NA NA 14915 622 NA NA NA
1541800800.0 1325.9 NA 366 0 NA NA NA NA 2097340 0 NA NA NA NA 4378 219 NA NA NA NA 5380 266 NA NA NA
1541800800.0 1326.0 NA 314 690 0 NA NA NA 2097290 2097430 0 NA NA NA 1144 3347 1425 NA NA NA 1702 4361 1508 NA NA
1541800800.0 1327.0 NA 310 697 0 NA NA NA 2097290 2097430 0 NA NA NA 1045 3550 1483 NA NA NA 1650 6298 1567 NA NA
1541800800.0 1328.0 NA 314 692 0 NA NA NA 2097290 2097430 0 NA NA NA 1092 3844 1508 NA NA NA 1369 9785 1592 NA NA
1541800800.0 1329.0 NA 306 677 0 NA NA NA 2097290 2097430 0 NA NA NA 1018 3445 1510 NA NA NA 1571 4517 1915 NA NA
1541800800.0 1329.1 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1541800800.0 1330.0 NA 313 734 0 NA NA NA 2097290 2097430 0 NA NA NA 1130 3732 1458 NA NA NA 2276 4524 1557 NA NA
1541800800.0 1331.0 NA 306 664 0 NA NA NA 2097290 2097430 0 NA NA NA 1031 3675 1461 NA NA NA 2022 5222 2616 NA NA
1541800800.0 1332.0 NA 296 713 0 NA NA NA 2097290 2097440 0 NA NA NA 1134 3858 1418 NA NA NA 1827 4224 2486 NA NA
1541800800.0 1333.0 NA 296 682 0 NA NA NA 2097290 2097430 0 NA NA NA 1044 3460 1476 NA NA NA 1876 4340 1603 NA NA
1541800800.0 1334.0 NA 302 697 0 NA NA NA 2097290 2097440 0 NA NA NA 1124 3865 1479 NA NA NA 1711 5315 1799 NA NA
1541800800.0 1335.0 NA 299 695 0 NA NA NA 2097290 2097430 0 NA NA NA 1038 3378 1461 NA NA NA 1400 7534 1555 NA NA
1541800800.0 1336.0 NA 336 726 0 NA NA NA 2097290 2097440 0 NA NA NA 1308 6957 1575 NA NA NA 2084 9401 3216 NA NA
1541800800.0 1337.0 NA 345 797 0 NA NA NA 2097290 2097440 0 NA NA NA 1520 5861 1465 NA NA NA 2042 9584 1522 NA NA
1541800800.0 1338.0 NA 306 709 0 NA NA NA 2097290 2097440 0 NA NA NA 1137 3931 1455 NA NA NA 1783 4358 1646 NA NA
1541800800.0 1339.0 NA 311 679 0 NA NA NA 2097290 2097440 0 NA NA NA 1194 5623 1463 NA NA NA 1836 6604 3047 NA NA
1541800800.0 134.0 NA 658 182 0 NA NA NA 2097430 2097240 0 NA NA NA 9984 231 155 NA NA NA 10510 557 249 NA NA
1541800800.0 134.701 NA 172 689 0 NA NA NA 2097250 2097430 0 NA NA NA 347 15505 2141 NA NA NA 435 16339 2332 NA NA
1541800800.0 134.702 NA 160 694 0 NA NA NA 2097250 2097430 0 NA NA NA 340 22983 2022 NA NA NA 449 24532 2100 NA NA
1541800800.0 134.703 NA 177 711 0 NA NA NA 2097260 2097440 0 NA NA NA 345 21732 2089 NA NA NA 507 22073 2247 NA NA
1541800800.0 134.704 NA 173 691 0 NA NA NA 2097250 2097430 0 NA NA NA 368 21280 2025 NA NA NA 489 21664 2106 NA NA
1541800800.0 134.705 NA 172 706 0 NA NA NA 2097250 2097440 0 NA NA NA 358 24307 2211 NA NA NA 419 24981 2439 NA NA
1541800800.0 134.706 NA 172 692 0 NA NA NA 2097250 2097440 0 NA NA NA 354 25741 2682 NA NA NA 415 26489 2839 NA NA
1541800800.0 134.707 NA 174 692 0 NA NA NA 2097250 2097430 0 NA NA NA 353 21153 2080 NA NA NA 484 21929 2184 NA NA
1541800800.0 134.708 NA 172 689 0 NA NA NA 2097250 2097430 0 NA NA NA 354 19602 2026 NA NA NA 439 20017 2128 NA NA
1541800800.0 134.709 NA 174 897 0 NA NA NA 2097250 2097480 0 NA NA NA 348 23124 2130 NA NA NA 411 23702 2380 NA NA
1541800800.0 134.71 NA 167 669 0 NA NA NA 2097250 2097420 0 NA NA NA 368 13565 2063 NA NA NA 450 13869 2186 NA NA
1541800800.0 134.801 NA 172 661 0 NA NA NA 2097260 2097430 0 NA NA NA 355 14555 1966 NA NA NA 433 15086 2158 NA NA
1541800800.0 134.802 NA 170 672 0 NA NA NA 2097250 2097430 0 NA NA NA 381 30685 2179 NA NA NA 539 31487 2377 NA NA
1541800800.0 134.803 NA 173 665 0 NA NA NA 2097250 2097430 0 NA NA NA 367 25159 2033 NA NA NA 438 25744 2122 NA NA
1541800800.0 134.804 NA 172 720 0 NA NA NA 2097260 2097430 0 NA NA NA 383 26458 1929 NA NA NA 521 27058 1993 NA NA
1541800800.0 134.805 NA 173 712 0 NA NA NA 2097260 2097430 0 NA NA NA 371 25751 1982 NA NA NA 447 27432 2446 NA NA
1541800800.0 134.806 NA 172 729 0 NA NA NA 2097260 2097430 0 NA NA NA 375 28069 1947 NA NA NA 499 28458 2013 NA NA
1541800800.0 134.807 NA 306 729 0 NA NA NA 2097280 2097440 0 NA NA NA 1415 25357 2453 NA NA NA 1577 25736 2524 NA NA
1541800800.0 134.808 NA 305 731 0 NA NA NA 2097280 2097450 0 NA NA NA 1433 25290 2165 NA NA NA 1569 26715 2234 NA NA
1541800800.0 134.809 NA 162 699 0 NA NA NA 2097250 2097430 0 NA NA NA 337 22893 1998 NA NA NA 446 23261 2283 NA NA
1541800800.0 134.81 NA 169 676 0 NA NA NA 2097250 2097430 0 NA NA NA 370 22971 1912 NA NA NA 447 27757 2206 NA NA
1541800800.0 134.811 NA 168 704 0 NA NA NA 2097250 2097430 0 NA NA NA 363 25596 1963 NA NA NA 440 26075 2183 NA NA
1541800800.0 134.812 NA 163 669 0 NA NA NA 2097250 2097420 0 NA NA NA 344 12609 1916 NA NA NA 426 12974 2173 NA NA
1541800800.0 134.813 NA 416 238 0 NA NA NA 2097350 2097260 0 NA NA NA 3356 400 632 NA NA NA 3570 493 702 NA NA
1541800800.0 134.901 NA 157 665 0 NA NA NA 2097260 2097430 0 NA NA NA 381 14078 1917 NA NA NA 473 14473 2024 NA NA
1541800800.0 134.902 NA 160 687 0 NA NA NA 2097250 2097430 0 NA NA NA 347 17586 1959 NA NA NA 438 18146 2031 NA NA
1541800800.0 134.903 NA 160 684 0 NA NA NA 2097250 2097430 0 NA NA NA 371 17047 2048 NA NA NA 469 17539 2247 NA NA
1541800800.0 134.904 NA 165 709 0 NA NA NA 2097260 2097430 0 NA NA NA 358 20241 2035 NA NA NA 430 20581 2143 NA NA
1541800800.0 134.905 NA 164 666 0 NA NA NA 2097260 2097420 0 NA NA NA 369 17329 2004 NA NA NA 438 17761 2409 NA NA
1541800800.0 134.906 NA 161 695 0 NA NA NA 2097250 2097430 0 NA NA NA 354 19497 1976 NA NA NA 456 20122 2621 NA NA
1541800800.0 134.907 NA 321 719 0 NA NA NA 2097280 2097440 0 NA NA NA 1131 17091 2180 NA NA NA 1243 26767 2300 NA NA
1541800800.0 134.908 NA 324 721 0 NA NA NA 2097280 2097440 0 NA NA NA 1244 17010 2107 NA NA NA 1376 17407 2216 NA NA
1541800800.0 134.909 NA 160 690 0 NA NA NA 2097250 2097430 0 NA NA NA 354 17751 1976 NA NA NA 448 18602 2054 NA NA
1541800800.0 134.91 NA 169 686 0 NA NA NA 2097250 2097430 0 NA NA NA 367 16257 2032 NA NA NA 439 16658 2148 NA NA
1541800800.0 134.911 NA 162 692 0 NA NA NA 2097250 2097420 0 NA NA NA 386 18316 2121 NA NA NA 459 19833 2199 NA NA
1541800800.0 134.99601 NA 175 684 0 NA NA NA 2097260 2097430 0 NA NA NA 398 30533 1908 NA NA NA 521 30962 2040 NA NA
1541800800.0 134.99602 NA 164 677 0 NA NA NA 2097250 2097420 0 NA NA NA 382 15775 2016 NA NA NA 456 16283 2393 NA NA
1541800800.0 134.99603 NA 172 667 0 NA NA NA 2097260 2097430 0 NA NA NA 353 23075 1884 NA NA NA 524 32060 1975 NA NA
1541800800.0 134.99901 NA 173 660 0 NA NA NA 2097260 2097430 0 NA NA NA 367 16530 1939 NA NA NA 460 17174 2007 NA NA
1541800800.0 1340.0 NA 295 692 0 NA NA NA 2097290 2097430 0 NA NA NA 1043 3342 1511 NA NA NA 2139 3691 2581 NA NA
1541800800.0 1341.0 NA 317 726 0 NA NA NA 2097290 2097440 0 NA NA NA 1246 5401 1497 NA NA NA 2042 6473 1796 NA NA
1541800800.0 1343.0 NA 318 727 0 NA NA NA 2097290 2097430 0 NA NA NA 1259 4255 1525 NA NA NA 2537 5267 2335 NA NA
1541800800.0 1344.0 NA 293 702 0 NA NA NA 2097290 2097430 0 NA NA NA 1073 3607 1523 NA NA NA 1667 4112 1734 NA NA
1541800800.0 1345.0 NA 306 711 0 NA NA NA 2097290 2097440 0 NA NA NA 1141 3670 1463 NA NA NA 1401 4438 1887 NA NA
1541800800.0 1347.0 NA 326 753 0 NA NA NA 2097290 2097430 0 NA NA NA 1046 3210 1312 NA NA NA 1478 3466 1401 NA NA
1541800800.0 1349.0 NA 308 674 0 NA NA NA 2097290 2097430 0 NA NA NA 971 3132 1342 NA NA NA 1081 4217 1502 NA NA
1541800800.0 135.1 525 0 392 NA NA NA 2097380 0 2097330 NA NA NA 2619 444 988 NA NA NA 4094 526 1176 NA NA NA
1541800800.0 135.11 569 0 398 NA NA NA 2097380 0 2097330 NA NA NA 3759 493 1231 NA NA NA 4109 563 1504 NA NA NA
1541800800.0 135.12 506 0 392 NA NA NA 2097380 0 2097330 NA NA NA 2214 426 937 NA NA NA 2914 563 1085 NA NA NA
1541800800.0 135.13 528 0 NA NA NA NA 2097350 0 NA NA NA NA 2379 530 NA NA NA NA 2660 611 NA NA NA NA
1541800800.0 135.2 502 0 389 NA NA NA 2097380 0 2097340 NA NA NA 1962 425 913 NA NA NA 2134 494 1037 NA NA NA
1541800800.0 135.3 505 0 388 NA NA NA 2097380 0 2097330 NA NA NA 2007 445 982 NA NA NA 2253 513 1223 NA NA NA
1541800800.0 135.4 498 0 387 NA NA NA 2097380 0 2097330 NA NA NA 2094 437 986 NA NA NA 2299 509 1119 NA NA NA
1541800800.0 135.5 524 0 390 NA NA NA 2097380 0 2097330 NA NA NA 2121 441 947 NA NA NA 2669 509 1074 NA NA NA
1541800800.0 135.6 541 0 392 NA NA NA 2097380 0 2097330 NA NA NA 2536 451 975 NA NA NA 10509 523 1162 NA NA NA
1541800800.0 135.7 508 0 392 NA NA NA 2097380 0 2097330 NA NA NA 2124 452 957 NA NA NA 2461 525 1089 NA NA NA
1541800800.0 135.8 327 NA NA NA NA NA 2097290 NA NA NA NA NA 974 NA NA NA NA NA 1092 NA NA NA NA NA
1541800800.0 135.9 510 0 384 NA NA NA 2097380 0 2097330 NA NA NA 1902 423 907 NA NA NA 3188 580 1054 NA NA NA
1541800800.0 1350.0 NA 311 705 0 NA NA NA 2097290 2097430 0 NA NA NA 957 3077 1311 NA NA NA 1056 3552 1373 NA NA
1541800800.0 1352.0 NA 295 682 0 NA NA NA 2097290 2097430 0 NA NA NA 987 3198 1309 NA NA NA 1081 3937 1362 NA NA
1541800800.0 1353.0 NA 308 694 0 NA NA NA 2097290 2097430 0 NA NA NA 999 3472 1319 NA NA NA 1434 4518 1385 NA NA
1541800800.0 1354.0 NA 309 698 0 NA NA NA 2097290 2097440 0 NA NA NA 1060 3175 1296 NA NA NA 1367 3545 1375 NA NA
1541800800.0 1355.0 NA 326 677 0 NA NA NA 2097290 2097440 0 NA NA NA 1111 3616 1329 NA NA NA 1238 4954 1449 NA NA
1541800800.0 1356.0 293 306 703 0 382 NA 2097270 2097280 2097430 0 2097320 NA 3565 967 3077 1303 915 NA 3654 1052 3385 1395 1090 NA
1541800800.0 136.721 NA 272 749 0 NA NA NA 2097270 2097430 0 NA NA NA 1048 23360 2382 NA NA NA 1162 24230 2487 NA NA
1541800800.0 136.722 NA 263 791 0 NA NA NA 2097270 2097440 0 NA NA NA 995 29395 2488 NA NA NA 1103 29891 3078 NA NA
1541800800.0 136.723 NA 268 765 0 NA NA NA 2097270 2097430 0 NA NA NA 1504 26845 2458 NA NA NA 1625 30288 2624 NA NA
1541800800.0 136.724 NA 271 794 0 NA NA NA 2097270 2097440 0 NA NA NA 1157 35095 2494 NA NA NA 1341 35675 2607 NA NA
1541800800.0 136.725 NA 256 778 0 NA NA NA 2097270 2097440 0 NA NA NA 1062 29687 2504 NA NA NA 1184 30091 2600 NA NA
1541800800.0 136.726 NA 270 785 0 NA NA NA 2097270 2097440 0 NA NA NA 1386 30744 2502 NA NA NA 1576 31327 2569 NA NA
1541800800.0 136.727 NA 380 774 0 NA NA NA 2097290 2097450 0 NA NA NA 2031 26345 2525 NA NA NA 2178 26799 2624 NA NA
1541800800.0 136.728 NA 397 802 0 NA NA NA 2097290 2097440 0 NA NA NA 2849 30327 2519 NA NA NA 3157 30837 2580 NA NA
1541800800.0 136.729 NA 248 751 0 NA NA NA 2097270 2097430 0 NA NA NA 945 29135 2457 NA NA NA 1086 29483 3045 NA NA
1541800800.0 136.73 NA 263 808 0 NA NA NA 2097270 2097440 0 NA NA NA 1349 29288 2422 NA NA NA 1510 29753 2509 NA NA
