Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1542232800.0 1.0 78 105 184 NA NA NA NA NA NA 196 593 346 NA NA NA NA NA NA 1610 645 2223 NA NA NA NA NA NA 1292 827 2626 NA NA NA NA NA NA
1542232800.0 10.0 NA 132 299 0 NA NA NA NA NA NA 603 456 0 NA NA NA NA NA NA 2662 4865 1061 NA NA NA NA NA NA 1394 3786 1298 NA NA NA NA NA
1542232800.0 1000.0 NA 323 165 0 51 NA NA NA NA NA 467 287 0 107 NA NA NA NA NA 3882 2434 914 771 NA NA NA NA NA 2621 2110 957 810 NA NA NA NA
1542232800.0 10001.0 NA 177 354 0 77 NA NA NA NA NA 619 538 0 135 NA NA NA NA NA 813 3358 1426 1103 NA NA NA NA NA 575 3319 1484 1215 NA NA NA NA
1542232800.0 10002.0 NA 168 359 0 81 NA NA NA NA NA 609 560 0 136 NA NA NA NA NA 1057 3237 1396 1085 NA NA NA NA NA 775 3172 1472 1187 NA NA NA NA
1542232800.0 10003.0 NA 178 369 0 70 NA NA NA NA NA 606 540 0 129 NA NA NA NA NA 834 3348 1394 1094 NA NA NA NA NA 583 3304 1465 1187 NA NA NA NA
1542232800.0 10004.0 NA 169 360 0 79 NA NA NA NA NA 563 538 0 135 NA NA NA NA NA 770 3333 1390 1221 NA NA NA NA NA 562 3307 1448 1241 NA NA NA NA
1542232800.0 10005.0 NA 176 362 0 81 NA NA NA NA NA 564 527 0 135 NA NA NA NA NA 782 3461 1441 1201 NA NA NA NA NA 572 3401 1516 1214 NA NA NA NA
1542232800.0 10006.0 NA 175 359 0 76 NA NA NA NA NA 618 519 0 130 NA NA NA NA NA 802 3253 1403 1126 NA NA NA NA NA 584 3268 1486 1236 NA NA NA NA
1542232800.0 10007.0 NA 166 359 0 77 NA NA NA NA NA 563 552 0 136 NA NA NA NA NA 986 3289 1448 1173 NA NA NA NA NA 785 3197 1533 1271 NA NA NA NA
1542232800.0 10008.0 NA 180 365 0 74 NA NA NA NA NA 608 549 0 131 NA NA NA NA NA 777 3344 1464 1170 NA NA NA NA NA 573 3248 1532 1440 NA NA NA NA
1542232800.0 10009.0 NA 179 367 0 77 NA NA NA NA NA 573 541 0 130 NA NA NA NA NA 887 3368 1423 1111 NA NA NA NA NA 615 3286 1472 1230 NA NA NA NA
1542232800.0 1001.0 NA 267 119 0 0 0 0 0 0 NA 412 187 0 0 0 0 0 0 NA 3667 1416 131 152 182 609 379 594 NA 3022 1400 189 196 218 646 409 629
