Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1542495600.0 1.0 55 81 128 NA NA NA NA NA 98 147 184 NA NA NA NA NA 1507 301 655 NA NA NA NA NA 1596 349 782 NA NA NA NA NA
1542495600.0 10.0 NA 83 202 0 NA NA NA NA NA 151 257 0 NA NA NA NA NA 3000 2837 926 NA NA NA NA NA 3505 5817 1077 NA NA NA NA
1542495600.0 1000.0 NA 229 132 0 39 NA NA NA NA 288 186 0 79 NA NA NA NA 2109 507 408 112 NA NA NA NA 2232 751 446 186 NA NA NA
1542495600.0 1001.0 NA 194 169 0 0 0 0 0 NA 254 219 0 0 0 0 0 NA 2707 766 13 114 1228 53 510 NA 3078 902 54 148 1320 181 522
1542495600.0 1002.0 NA 217 60 NA NA NA NA NA NA 276 100 NA NA NA NA NA NA 1799 131 NA NA NA NA NA NA 1908 167 NA NA NA NA NA
1542495600.0 10021.0 NA 87 129 0 NA NA NA NA NA 181 180 0 NA NA NA NA NA 464 522 174 NA NA NA NA NA 535 608 191 NA NA NA NA
1542495600.0 10023.0 NA 88 132 0 NA NA NA NA NA 181 182 0 NA NA NA NA NA 434 385 194 NA NA NA NA NA 561 478 370 NA NA NA NA
1542495600.0 10024.0 NA 93 137 0 NA NA NA NA NA 181 186 0 NA NA NA NA NA 497 508 196 NA NA NA NA NA 784 717 231 NA NA NA NA
1542495600.0 10025.0 NA 88 132 0 NA NA NA NA NA 181 181 0 NA NA NA NA NA 432 374 178 NA NA NA NA NA 489 431 198 NA NA NA NA
1542495600.0 10026.0 NA 94 138 0 NA NA NA NA NA 181 186 0 NA NA NA NA NA 493 542 200 NA NA NA NA NA 568 621 215 NA NA NA NA
1542495600.0 1003.0 NA 180 0 NA NA NA NA NA NA 251 0 NA NA NA NA NA NA 2276 256 NA NA NA NA NA NA 2426 295 NA NA NA NA NA
1542495600.0 1004.0 NA 179 138 0 0 0 0 NA NA 242 180 0 0 0 0 NA NA 413 216 5 41 410 387 NA NA 445 247 8 66 415 411 NA
1542495600.0 101.0 86 NA NA NA NA NA NA NA 142 NA NA NA NA NA NA NA 822 NA NA NA NA NA NA NA 838 NA NA NA NA NA NA NA
1542495600.0 102.0 91 NA NA NA NA NA NA NA 141 NA NA NA NA NA NA NA 623 NA NA NA NA NA NA NA 642 NA NA NA NA NA NA NA
1542495600.0 10224.0 NA 127 182 0 NA NA NA NA NA 193 278 0 NA NA NA NA NA 2517 2492 265 NA NA NA NA NA 5982 6417 291 NA NA NA NA
1542495600.0 10225.0 NA 120 140 0 NA NA NA NA NA 197 281 0 NA NA NA NA NA 2806 2417 228 NA NA NA NA NA 8152 8059 257 NA NA NA NA
1542495600.0 103.0 49 87 187 NA NA NA NA NA 94 149 254 NA NA NA NA NA 549 162 323 NA NA NA NA NA 576 191 385 NA NA NA NA NA
