Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1542495600.0 1.0 101 93 146 NA NA NA NA NA 185 368 239 NA NA NA NA NA 1643 454 252 NA NA NA NA NA 1186 364 395 NA NA NA NA NA
1542495600.0 10.0 NA 121 484 0 NA NA NA NA NA 369 575 0 NA NA NA NA NA 2330 2156 405 NA NA NA NA NA 1306 1011 449 NA NA NA NA
1542495600.0 1000.0 NA 475 157 0 52 NA NA NA NA 587 248 0 91 NA NA NA NA 3735 1279 936 224 NA NA NA NA 5442 2201 1130 282 NA NA NA
1542495600.0 10001.0 NA 188 660 91 0 NA NA NA NA 474 813 133 0 NA NA NA NA 621 871 162 1313 NA NA NA NA 497 736 185 1336 NA NA NA
1542495600.0 10002.0 NA 215 661 91 0 NA NA NA NA 478 818 133 0 NA NA NA NA 572 868 163 1353 NA NA NA NA 574 733 190 1379 NA NA NA
1542495600.0 10003.0 NA 223 661 91 0 NA NA NA NA 481 820 133 0 NA NA NA NA 559 895 165 1390 NA NA NA NA 507 744 187 1413 NA NA NA
1542495600.0 10004.0 NA 211 658 82 0 NA NA NA NA 482 811 133 0 NA NA NA NA 605 880 165 1311 NA NA NA NA 880 1090 259 1337 NA NA NA
1542495600.0 10005.0 NA 215 660 83 0 NA NA NA NA 474 813 133 0 NA NA NA NA 572 854 165 1381 NA NA NA NA 639 727 186 1409 NA NA NA
1542495600.0 10006.0 NA 215 664 86 0 NA NA NA NA 480 806 133 0 NA NA NA NA 526 873 163 1334 NA NA NA NA 501 755 185 1348 NA NA NA
1542495600.0 10007.0 NA 217 655 93 0 NA NA NA NA 489 816 144 0 NA NA NA NA 578 896 182 1342 NA NA NA NA 867 1005 274 1371 NA NA NA
1542495600.0 10008.0 NA 215 656 93 0 NA NA NA NA 484 786 142 0 NA NA NA NA 645 940 183 1332 NA NA NA NA 910 1080 290 1374 NA NA NA
1542495600.0 10009.0 NA 208 661 92 0 NA NA NA NA 481 818 144 0 NA NA NA NA 631 939 186 1335 NA NA NA NA 589 757 201 1364 NA NA NA
1542495600.0 1001.0 NA 447 385 0 0 0 0 0 NA 544 463 0 0 0 0 0 NA 3266 720 8 39 627 29 611 NA 2540 646 15 36 635 35 619
1542495600.0 1002.0 NA 471 72 NA NA NA NA NA NA 563 123 NA NA NA NA NA NA 2392 367 NA NA NA NA NA NA 1174 247 NA NA NA NA NA
1542495600.0 10023.0 NA 214 653 91 0 NA NA NA NA 482 805 133 0 NA NA NA NA 616 884 161 1331 NA NA NA NA 888 799 177 1346 NA NA NA
1542495600.0 10024.0 NA 234 685 103 0 NA NA NA NA 481 833 143 0 NA NA NA NA 781 1166 185 1370 NA NA NA NA 655 832 211 1408 NA NA NA
1542495600.0 10024.1 NA 241 272 0 NA NA NA NA NA 492 343 0 NA NA NA NA NA 763 415 194 NA NA NA NA NA 864 390 202 NA NA NA NA
1542495600.0 10024.2 NA 243 685 0 NA NA NA NA NA 488 838 0 NA NA NA NA NA 731 1164 1378 NA NA NA NA NA 843 840 1418 NA NA NA NA
1542495600.0 10024.3 NA 244 248 0 NA NA NA NA NA 476 351 0 NA NA NA NA NA 729 409 162 NA NA NA NA NA 631 362 172 NA NA NA NA
1542495600.0 10024.4 NA 243 680 0 NA NA NA NA NA 482 836 0 NA NA NA NA NA 740 1182 1379 NA NA NA NA NA 600 865 1408 NA NA NA NA
1542495600.0 10024.5 NA 227 270 0 NA NA NA NA NA 482 374 0 NA NA NA NA NA 853 475 211 NA NA NA NA NA 816 568 242 NA NA NA NA
1542495600.0 10024.6 NA 243 686 0 NA NA NA NA NA 480 830 0 NA NA NA NA NA 760 1361 1450 NA NA NA NA NA 715 1010 1490 NA NA NA NA
1542495600.0 10025.0 NA 217 666 91 0 NA NA NA NA 482 821 134 0 NA NA NA NA 795 1198 192 1507 NA NA NA NA 651 1207 370 1747 NA NA NA
1542495600.0 10026.0 NA 229 688 92 0 NA NA NA NA 491 843 133 0 NA NA NA NA 955 1519 192 1467 NA NA NA NA 1191 988 211 1497 NA NA NA
1542495600.0 1003.0 NA 409 0 NA NA NA NA NA NA 495 0 NA NA NA NA NA NA 2862 518 NA NA NA NA NA NA 1258 539 NA NA NA NA NA
1542495600.0 1004.0 NA 342 360 0 0 0 0 NA NA 450 446 0 0 0 0 NA NA 1038 509 8 24 478 500 NA NA 1451 464 37 31 507 500 NA
1542495600.0 10042.0 NA 230 672 102 0 NA NA NA NA 480 821 144 0 NA NA NA NA 731 1173 215 1490 NA NA NA NA 696 928 287 1558 NA NA NA
1542495600.0 10059.0 NA 230 694 94 0 NA NA NA NA 486 840 143 0 NA NA NA NA 967 1908 215 1510 NA NA NA NA 709 1125 228 1565 NA NA NA
1542495600.0 10071.0 NA 214 673 100 0 NA NA NA NA 480 823 142 0 NA NA NA NA 864 1394 213 1477 NA NA NA NA 577 1028 243 1520 NA NA NA
1542495600.0 101.0 83 NA NA NA NA NA NA NA 150 NA NA NA NA NA NA NA 794 NA NA NA NA NA NA NA 1314 NA NA NA NA NA NA NA
1542495600.0 1010.0 NA 27 70 0 NA NA NA NA NA 74 122 0 NA NA NA NA NA 19 179 49 NA NA NA NA NA 138 355 123 NA NA NA NA
1542495600.0 102.0 80 NA NA NA NA NA NA NA 151 NA NA NA NA NA NA NA 615 NA NA NA NA NA NA NA 1222 NA NA NA NA NA NA NA
1542495600.0 1020.0 NA 36 NA NA NA NA NA NA NA 115 NA NA NA NA NA NA NA 92 NA NA NA NA NA NA NA 198 NA NA NA NA NA NA
1542495600.0 10224.0 NA 345 949 0 NA NA NA NA NA 532 1162 0 NA NA NA NA NA 4440 5871 1500 NA NA NA NA NA 11047 3656 1550 NA NA NA NA
1542495600.0 10225.0 NA 330 964 0 NA NA NA NA NA 534 1136 0 NA NA NA NA NA 4891 4869 1518 NA NA NA NA NA 13842 2370 1561 NA NA NA NA
1542495600.0 103.0 43 0 0 NA NA NA NA NA 90 0 0 NA NA NA NA NA 663 128 347 NA NA NA NA NA 651 103 1139 NA NA NA NA NA
1542495600.0 1030.0 NA 151 40 0 NA NA NA NA NA 271 83 0 NA NA NA NA NA 2941 82 4 NA NA NA NA NA 1810 93 59 NA NA NA NA
1542495600.0 10424.0 NA 221 679 0 NA NA NA NA NA 474 834 0 NA NA NA NA NA 905 1296 1486 NA NA NA NA NA 613 966 1540 NA NA NA NA
1542495600.0 105.0 101 86 31 NA NA NA NA NA 185 368 67 NA NA NA NA NA 1637 444 4 NA NA NA NA NA 993 595 8 NA NA NA NA NA
1542495600.0 106.0 43 0 0 NA NA NA NA NA 90 0 0 NA NA NA NA NA 632 186 348 NA NA NA NA NA 494 148 1073 NA NA NA NA NA
1542495600.0 107.0 98 99 460 NA NA NA NA NA 183 361 557 NA NA NA NA NA 3706 470 625 NA NA NA NA NA 1833 473 719 NA NA NA NA NA
1542495600.0 108.0 105 94 468 NA NA NA NA NA 189 361 576 NA NA NA NA NA 4251 479 780 NA NA NA NA NA 1653 391 860 NA NA NA NA NA
1542495600.0 10823.0 69 195 660 91 0 NA NA NA 123 483 816 133 0 NA NA NA 1546 699 1035 186 1480 NA NA NA 1101 486 873 207 1524 NA NA NA
1542495600.0 10824.0 76 215 688 101 0 NA NA NA 135 467 842 144 0 NA NA NA 4092 1003 1422 220 1458 NA NA NA 2155 670 1005 268 1493 NA NA NA
1542495600.0 10825.0 71 212 680 83 0 NA NA NA 129 465 827 133 0 NA NA NA 3535 831 1183 195 1511 NA NA NA 1503 576 932 225 1542 NA NA NA
1542495600.0 10826.0 78 240 685 92 0 NA NA NA 140 468 838 143 0 NA NA NA 6806 912 1573 230 1489 NA NA NA 3940 745 1013 244 1517 NA NA NA
1542495600.0 10842.0 60 211 653 102 0 NA NA NA 110 474 815 143 0 NA NA NA 1404 563 1010 212 1405 NA NA NA 1157 507 897 242 1443 NA NA NA
1542495600.0 109.0 99 96 468 NA NA NA NA NA 189 361 566 NA NA NA NA NA 4334 431 673 NA NA NA NA NA 1880 447 551 NA NA NA NA NA
1542495600.0 11.0 NA 107 567 0 61 NA NA NA NA 376 675 0 106 NA NA NA NA 1769 1113 442 64 NA NA NA NA 1082 731 464 116 NA NA NA
1542495600.0 110.0 63 86 455 NA NA NA NA NA 124 361 551 NA NA NA NA NA 831 363 544 NA NA NA NA NA 716 368 584 NA NA NA NA NA
1542495600.0 1102.0 NA 121 498 138 82 NA NA NA NA 377 580 218 164 NA NA NA NA 3974 4081 2134 368 NA NA NA NA 2566 1835 867 182 NA NA NA
1542495600.0 111.0 94 99 460 NA NA NA NA NA 184 361 548 NA NA NA NA NA 2058 326 616 NA NA NA NA NA 1260 550 813 NA NA NA NA NA
1542495600.0 112.0 101 94 462 NA NA NA NA NA 190 361 553 NA NA NA NA NA 3057 464 558 NA NA NA NA NA 1512 400 520 NA NA NA NA NA
1542495600.0 11224.0 75 240 694 0 NA NA NA NA 135 474 842 0 NA NA NA NA 4554 895 1442 1532 NA NA NA NA 2269 655 1080 1591 NA NA NA NA
1542495600.0 113.0 103 93 458 NA NA NA NA NA 190 362 551 NA NA NA NA NA 3311 417 606 NA NA NA NA NA 1634 353 554 NA NA NA NA NA
1542495600.0 114.0 99 94 463 NA NA NA NA NA 185 361 570 NA NA NA NA NA 2619 378 522 NA NA NA NA NA 1834 327 482 NA NA NA NA NA
1542495600.0 115.0 104 95 462 NA NA NA NA NA 190 361 555 NA NA NA NA NA 2836 388 521 NA NA NA NA NA 1402 342 511 NA NA NA NA NA
1542495600.0 116.0 94 93 464 NA NA NA NA NA 182 361 550 NA NA NA NA NA 3014 374 511 NA NA NA NA NA 1847 360 492 NA NA NA NA NA
1542495600.0 11623.0 61 209 670 91 0 NA NA NA 110 467 824 133 0 NA NA NA 1342 750 1287 208 1707 NA NA NA 866 658 1002 238 1732 NA NA NA
1542495600.0 11624.0 71 244 675 97 0 NA NA NA 120 468 845 144 0 NA NA NA 3998 973 1711 302 1570 NA NA NA 2618 788 1263 338 1601 NA NA NA
1542495600.0 11625.0 67 211 676 91 0 NA NA NA 114 481 830 134 0 NA NA NA 2844 937 1480 222 1656 NA NA NA 1665 683 1100 253 1702 NA NA NA
1542495600.0 11626.0 72 238 688 100 0 NA NA NA 122 476 851 143 0 NA NA NA 6096 1269 1879 315 1611 NA NA NA 3484 852 1229 341 1650 NA NA NA
1542495600.0 11642.0 58 192 593 94 0 NA NA NA 103 466 826 142 0 NA NA NA 1408 636 1217 295 1656 NA NA NA 1510 592 2213 560 1684 NA NA NA
1542495600.0 117.0 96 94 464 NA NA NA NA NA 191 361 571 NA NA NA NA NA 3280 370 536 NA NA NA NA NA 1505 310 450 NA NA NA NA NA
1542495600.0 118.0 99 92 476 NA NA NA NA NA 188 369 559 NA NA NA NA NA 3315 424 571 NA NA NA NA NA 2564 350 505 NA NA NA NA NA
1542495600.0 119.0 93 96 468 NA NA NA NA NA 182 361 558 NA NA NA NA NA 2572 425 486 NA NA NA NA NA 1372 338 456 NA NA NA NA NA
1542495600.0 12.0 NA 120 488 0 NA NA NA NA NA 369 570 0 NA NA NA NA NA 2084 2019 408 NA NA NA NA NA 1104 975 445 NA NA NA NA
1542495600.0 120.0 65 86 451 NA NA NA NA NA 144 361 552 NA NA NA NA NA 714 320 426 NA NA NA NA NA 554 277 466 NA NA NA NA NA
1542495600.0 12024.0 70 224 688 0 NA NA NA NA 121 459 840 0 NA NA NA NA 3745 1036 1594 1594 NA NA NA NA 1849 705 1088 1642 NA NA NA NA
1542495600.0 121.0 99 92 461 NA NA NA NA NA 188 361 547 NA NA NA NA NA 3521 407 598 NA NA NA NA NA 1818 301 518 NA NA NA NA NA
1542495600.0 122.0 62 83 452 NA NA NA NA NA 130 369 544 NA NA NA NA NA 739 378 414 NA NA NA NA NA 604 268 500 NA NA NA NA NA
1542495600.0 123.1 370 NA NA NA NA NA NA NA 495 NA NA NA NA NA NA NA 682 NA NA NA NA NA NA NA 8876 NA NA NA NA NA NA NA
1542495600.0 123.2 371 NA NA NA NA NA NA NA 499 NA NA NA NA NA NA NA 691 NA NA NA NA NA NA NA 525 NA NA NA NA NA NA NA
1542495600.0 123.3 270 NA NA NA NA NA NA NA 494 NA NA NA NA NA NA NA 505 NA NA NA NA NA NA NA 405 NA NA NA NA NA NA NA
1542495600.0 124.1 339 NA NA NA NA NA NA NA 495 NA NA NA NA NA NA NA 506 NA NA NA NA NA NA NA 399 NA NA NA NA NA NA NA
