Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1542751200.0 10.0 NA 125 494 0 NA NA NA NA NA 377 597 0 NA NA NA NA NA 2581 2226 402 NA NA NA NA NA 1493 1054 460 NA NA NA NA
1542751200.0 1000.0 NA 478 160 0 52 NA NA NA NA 583 253 0 91 NA NA NA NA 2956 1310 612 227 NA NA NA NA 3695 1918 768 365 NA NA NA
1542751200.0 10001.0 NA 213 656 82 0 NA NA NA NA 478 810 133 0 NA NA NA NA 597 1049 191 1423 NA NA NA NA 558 1393 329 1472 NA NA NA
1542751200.0 10002.0 NA 217 665 91 0 NA NA NA NA 481 809 132 0 NA NA NA NA 613 1055 194 1507 NA NA NA NA 585 911 229 1542 NA NA NA
1542751200.0 10003.0 NA 220 669 91 0 NA NA NA NA 490 821 132 0 NA NA NA NA 625 1085 191 1495 NA NA NA NA 759 928 223 1520 NA NA NA
1542751200.0 10004.0 NA 207 314 85 0 NA NA NA NA 474 816 133 0 NA NA NA NA 688 1518 221 1411 NA NA NA NA 802 5721 13314 1434 NA NA NA
1542751200.0 10005.0 NA 217 661 91 0 NA NA NA NA 481 812 133 0 NA NA NA NA 572 984 186 1486 NA NA NA NA 524 848 219 1944 NA NA NA
1542751200.0 10006.0 NA 212 657 84 0 NA NA NA NA 491 814 133 0 NA NA NA NA 573 994 183 1411 NA NA NA NA 537 874 218 1430 NA NA NA
1542751200.0 10007.0 NA 220 655 92 0 NA NA NA NA 475 810 145 0 NA NA NA NA 628 1059 211 1499 NA NA NA NA 1025 1077 360 1525 NA NA NA
1542751200.0 10008.0 NA 211 656 91 0 NA NA NA NA 483 810 143 0 NA NA NA NA 749 1094 210 1445 NA NA NA NA 858 1272 338 1489 NA NA NA
1542751200.0 10009.0 NA 194 658 101 0 NA NA NA NA 488 816 143 0 NA NA NA NA 752 1064 208 1461 NA NA NA NA 633 900 248 1499 NA NA NA
1542751200.0 1001.0 NA 448 385 0 0 0 0 0 NA 532 462 0 0 0 0 0 NA 2630 740 8 26 455 28 584 NA 2339 694 160 125 477 61 617
1542751200.0 1002.0 NA 472 67 NA NA NA NA NA NA 558 124 NA NA NA NA NA NA 2158 372 NA NA NA NA NA NA 1217 1266 NA NA NA NA NA
1542751200.0 10023.0 NA 206 654 89 0 NA NA NA NA 471 811 132 0 NA NA NA NA 706 1087 190 1455 NA NA NA NA 838 39623 242 1489 NA NA NA
1542751200.0 10024.0 NA 245 NA NA NA NA NA NA NA 478 NA NA NA NA NA NA NA 784 NA NA NA NA NA NA NA 831 NA NA NA NA NA NA
1542751200.0 10024.1 NA 245 267 0 NA NA NA NA NA 483 374 0 NA NA NA NA NA 762 543 211 NA NA NA NA NA 552 510 245 NA NA NA NA
1542751200.0 10024.2 NA 243 679 0 NA NA NA NA NA 481 837 0 NA NA NA NA NA 742 1343 1473 NA NA NA NA NA 615 996 1518 NA NA NA NA
1542751200.0 10024.3 NA 243 248 0 NA NA NA NA NA 481 349 0 NA NA NA NA NA 802 481 185 NA NA NA NA NA 611 448 207 NA NA NA NA
1542751200.0 10024.4 NA 243 NA NA NA NA NA NA NA 478 NA NA NA NA NA NA NA 771 NA NA NA NA NA NA NA 840 NA NA NA NA NA NA
1542751200.0 10024.5 NA 227 267 0 NA NA NA NA NA 481 376 0 NA NA NA NA NA 952 548 250 NA NA NA NA NA 959 772 345 NA NA NA NA
1542751200.0 10024.6 NA 234 679 0 NA NA NA NA NA 483 830 0 NA NA NA NA NA 943 1522 1562 NA NA NA NA NA 874 1369 1609 NA NA NA NA
1542751200.0 10025.0 NA 210 671 86 0 NA NA NA NA 486 830 134 0 NA NA NA NA 886 1319 222 1644 NA NA NA NA 714 1278 270 1710 NA NA NA
1542751200.0 10026.0 NA 235 689 92 0 NA NA NA NA 482 831 134 0 NA NA NA NA 1060 1695 247 1607 NA NA NA NA 922 1280 304 1650 NA NA NA
1542751200.0 1003.0 NA 409 0 NA NA NA NA NA NA 509 0 NA NA NA NA NA NA 2810 456 NA NA NA NA NA NA 1370 520 NA NA NA NA NA
