Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1541890800.0 1.0 102 94 150 NA NA NA NA NA 185 368 241 NA NA NA NA NA 2010 567 315 NA NA NA NA NA 1074 337 562 NA NA NA NA NA
1541890800.0 10.0 NA 119 498 0 NA NA NA NA NA 369 584 0 NA NA NA NA NA 2412 2093 393 NA NA NA NA NA 1191 997 410 NA NA NA NA
1541890800.0 1000.0 NA 476 156 0 46 NA NA NA NA 584 247 0 91 NA NA NA NA 3290 1161 895 194 NA NA NA NA 2224 894 1164 312 NA NA NA
1541890800.0 10001.0 NA 216 608 82 0 NA NA NA NA 482 820 133 0 NA NA NA NA 910 1484 225 1488 NA NA NA NA 922 2295 323 1517 NA NA NA
1541890800.0 10002.0 NA 221 656 89 0 NA NA NA NA 481 806 133 0 NA NA NA NA 932 1072 194 1492 NA NA NA NA 962 928 246 2060 NA NA NA
1541890800.0 10003.0 NA 225 658 88 0 NA NA NA NA 488 812 133 0 NA NA NA NA 961 1182 192 1487 NA NA NA NA 976 994 209 1514 NA NA NA
1541890800.0 10004.0 NA 224 654 82 0 NA NA NA NA 488 809 133 0 NA NA NA NA 931 1563 243 1475 NA NA NA NA 898 2026 408 1493 NA NA NA
1541890800.0 10005.0 NA 219 656 84 0 NA NA NA NA 483 815 134 0 NA NA NA NA 918 1412 206 1471 NA NA NA NA 1377 1446 345 1513 NA NA NA
1541890800.0 10006.0 NA 206 654 91 0 NA NA NA NA 474 817 133 0 NA NA NA NA 982 1119 212 1454 NA NA NA NA 1089 1216 264 1487 NA NA NA
1541890800.0 10007.0 NA 226 656 94 0 NA NA NA NA 485 810 143 0 NA NA NA NA 950 1499 257 1497 NA NA NA NA 938 1951 307 1868 NA NA NA
1541890800.0 10008.0 NA 228 656 101 0 NA NA NA NA 478 816 144 0 NA NA NA NA 1004 1705 282 1446 NA NA NA NA 968 3171 337 1475 NA NA NA
1541890800.0 10009.0 NA 208 658 102 0 NA NA NA NA 471 812 142 0 NA NA NA NA 1026 1104 235 1480 NA NA NA NA 1030 1015 290 1504 NA NA NA
1541890800.0 1001.0 NA 446 376 0 0 0 0 0 NA 534 462 0 0 0 0 0 NA 2729 852 9 32 388 27 459 NA 1889 753 100 39 401 31 465
1541890800.0 1002.0 NA 467 72 NA NA NA NA NA NA 552 123 NA NA NA NA NA NA 2656 314 NA NA NA NA NA NA 1402 303 NA NA NA NA NA
1541890800.0 10023.0 NA 218 539 81 0 NA NA NA NA 481 818 133 0 NA NA NA NA 930 1915 260 1452 NA NA NA NA 1784 3668 481 1491 NA NA NA
1541890800.0 10024.0 NA 243 630 98 0 NA NA NA NA 475 833 144 0 NA NA NA NA 1176 1868 243 1510 NA NA NA NA 984 1571 276 1535 NA NA NA
1541890800.0 10024.1 NA 243 270 0 NA NA NA NA NA 487 377 0 NA NA NA NA NA 1466 669 254 NA NA NA NA NA 1700 640 271 NA NA NA NA
1541890800.0 10024.2 NA 241 680 0 NA NA NA NA NA 482 824 0 NA NA NA NA NA 1381 1358 1466 NA NA NA NA NA 1202 1018 1514 NA NA NA NA
1541890800.0 10024.3 NA 244 246 0 NA NA NA NA NA 474 367 0 NA NA NA NA NA 1168 691 181 NA NA NA NA NA 946 734 206 NA NA NA NA
1541890800.0 10024.4 NA 236 539 0 NA NA NA NA NA 477 840 0 NA NA NA NA NA 1238 3138 1553 NA NA NA NA NA 1276 5748 1586 NA NA NA NA
1541890800.0 10024.5 NA 225 270 0 NA NA NA NA NA 477 373 0 NA NA NA NA NA 952 472 222 NA NA NA NA NA 673 724 237 NA NA NA NA
1541890800.0 10024.6 NA 237 675 0 NA NA NA NA NA 474 839 0 NA NA NA NA NA 872 1364 1449 NA NA NA NA NA 759 985 1476 NA NA NA NA
1541890800.0 10025.0 NA 203 665 90 0 NA NA NA NA 489 815 133 0 NA NA NA NA 763 1185 200 1599 NA NA NA NA 751 1739 309 1680 NA NA NA
1541890800.0 10026.0 NA 234 684 86 0 NA NA NA NA 476 836 134 0 NA NA NA NA 1007 1691 200 1543 NA NA NA NA 937 1720 255 1589 NA NA NA
1541890800.0 1003.0 NA 408 0 NA NA NA NA NA NA 507 0 NA NA NA NA NA NA 3295 642 NA NA NA NA NA NA 1350 659 NA NA NA NA NA
1541890800.0 1004.0 NA 352 359 0 0 0 0 NA NA 461 444 0 0 0 0 NA NA 897 339 7 29 700 417 NA NA 990 310 113 42 659 420 NA
1541890800.0 10042.0 NA 212 662 92 0 NA NA NA NA 486 824 144 0 NA NA NA NA 846 1338 224 1504 NA NA NA NA 754 1057 271 1530 NA NA NA
