Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1543183200.0 136.8311 NA 177 0 NA NA NA 287 0 NA NA NA 2046 170 NA NA NA 2193 651 NA NA
1543183200.0 136.832 NA 120 470 0 NA NA 177 740 0 NA NA 674 25262 1240 NA NA 1019 10321 1695 NA
1543183200.0 2017.8 214 NA NA NA NA 297 NA NA NA NA 555 NA NA NA NA 1135 NA NA NA NA
1543183200.0 25213.17 77 325 449 0 NA 154 623 649 0 NA 6114 2782 3183 980 NA 7148 1958 2897 1648 NA
1543183200.0 25400.17 593 0 137 NA NA 828 0 236 NA NA 6471 273 552 NA NA 3194 378 686 NA NA
1543183200.0 4.22 NA 152 76 76 0 NA 281 128 150 0 NA 1464 583 555 444 NA 2455 1044 1272 1116
1543183200.0 4008.0 62 113 305 NA NA 132 604 447 NA NA 1237 863 1536 NA NA 1017 803 1766 NA NA
1543183200.0 529.0 22 38 0 NA NA 62 92 0 NA NA 1759 185 152 NA NA 3810 648 594 NA NA
1543183200.0 530.0 19 42 0 NA NA 62 93 0 NA NA 993 200 134 NA NA 1643 758 396 NA NA
1543183200.0 531.0 58 0 NA NA NA 194 0 NA NA NA 199 155 NA NA NA 647 1028 NA NA NA
1543183200.0 534.0 43 0 NA NA NA 104 0 NA NA NA 221 132 NA NA NA 1076 395 NA NA NA
1543183200.0 535.0 45 0 NA NA NA 99 0 NA NA NA 939 142 NA NA NA 2031 519 NA NA NA
1543183200.0 541.0 48 0 NA NA NA 102 0 NA NA NA 219 161 NA NA NA 745 577 NA NA NA
1543183200.0 545.0 50 0 NA NA NA 98 0 NA NA NA 295 142 NA NA NA 811 420 NA NA NA
1543183200.0 551.0 22 38 0 NA NA 62 93 0 NA NA 773 224 143 NA NA 770 738 556 NA NA
1543183200.0 552.0 21 46 0 NA NA 62 93 0 NA NA 990 184 150 NA NA 1336 445 633 NA NA
1543183200.0 554.0 20 47 0 NA NA 62 94 0 NA NA 1648 175 133 NA NA 2865 410 341 NA NA
1543183200.0 555.0 21 46 0 NA NA 62 92 0 NA NA 899 186 128 NA NA 1233 766 348 NA NA
1543183200.0 556.0 20 43 0 NA NA 62 93 0 NA NA 364 188 127 NA NA 1730 424 299 NA NA
1543183200.0 560.0 39 0 NA NA NA 88 0 NA NA NA 218 125 NA NA NA 535 252 NA NA NA
1543183200.0 561.0 45 0 NA NA NA 87 0 NA NA NA 194 151 NA NA NA 599 537 NA NA NA
1543183200.0 562.0 21 44 0 NA NA 62 93 0 NA NA 353 189 152 NA NA 1044 468 609 NA NA
1543183200.0 7.21 59 145 191 69 0 125 596 341 108 0 910 1057 932 415 639 1516 1374 1565 617 1598
1543183200.0 7.22 61 119 176 56 0 118 550 283 115 0 1353 595 981 313 437 992 1333 1315 1310 1192
