Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1541844000.0 1.0 89 115 204 NA NA NA NA NA NA 190 585 332 NA NA NA NA NA NA 1757 533 1107 NA NA NA NA NA NA 1479 474 2668 NA NA NA NA NA NA
1541844000.0 10.0 NA 141 316 0 NA NA NA NA NA NA 602 473 0 NA NA NA NA NA NA 2264 3320 577 NA NA NA NA NA NA 1290 2219 702 NA NA NA NA NA
1541844000.0 1000.0 NA 319 198 0 63 NA NA NA NA NA 418 295 0 99 NA NA NA NA NA 2833 1336 731 286 NA NA NA NA NA 9910 1202 787 303 NA NA NA NA
1541844000.0 10001.0 NA 179 381 0 79 NA NA NA NA NA 609 569 0 126 NA NA NA NA NA 651 1785 981 338 NA NA NA NA NA 564 1781 3416 338 NA NA NA NA
1541844000.0 10002.0 NA 178 373 0 77 NA NA NA NA NA 609 569 0 127 NA NA NA NA NA 862 1775 994 258 NA NA NA NA NA 2310 1939 2215 384 NA NA NA NA
1541844000.0 10003.0 NA 180 373 0 88 NA NA NA NA NA 608 569 0 128 NA NA NA NA NA 639 1775 1017 248 NA NA NA NA NA 673 2099 1103 344 NA NA NA NA
1541844000.0 10004.0 NA 179 371 0 87 NA NA NA NA NA 564 572 0 133 NA NA NA NA NA 884 1867 995 250 NA NA NA NA NA 689 3461 1104 344 NA NA NA NA
1541844000.0 10005.0 NA 174 381 0 87 NA NA NA NA NA 609 571 0 131 NA NA NA NA NA 730 1766 975 246 NA NA NA NA NA 552 1810 1106 327 NA NA NA NA
1541844000.0 10006.0 NA 176 379 0 87 NA NA NA NA NA 566 537 0 127 NA NA NA NA NA 774 1729 1020 331 NA NA NA NA NA 1642 2384 1523 332 NA NA NA NA
1541844000.0 10007.0 NA 182 376 0 86 NA NA NA NA NA 520 569 0 133 NA NA NA NA NA 674 1825 984 382 NA NA NA NA NA 1191 2084 1111 711 NA NA NA NA
1541844000.0 10008.0 NA 181 378 0 87 NA NA NA NA NA 562 559 0 128 NA NA NA NA NA 690 1818 996 247 NA NA NA NA NA 1250 1780 2973 355 NA NA NA NA
1541844000.0 10009.0 NA 171 380 0 87 NA NA NA NA NA 610 572 0 128 NA NA NA NA NA 752 1814 977 250 NA NA NA NA NA 526 2047 1732 348 NA NA NA NA
1541844000.0 1001.0 NA 276 128 0 0 0 0 0 0 NA 394 178 0 0 0 0 0 0 NA 2497 746 119 78 119 277 122 250 NA 1745 642 239 142 497 350 171 286
1541844000.0 1001.2 NA 387 147 0 NA NA NA NA NA NA 628 212 0 NA NA NA NA NA NA 14369 1793 138 NA NA NA NA NA NA 4972 1189 900 NA NA NA NA NA
1541844000.0 1002.0 NA 310 91 NA NA NA NA NA NA NA 441 142 NA NA NA NA NA NA NA 3183 404 NA NA NA NA NA NA NA 3348 293 NA NA NA NA NA NA
1541844000.0 10023.0 NA 182 363 0 86 NA NA NA NA NA 609 558 0 133 NA NA NA NA NA 761 1748 1007 322 NA NA NA NA NA 466 3901 1296 324 NA NA NA NA
1541844000.0 10024.0 NA 189 387 0 88 NA NA NA NA NA 563 538 0 133 NA NA NA NA NA 942 2075 996 770 NA NA NA NA NA 559 1863 1109 677 NA NA NA NA
1541844000.0 10024.1 NA 184 200 0 NA NA NA NA NA NA 606 347 0 NA NA NA NA NA NA 739 837 412 NA NA NA NA NA NA 456 1104 615 NA NA NA NA NA
1541844000.0 10024.2 NA 180 381 0 NA NA NA NA NA NA 564 560 0 NA NA NA NA NA NA 730 2122 1157 NA NA NA NA NA NA 725 1933 1539 NA NA NA NA NA
1541844000.0 10024.3 NA 188 191 0 NA NA NA NA NA NA 609 328 0 NA NA NA NA NA NA 909 900 327 NA NA NA NA NA NA 543 1272 388 NA NA NA NA NA
1541844000.0 10024.4 NA 181 386 0 NA NA NA NA NA NA 609 577 0 NA NA NA NA NA NA 770 2138 1100 NA NA NA NA NA NA 621 2053 1558 NA NA NA NA NA
1541844000.0 10024.5 NA 186 154 0 NA NA NA NA NA NA 608 231 0 NA NA NA NA NA NA 897 525 139 NA NA NA NA NA NA 572 881 245 NA NA NA NA NA
1541844000.0 10025.0 NA 177 391 0 87 NA NA NA NA NA 610 581 0 125 NA NA NA NA NA 701 1809 1007 259 NA NA NA NA NA 642 2226 1892 376 NA NA NA NA
1541844000.0 10026.0 NA 193 408 0 89 NA NA NA NA NA 610 587 0 134 NA NA NA NA NA 1041 2331 1021 357 NA NA NA NA NA 2467 1871 1790 406 NA NA NA NA
1541844000.0 1003.0 NA 265 0 NA NA NA NA NA NA NA 372 0 NA NA NA NA NA NA NA 3013 613 NA NA NA NA NA NA NA 3928 774 NA NA NA NA NA NA
1541844000.0 1004.0 NA 231 109 0 0 0 0 NA NA NA 369 160 0 0 0 0 NA NA NA 965 370 80 125 232 247 NA NA NA 2071 549 438 244 280 341 NA NA
1541844000.0 10042.0 NA 186 373 0 83 NA NA NA NA NA 562 551 0 127 NA NA NA NA NA 714 1944 1060 256 NA NA NA NA NA 806 2983 1193 371 NA NA NA NA
1541844000.0 10059.0 NA 189 400 0 78 NA NA NA NA NA 610 584 0 128 NA NA NA NA NA 1054 2490 1028 358 NA NA NA NA NA 2552 2305 1492 370 NA NA NA NA
1541844000.0 10071.0 NA 188 395 0 88 NA NA NA NA NA 608 571 0 126 NA NA NA NA NA 712 1968 1020 352 NA NA NA NA NA 522 1795 2626 372 NA NA NA NA
1541844000.0 101.0 89 NA NA NA NA NA NA NA NA 161 NA NA NA NA NA NA NA NA 840 NA NA NA NA NA NA NA NA 1483 NA NA NA NA NA NA NA NA
1541844000.0 1010.0 NA 29 0 NA NA NA NA NA NA NA 84 0 NA NA NA NA NA NA NA 138 131 NA NA NA NA NA NA NA 520 281 NA NA NA NA NA NA
1541844000.0 102.0 98 NA NA NA NA NA NA NA NA 161 NA NA NA NA NA NA NA NA 759 NA NA NA NA NA NA NA NA 1414 NA NA NA NA NA NA NA NA
1541844000.0 1020.0 NA 71 35 0 85 NA NA NA NA NA 140 70 0 144 NA NA NA NA NA 250 111 71 241 NA NA NA NA NA 1074 801 142 373 NA NA NA NA
1541844000.0 10224.0 NA 335 647 0 NA NA NA NA NA NA 623 864 0 NA NA NA NA NA NA 2986 4750 1146 NA NA NA NA NA NA 1691 3856 1327 NA NA NA NA NA
1541844000.0 10225.0 NA 330 614 0 NA NA NA NA NA NA 622 860 0 NA NA NA NA NA NA 3277 4457 1051 NA NA NA NA NA NA 2000 2821 1160 NA NA NA NA NA
1541844000.0 103.0 86 112 283 NA NA NA NA NA NA 179 583 416 NA NA NA NA NA NA 1047 459 1550 NA NA NA NA NA NA 1128 464 2194 NA NA NA NA NA NA
1541844000.0 1030.0 NA 192 58 0 0 NA NA NA NA NA 368 99 0 0 NA NA NA NA NA 7618 280 69 69 NA NA NA NA NA 9069 254 219 107 NA NA NA NA
1541844000.0 1040.0 NA 358 35 0 NA NA NA NA NA NA 556 74 0 NA NA NA NA NA NA 11660 133 128 NA NA NA NA NA NA 4246 230 199 NA NA NA NA NA
1541844000.0 1040.1 NA 83 34 0 NA NA NA NA NA NA 150 74 0 NA NA NA NA NA NA 601 132 128 NA NA NA NA NA NA 1090 229 421 NA NA NA NA NA
1541844000.0 10424.0 NA 170 393 0 NA NA NA NA NA NA 608 581 0 NA NA NA NA NA NA 868 1975 1053 NA NA NA NA NA NA 796 1967 1330 NA NA NA NA NA
1541844000.0 105.0 76 108 38 NA NA NA NA NA NA 193 585 76 NA NA NA NA NA NA 1238 618 115 NA NA NA NA NA NA 967 683 210 NA NA NA NA NA NA
1541844000.0 106.0 47 0 0 NA NA NA NA NA NA 104 0 0 NA NA NA NA NA NA 878 323 1293 NA NA NA NA NA NA 753 341 1923 NA NA NA NA NA NA
1541844000.0 107.0 108 110 289 NA NA NA NA NA NA 215 582 409 NA NA NA NA NA NA 2315 586 1672 NA NA NA NA NA NA 1339 471 1978 NA NA NA NA NA NA
1541844000.0 108.0 101 108 288 NA NA NA NA NA NA 218 583 436 NA NA NA NA NA NA 3575 635 1710 NA NA NA NA NA NA 1770 468 1814 NA NA NA NA NA NA
1541844000.0 10801.0 NA 277 397 0 101 160 NA NA NA NA 668 578 0 144 227 NA NA NA NA 2003 2042 1831 398 735 NA NA NA NA 1695 2070 1908 526 763 NA NA NA
1541844000.0 10802.0 NA 286 401 0 97 165 NA NA NA NA 681 566 0 139 243 NA NA NA NA 1905 2004 1846 408 730 NA NA NA NA 1513 8624 1962 770 761 NA NA NA
1541844000.0 10803.0 NA 269 414 0 91 167 NA NA NA NA 687 585 0 143 232 NA NA NA NA 2022 2059 1837 408 779 NA NA NA NA 1903 2276 1915 824 821 NA NA NA
1541844000.0 10804.0 NA 298 416 0 101 161 NA NA NA NA 667 569 0 138 210 NA NA NA NA 1902 1972 1853 412 693 NA NA NA NA 1618 1956 2086 526 723 NA NA NA
1541844000.0 10805.0 NA 287 403 0 96 162 NA NA NA NA 687 570 0 140 232 NA NA NA NA 1988 1941 1853 477 742 NA NA NA NA 1555 3243 1923 1329 772 NA NA NA
1541844000.0 10806.0 NA 302 393 0 99 132 NA NA NA NA 687 609 0 147 203 NA NA NA NA 1797 1985 1838 391 726 NA NA NA NA 1467 3525 1908 563 768 NA NA NA
1541844000.0 10807.0 NA 289 404 0 108 149 NA NA NA NA 711 608 0 156 212 NA NA NA NA 2013 2011 1807 413 729 NA NA NA NA 1585 11023 1875 1122 776 NA NA NA
1541844000.0 10808.0 NA 271 401 0 103 170 NA NA NA NA 679 573 0 158 235 NA NA NA NA 2108 2216 1812 428 756 NA NA NA NA 1602 6616 1885 859 792 NA NA NA
1541844000.0 10809.0 NA 278 405 0 104 169 NA NA NA NA 646 609 0 163 236 NA NA NA NA 2112 2044 1833 417 746 NA NA NA NA 1611 7501 1969 756 800 NA NA NA
1541844000.0 10823.0 NA 296 377 0 96 134 NA NA NA NA 688 587 0 137 202 NA NA NA NA 1866 2047 1846 389 720 NA NA NA NA 1530 9511 1912 806 753 NA NA NA
1541844000.0 10824.0 NA 310 432 0 107 176 NA NA NA NA 672 570 0 162 235 NA NA NA NA 1941 2148 1961 433 757 NA NA NA NA 1676 1979 2036 701 782 NA NA NA
1541844000.0 10824.1 NA 289 206 0 NA NA NA NA NA NA 644 356 0 NA NA NA NA NA NA 2076 864 353 NA NA NA NA NA NA 1790 1093 440 NA NA NA NA NA
1541844000.0 10824.5 NA 311 176 0 NA NA NA NA NA NA 645 254 0 NA NA NA NA NA NA 1996 629 155 NA NA NA NA NA NA 1729 1089 419 NA NA NA NA NA
1541844000.0 10824.6 NA 282 414 0 96 160 NA NA NA NA 688 622 0 151 232 NA NA NA NA 2168 2210 1849 432 762 NA NA NA NA 1605 2030 2094 750 823 NA NA NA
1541844000.0 10825.0 NA 307 405 0 93 173 NA NA NA NA 684 570 0 141 245 NA NA NA NA 1845 2127 1832 518 772 NA NA NA NA 1544 4781 1919 537 798 NA NA NA
1541844000.0 10826.0 NA 320 417 0 95 170 NA NA NA NA 673 609 0 153 231 NA NA NA NA 2012 2521 1843 804 758 NA NA NA NA 1531 9617 1932 1153 776 NA NA NA
1541844000.0 10842.0 NA 306 417 0 105 162 NA NA NA NA 677 612 0 149 232 NA NA NA NA 1962 2101 1874 431 751 NA NA NA NA 1631 2010 2049 523 806 NA NA NA
1541844000.0 10859.0 NA 322 425 0 106 174 NA NA NA NA 603 635 0 157 235 NA NA NA NA 2085 3016 1940 455 795 NA NA NA NA 1535 4022 2017 544 819 NA NA NA
1541844000.0 10871.0 NA 313 426 0 106 169 NA NA NA NA 708 609 0 164 232 NA NA NA NA 2030 2431 1916 442 760 NA NA NA NA 1564 3217 2078 540 788 NA NA NA
1541844000.0 109.0 96 105 294 NA NA NA NA NA NA 221 585 448 NA NA NA NA NA NA 2616 654 1656 NA NA NA NA NA NA 1349 762 2521 NA NA NA NA NA NA
1541844000.0 11.0 NA 123 294 0 78 NA NA NA NA NA 513 431 0 120 NA NA NA NA NA 1859 1629 606 284 NA NA NA NA NA 1050 5491 1174 293 NA NA NA NA
1541844000.0 110.0 65 106 280 NA NA NA NA NA NA 137 585 438 NA NA NA NA NA NA 940 480 1530 NA NA NA NA NA NA 1049 496 2809 NA NA NA NA NA NA
1541844000.0 1102.0 NA 141 319 188 123 NA NA NA NA NA 592 471 237 176 NA NA NA NA NA 2621 4165 1810 308 NA NA NA NA NA 1938 2919 891 239 NA NA NA NA
1541844000.0 11024.0 NA 488 687 0 166 NA NA NA NA NA 780 1036 0 232 NA NA NA NA NA 6091 6011 1908 788 NA NA NA NA NA 3352 3367 2052 808 NA NA NA NA
1541844000.0 11024.2 NA 481 708 0 171 NA NA NA NA NA 796 1045 0 245 NA NA NA NA NA 6232 6416 1923 836 NA NA NA NA NA 4126 11616 2119 986 NA NA NA NA
1541844000.0 11024.3 NA 482 763 0 168 NA NA NA NA NA 780 1186 0 235 NA NA NA NA NA 6274 6260 1934 829 NA NA NA NA NA 4165 3472 3335 986 NA NA NA NA
1541844000.0 11024.6 NA 490 780 0 169 NA NA NA NA NA 793 1106 0 235 NA NA NA NA NA 6013 6313 2008 745 NA NA NA NA NA 3017 3711 2080 856 NA NA NA NA
1541844000.0 11025.0 NA 485 694 0 167 NA NA NA NA NA 776 1036 0 235 NA NA NA NA NA 6053 5373 1981 750 NA NA NA NA NA 2959 5426 2190 767 NA NA NA NA
1541844000.0 111.0 90 107 288 NA NA NA NA NA NA 191 585 429 NA NA NA NA NA NA 1496 541 1500 NA NA NA NA NA NA 1461 1001 2251 NA NA NA NA NA NA
1541844000.0 112.0 88 105 293 NA NA NA NA NA NA 210 583 434 NA NA NA NA NA NA 2111 517 1622 NA NA NA NA NA NA 1362 453 2089 NA NA NA NA NA NA
1541844000.0 11224.0 NA 275 400 0 NA NA NA NA NA NA 633 571 0 NA NA NA NA NA NA 2190 2406 1972 NA NA NA NA NA NA 2173 3144 2463 NA NA NA NA NA
1541844000.0 11224.6 NA 274 400 0 NA NA NA NA NA NA 634 588 0 NA NA NA NA NA NA 2197 2446 2002 NA NA NA NA NA NA 2171 3144 2331 NA NA NA NA NA
1541844000.0 113.0 101 104 279 NA NA NA NA NA NA 216 585 416 NA NA NA NA NA NA 2094 580 1558 NA NA NA NA NA NA 1105 597 2446 NA NA NA NA NA NA
1541844000.0 114.0 102 110 288 NA NA NA NA NA NA 210 583 441 NA NA NA NA NA NA 2254 548 1628 NA NA NA NA NA NA 1170 456 1701 NA NA NA NA NA NA
