Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1541890800.0 1.0 77 101 200 NA NA NA NA 195 585 347 NA NA NA NA 1619 551 1111 NA NA NA NA 1246 784 1285 NA NA NA NA
1541890800.0 10.0 NA 136 310 0 NA NA NA NA 593 478 0 NA NA NA NA 3654 3414 614 NA NA NA NA 3319 2257 735 NA NA NA
1541890800.0 1000.0 NA 311 192 0 63 NA NA NA 414 276 0 98 NA NA NA 2721 1223 720 270 NA NA NA 1546 2823 796 310 NA NA
1541890800.0 10001.0 NA 170 367 0 76 NA NA NA 608 557 0 127 NA NA NA 638 1624 914 262 NA NA NA 481 1649 1136 330 NA NA
1541890800.0 10002.0 NA 171 377 0 75 NA NA NA 608 549 0 128 NA NA NA 684 1670 902 260 NA NA NA 439 1585 1125 334 NA NA
1541890800.0 10003.0 NA 172 379 0 86 NA NA NA 564 560 0 127 NA NA NA 963 1561 908 279 NA NA NA 679 1507 946 300 NA NA
1541890800.0 10004.0 NA 173 375 0 75 NA NA NA 610 571 0 121 NA NA NA 758 1489 892 233 NA NA NA 474 1453 1212 299 NA NA
1541890800.0 10005.0 NA 181 376 0 81 NA NA NA 566 571 0 126 NA NA NA 653 1600 900 275 NA NA NA 1222 2030 940 275 NA NA
1541890800.0 10006.0 NA 176 371 0 76 NA NA NA 609 537 0 126 NA NA NA 666 1548 894 305 NA NA NA 402 1525 949 303 NA NA
1541890800.0 10007.0 NA 173 381 0 79 NA NA NA 610 570 0 127 NA NA NA 763 1643 935 253 NA NA NA 494 1762 969 315 NA NA
1541890800.0 10008.0 NA 171 378 0 75 NA NA NA 611 548 0 127 NA NA NA 781 1718 869 300 NA NA NA 450 1625 1120 317 NA NA
1541890800.0 10009.0 NA 182 378 0 87 NA NA NA 564 550 0 122 NA NA NA 693 1671 888 220 NA NA NA 569 1713 929 291 NA NA
1541890800.0 1001.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1541890800.0 1001.2 NA 380 0 NA NA NA NA NA 614 0 NA NA NA NA NA 14239 309 NA NA NA NA NA 5659 42445 NA NA NA NA
1541890800.0 1002.0 NA 307 88 NA NA NA NA NA 450 144 NA NA NA NA NA 3066 388 NA NA NA NA NA 6129 1270 NA NA NA NA
1541890800.0 10023.0 NA 174 375 0 82 NA NA NA 608 571 0 126 NA NA NA 748 1524 900 248 NA NA NA 468 1503 1042 315 NA NA
1541890800.0 10024.0 NA 180 388 0 78 NA NA NA 624 573 0 127 NA NA NA 881 2018 949 251 NA NA NA 491 1692 1486 513 NA NA
1541890800.0 10024.1 NA 181 196 0 NA NA NA NA 609 333 0 NA NA NA NA 1152 1206 475 NA NA NA NA 682 2013 522 NA NA NA
1541890800.0 10024.2 NA 180 389 0 NA NA NA NA 564 571 0 NA NA NA NA 1005 2491 1326 NA NA NA NA 710 2087 1513 NA NA NA
1541890800.0 10024.3 NA 177 192 0 NA NA NA NA 563 348 0 NA NA NA NA 1467 1259 430 NA NA NA NA 913 1688 481 NA NA NA
1541890800.0 10024.4 NA 178 381 0 NA NA NA NA 610 553 0 NA NA NA NA 968 2447 1425 NA NA NA NA 727 2096 1551 NA NA NA
1541890800.0 10024.5 NA 177 156 0 NA NA NA NA 567 233 0 NA NA NA NA 1325 612 194 NA NA NA NA 897 685 245 NA NA NA
1541890800.0 10025.0 NA 177 386 0 86 NA NA NA 565 569 0 126 NA NA NA 2660 1633 907 245 NA NA NA 2336 1513 1044 323 NA NA
1541890800.0 10026.0 NA 189 404 0 76 NA NA NA 609 608 0 129 NA NA NA 939 2354 924 246 NA NA NA 530 2218 1231 339 NA NA
1541890800.0 1003.0 NA 271 0 NA NA NA NA NA 386 0 NA NA NA NA NA 2898 581 NA NA NA NA NA 1592 704 NA NA NA NA
1541890800.0 1004.0 NA 233 107 0 0 0 0 NA 379 152 0 0 0 0 NA 924 407 72 108 244 245 NA 923 418 120 147 279 279
1541890800.0 10042.0 NA 175 380 0 76 NA NA NA 610 549 0 133 NA NA NA 793 1788 870 235 NA NA NA 471 1658 908 300 NA NA
1541890800.0 10059.0 NA 186 406 0 80 NA NA NA 608 607 0 127 NA NA NA 887 2640 943 309 NA NA NA 506 1771 1274 310 NA NA
1541890800.0 10071.0 NA 176 386 0 77 NA NA NA 611 593 0 129 NA NA NA 768 1955 918 255 NA NA NA 490 1645 1155 312 NA NA
1541890800.0 101.0 93 NA NA NA NA NA NA 161 NA NA NA NA NA NA 824 NA NA NA NA NA NA 1182 NA NA NA NA NA NA
1541890800.0 1010.0 NA 34 47 0 NA NA NA NA 88 100 0 NA NA NA NA 120 226 161 NA NA NA NA 401 466 362 NA NA NA
1541890800.0 102.0 102 NA NA NA NA NA NA 161 NA NA NA NA NA NA 737 NA NA NA NA NA NA 894 NA NA NA NA NA NA
1541890800.0 1020.0 NA 85 34 0 77 NA NA NA 143 70 0 142 NA NA NA 235 96 63 235 NA NA NA 304 156 109 300 NA NA
1541890800.0 10224.0 NA 341 669 0 NA NA NA NA 580 917 0 NA NA NA NA 3210 4125 960 NA NA NA NA 1472 4267 994 NA NA NA
1541890800.0 10225.0 NA 329 628 0 NA NA NA NA 626 910 0 NA NA NA NA 5124 3488 935 NA NA NA NA 3693 2385 968 NA NA NA
1541890800.0 103.0 73 104 293 NA NA NA NA 152 583 420 NA NA NA NA 1342 369 1533 NA NA NA NA 1249 535 2020 NA NA NA NA
1541890800.0 1030.0 NA 199 58 0 0 NA NA NA 391 98 0 0 NA NA NA 7374 262 63 62 NA NA NA 2428 226 102 91 NA NA
1541890800.0 1040.0 NA 352 38 0 NA NA NA NA 569 74 0 NA NA NA NA 11656 119 120 NA NA NA NA 4564 238 171 NA NA NA
1541890800.0 1040.1 NA 82 27 0 NA NA NA NA 141 74 0 NA NA NA NA 399 132 127 NA NA NA NA 650 358 551 NA NA NA
1541890800.0 10424.0 NA 177 384 0 NA NA NA NA 611 560 0 NA NA NA NA 901 2349 1442 NA NA NA NA 663 2203 2380 NA NA NA
1541890800.0 105.0 92 117 41 NA NA NA NA 195 540 76 NA NA NA NA 1612 609 142 NA NA NA NA 985 518 331 NA NA NA NA
1541890800.0 106.0 50 0 0 NA NA NA NA 108 0 0 NA NA NA NA 820 276 1294 NA NA NA NA 908 534 1691 NA NA NA NA
1541890800.0 107.0 109 120 286 NA NA NA NA 215 584 444 NA NA NA NA 2467 552 1764 NA NA NA NA 1323 497 2276 NA NA NA NA
1541890800.0 108.0 105 105 303 NA NA NA NA 210 585 420 NA NA NA NA 3679 668 1833 NA NA NA NA 1907 844 2146 NA NA NA NA
1541890800.0 10801.0 NA 293 385 0 89 154 NA NA 687 593 0 149 224 NA NA 2384 3218 1641 462 670 NA NA 1951 3372 1673 503 682 NA
