Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1543356000.0 1.0 78 105 210 NA NA NA NA 189 584 339 NA NA NA NA 1818 433 779 NA NA NA NA 1523 416 881 NA NA NA NA
1543356000.0 10.0 NA 133 291 0 NA NA NA NA 592 426 0 NA NA NA NA 2331 3231 573 NA NA NA NA 1503 2053 687 NA NA NA
1543356000.0 10003.0 NA 173 331 0 72 NA NA NA 612 565 0 132 NA NA NA 798 1941 1031 285 NA NA NA 589 2196 1157 481 NA NA
1543356000.0 10006.0 NA 182 363 0 85 NA NA NA 604 528 0 131 NA NA NA 894 1888 969 381 NA NA NA 1151 2060 1047 490 NA NA
1543356000.0 10009.0 NA 159 355 0 72 NA NA NA 565 551 0 135 NA NA NA 1025 1973 958 274 NA NA NA 719 2028 1065 494 NA NA
1543356000.0 1001.2 NA 381 139 0 NA NA NA NA 606 210 0 NA NA NA NA 14287 1873 155 NA NA NA NA 5308 2018 368 NA NA NA
1543356000.0 1002.0 NA 305 98 NA NA NA NA NA 432 140 NA NA NA NA NA 3177 458 NA NA NA NA NA 2518 292 NA NA NA NA
1543356000.0 10024.1 NA 181 198 0 NA NA NA NA 609 358 0 NA NA NA NA 722 815 375 NA NA NA NA 481 988 481 NA NA NA
1543356000.0 10024.2 NA 181 376 0 NA NA NA NA 520 541 0 NA NA NA NA 1146 2560 1017 NA NA NA NA 988 2465 1103 NA NA NA
1543356000.0 10024.3 NA 180 191 0 NA NA NA NA 610 336 0 NA NA NA NA 713 821 316 NA NA NA NA 467 952 418 NA NA NA
1543356000.0 10024.4 NA 177 372 0 NA NA NA NA 608 572 0 NA NA NA NA 1101 2534 970 NA NA NA NA 917 2395 1039 NA NA NA
1543356000.0 10024.5 NA 183 158 0 NA NA NA NA 566 239 0 NA NA NA NA 834 464 133 NA NA NA NA 586 609 209 NA NA NA
1543356000.0 10025.0 NA 175 363 0 78 NA NA NA 609 538 0 134 NA NA NA 896 2173 996 273 NA NA NA 598 2667 1106 458 NA NA
1543356000.0 10026.0 NA 191 396 0 76 NA NA NA 611 567 0 135 NA NA NA 973 3043 1020 312 NA NA NA 626 2720 1138 541 NA NA
1543356000.0 101.0 104 NA NA NA NA NA NA 161 NA NA NA NA NA NA 856 NA NA NA NA NA NA 997 NA NA NA NA NA NA
1543356000.0 1010.0 NA 35 45 0 NA NA NA NA 84 98 0 NA NA NA NA 148 216 152 NA NA NA NA 317 630 234 NA NA NA
1543356000.0 102.0 93 NA NA NA NA NA NA 161 NA NA NA NA NA NA 738 NA NA NA NA NA NA 1347 NA NA NA NA NA NA
1543356000.0 103.0 76 118 287 NA NA NA NA 179 585 436 NA NA NA NA 1177 500 1454 NA NA NA NA 1701 345 1644 NA NA NA NA
1543356000.0 1040.0 NA 352 38 0 NA NA NA NA 530 74 0 NA NA NA NA 11738 146 142 NA NA NA NA 4512 224 293 NA NA NA
1543356000.0 1040.1 NA 71 26 0 NA NA NA NA 130 74 0 NA NA NA NA 503 144 133 NA NA NA NA 731 548 192 NA NA NA
1543356000.0 10424.0 NA 181 379 0 NA NA NA NA 567 572 0 NA NA NA NA 812 2438 996 NA NA NA NA 599 2410 1311 NA NA NA
1543356000.0 105.0 94 113 41 NA NA NA NA 195 583 76 NA NA NA NA 1638 447 99 NA NA NA NA 1145 381 173 NA NA NA NA
1543356000.0 106.0 52 0 0 NA NA NA NA 107 0 0 NA NA NA NA 868 210 1119 NA NA NA NA 1020 227 2080 NA NA NA NA
1543356000.0 107.0 104 111 291 NA NA NA NA 215 583 415 NA NA NA NA 2324 538 1538 NA NA NA NA 1436 372 1737 NA NA NA NA
1543356000.0 108.0 91 110 292 NA NA NA NA 215 584 413 NA NA NA NA 3554 642 1616 NA NA NA NA 1906 479 1752 NA NA NA NA
1543356000.0 10801.0 NA 278 376 0 86 143 NA NA 589 554 0 142 220 NA NA 2506 2230 2182 495 694 NA NA 2806 2487 2543 553 784 NA
1543356000.0 10824.5 NA 281 178 0 NA NA NA NA 688 253 0 NA NA NA NA 2362 650 167 NA NA NA NA 1895 884 233 NA NA NA
1543356000.0 109.0 102 103 290 NA NA NA NA 217 582 442 NA NA NA NA 3039 791 1596 NA NA NA NA 1415 840 1793 NA NA NA NA
1543356000.0 110.0 66 110 281 NA NA NA NA 136 583 422 NA NA NA NA 972 486 1439 NA NA NA NA 765 355 1700 NA NA NA NA
1543356000.0 11024.0 NA 496 715 0 155 NA NA NA 744 1027 0 236 NA NA NA 7912 6254 1929 703 NA NA NA 4526 3460 1986 796 NA NA
1543356000.0 11024.2 NA 491 733 0 159 NA NA NA 776 1104 0 236 NA NA NA 7865 7180 2057 652 NA NA NA 5327 4037 2135 714 NA NA
1543356000.0 11024.3 NA 486 753 0 148 NA NA NA 778 1119 0 237 NA NA NA 8008 7811 1976 747 NA NA NA 4777 3847 2063 826 NA NA
1543356000.0 111.0 104 112 280 NA NA NA NA 186 582 443 NA NA NA NA 1467 650 1359 NA NA NA NA 1158 1245 2102 NA NA NA NA
1543356000.0 112.0 100 107 288 NA NA NA NA 204 584 422 NA NA NA NA 2237 540 1469 NA NA NA NA 1683 759 1721 NA NA NA NA
1543356000.0 11224.0 NA 279 406 0 NA NA NA NA 688 626 0 NA NA NA NA 2427 3217 1948 NA NA NA NA 1873 3952 2062 NA NA NA
1543356000.0 11224.6 NA 278 405 0 NA NA NA NA 680 615 0 NA NA NA NA 2689 2848 1892 NA NA NA NA 3137 2618 1993 NA NA NA
1543356000.0 113.0 95 100 286 NA NA NA NA 215 583 414 NA NA NA NA 2072 590 1431 NA NA NA NA 1360 539 1737 NA NA NA NA
1543356000.0 114.0 90 119 279 NA NA NA NA 210 584 424 NA NA NA NA 2476 590 1485 NA NA NA NA 1506 586 1798 NA NA NA NA
1543356000.0 115.0 106 100 277 NA NA NA NA 210 585 439 NA NA NA NA 2411 638 1506 NA NA NA NA 1439 550 1591 NA NA NA NA
1543356000.0 116.0 110 113 290 NA NA NA NA 223 583 450 NA NA NA NA 2891 518 1587 NA NA NA NA 1543 381 1811 NA NA NA NA
1543356000.0 117.0 111 108 288 NA NA NA NA 215 586 445 NA NA NA NA 3134 652 1606 NA NA NA NA 1570 506 1852 NA NA NA NA
1543356000.0 118.0 103 105 286 NA NA NA NA 223 541 421 NA NA NA NA 3471 674 1633 NA NA NA NA 1901 552 1815 NA NA NA NA
1543356000.0 119.0 105 104 283 NA NA NA NA 209 586 416 NA NA NA NA 2382 752 1492 NA NA NA NA 1407 731 1706 NA NA NA NA
1543356000.0 12.0 NA 134 294 0 NA NA NA NA 594 471 0 NA NA NA NA 2161 3321 618 NA NA NA NA 1420 2481 770 NA NA NA
1543356000.0 120.0 70 101 288 NA NA NA NA 134 583 414 NA NA NA NA 946 569 1362 NA NA NA NA 1082 413 1584 NA NA NA NA
1543356000.0 12024.0 73 171 372 0 NA NA NA 135 559 571 0 NA NA NA 4946 1320 2737 1039 NA NA NA 2711 1305 2939 1260 NA NA NA
1543356000.0 121.0 107 110 290 NA NA NA NA 210 539 451 NA NA NA NA 2822 659 1595 NA NA NA NA 2035 463 1751 NA NA NA NA
1543356000.0 122.0 57 0 0 NA NA NA NA 106 0 0 NA NA NA NA 453 243 1145 NA NA NA NA 960 422 2111 NA NA NA NA
1543356000.0 123.1 290 NA NA NA NA NA NA 688 NA NA NA NA NA NA 1286 NA NA NA NA NA NA 1154 NA NA NA NA NA NA
