Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1543226400.0 511.0 49 0 NA NA NA 91 0 NA NA NA 9493 141 NA NA NA 12299 305 NA NA NA
1543226400.0 512.0 21 46 0 NA NA 62 92 0 NA NA 1841 159 143 NA NA 22044 362 420 NA NA
1543226400.0 513.0 22 48 0 NA NA 62 92 0 NA NA 623 187 142 NA NA 1479 774 635 NA NA
1543226400.0 514.0 20 41 0 NA NA 62 93 0 NA NA 396 190 130 NA NA 1287 716 294 NA NA
1543226400.0 515.0 21 45 0 NA NA 62 92 0 NA NA 1852 167 143 NA NA 22181 401 516 NA NA
1543226400.0 516.0 22 45 0 NA NA 62 92 0 NA NA 645 170 144 NA NA 2167 234 340 NA NA
1543226400.0 517.0 21 49 0 NA NA 62 94 0 NA NA 973 170 133 NA NA 1317 259 371 NA NA
1543226400.0 518.0 21 46 0 NA NA 62 91 0 NA NA 1834 174 145 NA NA 22176 764 559 NA NA
1543226400.0 519.0 20 48 0 NA NA 62 92 0 NA NA 596 182 139 NA NA 1216 407 419 NA NA
1543226400.0 520.0 21 40 0 NA NA 62 96 0 NA NA 976 201 124 NA NA 1333 406 324 NA NA
1543226400.0 521.0 19 45 0 NA NA 62 93 0 NA NA 606 179 142 NA NA 1720 1027 297 NA NA
1543226400.0 522.0 21 48 0 NA NA 62 91 0 NA NA 1838 172 123 NA NA 14880 306 318 NA NA
1543226400.0 523.0 21 50 0 NA NA 62 107 0 NA NA 816 195 129 NA NA 1283 265 279 NA NA
1543226400.0 524.0 21 49 0 NA NA 62 93 0 NA NA 990 180 128 NA NA 1650 390 355 NA NA
1543226400.0 525.0 22 49 0 NA NA 62 93 0 NA NA 589 159 132 NA NA 1144 398 644 NA NA
1543226400.0 526.0 21 46 0 NA NA 62 92 0 NA NA 1847 163 126 NA NA 22088 287 275 NA NA
1543226400.0 527.0 21 43 0 NA NA 62 94 0 NA NA 988 190 131 NA NA 1585 398 302 NA NA
1543226400.0 528.0 20 48 0 NA NA 62 93 0 NA NA 603 175 133 NA NA 1736 725 302 NA NA
1543226400.0 529.0 21 45 0 NA NA 62 93 0 NA NA 1507 166 141 NA NA 2559 792 730 NA NA
1543226400.0 530.0 23 39 0 NA NA 62 93 0 NA NA 916 194 139 NA NA 2857 769 558 NA NA
1543226400.0 531.0 54 0 NA NA NA 196 0 NA NA NA 166 117 NA NA NA 728 197 NA NA NA
1543226400.0 534.0 49 0 NA NA NA 103 0 NA NA NA 237 139 NA NA NA 455 672 NA NA NA
1543226400.0 535.0 47 0 NA NA NA 99 0 NA NA NA 835 127 NA NA NA 1146 592 NA NA NA
1543226400.0 541.0 47 0 NA NA NA 99 0 NA NA NA 223 121 NA NA NA 902 235 NA NA NA
1543226400.0 545.0 48 0 NA NA NA 101 0 NA NA NA 230 136 NA NA NA 378 659 NA NA NA
1543226400.0 551.0 22 39 0 NA NA 62 92 0 NA NA 690 185 136 NA NA 872 843 783 NA NA
1543226400.0 552.0 21 43 0 NA NA 62 93 0 NA NA 902 187 138 NA NA 1128 784 612 NA NA
1543226400.0 554.0 20 46 0 NA NA 62 93 0 NA NA 1527 183 136 NA NA 2912 785 721 NA NA
1543226400.0 555.0 21 37 0 NA NA 62 92 0 NA NA 802 177 130 NA NA 1125 788 701 NA NA
1543226400.0 556.0 19 47 0 NA NA 62 93 0 NA NA 323 198 134 NA NA 1466 708 343 NA NA
1543226400.0 560.0 43 0 NA NA NA 87 0 NA NA NA 178 130 NA NA NA 830 562 NA NA NA
1543226400.0 561.0 39 0 NA NA NA 88 0 NA NA NA 196 124 NA NA NA 272 228 NA NA NA
1543226400.0 562.0 21 39 0 NA NA 66 93 0 NA NA 346 194 116 NA NA 2017 728 185 NA NA
1543226400.0 7.21 62 164 203 71 0 124 598 355 108 0 1058 744 741 337 436 1557 636 1422 748 1057
1543226400.0 7.22 61 124 174 69 0 118 552 288 110 0 1020 461 640 278 311 1217 898 2214 1085 977
