Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1542664800.0 1.0 62 78 161 NA NA NA NA NA NA 136 210 281 NA NA NA NA NA NA 1321 492 2213 NA NA NA NA NA NA 1513 673 2637 NA NA NA NA NA NA
1542664800.0 10.0 NA 99 264 0 NA NA NA NA NA NA 218 388 0 NA NA NA NA NA NA 3139 5724 1499 NA NA NA NA NA NA 3575 6412 1833 NA NA NA NA NA
1542664800.0 1000.0 NA 273 157 0 51 NA NA NA NA NA 370 277 0 99 NA NA NA NA NA 5181 3668 1622 1244 NA NA NA NA NA 34298 4794 2003 1401 NA NA NA NA
1542664800.0 10001.0 NA 105 296 0 67 NA NA NA NA NA 181 442 0 122 NA NA NA NA NA 588 3198 1428 1145 NA NA NA NA NA 1396 7935 1598 1857 NA NA NA NA
1542664800.0 10002.0 NA 108 294 0 67 NA NA NA NA NA 181 442 0 122 NA NA NA NA NA 559 3215 1417 1136 NA NA NA NA NA 9601 3659 5993 11768 NA NA NA NA
1542664800.0 10003.0 NA 112 293 0 76 NA NA NA NA NA 181 442 0 122 NA NA NA NA NA 589 3257 1501 1118 NA NA NA NA NA 1336 3736 8349 13547 NA NA NA NA
1542664800.0 10004.0 NA 96 297 0 73 NA NA NA NA NA 226 442 0 122 NA NA NA NA NA 608 3232 1447 1112 NA NA NA NA NA 1210 4016 11020 1774 NA NA NA NA
1542664800.0 10005.0 NA 98 310 0 69 NA NA NA NA NA 226 442 0 122 NA NA NA NA NA 587 3194 1450 1155 NA NA NA NA NA 772 11040 1630 9322 NA NA NA NA
1542664800.0 10006.0 NA 108 298 0 70 NA NA NA NA NA 181 442 0 122 NA NA NA NA NA 567 3168 1469 1193 NA NA NA NA NA 1983 4048 1618 10211 NA NA NA NA
1542664800.0 10007.0 NA 110 293 0 68 NA NA NA NA NA 226 442 0 122 NA NA NA NA NA 572 3198 1464 1163 NA NA NA NA NA 8098 3620 1682 12153 NA NA NA NA
1542664800.0 10008.0 NA 107 297 0 78 NA NA NA NA NA 226 442 0 122 NA NA NA NA NA 591 3249 1449 1132 NA NA NA NA NA 5146 3692 10838 13027 NA NA NA NA
1542664800.0 10009.0 NA 117 303 0 71 NA NA NA NA NA 181 442 0 122 NA NA NA NA NA 569 3240 1444 1165 NA NA NA NA NA 3940 3671 7504 2074 NA NA NA NA
1542664800.0 1001.0 NA 224 106 0 0 0 0 0 0 NA 325 173 0 0 0 0 0 0 NA 5806 2186 261 259 465 1366 868 1286 NA 7024 2601 486 310 678 1421 963 1335
1542664800.0 1001.2 NA 278 126 0 NA NA NA NA NA NA 423 195 0 NA NA NA NA NA NA 23308 3210 227 NA NA NA NA NA NA 23601 9826 23905 NA NA NA NA NA
1542664800.0 1002.0 NA 254 81 NA NA NA NA NA NA NA 387 127 NA NA NA NA NA NA NA 8094 1499 NA NA NA NA NA NA NA 8664 1559 NA NA NA NA NA NA
1542664800.0 10023.0 NA 112 297 0 73 NA NA NA NA NA 181 442 0 122 NA NA NA NA NA 546 3263 1450 1154 NA NA NA NA NA 11619 3905 1886 9640 NA NA NA NA
1542664800.0 10024.0 NA 109 315 0 77 NA NA NA NA NA 227 443 0 122 NA NA NA NA NA 682 3417 1588 1162 NA NA NA NA NA 865 5376 2301 14495 NA NA NA NA
1542664800.0 10024.1 NA 109 172 0 NA NA NA NA NA NA 227 282 0 NA NA NA NA NA NA 695 1605 876 NA NA NA NA NA NA 867 8707 1064 NA NA NA NA NA
1542664800.0 10024.2 NA 116 306 0 NA NA NA NA NA NA 227 443 0 NA NA NA NA NA NA 712 3585 1578 NA NA NA NA NA NA 1166 4026 1731 NA NA NA NA NA
1542664800.0 10024.3 NA 115 166 0 NA NA NA NA NA NA 227 281 0 NA NA NA NA NA NA 697 1501 774 NA NA NA NA NA NA 901 14548 875 NA NA NA NA NA
1542664800.0 10024.4 NA 109 299 0 NA NA NA NA NA NA 227 443 0 NA NA NA NA NA NA 689 3483 1514 NA NA NA NA NA NA 2812 4360 1711 NA NA NA NA NA
1542664800.0 10024.5 NA 115 139 0 NA NA NA NA NA NA 227 216 0 NA NA NA NA NA NA 686 930 231 NA NA NA NA NA NA 12119 4290 334 NA NA NA NA NA
1542664800.0 10025.0 NA 113 302 0 67 NA NA NA NA NA 226 442 0 122 NA NA NA NA NA 602 3326 1494 1231 NA NA NA NA NA 7224 3774 4380 2341 NA NA NA NA
1542664800.0 10026.0 NA 114 304 0 71 NA NA NA NA NA 227 443 0 122 NA NA NA NA NA 739 3832 1589 1169 NA NA NA NA NA 3817 4290 1748 1302 NA NA NA NA
1542664800.0 1003.0 NA 218 0 NA NA NA NA NA NA NA 324 0 NA NA NA NA NA NA NA 6412 1581 NA NA NA NA NA NA NA 18007 1678 NA NA NA NA NA NA
1542664800.0 1004.0 NA 181 87 0 0 0 0 NA NA NA 280 150 0 0 0 0 NA NA NA 3750 1583 275 400 1357 1374 NA NA NA 4668 2016 443 537 1406 1497 NA NA
1542664800.0 10042.0 NA 105 305 0 74 NA NA NA NA NA 226 442 0 122 NA NA NA NA NA 638 3299 1544 1150 NA NA NA NA NA 3331 3726 2273 1788 NA NA NA NA
1542664800.0 10059.0 NA 109 315 0 78 NA NA NA NA NA 227 442 0 122 NA NA NA NA NA 747 3986 1582 1236 NA NA NA NA NA 1350 4244 1682 1386 NA NA NA NA
1542664800.0 10071.0 NA 113 299 0 69 NA NA NA NA NA 226 443 0 122 NA NA NA NA NA 710 3511 1594 1162 NA NA NA NA NA 9410 3995 4489 4686 NA NA NA NA
1542664800.0 101.0 92 NA NA NA NA NA NA NA NA 170 NA NA NA NA NA NA NA NA 1385 NA NA NA NA NA NA NA NA 1722 NA NA NA NA NA NA NA NA
1542664800.0 1010.0 NA 20 32 0 NA NA NA NA NA NA 81 95 0 NA NA NA NA NA NA 404 534 350 NA NA NA NA NA NA 712 946 436 NA NA NA NA NA
1542664800.0 102.0 96 NA NA NA NA NA NA NA NA 170 NA NA NA NA NA NA NA NA 1362 NA NA NA NA NA NA NA NA 1899 NA NA NA NA NA NA NA NA
1542664800.0 1020.0 NA 70 26 0 69 NA NA NA NA NA 133 70 0 133 NA NA NA NA NA 862 236 162 485 NA NA NA NA NA 1092 299 337 565 NA NA NA NA
1542664800.0 10224.0 NA 163 385 0 NA NA NA NA NA NA 278 514 0 NA NA NA NA NA NA 3234 6378 1702 NA NA NA NA NA NA 3694 6821 1851 NA NA NA NA NA
1542664800.0 10225.0 NA 158 375 0 NA NA NA NA NA NA 278 514 0 NA NA NA NA NA NA 3211 6142 1656 NA NA NA NA NA NA 3658 6582 1841 NA NA NA NA NA
1542664800.0 103.0 47 0 0 NA NA NA NA NA NA 101 0 0 NA NA NA NA NA NA 681 364 2910 NA NA NA NA NA NA 915 502 6295 NA NA NA NA NA NA
1542664800.0 1030.0 NA 137 37 0 0 NA NA NA NA NA 246 92 0 0 NA NA NA NA NA 17843 1005 239 193 NA NA NA NA NA 19739 1579 470 21671 NA NA NA NA
1542664800.0 1040.0 NA 255 21 0 NA NA NA NA NA NA 367 74 0 NA NA NA NA NA NA 25724 297 194 NA NA NA NA NA NA 28012 7888 4253 NA NA NA NA NA
1542664800.0 1040.1 NA 66 24 0 NA NA NA NA NA NA 131 74 0 NA NA NA NA NA NA 2395 404 359 NA NA NA NA NA NA 2997 643 652 NA NA NA NA NA
