Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1541890800.0 1.0 95 108 220 NA NA NA NA NA NA 193 584 347 NA NA NA NA NA NA 1187 417 960 NA NA NA NA NA NA 986 773 1042 NA NA NA NA NA NA
1541890800.0 10.0 NA 142 306 0 NA NA NA NA NA NA 592 461 0 NA NA NA NA NA NA 2184 2914 532 NA NA NA NA NA NA 974 18896 858 NA NA NA NA NA
1541890800.0 1000.0 NA 290 191 0 61 NA NA NA NA NA 457 281 0 102 NA NA NA NA NA 3381 1492 918 402 NA NA NA NA NA 2139 3152 1332 570 NA NA NA NA
1541890800.0 10001.0 NA 171 386 0 76 NA NA NA NA NA 566 582 0 124 NA NA NA NA NA 713 1886 1011 283 NA NA NA NA NA 608 2139 3695 1161 NA NA NA NA
1541890800.0 10002.0 NA 174 374 0 73 NA NA NA NA NA 566 574 0 127 NA NA NA NA NA 779 1841 995 289 NA NA NA NA NA 528 1948 3549 512 NA NA NA NA
1541890800.0 10003.0 NA 179 366 0 76 NA NA NA NA NA 609 595 0 131 NA NA NA NA NA 741 1826 979 277 NA NA NA NA NA 567 1859 3440 1219 NA NA NA NA
1541890800.0 10004.0 NA 169 371 0 76 NA NA NA NA NA 564 537 0 125 NA NA NA NA NA 877 1816 990 272 NA NA NA NA NA 526 2544 3595 837 NA NA NA NA
1541890800.0 10005.0 NA 160 376 0 75 NA NA NA NA NA 608 587 0 124 NA NA NA NA NA 811 1798 999 362 NA NA NA NA NA 822 1916 1171 421 NA NA NA NA
1541890800.0 10006.0 NA 170 361 0 77 NA NA NA NA NA 609 549 0 126 NA NA NA NA NA 751 1872 990 340 NA NA NA NA NA 585 3058 3569 1366 NA NA NA NA
1541890800.0 10007.0 NA 180 370 0 75 NA NA NA NA NA 563 538 0 130 NA NA NA NA NA 723 1954 1037 391 NA NA NA NA NA 625 2465 6247 460 NA NA NA NA
1541890800.0 10008.0 NA 172 372 0 78 NA NA NA NA NA 611 538 0 132 NA NA NA NA NA 651 1955 1025 318 NA NA NA NA NA 482 2434 1211 1139 NA NA NA NA
