Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1542060000.0 1.0 97 107 217 NA NA NA NA NA NA 195 584 349 NA NA NA NA NA NA 2822 862 1346 NA NA NA NA NA NA 2046 917 1531 NA NA NA NA NA NA
1542060000.0 10.0 NA 137 299 0 NA NA NA NA NA NA 591 454 0 NA NA NA NA NA NA 3548 5400 591 NA NA NA NA NA NA 2152 4349 741 NA NA NA NA NA
1542060000.0 1000.0 NA 297 195 0 63 NA NA NA NA NA 421 283 0 99 NA NA NA NA NA 2530 1235 656 267 NA NA NA NA NA 2476 1531 750 429 NA NA NA NA
1542060000.0 10001.0 NA 167 362 0 76 NA NA NA NA NA 564 575 0 126 NA NA NA NA NA 746 1858 1028 251 NA NA NA NA NA 704 2276 1131 379 NA NA NA NA
1542060000.0 10002.0 NA 168 367 0 75 NA NA NA NA NA 607 585 0 130 NA NA NA NA NA 769 1790 998 342 NA NA NA NA NA 555 1876 1142 394 NA NA NA NA
1542060000.0 10003.0 NA 167 371 0 76 NA NA NA NA NA 611 559 0 132 NA NA NA NA NA 847 1824 1015 249 NA NA NA NA NA 687 2014 1142 394 NA NA NA NA
1542060000.0 10004.0 NA 174 363 0 75 NA NA NA NA NA 609 559 0 131 NA NA NA NA NA 798 1788 1056 248 NA NA NA NA NA 535 2037 1221 379 NA NA NA NA
1542060000.0 10005.0 NA 163 365 0 81 NA NA NA NA NA 610 560 0 131 NA NA NA NA NA 750 1836 998 458 NA NA NA NA NA 739 2076 1074 569 NA NA NA NA
1542060000.0 10006.0 NA 163 373 0 76 NA NA NA NA NA 607 570 0 131 NA NA NA NA NA 805 1833 1053 347 NA NA NA NA NA 590 2447 1170 412 NA NA NA NA
1542060000.0 10007.0 NA 173 370 0 86 NA NA NA NA NA 565 572 0 127 NA NA NA NA NA 786 1861 1048 271 NA NA NA NA NA 680 1994 1264 454 NA NA NA NA
1542060000.0 10008.0 NA 158 365 0 76 NA NA NA NA NA 564 566 0 135 NA NA NA NA NA 876 1854 1052 252 NA NA NA NA NA 1101 1964 1188 417 NA NA NA NA
1542060000.0 10009.0 NA 165 376 0 82 NA NA NA NA NA 563 553 0 130 NA NA NA NA NA 767 1849 1034 326 NA NA NA NA NA 738 1930 1169 588 NA NA NA NA
1542060000.0 1001.0 NA 274 128 0 0 0 0 0 0 NA 382 179 0 0 0 0 0 0 NA 2392 703 86 65 119 240 111 255 NA 1803 623 141 116 229 430 184 348
1542060000.0 1001.2 NA 381 136 0 NA NA NA NA NA NA 601 208 0 NA NA NA NA NA NA 13294 1629 163 NA NA NA NA NA NA 4514 2530 392 NA NA NA NA NA
1542060000.0 1002.0 NA 308 93 NA NA NA NA NA NA NA 458 140 NA NA NA NA NA NA NA 2849 392 NA NA NA NA NA NA NA 3644 322 NA NA NA NA NA NA
1542060000.0 10023.0 NA 169 373 0 75 NA NA NA NA NA 611 569 0 133 NA NA NA NA NA 699 1853 1078 249 NA NA NA NA NA 539 2019 1225 398 NA NA NA NA
1542060000.0 10024.0 NA 179 372 0 78 NA NA NA NA NA 607 572 0 128 NA NA NA NA NA 782 2118 1078 269 NA NA NA NA NA 584 2060 1390 418 NA NA NA NA
1542060000.0 10024.1 NA 176 197 0 NA NA NA NA NA NA 608 356 0 NA NA NA NA NA NA 898 909 348 NA NA NA NA NA NA 675 1224 432 NA NA NA NA NA
1542060000.0 10024.2 NA 190 380 0 NA NA NA NA NA NA 608 570 0 NA NA NA NA NA NA 744 2095 1005 NA NA NA NA NA NA 513 3029 1151 NA NA NA NA NA
1542060000.0 10024.3 NA 176 177 0 NA NA NA NA NA NA 566 337 0 NA NA NA NA NA NA 857 840 307 NA NA NA NA NA NA 705 981 389 NA NA NA NA NA
1542060000.0 10024.4 NA 177 383 0 NA NA NA NA NA NA 610 550 0 NA NA NA NA NA NA 868 2043 1008 NA NA NA NA NA NA 856 2037 1167 NA NA NA NA NA
1542060000.0 10024.5 NA 186 151 0 NA NA NA NA NA NA 609 232 0 NA NA NA NA NA NA 811 541 132 NA NA NA NA NA NA 669 1003 196 NA NA NA NA NA
1542060000.0 10025.0 NA 174 351 0 84 NA NA NA NA NA 608 566 0 135 NA NA NA NA NA 717 1895 1098 288 NA NA NA NA NA 679 2074 1248 510 NA NA NA NA
1542060000.0 10026.0 NA 187 383 0 77 NA NA NA NA NA 605 602 0 134 NA NA NA NA NA 805 2414 1048 363 NA NA NA NA NA 669 2160 1177 404 NA NA NA NA
1542060000.0 1003.0 NA 262 0 NA NA NA NA NA NA NA 383 0 NA NA NA NA NA NA NA 2689 558 NA NA NA NA NA NA NA 1569 835 NA NA NA NA NA NA
1542060000.0 1004.0 NA 230 114 0 0 0 0 NA NA NA 363 156 0 0 0 0 NA NA NA 978 292 68 102 285 302 NA NA NA 1632 460 134 160 321 367 NA NA
1542060000.0 10042.0 NA 165 378 0 77 NA NA NA NA NA 609 582 0 133 NA NA NA NA NA 839 1884 1040 251 NA NA NA NA NA 692 1927 1181 379 NA NA NA NA
1542060000.0 10059.0 NA 183 376 0 78 NA NA NA NA NA 608 583 0 127 NA NA NA NA NA 853 2671 1051 264 NA NA NA NA NA 811 2350 1184 411 NA NA NA NA
1542060000.0 10071.0 NA 175 372 0 77 NA NA NA NA NA 611 550 0 136 NA NA NA NA NA 871 2110 1033 263 NA NA NA NA NA 744 2059 1138 384 NA NA NA NA
1542060000.0 101.0 92 NA NA NA NA NA NA NA NA 161 NA NA NA NA NA NA NA NA 849 NA NA NA NA NA NA NA NA 1402 NA NA NA NA NA NA NA NA
1542060000.0 1010.0 NA 35 39 0 NA NA NA NA NA NA 87 99 0 NA NA NA NA NA NA 109 198 129 NA NA NA NA NA NA 466 386 516 NA NA NA NA NA
1542060000.0 102.0 104 NA NA NA NA NA NA NA NA 161 NA NA NA NA NA NA NA NA 743 NA NA NA NA NA NA NA NA 1191 NA NA NA NA NA NA NA NA
1542060000.0 1020.0 NA 76 29 0 73 NA NA NA NA NA 140 70 0 137 NA NA NA NA NA 241 90 69 217 NA NA NA NA NA 461 231 177 715 NA NA NA NA
1542060000.0 10224.0 NA 332 596 0 NA NA NA NA NA NA 626 893 0 NA NA NA NA NA NA 3362 4503 1053 NA NA NA NA NA NA 1717 2895 1169 NA NA NA NA NA
1542060000.0 10225.0 NA 326 585 0 NA NA NA NA NA NA 537 874 0 NA NA NA NA NA NA 3019 4055 1067 NA NA NA NA NA NA 1793 3022 1226 NA NA NA NA NA
1542060000.0 103.0 76 106 283 NA NA NA NA NA NA 185 584 421 NA NA NA NA NA NA 1302 436 1541 NA NA NA NA NA NA 1370 384 1938 NA NA NA NA NA NA
1542060000.0 1030.0 NA 190 54 0 0 NA NA NA NA NA 375 98 0 0 NA NA NA NA NA 7156 267 93 74 NA NA NA NA NA 2779 267 705 464 NA NA NA NA
1542060000.0 1040.0 NA 344 36 0 NA NA NA NA NA NA 564 74 0 NA NA NA NA NA NA 10907 128 133 NA NA NA NA NA NA 3657 254 313 NA NA NA NA NA
1542060000.0 1040.1 NA 81 36 0 NA NA NA NA NA NA 141 75 0 NA NA NA NA NA NA 427 113 119 NA NA NA NA NA NA 2241 419 542 NA NA NA NA NA
1542060000.0 10424.0 NA 178 372 0 NA NA NA NA NA NA 563 559 0 NA NA NA NA NA NA 831 2037 1028 NA NA NA NA NA NA 813 1928 1180 NA NA NA NA NA
1542060000.0 105.0 92 119 35 NA NA NA NA NA NA 191 584 75 NA NA NA NA NA NA 1513 535 133 NA NA NA NA NA NA 1031 425 286 NA NA NA NA NA NA
1542060000.0 106.0 57 0 0 NA NA NA NA NA NA 108 0 0 NA NA NA NA NA NA 758 314 1275 NA NA NA NA NA NA 1136 481 2042 NA NA NA NA NA NA
1542060000.0 107.0 98 105 294 NA NA NA NA NA NA 213 585 447 NA NA NA NA NA NA 2005 614 1620 NA NA NA NA NA NA 1189 644 1686 NA NA NA NA NA NA
1542060000.0 108.0 105 118 291 NA NA NA NA NA NA 210 584 447 NA NA NA NA NA NA 3325 650 1738 NA NA NA NA NA NA 2146 586 1891 NA NA NA NA NA NA
1542060000.0 10801.0 NA 261 392 0 93 150 NA NA NA NA 684 550 0 143 231 NA NA NA NA 1938 2094 1836 452 802 NA NA NA NA 2324 2228 1966 1657 1106 NA NA NA
1542060000.0 10802.0 NA 274 392 0 86 151 NA NA NA NA 683 598 0 144 247 NA NA NA NA 2031 2113 1838 417 838 NA NA NA NA 1940 2122 1993 590 924 NA NA NA
1542060000.0 10803.0 NA 270 405 0 79 171 NA NA NA NA 663 588 0 151 244 NA NA NA NA 2018 2201 1897 541 767 NA NA NA NA 1877 2851 2215 995 861 NA NA NA
1542060000.0 10804.0 NA 265 404 0 90 151 NA NA NA NA 667 626 0 139 226 NA NA NA NA 1926 2097 1839 467 772 NA NA NA NA 2104 2263 1992 593 879 NA NA NA
1542060000.0 10805.0 NA 272 393 0 92 153 NA NA NA NA 647 594 0 145 233 NA NA NA NA 1997 2097 1804 562 816 NA NA NA NA 2138 2179 1916 559 1082 NA NA NA
1542060000.0 10806.0 NA 263 384 0 97 126 NA NA NA NA 628 583 0 141 201 NA NA NA NA 2017 2007 1828 560 823 NA NA NA NA 2657 2431 1929 555 1176 NA NA NA
1542060000.0 10807.0 NA 274 404 0 106 138 NA NA NA NA 687 588 0 156 226 NA NA NA NA 2004 2060 1890 460 859 NA NA NA NA 2392 2103 2200 565 1112 NA NA NA
1542060000.0 10808.0 NA 269 396 0 96 166 NA NA NA NA 674 561 0 149 239 NA NA NA NA 1951 2271 1844 432 742 NA NA NA NA 2011 2261 2227 557 982 NA NA NA
1542060000.0 10809.0 NA 275 398 0 98 151 NA NA NA NA 642 572 0 162 236 NA NA NA NA 2167 2212 1896 455 822 NA NA NA NA 1884 2303 2155 591 936 NA NA NA
1542060000.0 10823.0 NA 291 395 0 96 144 NA NA NA NA 641 603 0 143 218 NA NA NA NA 1878 2149 1914 433 821 NA NA NA NA 2250 2638 2296 542 1097 NA NA NA
