Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1542495600.0 1.0 97 91 151 NA NA NA NA NA 185 368 239 NA NA NA NA NA 2151 522 431 NA NA NA NA NA 1615 454 594 NA NA NA NA NA
1542495600.0 10.0 NA 131 493 0 NA NA NA NA NA 379 581 0 NA NA NA NA NA 2263 2028 372 NA NA NA NA NA 985 956 650 NA NA NA NA
1542495600.0 1000.0 NA 478 160 0 51 NA NA NA NA 595 251 0 91 NA NA NA NA 2698 1136 601 208 NA NA NA NA 2659 1153 693 226 NA NA NA
1542495600.0 10001.0 NA 193 656 91 0 NA NA NA NA 483 808 133 0 NA NA NA NA 628 1146 224 1538 NA NA NA NA 587 1037 303 1560 NA NA NA
1542495600.0 10002.0 NA 219 655 91 0 NA NA NA NA 475 812 133 0 NA NA NA NA 709 1090 229 1538 NA NA NA NA 666 941 316 1987 NA NA NA
1542495600.0 10003.0 NA 225 659 91 0 NA NA NA NA 483 817 134 0 NA NA NA NA 629 1137 207 1520 NA NA NA NA 1252 1001 242 1550 NA NA NA
1542495600.0 10004.0 NA 218 667 91 0 NA NA NA NA 481 812 134 0 NA NA NA NA 632 1073 234 1510 NA NA NA NA 664 961 317 1602 NA NA NA
1542495600.0 10005.0 NA 214 647 84 0 NA NA NA NA 481 813 134 0 NA NA NA NA 686 1141 208 1535 NA NA NA NA 677 1041 293 1561 NA NA NA
1542495600.0 10006.0 NA 209 653 86 0 NA NA NA NA 481 821 133 0 NA NA NA NA 698 1067 195 1514 NA NA NA NA 643 1242 391 1541 NA NA NA
1542495600.0 10007.0 NA 228 574 96 0 NA NA NA NA 475 813 145 0 NA NA NA NA 660 1476 224 1492 NA NA NA NA 1635 2153 363 1930 NA NA NA
1542495600.0 10008.0 NA 214 658 94 0 NA NA NA NA 489 814 143 0 NA NA NA NA 724 1218 226 1509 NA NA NA NA 675 1868 432 1716 NA NA NA
1542495600.0 10009.0 NA 219 658 93 0 NA NA NA NA 481 820 143 0 NA NA NA NA 746 1140 220 1528 NA NA NA NA 682 1241 577 1597 NA NA NA
1542495600.0 1001.0 NA 449 387 0 0 0 0 0 NA 537 463 0 0 0 0 0 NA 2115 965 18 29 335 26 402 NA 1852 912 46 34 334 43 410
1542495600.0 1002.0 NA 473 75 NA NA NA NA NA NA 559 125 NA NA NA NA NA NA 2483 450 NA NA NA NA NA NA 1264 307 NA NA NA NA NA
1542495600.0 10023.0 NA 226 387 82 0 NA NA NA NA 484 816 133 0 NA NA NA NA 639 1533 201 1510 NA NA NA NA 1621 2351 252 1674 NA NA NA
1542495600.0 10024.0 NA 244 686 93 0 NA NA NA NA 475 832 145 0 NA NA NA NA 937 1434 223 1590 NA NA NA NA 752 1072 264 1622 NA NA NA
1542495600.0 10024.1 NA 241 253 0 NA NA NA NA NA 483 373 0 NA NA NA NA NA 817 622 227 NA NA NA NA NA 776 846 257 NA NA NA NA
1542495600.0 10024.2 NA 243 674 0 NA NA NA NA NA 482 837 0 NA NA NA NA NA 793 1406 1591 NA NA NA NA NA 629 1034 1620 NA NA NA NA
1542495600.0 10024.3 NA 244 245 0 NA NA NA NA NA 474 352 0 NA NA NA NA NA 820 532 208 NA NA NA NA NA 657 518 241 NA NA NA NA
1542495600.0 10024.4 NA 240 680 0 NA NA NA NA NA 483 834 0 NA NA NA NA NA 949 1432 1607 NA NA NA NA NA 1157 1075 1658 NA NA NA NA
1542495600.0 10024.5 NA 221 267 0 NA NA NA NA NA 476 374 0 NA NA NA NA NA 932 512 215 NA NA NA NA NA 821 739 289 NA NA NA NA
1542495600.0 10024.6 NA 237 671 0 NA NA NA NA NA 483 827 0 NA NA NA NA NA 871 1408 1315 NA NA NA NA NA 570 1074 1356 NA NA NA NA
1542495600.0 10025.0 NA 228 675 91 0 NA NA NA NA 481 826 135 0 NA NA NA NA 744 1237 201 1357 NA NA NA NA 585 988 233 1396 NA NA NA
1542495600.0 10026.0 NA 237 691 92 0 NA NA NA NA 481 836 135 0 NA NA NA NA 968 1463 203 1374 NA NA NA NA 697 985 243 1415 NA NA NA
1542495600.0 1003.0 NA 407 0 NA NA NA NA NA NA 513 0 NA NA NA NA NA NA 3126 513 NA NA NA NA NA NA 1414 532 NA NA NA NA NA
1542495600.0 1004.0 NA 353 363 0 0 0 0 NA NA 435 445 0 0 0 0 NA NA 729 407 12 69 393 470 NA NA 1033 426 38 77 440 495 NA
1542495600.0 10042.0 NA 228 669 94 0 NA NA NA NA 482 822 144 0 NA NA NA NA 773 1258 218 1383 NA NA NA NA 638 1010 268 1421 NA NA NA
1542495600.0 10059.0 NA 256 689 101 0 NA NA NA NA 476 836 143 0 NA NA NA NA 855 1777 213 1409 NA NA NA NA 1036 1067 252 1433 NA NA NA
1542495600.0 10071.0 NA 244 674 102 0 NA NA NA NA 487 835 143 0 NA NA NA NA 791 1378 217 1356 NA NA NA NA 1029 1028 244 1394 NA NA NA
1542495600.0 101.0 83 NA NA NA NA NA NA NA 151 NA NA NA NA NA NA NA 790 NA NA NA NA NA NA NA 862 NA NA NA NA NA NA NA
1542495600.0 1010.0 NA 22 69 0 NA NA NA NA NA 75 122 0 NA NA NA NA NA 12 128 33 NA NA NA NA NA 93 580 49 NA NA NA NA
1542495600.0 102.0 83 NA NA NA NA NA NA NA 151 NA NA NA NA NA NA NA 606 NA NA NA NA NA NA NA 700 NA NA NA NA NA NA NA
1542495600.0 1020.0 NA 38 NA NA NA NA NA NA NA 112 NA NA NA NA NA NA NA 81 NA NA NA NA NA NA NA 143 NA NA NA NA NA NA
1542495600.0 10224.0 NA 348 962 0 NA NA NA NA NA 520 1127 0 NA NA NA NA NA 3652 4870 1428 NA NA NA NA NA 10366 2295 1455 NA NA NA NA
