Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1543100400.0 1.0 100 86 138 NA NA NA NA 185 361 250 NA NA NA NA 2182 870 363 NA NA NA NA 1390 769 469 NA NA NA NA
1543100400.0 1000.0 NA 487 157 0 45 NA NA NA 574 249 0 92 NA NA NA 5550 1766 1283 216 NA NA NA 5635 2850 1603 301 NA NA
1543100400.0 1002.0 NA 473 74 NA NA NA NA NA 546 124 NA NA NA NA NA 4308 366 NA NA NA NA NA 2667 262 NA NA NA NA
1543100400.0 10024.1 NA 241 268 0 NA NA NA NA 483 401 0 NA NA NA NA 774 516 214 NA NA NA NA 654 514 224 NA NA NA
1543100400.0 10024.3 NA 194 247 0 NA NA NA NA 483 352 0 NA NA NA NA 985 459 191 NA NA NA NA 1344 423 217 NA NA NA
1543100400.0 10024.5 NA 244 276 0 NA NA NA NA 483 372 0 NA NA NA NA 963 535 275 NA NA NA NA 672 762 329 NA NA NA
1543100400.0 1003.0 NA 419 0 NA NA NA NA NA 508 0 NA NA NA NA NA 8280 881 NA NA NA NA NA 4224 952 NA NA NA NA
1543100400.0 1004.0 NA 351 369 0 0 0 0 NA 451 446 0 0 0 0 NA 1707 1726 15 52 769 721 NA 3961 1833 32 69 784 740
1543100400.0 101.0 83 NA NA NA NA NA NA 151 NA NA NA NA NA NA 969 NA NA NA NA NA NA 1308 NA NA NA NA NA NA
1543100400.0 1010.0 NA 26 69 0 NA NA NA NA 74 122 0 NA NA NA NA 43 220 95 NA NA NA NA 206 241 227 NA NA NA
1543100400.0 102.0 84 NA NA NA NA NA NA 151 NA NA NA NA NA NA 711 NA NA NA NA NA NA 826 NA NA NA NA NA NA
1543100400.0 1020.0 NA 39 NA NA NA NA NA NA 111 NA NA NA NA NA NA 103 NA NA NA NA NA NA 367 NA NA NA NA NA
1543100400.0 103.0 43 0 0 NA NA NA NA 91 0 0 NA NA NA NA 772 360 435 NA NA NA NA 1206 163 787 NA NA NA NA
1543100400.0 1030.0 NA 150 38 0 NA NA NA NA 252 84 0 NA NA NA NA 4506 72 8 NA NA NA NA 2711 77 240 NA NA NA
1543100400.0 105.0 106 87 28 NA NA NA NA 185 369 67 NA NA NA NA 1910 627 4 NA NA NA NA 1702 920 22 NA NA NA NA
1543100400.0 106.0 43 0 0 NA NA NA NA 90 0 0 NA NA NA NA 1087 196 429 NA NA NA NA 1014 76 696 NA NA NA NA
1543100400.0 110.0 65 88 447 NA NA NA NA 125 370 561 NA NA NA NA 1015 464 613 NA NA NA NA 1186 375 868 NA NA NA NA
1543100400.0 1102.0 NA 121 491 132 73 NA NA NA 370 594 215 167 NA NA NA 4404 5422 3698 433 NA NA NA 3626 3156 2218 223 NA NA
1543100400.0 120.0 68 87 458 NA NA NA NA 145 369 547 NA NA NA NA 647 335 491 NA NA NA NA 581 294 502 NA NA NA NA
1543100400.0 123.1 371 NA NA NA NA NA NA 507 NA NA NA NA NA NA 669 NA NA NA NA NA NA 466 NA NA NA NA NA NA
1543100400.0 123.2 382 NA NA NA NA NA NA 503 NA NA NA NA NA NA 725 NA NA NA NA NA NA 442 NA NA NA NA NA NA
1543100400.0 123.3 279 NA NA NA NA NA NA 495 NA NA NA NA NA NA 487 NA NA NA NA NA NA 425 NA NA NA NA NA NA
1543100400.0 124.1 337 NA NA NA NA NA NA 495 NA NA NA NA NA NA 528 NA NA NA NA NA NA 441 NA NA NA NA NA NA
1543100400.0 124.2 370 NA NA NA NA NA NA 496 NA NA NA NA NA NA 648 NA NA NA NA NA NA 424 NA NA NA NA NA NA
1543100400.0 124.4 352 NA NA NA NA NA NA 495 NA NA NA NA NA NA 510 NA NA NA NA NA NA 416 NA NA NA NA NA NA
1543100400.0 124.5 350 NA NA NA NA NA NA 503 NA NA NA NA NA NA 532 NA NA NA NA NA NA 448 NA NA NA NA NA NA
1543100400.0 124.6 279 NA NA NA NA NA NA 503 NA NA NA NA NA NA 593 NA NA NA NA NA NA 401 NA NA NA NA NA NA
1543100400.0 127.0 64 85 456 NA NA NA NA 125 361 550 NA NA NA NA 1083 342 524 NA NA NA NA 714 290 547 NA NA NA NA
1543100400.0 129.0 64 87 455 NA NA NA NA 130 369 540 NA NA NA NA 631 361 506 NA NA NA NA 511 329 547 NA NA NA NA
1543100400.0 1301.0 88 94 181 NA NA NA NA 152 381 297 NA NA NA NA 4093 1785 696 NA NA NA NA 3566 2359 1264 NA NA NA NA
1543100400.0 1302.0 102 106 196 NA NA NA NA 167 376 282 NA NA NA NA 12929 1734 1053 NA NA NA NA 6678 2289 1436 NA NA NA NA
1543100400.0 1303.0 99 101 200 NA NA NA NA 159 374 290 NA NA NA NA 22387 1202 1595 NA NA NA NA 11921 2148 1906 NA NA NA NA
