Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1541890800.0 1.0 96 91 144 NA NA NA NA NA 185 361 245 NA NA NA NA NA 2054 517 263 NA NA NA NA NA 1464 408 353 NA NA NA NA NA
1541890800.0 10.0 NA 117 502 0 NA NA NA NA NA 370 576 0 NA NA NA NA NA 2396 2032 374 NA NA NA NA NA 1312 951 403 NA NA NA NA
1541890800.0 1000.0 NA 473 96 0 49 NA NA NA NA 575 253 0 92 NA NA NA NA 2560 1263 538 148 NA NA NA NA 2738 1493 587 215 NA NA NA
1541890800.0 10001.0 NA 217 643 81 0 NA NA NA NA 483 812 133 0 NA NA NA NA 741 1208 262 1396 NA NA NA NA 631 1087 335 1531 NA NA NA
1541890800.0 10002.0 NA 195 662 90 0 NA NA NA NA 483 804 133 0 NA NA NA NA 906 1177 238 1431 NA NA NA NA 894 992 318 1499 NA NA NA
1541890800.0 10003.0 NA 225 658 81 0 NA NA NA NA 482 821 133 0 NA NA NA NA 826 1286 264 1432 NA NA NA NA 1178 1076 338 1476 NA NA NA
1541890800.0 10004.0 NA 203 657 91 0 NA NA NA NA 481 816 134 0 NA NA NA NA 883 1114 236 1438 NA NA NA NA 776 990 316 1504 NA NA NA
1541890800.0 10005.0 NA 193 659 91 0 NA NA NA NA 482 812 133 0 NA NA NA NA 911 1151 208 1429 NA NA NA NA 884 984 236 1462 NA NA NA
1541890800.0 10006.0 NA 212 523 81 0 NA NA NA NA 474 819 134 0 NA NA NA NA 847 1461 333 1418 NA NA NA NA 1552 2224 995 1590 NA NA NA
1541890800.0 10007.0 NA 193 664 101 0 NA NA NA NA 483 814 144 0 NA NA NA NA 950 1243 242 1432 NA NA NA NA 1127 1048 290 1451 NA NA NA
1541890800.0 10008.0 NA 217 654 92 0 NA NA NA NA 482 818 143 0 NA NA NA NA 923 1549 273 1396 NA NA NA NA 1147 2278 683 1540 NA NA NA
1541890800.0 10009.0 NA 229 612 92 0 NA NA NA NA 489 814 144 0 NA NA NA NA 901 1576 275 1454 NA NA NA NA 1122 2074 407 1479 NA NA NA
1541890800.0 1001.0 NA 447 386 0 0 0 0 0 NA 531 462 0 0 0 0 0 NA 2009 648 8 22 443 25 430 NA 1435 569 14 27 449 36 436
1541890800.0 1002.0 NA 459 71 NA NA NA NA NA NA 562 124 NA NA NA NA NA NA 2164 247 NA NA NA NA NA NA 1097 232 NA NA NA NA NA
1541890800.0 10023.0 NA 214 658 91 0 NA NA NA NA 484 810 133 0 NA NA NA NA 817 1126 214 1428 NA NA NA NA 1411 965 238 1481 NA NA NA
1541890800.0 10024.0 NA 248 673 87 0 NA NA NA NA 484 833 144 0 NA NA NA NA 1128 1923 291 1667 NA NA NA NA 1224 2305 804 1692 NA NA NA
1541890800.0 10024.1 NA 240 277 0 NA NA NA NA NA 482 361 0 NA NA NA NA NA 1165 523 252 NA NA NA NA NA 936 443 262 NA NA NA NA
1541890800.0 10024.2 NA 238 560 0 NA NA NA NA NA 470 832 0 NA NA NA NA NA 1087 1725 1469 NA NA NA NA NA 1065 1558 2025 NA NA NA NA
1541890800.0 10024.3 NA 247 254 0 NA NA NA NA NA 483 343 0 NA NA NA NA NA 1046 512 182 NA NA NA NA NA 828 421 188 NA NA NA NA
1541890800.0 10024.4 NA 236 369 0 NA NA NA NA NA 480 832 0 NA NA NA NA NA 1102 2182 1451 NA NA NA NA NA 1044 2712 1487 NA NA NA NA
1541890800.0 10024.5 NA 239 272 0 NA NA NA NA NA 483 371 0 NA NA NA NA NA 911 547 214 NA NA NA NA NA 688 561 221 NA NA NA NA
1541890800.0 10024.6 NA 244 675 0 NA NA NA NA NA 482 836 0 NA NA NA NA NA 888 1365 1455 NA NA NA NA NA 720 1053 1479 NA NA NA NA
1541890800.0 10025.0 NA 210 633 84 0 NA NA NA NA 484 815 133 0 NA NA NA NA 917 1247 199 1467 NA NA NA NA 783 1093 240 1505 NA NA NA
1541890800.0 10026.0 NA 246 637 92 0 NA NA NA NA 482 836 135 0 NA NA NA NA 958 1635 198 1454 NA NA NA NA 632 1253 237 1592 NA NA NA
1541890800.0 1003.0 NA 414 0 NA NA NA NA NA NA 509 0 NA NA NA NA NA NA 2675 464 NA NA NA NA NA NA 1280 783 NA NA NA NA NA
1541890800.0 1004.0 NA 352 368 0 0 0 0 NA NA 463 445 0 0 0 0 NA NA 649 418 7 22 440 431 NA NA 731 397 13 28 446 436 NA
1541890800.0 10042.0 NA 210 666 95 0 NA NA NA NA 492 823 145 0 NA NA NA NA 866 1229 221 1488 NA NA NA NA 572 999 296 1512 NA NA NA
1541890800.0 10059.0 NA 226 685 92 0 NA NA NA NA 476 841 144 0 NA NA NA NA 1168 1907 223 1496 NA NA NA NA 735 1250 287 1715 NA NA NA
1541890800.0 10071.0 NA 214 672 92 0 NA NA NA NA 485 828 144 0 NA NA NA NA 928 1485 233 1446 NA NA NA NA 750 1131 290 1471 NA NA NA
1541890800.0 101.0 84 NA NA NA NA NA NA NA 151 NA NA NA NA NA NA NA 815 NA NA NA NA NA NA NA 1021 NA NA NA NA NA NA NA
1541890800.0 1010.0 NA 27 76 0 NA NA NA NA NA 74 122 0 NA NA NA NA NA 15 105 39 NA NA NA NA NA 36 103 69 NA NA NA NA
1541890800.0 102.0 86 NA NA NA NA NA NA NA 151 NA NA NA NA NA NA NA 614 NA NA NA NA NA NA NA 698 NA NA NA NA NA NA NA
1541890800.0 1020.0 NA 38 NA NA NA NA NA NA NA 111 NA NA NA NA NA NA NA 48 NA NA NA NA NA NA NA 78 NA NA NA NA NA NA
1541890800.0 10224.0 NA 336 961 0 NA NA NA NA NA 547 1164 0 NA NA NA NA NA 3991 5967 1528 NA NA NA NA NA 12506 3693 1673 NA NA NA NA
1541890800.0 10225.0 NA 326 879 0 NA NA NA NA NA 543 1144 0 NA NA NA NA NA 3591 4668 1483 NA NA NA NA NA 12373 2194 1512 NA NA NA NA
1541890800.0 103.0 43 0 0 NA NA NA NA NA 91 0 0 NA NA NA NA NA 552 202 346 NA NA NA NA NA 518 108 755 NA NA NA NA NA
1541890800.0 1030.0 NA 153 43 0 NA NA NA NA NA 255 84 0 NA NA NA NA NA 1711 37 3 NA NA NA NA NA 1003 63 75 NA NA NA NA
1541890800.0 10424.0 NA 224 676 0 NA NA NA NA NA 481 830 0 NA NA NA NA NA 872 1319 1525 NA NA NA NA NA 764 1037 1557 NA NA NA NA
1541890800.0 105.0 91 86 24 NA NA NA NA NA 185 369 68 NA NA NA NA NA 1656 483 3 NA NA NA NA NA 872 553 19 NA NA NA NA NA
1541890800.0 106.0 43 0 0 NA NA NA NA NA 89 0 0 NA NA NA NA NA 336 208 361 NA NA NA NA NA 1430 107 673 NA NA NA NA NA
1541890800.0 107.0 103 93 464 NA NA NA NA NA 187 369 569 NA NA NA NA NA 3663 526 586 NA NA NA NA NA 1692 395 752 NA NA NA NA NA
1541890800.0 108.0 101 94 459 NA NA NA NA NA 188 369 574 NA NA NA NA NA 4339 606 727 NA NA NA NA NA 1606 409 771 NA NA NA NA NA
1541890800.0 10823.0 67 197 590 91 0 NA NA NA 125 474 809 134 0 NA NA NA 1591 727 1203 208 1471 NA NA NA 986 742 1270 255 1525 NA NA NA
1541890800.0 10824.0 78 243 641 103 0 NA NA NA 135 467 832 144 0 NA NA NA 4750 881 1516 219 1447 NA NA NA 2240 630 1167 250 1473 NA NA NA
1541890800.0 10825.0 71 224 677 92 0 NA NA NA 129 479 821 133 0 NA NA NA 3316 780 1258 256 1497 NA NA NA 1669 554 978 304 1524 NA NA NA
1541890800.0 10826.0 78 227 682 102 0 NA NA NA 137 469 842 144 0 NA NA NA 6738 1059 1734 220 1484 NA NA NA 3379 823 1150 279 2037 NA NA NA
1541890800.0 10842.0 66 196 657 95 0 NA NA NA 111 473 811 144 0 NA NA NA 1310 566 1095 217 1471 NA NA NA 1047 747 1001 252 1502 NA NA NA
1541890800.0 109.0 104 91 470 NA NA NA NA NA 190 369 564 NA NA NA NA NA 4641 553 696 NA NA NA NA NA 2262 626 580 NA NA NA NA NA
1541890800.0 11.0 NA 101 577 0 59 NA NA NA NA 369 657 0 106 NA NA NA NA 1955 1099 450 65 NA NA NA NA 971 711 487 123 NA NA NA
1541890800.0 110.0 65 92 449 NA NA NA NA NA 125 369 553 NA NA NA NA NA 778 492 561 NA NA NA NA NA 616 395 987 NA NA NA NA NA
1541890800.0 1102.0 NA 120 491 137 73 NA NA NA NA 377 579 212 165 NA NA NA NA 2810 2896 1391 303 NA NA NA NA 1933 1291 587 150 NA NA NA
1541890800.0 111.0 96 88 459 NA NA NA NA NA 185 369 560 NA NA NA NA NA 1894 461 532 NA NA NA NA NA 1018 381 559 NA NA NA NA NA
1541890800.0 112.0 96 92 473 NA NA NA NA NA 191 369 565 NA NA NA NA NA 3224 542 568 NA NA NA NA NA 1324 530 519 NA NA NA NA NA
1541890800.0 11224.0 78 225 686 0 NA NA NA NA 136 480 830 0 NA NA NA NA 4264 981 1408 1514 NA NA NA NA 2361 728 1011 1553 NA NA NA NA
1541890800.0 113.0 97 93 462 NA NA NA NA NA 186 362 552 NA NA NA NA NA 3149 501 563 NA NA NA NA NA 1333 349 538 NA NA NA NA NA
1541890800.0 114.0 88 91 461 NA NA NA NA NA 187 369 562 NA NA NA NA NA 4738 590 671 NA NA NA NA NA 2340 424 625 NA NA NA NA NA
1541890800.0 115.0 102 93 462 NA NA NA NA NA 191 362 564 NA NA NA NA NA 4685 562 673 NA NA NA NA NA 2710 542 606 NA NA NA NA NA
