Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1543183200.0 10024.0 NA 178 388 0 78 NA NA 562 546 0 136 NA NA 821 2841 1227 324 NA NA 770 3286 1529 643 NA
1543183200.0 10024.1 NA 178 190 0 NA NA NA 566 348 0 NA NA NA 929 1096 443 NA NA NA 931 1289 866 NA NA
1543183200.0 10024.2 NA 168 378 0 NA NA NA 563 572 0 NA NA NA 956 2915 1179 NA NA NA 1340 3574 1411 NA NA
1543183200.0 10024.3 NA 178 186 0 NA NA NA 610 305 0 NA NA NA 823 837 382 NA NA NA 606 1446 577 NA NA
1543183200.0 10024.4 NA 172 324 0 NA NA NA 564 582 0 NA NA NA 954 3062 1196 NA NA NA 930 3093 1400 NA NA
1543183200.0 10024.5 NA 180 156 0 NA NA NA 612 234 0 NA NA NA 789 559 191 NA NA NA 630 1269 365 NA NA
1543183200.0 10025.0 NA 165 372 0 76 NA NA 565 560 0 130 NA NA 921 2445 1208 319 NA NA 902 2733 1394 524 NA
1543183200.0 10026.0 NA 187 381 0 75 NA NA 610 569 0 126 NA NA 1027 2936 1249 369 NA NA 751 2686 1440 842 NA
1543183200.0 1003.0 NA 262 0 NA NA NA NA 358 0 NA NA NA NA 2881 620 NA NA NA NA 2919 781 NA NA NA
1543183200.0 10042.0 NA 184 347 0 77 NA NA 564 558 0 136 NA NA 938 2789 1211 284 NA NA 635 3141 1370 908 NA
1543183200.0 10059.0 NA 180 359 0 77 NA NA 567 582 0 135 NA NA 1085 3786 1232 321 NA NA 966 3515 1473 701 NA
1543183200.0 10071.0 NA 181 355 0 85 NA NA 609 548 0 128 NA NA 798 2973 1248 463 NA NA 575 3421 1412 558 NA
1543183200.0 101.0 89 NA NA NA NA NA 161 NA NA NA NA NA 1266 NA NA NA NA NA 1967 NA NA NA NA NA
1543183200.0 1010.0 NA 36 41 0 NA NA NA 90 100 0 NA NA NA 142 206 181 NA NA NA 400 451 260 NA NA
1543183200.0 102.0 102 NA NA NA NA NA 177 NA NA NA NA NA 1120 NA NA NA NA NA 1511 NA NA NA NA NA
1543183200.0 1020.0 NA 76 31 0 72 NA NA 148 72 0 144 NA NA 255 100 82 275 NA NA 580 197 373 673 NA
1543183200.0 103.0 67 100 276 NA NA NA 157 585 423 NA NA NA 2022 555 2861 NA NA NA 2205 732 3950 NA NA NA
1543183200.0 1040.0 NA 353 30 0 NA NA NA 547 76 0 NA NA NA 11173 118 135 NA NA NA 4434 209 186 NA NA
1543183200.0 1040.1 NA 83 28 0 NA NA NA 142 76 0 NA NA NA 402 131 144 NA NA NA 620 602 326 NA NA
1543183200.0 10424.0 NA 170 371 0 NA NA NA 562 549 0 NA NA NA 974 2864 1221 NA NA NA 1176 3646 1481 NA NA
1543183200.0 106.0 50 0 0 NA NA NA 108 0 0 NA NA NA 1152 442 2557 NA NA NA 935 634 4018 NA NA NA
1543183200.0 10801.0 NA 263 383 0 86 153 NA 617 592 0 142 211 NA 2486 2816 2409 685 1098 NA 2909 3054 2737 851 1289
1543183200.0 10802.0 NA 273 375 0 85 154 NA 625 592 0 150 236 NA 2502 2997 2222 538 1139 NA 2682 3545 2497 1139 1456
1543183200.0 10803.0 NA 276 346 0 87 164 NA 684 569 0 141 231 NA 2344 2988 2162 496 1089 NA 2893 3618 2458 832 1555
1543183200.0 10804.0 NA 284 391 0 91 150 NA 634 571 0 148 232 NA 2352 2815 2206 526 1104 NA 2462 2984 2386 696 1244
1543183200.0 10805.0 NA 265 353 0 98 154 NA 619 578 0 141 234 NA 2406 2688 2369 690 1144 NA 2816 3053 3206 732 1257
1543183200.0 10806.0 NA 271 394 0 82 126 NA 672 586 0 143 202 NA 2345 2700 2129 598 1058 NA 2612 3051 2329 710 1314
1543183200.0 10807.0 NA 301 396 0 95 147 NA 686 598 0 155 216 NA 2204 2724 2276 565 1128 NA 2979 2814 2483 1179 1521
1543183200.0 10808.0 NA 267 396 0 105 151 NA 636 562 0 157 235 NA 2469 2720 2395 536 1063 NA 2639 2904 2647 917 1541
1543183200.0 10809.0 NA 297 388 0 93 161 NA 621 603 0 151 232 NA 2311 3102 2251 511 1122 NA 2438 3674 2444 738 1354
1543183200.0 10824.1 NA 275 205 0 NA NA NA 635 343 0 NA NA NA 2663 1029 458 NA NA NA 2737 1309 583 NA NA
1543183200.0 10824.5 NA 301 164 0 NA NA NA 684 251 0 NA NA NA 2481 732 174 NA NA NA 2257 1137 565 NA NA
1543183200.0 10824.6 NA 288 405 0 102 159 NA 672 616 0 162 231 NA 2556 2897 2308 554 1126 NA 2636 3046 2555 1011 1274
1543183200.0 10859.0 NA 293 407 0 95 156 NA 550 632 0 155 236 NA 2823 3524 2411 718 1079 NA 2963 3062 2600 1089 1259
1543183200.0 10871.0 NA 284 407 0 98 161 NA 688 612 0 152 231 NA 2478 2991 2202 581 1082 NA 2824 3062 2468 764 1329
1543183200.0 11.0 NA 110 288 0 77 NA NA 592 464 0 119 NA NA 2856 2430 1103 300 NA NA 1749 3034 1466 546 NA
1543183200.0 112.0 92 107 284 NA NA NA 209 540 412 NA NA NA 2948 801 2872 NA NA NA 2525 1075 3706 NA NA NA
1543183200.0 11224.0 NA 274 409 0 NA NA NA 678 618 0 NA NA NA 2507 3048 2289 NA NA NA 2522 3872 2585 NA NA
1543183200.0 11224.6 NA 276 356 0 NA NA NA 669 587 0 NA NA NA 2328 3219 2167 NA NA NA 3145 3373 2381 NA NA
1543183200.0 114.0 106 113 276 NA NA NA 207 582 442 NA NA NA 3756 931 2638 NA NA NA 2834 939 3074 NA NA NA
1543183200.0 116.0 113 110 283 NA NA NA 215 541 426 NA NA NA 4470 866 2558 NA NA NA 2409 662 2656 NA NA NA
1543183200.0 117.0 110 109 299 NA NA NA 219 582 428 NA NA NA 4285 913 2887 NA NA NA 3085 804 3972 NA NA NA
1543183200.0 12024.0 74 172 374 0 NA NA 134 555 551 0 NA NA 3544 1224 2927 1384 NA NA 1642 1509 3841 1661 NA NA
1543183200.0 122.0 56 0 0 NA NA NA 108 0 0 NA NA NA 1153 507 2659 NA NA NA 1757 845 5255 NA NA NA
1543183200.0 124.6 236 NA NA NA NA NA 683 NA NA NA NA NA 1149 NA NA NA NA NA 1375 NA NA NA NA NA
1543183200.0 125.0 115 106 288 NA NA NA 216 585 435 NA NA NA 2469 501 2277 NA NA NA 1266 483 2673 NA NA NA
1543183200.0 126.0 67 104 276 NA NA NA 141 584 430 NA NA NA 1303 523 2381 NA NA NA 1197 537 2733 NA NA NA
1543183200.0 127.0 63 106 280 NA NA NA 136 582 427 NA NA NA 1431 546 2091 NA NA NA 977 560 2817 NA NA NA
1543183200.0 128.0 69 113 268 NA NA NA 137 586 433 NA NA NA 1051 546 2311 NA NA NA 809 640 2834 NA NA NA
1543183200.0 129.0 70 103 263 NA NA NA 137 584 417 NA NA NA 1115 679 2188 NA NA NA 869 755 2542 NA NA NA
1543183200.0 130.0 66 106 272 NA NA NA 146 585 416 NA NA NA 1115 513 2146 NA NA NA 835 499 2455 NA NA NA
1543183200.0 1301.0 97 141 194 NA NA NA 167 599 339 NA NA NA 1675 452 1422 NA NA NA 1904 409 2187 NA NA NA
1543183200.0 1301.17 77 170 238 NA NA NA 141 592 399 NA NA NA 1276 740 1343 NA NA NA 1457 604 1530 NA NA NA
1543183200.0 1302.0 92 145 235 NA NA NA 168 599 334 NA NA NA 3252 507 1556 NA NA NA 2174 386 2330 NA NA NA
1543183200.0 1302.17 80 172 213 NA NA NA 148 592 414 NA NA NA 3114 652 1573 NA NA NA 1741 475 1752 NA NA NA
1543183200.0 1303.0 87 148 207 NA NA NA 176 590 374 NA NA NA 6051 448 1727 NA NA NA 2919 443 1820 NA NA NA
1543183200.0 1303.17 81 165 244 NA NA NA 161 591 417 NA NA NA 6518 735 1849 NA NA NA 3694 897 1703 NA NA NA
1543183200.0 1306.0 NA 143 337 0 NA NA NA 564 484 0 NA NA NA 706 1861 663 NA NA NA 766 2184 820 NA NA
1543183200.0 1309.0 NA 146 352 0 NA NA NA 607 504 0 NA NA NA 665 2136 706 NA NA NA 581 2322 900 NA NA
1543183200.0 131.0 72 103 276 NA NA NA 136 584 412 NA NA NA 1602 617 2329 NA NA NA 1059 533 2587 NA NA NA
1543183200.0 1310.0 NA 146 361 0 NA NA NA 609 481 0 NA NA NA 519 2094 695 NA NA NA 533 2260 798 NA NA
1543183200.0 1312.0 NA 138 346 0 NA NA NA 608 513 0 NA NA NA 711 2093 717 NA NA NA 537 2099 974 NA NA
1543183200.0 1313.0 NA 146 349 0 NA NA NA 567 503 0 NA NA NA 581 2477 709 NA NA NA 1224 2355 864 NA NA
1543183200.0 1314.0 NA 141 339 0 NA NA NA 519 490 0 NA NA NA 625 2074 683 NA NA NA 1032 2613 776 NA NA
1543183200.0 1315.0 NA 140 341 0 NA NA NA 565 501 0 NA NA NA 573 1952 665 NA NA NA 474 2578 773 NA NA
1543183200.0 1316.0 NA 139 338 0 NA NA NA 609 476 0 NA NA NA 466 2002 671 NA NA NA 492 2632 1485 NA NA
1543183200.0 1317.0 NA 136 335 0 NA NA NA 607 484 0 NA NA NA 568 2068 693 NA NA NA 699 2819 814 NA NA
1543183200.0 1318.0 NA 137 334 0 NA NA NA 610 457 0 NA NA NA 553 1905 639 NA NA NA 453 2621 737 NA NA
1543183200.0 1319.0 NA 141 348 0 NA NA NA 608 482 0 NA NA NA 530 1967 654 NA NA NA 465 2539 742 NA NA
1543183200.0 132.0 105 120 289 NA NA NA 210 582 436 NA NA NA 2476 748 2370 NA NA NA 1858 620 2636 NA NA NA
1543183200.0 1320.0 NA 148 348 0 NA NA NA 606 484 0 NA NA NA 578 2062 700 NA NA NA 553 2969 1187 NA NA
1543183200.0 1321.0 NA 136 340 0 NA NA NA 564 485 0 NA NA NA 611 2038 707 NA NA NA 817 4061 1060 NA NA
1543183200.0 1322.0 NA 135 364 0 NA NA NA 611 492 0 NA NA NA 684 1967 702 NA NA NA 646 2081 1065 NA NA
1543183200.0 1323.0 NA 144 319 0 NA NA NA 606 481 0 NA NA NA 628 1972 689 NA NA NA 460 2935 813 NA NA
1543183200.0 1324.0 NA 147 338 0 NA NA NA 564 495 0 NA NA NA 536 2104 684 NA NA NA 521 2548 796 NA NA
1543183200.0 1325.1 NA 155 170 0 NA NA NA 565 286 0 NA NA NA 715 753 327 NA NA NA 685 922 501 NA NA
1543183200.0 1325.2 NA 142 350 0 NA NA NA 610 511 0 NA NA NA 680 2265 688 NA NA NA 1828 2743 887 NA NA
1543183200.0 1325.3 NA 148 177 0 NA NA NA 564 268 0 NA NA NA 655 710 320 NA NA NA 1000 920 496 NA NA
1543183200.0 1325.4 NA 145 362 0 NA NA NA 611 521 0 NA NA NA 736 2217 670 NA NA NA 648 2313 864 NA NA
1543183200.0 1325.5 NA 168 0 NA NA NA NA 268 0 NA NA NA NA 5082 153 NA NA NA NA 6804 654 NA NA NA
1543183200.0 1325.51 NA 166 0 NA NA NA NA 254 0 NA NA NA NA 2021 169 NA NA NA NA 2624 465 NA NA NA
1543183200.0 1325.6 NA 170 NA NA NA NA NA 281 NA NA NA NA NA 3800 NA NA NA NA NA 5371 NA NA NA NA
1543183200.0 1325.7 NA 157 0 NA NA NA NA 278 0 NA NA NA NA 4138 173 NA NA NA NA 7376 330 NA NA NA
1543183200.0 1325.8 NA 171 0 NA NA NA NA 273 0 NA NA NA NA 3481 160 NA NA NA NA 4988 260 NA NA NA
1543183200.0 133.0 95 111 300 NA NA NA 210 584 433 NA NA NA 4388 688 2550 NA NA NA 2729 564 2894 NA NA NA
1543183200.0 134.0 NA 323 39 0 NA NA NA 463 90 0 NA NA NA 4017 199 105 NA NA NA 3247 423 259 NA NA
1543183200.0 134.707 NA 41 341 0 NA NA NA 106 459 0 NA NA NA 274 6633 981 NA NA NA 374 4255 1051 NA NA
1543183200.0 134.802 NA 51 339 0 NA NA NA 106 492 0 NA NA NA 294 7937 853 NA NA NA 475 4428 1257 NA NA
1543183200.0 134.813 NA 167 72 0 NA NA NA 271 123 0 NA NA NA 1211 236 362 NA NA NA 1445 360 530 NA NA
1543183200.0 134.99601 NA 49 348 0 NA NA NA 115 497 0 NA NA NA 376 8560 770 NA NA NA 491 4553 926 NA NA
1543183200.0 134.99602 NA 49 333 0 NA NA NA 110 462 0 NA NA NA 320 5643 796 NA NA NA 457 3658 1124 NA NA
1543183200.0 134.99901 NA 50 326 0 NA NA NA 117 458 0 NA NA NA 375 5824 805 NA NA NA 387 3707 977 NA NA
1543183200.0 135.1 332 0 131 NA NA NA 686 0 214 NA NA NA 1734 324 1123 NA NA NA 1665 440 1655 NA NA NA
1543183200.0 135.11 352 0 132 NA NA NA 690 0 230 NA NA NA 1587 332 1166 NA NA NA 1553 483 1557 NA NA NA
1543183200.0 135.12 310 0 132 NA NA NA 687 0 222 NA NA NA 1456 349 1049 NA NA NA 1870 542 1371 NA NA NA
1543183200.0 135.13 320 0 NA NA NA NA 729 0 NA NA NA NA 1329 332 NA NA NA NA 1241 612 NA NA NA NA
1543183200.0 135.2 266 0 127 NA NA NA 691 0 207 NA NA NA 1298 316 1087 NA NA NA 1453 474 1337 NA NA NA
1543183200.0 135.3 278 0 129 NA NA NA 686 0 207 NA NA NA 1113 284 1030 NA NA NA 1305 433 1233 NA NA NA
1543183200.0 135.4 313 0 128 NA NA NA 685 0 206 NA NA NA 1300 296 1040 NA NA NA 1444 510 1310 NA NA NA
1543183200.0 135.5 320 0 130 NA NA NA 691 0 220 NA NA NA 1438 325 1102 NA NA NA 1400 457 1341 NA NA NA
1543183200.0 135.6 338 0 137 NA NA NA 686 0 213 NA NA NA 1690 352 1175 NA NA NA 1369 469 1526 NA NA NA
1543183200.0 135.7 321 0 133 NA NA NA 690 0 215 NA NA NA 1453 390 1111 NA NA NA 1292 648 1418 NA NA NA
1543183200.0 135.8 155 NA NA NA NA NA 263 NA NA NA NA NA 595 NA NA NA NA NA 660 NA NA NA NA NA
1543183200.0 136.732 NA 89 337 0 NA NA NA 162 498 0 NA NA NA 575 7166 845 NA NA NA 1056 4786 935 NA NA
1543183200.0 136.736 NA 87 368 0 NA NA NA 158 525 0 NA NA NA 726 12145 871 NA NA NA 795 5500 1026 NA NA
1543183200.0 136.739 NA 85 378 0 NA NA NA 153 605 0 NA NA NA 707 15701 897 NA NA NA 1117 6323 1127 NA NA
1543183200.0 136.747 NA 88 368 0 NA NA NA 163 543 0 NA NA NA 669 12290 982 NA NA NA 991 5296 1229 NA NA
1543183200.0 136.75 NA 93 410 0 NA NA NA 157 626 0 NA NA NA 766 16266 880 NA NA NA 1734 6567 959 NA NA
1543183200.0 136.753 NA 86 351 0 NA NA NA 158 540 0 NA NA NA 672 14051 1042 NA NA NA 1077 6608 2244 NA NA
1543183200.0 136.757 NA 88 371 0 NA NA NA 162 557 0 NA NA NA 866 12427 871 NA NA NA 771 5482 941 NA NA
1543183200.0 136.758 NA 90 363 0 NA NA NA 161 578 0 NA NA NA 752 15863 952 NA NA NA 2107 6469 1047 NA NA
1543183200.0 136.759 NA 86 408 0 NA NA NA 149 659 0 NA NA NA 726 17156 1128 NA NA NA 2392 6868 2553 NA NA
1543183200.0 136.76 NA 98 380 0 NA NA NA 162 589 0 NA NA NA 728 18377 906 NA NA NA 544 7469 1032 NA NA
1543183200.0 136.761 NA 97 422 0 NA NA NA 155 632 0 NA NA NA 765 20287 886 NA NA NA 951 7738 989 NA NA
1543183200.0 136.7611 NA 183 0 NA NA NA NA 293 0 NA NA NA NA 6434 190 NA NA NA NA 8025 722 NA NA NA
1543183200.0 136.762 NA 98 398 0 NA NA NA 159 606 0 NA NA NA 759 24626 1007 NA NA NA 946 12345 1711 NA NA
1543183200.0 136.763 NA 98 370 0 NA NA NA 170 568 0 NA NA NA 787 18926 923 NA NA NA 932 9670 1135 NA NA
1543183200.0 136.764 NA 97 368 0 NA NA NA 153 573 0 NA NA NA 698 19064 1000 NA NA NA 916 10595 1809 NA NA
1543183200.0 136.765 NA 91 392 0 NA NA NA 158 584 0 NA NA NA 775 15130 911 NA NA NA 1734 6245 1172 NA NA
1543183200.0 136.766 NA 99 413 0 NA NA NA 165 633 0 NA NA NA 663 17910 919 NA NA NA 525 6956 1006 NA NA
1543183200.0 136.767 NA 90 362 0 NA NA NA 165 545 0 NA NA NA 693 13806 929 NA NA NA 1722 6395 1151 NA NA
1543183200.0 136.768 NA 86 374 0 NA NA NA 153 563 0 NA NA NA 891 16997 956 NA NA NA 2476 7155 1326 NA NA
1543183200.0 136.7721 NA 181 0 NA NA NA NA 297 0 NA NA NA NA 6149 168 NA NA NA NA 7299 523 NA NA NA
1543183200.0 136.7722 NA 172 0 NA NA NA NA 262 0 NA NA NA NA 1937 161 NA NA NA NA 1850 283 NA NA NA
1543183200.0 136.774 NA 87 377 0 NA NA NA 163 544 0 NA NA NA 829 12492 853 NA NA NA 2192 5574 1144 NA NA
1543183200.0 136.778 NA 85 360 0 NA NA NA 158 477 0 NA NA NA 531 7738 916 NA NA NA 733 3674 1694 NA NA
1543183200.0 136.779 NA 87 366 0 NA NA NA 158 521 0 NA NA NA 680 11028 847 NA NA NA 687 4612 963 NA NA
1543183200.0 136.7801 NA 110 0 NA NA NA NA 180 0 NA NA NA NA 505 270 NA NA NA NA 1042 610 NA NA NA
1543183200.0 136.7802 NA 85 0 NA NA NA NA 136 0 NA NA NA NA 276 164 NA NA NA NA 498 729 NA NA NA
1543183200.0 136.7803 NA 110 0 NA NA NA NA 187 0 NA NA NA NA 615 217 NA NA NA NA 1069 386 NA NA NA
1543183200.0 136.783 NA 113 447 0 NA NA NA 182 709 0 NA NA NA 582 20426 1050 NA NA NA 578 6791 1158 NA NA
1543183200.0 136.785 NA 118 435 0 NA NA NA 178 661 0 NA NA NA 695 18417 1024 NA NA NA 682 6252 1132 NA NA
1543183200.0 136.791 NA 111 336 0 NA NA NA 190 517 0 NA NA NA 653 3031 930 NA NA NA 850 3876 1143 NA NA
1543183200.0 136.7952 NA 153 0 NA NA NA NA 256 0 NA NA NA NA 1783 149 NA NA NA NA 2377 542 NA NA NA
1543183200.0 136.799 NA 122 489 0 NA NA NA 187 739 0 NA NA NA 677 13268 1137 NA NA NA 767 4954 1229 NA NA
1543183200.0 136.803 NA 109 338 0 NA NA NA 181 549 0 NA NA NA 627 3685 960 NA NA NA 891 4744 1056 NA NA
1543183200.0 136.815 NA 111 342 0 NA NA NA 192 500 0 NA NA NA 624 3919 1041 NA NA NA 862 4788 1357 NA NA
1543183200.0 136.816 NA 120 430 0 NA NA NA 191 703 0 NA NA NA 693 20933 1199 NA NA NA 963 7299 1378 NA NA
1543183200.0 136.817 NA 111 456 0 NA NA NA 182 716 0 NA NA NA 616 18264 1179 NA NA NA 692 6316 1332 NA NA
1543183200.0 136.818 NA 120 432 0 NA NA NA 183 684 0 NA NA NA 720 18927 1135 NA NA NA 963 6837 1269 NA NA
1543183200.0 136.819 NA 118 439 0 NA NA NA 181 734 0 NA NA NA 645 21695 1121 NA NA NA 963 7752 1259 NA NA
1543183200.0 136.82 NA 119 453 0 NA NA NA 199 758 0 NA NA NA 629 22051 1220 NA NA NA 884 9526 1733 NA NA
1543183200.0 136.821 NA 111 430 0 NA NA NA 183 648 0 NA NA NA 698 18543 1120 NA NA NA 714 7053 1228 NA NA
1543183200.0 136.822 NA 117 426 0 NA NA NA 178 660 0 NA NA NA 598 18356 1151 NA NA NA 851 6767 1264 NA NA
1543183200.0 136.824 NA 120 464 0 NA NA NA 184 779 0 NA NA NA 624 24279 1182 NA NA NA 874 11176 1344 NA NA
1543183200.0 136.826 NA 112 430 0 NA NA NA 188 698 0 NA NA NA 709 19078 1102 NA NA NA 686 6438 1220 NA NA
1543183200.0 136.827 NA 111 355 0 NA NA NA 180 525 0 NA NA NA 610 3335 1036 NA NA NA 821 3687 1187 NA NA
1543183200.0 136.828 NA 115 431 0 NA NA NA 188 688 0 NA NA NA 715 19960 1179 NA NA NA 792 7255 1277 NA NA
1543183200.0 136.829 NA 119 460 0 NA NA NA 192 692 0 NA NA NA 617 20748 1176 NA NA NA 737 7162 1327 NA NA
1543183200.0 136.83 NA 111 436 0 NA NA NA 184 677 0 NA NA NA 710 20165 1139 NA NA NA 710 7082 1247 NA NA
1543183200.0 136.831 NA 119 442 0 NA NA NA 197 752 0 NA NA NA 649 21969 1252 NA NA NA 943 7950 1359 NA NA
1543183200.0 136.8311 NA 183 0 NA NA NA NA 289 0 NA NA NA NA 2573 142 NA NA NA NA 2547 258 NA NA NA
1543183200.0 136.832 NA 119 472 0 NA NA NA 178 798 0 NA NA NA 670 25070 1123 NA NA NA 963 8409 1232 NA NA
1543183200.0 136.835 NA 104 478 0 NA NA NA 194 787 0 NA NA NA 1551 42990 2467 NA NA NA 1897 15684 2683 NA NA
1543183200.0 136.838 NA 107 421 0 NA NA NA 183 661 0 NA NA NA 1336 42869 1743 NA NA NA 858 17119 1861 NA NA
1543183200.0 136.839 NA 117 343 0 NA NA NA 195 502 0 NA NA NA 1048 7051 2357 NA NA NA 980 5773 2897 NA NA
1543183200.0 136.8521 NA 166 0 NA NA NA NA 270 0 NA NA NA NA 3842 320 NA NA NA NA 4802 426 NA NA NA
1543183200.0 136.8561 NA 252 356 0 NA NA NA 384 564 0 NA NA NA 2820 7498 2294 NA NA NA 3939 6975 2819 NA NA
1543183200.0 136.8562 NA 199 345 0 NA NA NA 332 537 0 NA NA NA 3128 6104 2273 NA NA NA 4886 5807 2811 NA NA
1543183200.0 136.858 NA 247 366 0 NA NA NA 403 507 0 NA NA NA 3764 7447 1703 NA NA NA 3947 6752 1757 NA NA
1543183200.0 136.859 NA 245 459 0 NA NA NA 416 736 0 NA NA NA 7586 37479 3052 NA NA NA 5454 14679 3158 NA NA
1543183200.0 136.861 NA 245 454 0 NA NA NA 385 669 0 NA NA NA 6337 36521 3309 NA NA NA 5514 13593 3820 NA NA
1543183200.0 136.863 NA 248 450 0 NA NA NA 395 689 0 NA NA NA 7439 40557 2636 NA NA NA 5815 15144 2752 NA NA
1543183200.0 136.864 NA 255 480 0 NA NA NA 400 787 0 NA NA NA 7367 46566 3515 NA NA NA 5757 17530 3814 NA NA
1543183200.0 136.8642 NA 248 476 0 NA NA NA 415 822 0 NA NA NA 7338 44702 3413 NA NA NA 5801 17759 4596 NA NA
1543183200.0 136.8643 NA 256 505 0 NA NA NA 408 787 0 NA NA NA 7315 49872 3667 NA NA NA 5778 24316 4382 NA NA
1543183200.0 136.865 NA 252 489 0 NA NA NA 393 807 0 NA NA NA 6781 47013 3349 NA NA NA 5627 18010 3709 NA NA
1543183200.0 136.868 NA 231 443 0 NA NA NA 370 648 0 NA NA NA 5254 31912 3243 NA NA NA 4355 12324 3377 NA NA
1543183200.0 136.87 NA 230 361 0 NA NA NA 360 544 0 NA NA NA 3899 8046 3412 NA NA NA 4326 6501 4271 NA NA
1543183200.0 136.871 NA 258 479 0 NA NA NA 431 805 0 NA NA NA 8592 56415 2050 NA NA NA 6016 23478 2100 NA NA
1543183200.0 136.872 NA 241 468 0 NA NA NA 397 710 0 NA NA NA 7524 47287 3072 NA NA NA 5828 18127 3265 NA NA
1543183200.0 136.873 NA 242 442 0 NA NA NA 397 709 0 NA NA NA 6233 34534 3175 NA NA NA 4754 13492 3805 NA NA
1543183200.0 136.875 NA 237 437 0 NA NA NA 406 683 0 NA NA NA 7184 36583 3028 NA NA NA 5182 14372 3236 NA NA
1543183200.0 136.879 NA 242 482 0 NA NA NA 393 780 0 NA NA NA 6417 35284 3500 NA NA NA 5539 13819 4040 NA NA
1543183200.0 136.882 NA 233 415 0 NA NA NA 370 565 0 NA NA NA 4047 7646 3329 NA NA NA 3740 4815 3914 NA NA
1543183200.0 136.896 NA 240 456 0 NA NA NA 388 777 0 NA NA NA 6749 42687 3380 NA NA NA 5600 15566 3643 NA NA
1543183200.0 140.51 NA 59 222 0 NA NA NA 141 357 0 NA NA NA 1040 4117 958 NA NA NA 801 3117 1344 NA NA
1543183200.0 140.52 NA 263 229 0 NA NA NA 380 359 0 NA NA NA 4792 4046 915 NA NA NA 3300 2996 1044 NA NA
1543183200.0 140.53 NA 311 0 NA NA NA NA 465 0 NA NA NA NA 5866 516 NA NA NA NA 3171 589 NA NA NA
1543183200.0 140.54 NA 244 0 NA NA NA NA 407 0 NA NA NA NA 3226 1247 NA NA NA NA 3475 1697 NA NA NA
1543183200.0 140.55 NA 88 79 376 0 NA NA 170 176 686 0 NA NA 3300 3424 29592 541 NA NA 2769 1646 10634 609 NA
1543183200.0 140.56 NA 332 0 NA NA NA NA 514 0 NA NA NA NA 4714 1119 NA NA NA NA 4255 1163 NA NA NA
1543183200.0 140.57 NA 327 0 NA NA NA NA 488 0 NA NA NA NA 4446 1403 NA NA NA NA 4306 1482 NA NA NA
1543183200.0 144.6 NA 291 NA NA NA NA NA 442 NA NA NA NA NA 6461 NA NA NA NA NA 5634 NA NA NA NA
1543183200.0 158.1 NA 150 342 0 NA NA NA 607 528 0 NA NA NA 993 5154 2452 NA NA NA 1070 5355 3048 NA NA
1543183200.0 158.2 NA 148 338 0 NA NA NA 518 563 0 NA NA NA 1699 4585 2547 NA NA NA 1304 5123 3158 NA NA
