Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1541930400.0 1.0 100 105 184 NA NA NA NA 198 584 358 NA NA NA NA 1697 543 1340 NA NA NA NA 1132 607 1523 NA NA NA NA
1541930400.0 10.0 NA 130 314 0 NA NA NA NA 591 468 0 NA NA NA NA 2460 3760 687 NA NA NA NA 1383 2733 6384 NA NA NA
1541930400.0 1000.0 NA 319 193 0 63 NA NA NA 450 278 0 108 NA NA NA 2776 1256 787 342 NA NA NA 1958 3205 866 450 NA NA
1541930400.0 10001.0 NA 179 363 0 78 NA NA NA 562 558 0 128 NA NA NA 635 2251 941 320 NA NA NA 625 3503 1028 370 NA NA
1541930400.0 10002.0 NA 181 364 0 80 NA NA NA 563 550 0 123 NA NA NA 619 2102 863 242 NA NA NA 585 2441 3571 376 NA NA
1541930400.0 10003.0 NA 181 381 0 88 NA NA NA 609 526 0 129 NA NA NA 630 1955 927 233 NA NA NA 441 3056 1001 323 NA NA
1541930400.0 10004.0 NA 180 367 0 85 NA NA NA 562 537 0 134 NA NA NA 618 2115 968 233 NA NA NA 425 3260 9695 352 NA NA
1541930400.0 10005.0 NA 177 384 0 85 NA NA NA 566 569 0 132 NA NA NA 834 2158 871 246 NA NA NA 724 2449 8588 377 NA NA
1541930400.0 10006.0 NA 184 369 0 87 NA NA NA 564 560 0 134 NA NA NA 636 1975 1017 312 NA NA NA 427 2274 4246 365 NA NA
1541930400.0 10007.0 NA 181 372 0 84 NA NA NA 562 574 0 128 NA NA NA 658 2042 972 230 NA NA NA 447 2359 3823 451 NA NA
1541930400.0 10008.0 NA 181 382 0 87 NA NA NA 608 559 0 130 NA NA NA 685 2136 977 271 NA NA NA 484 6179 1038 423 NA NA
1541930400.0 10009.0 NA 180 388 0 84 NA NA NA 609 559 0 124 NA NA NA 752 1949 1002 266 NA NA NA 459 4458 1075 409 NA NA
1541930400.0 1001.0 NA 264 130 0 0 NA NA NA 376 185 0 0 NA NA NA 2643 814 102 0 NA NA NA 1822 713 3203 0 NA NA
1541930400.0 1001.2 NA 387 137 0 NA NA NA NA 610 214 0 NA NA NA NA 14947 1967 128 NA NA NA NA 5550 1459 640 NA NA NA
1541930400.0 1002.0 NA 304 94 NA NA NA NA NA 465 136 NA NA NA NA NA 3394 403 NA NA NA NA NA 6573 303 NA NA NA NA
1541930400.0 10023.0 NA 173 371 0 75 NA NA NA 607 572 0 128 NA NA NA 650 1972 953 337 NA NA NA 605 2040 3875 412 NA NA
1541930400.0 10024.0 NA 190 388 0 89 NA NA NA 566 584 0 131 NA NA NA 729 2268 914 250 NA NA NA 460 3675 26779 392 NA NA
1541930400.0 10024.1 NA 191 198 0 NA NA NA NA 608 328 0 NA NA NA NA 761 943 350 NA NA NA NA 466 1268 415 NA NA NA
1541930400.0 10024.2 NA 178 380 0 NA NA NA NA 609 552 0 NA NA NA NA 826 2337 1091 NA NA NA NA 595 3255 1358 NA NA NA
