Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1542495600.0 1343.0 61 167 184 0 NA 98 208 230 0 NA 4668 692 929 1028 NA 5866 817 1060 1099 NA
1542495600.0 1344.0 62 158 192 0 NA 101 206 228 0 NA 12134 495 476 590 NA 13570 563 529 613 NA
1542495600.0 1345.0 62 159 181 0 NA 99 207 230 0 NA 6066 716 854 1047 NA 7357 850 940 1097 NA
1542495600.0 1348.0 60 155 182 0 NA 95 204 228 0 NA 2069 896 762 1014 NA 3267 1402 895 1112 NA
1542495600.0 135.1 0 NA NA NA NA 0 NA NA NA NA 445 NA NA NA NA 631 NA NA NA NA
1542495600.0 135.2 0 NA NA NA NA 0 NA NA NA NA 456 NA NA NA NA 614 NA NA NA NA
1542495600.0 135.3 0 NA NA NA NA 0 NA NA NA NA 450 NA NA NA NA 638 NA NA NA NA
1542495600.0 135.4 0 NA NA NA NA 0 NA NA NA NA 432 NA NA NA NA 577 NA NA NA NA
1542495600.0 135.5 0 NA NA NA NA 0 NA NA NA NA 447 NA NA NA NA 638 NA NA NA NA
1542495600.0 135.6 0 NA NA NA NA 0 NA NA NA NA 441 NA NA NA NA 591 NA NA NA NA
1542495600.0 135.7 0 NA NA NA NA 0 NA NA NA NA 458 NA NA NA NA 616 NA NA NA NA
1542495600.0 135.8 133 NA NA NA NA 173 NA NA NA NA 355 NA NA NA NA 500 NA NA NA NA
1542495600.0 1351.0 56 0 0 0 NA 87 0 0 0 NA 842 706 709 1366 NA 1625 1597 1346 1537 NA
1542495600.0 1352.0 60 157 184 0 NA 96 206 230 0 NA 2232 588 595 744 NA 2382 817 816 835 NA
1542495600.0 1353.0 64 158 187 0 NA 109 207 229 0 NA 14882 435 476 587 NA 16694 509 529 607 NA
1542495600.0 1354.0 62 155 178 0 NA 102 207 229 0 NA 8598 715 731 748 NA 9839 853 822 773 NA
1542495600.0 1355.0 62 157 180 0 NA 99 210 232 0 NA 7787 837 925 879 NA 9510 972 1030 905 NA
1542495600.0 14.0 NA 155 174 0 NA NA 214 221 0 NA NA 1956 2394 794 NA NA 2096 2516 857 NA
1542495600.0 140.51 NA 56 157 0 NA NA 89 202 0 NA NA 3133 2946 815 NA NA 3286 3409 955 NA
1542495600.0 140.52 NA 162 150 0 NA NA 210 190 0 NA NA 2770 1228 593 NA NA 3246 1613 740 NA
1542495600.0 140.53 NA 165 0 NA NA NA 235 0 NA NA NA 5236 1306 NA NA NA 6312 1761 NA NA
1542495600.0 144.6 NA 161 NA NA NA NA 204 NA NA NA NA 1508 NA NA NA NA 1736 NA NA NA
1542495600.0 15.0 NA 154 168 0 NA NA 209 217 0 NA NA 3109 3397 1462 NA NA 3807 4119 1684 NA
1542495600.0 16.0 NA 159 170 0 NA NA 214 220 0 NA NA 4317 4302 1322 NA NA 4978 5130 1674 NA
1542495600.0 17.0 NA 156 168 0 NA NA 209 218 0 NA NA 3437 3706 1467 NA NA 4093 4529 1800 NA
1542495600.0 18.0 NA 154 168 0 NA NA 209 217 0 NA NA 2957 3378 1496 NA NA 3648 4092 1720 NA
1542495600.0 19.0 NA 155 168 0 NA NA 209 217 0 NA NA 3174 3444 1472 NA NA 3834 4135 1693 NA
1542495600.0 2.0 54 146 123 NA NA 91 185 169 NA NA 9547 1102 942 NA NA 9981 1835 1451 NA NA
1542495600.0 20.0 NA 156 168 0 NA NA 212 218 0 NA NA 3328 3911 1543 NA NA 4010 4687 1913 NA
1542495600.0 200.0 NA 167 190 0 NA NA 230 252 0 NA NA 1821 2716 1391 NA NA 2859 3662 1678 NA
1542495600.0 201.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1542495600.0 202.0 NA 171 192 0 NA NA 231 252 0 NA NA 1827 2824 1436 NA NA 2946 3688 1707 NA
1542495600.0 203.0 NA 165 190 0 NA NA 229 247 0 NA NA 1753 2412 1373 NA NA 2952 3353 1658 NA
1542495600.0 204.0 58 176 192 0 NA 90 224 246 0 NA 2989 924 1238 811 NA 15961 7150 1395 854 NA
1542495600.0 205.0 NA 164 190 0 NA NA 226 246 0 NA NA 1912 2340 1299 NA NA 3429 3239 1641 NA
1542495600.0 21.0 NA 158 168 0 NA NA 212 218 0 NA NA 3707 4305 1481 NA NA 4361 5106 1787 NA
1542495600.0 22.0 NA 155 170 0 NA NA 210 219 0 NA NA 1738 2225 760 NA NA 1868 2375 805 NA
1542495600.0 23.0 NA 154 172 0 NA NA 214 221 0 NA NA 1784 2273 786 NA NA 2015 2382 827 NA
1542495600.0 24.0 NA 157 176 0 NA NA 216 224 0 NA NA 2637 3123 813 NA NA 2887 3345 878 NA
1542495600.0 25.0 NA 169 178 0 67 NA 215 226 0 89 NA 2736 3505 850 298 NA 9663 4274 895 369
1542495600.0 25200.0 NA 170 201 0 81 NA 231 265 0 115 NA 1118 1424 759 168 NA 2533 3097 810 246
1542495600.0 25202.0 NA 174 200 0 74 NA 236 264 0 115 NA 2547 3694 1608 388 NA 6914 5452 1889 799
1542495600.0 25203.0 61 168 197 0 76 97 228 260 0 116 2538 1040 1301 835 167 23758 2416 2655 924 231
1542495600.0 25204.0 60 172 196 0 76 96 229 266 0 116 4488 1266 2028 773 143 6193 2391 3303 802 165
1542495600.0 25205.0 NA 168 199 0 74 NA 232 266 0 115 NA 1307 2217 1154 253 NA 3683 3628 1217 289
1542495600.0 25400.0 0 NA NA NA NA 0 NA NA NA NA 451 NA NA NA NA 773 NA NA NA NA
1542495600.0 25401.0 0 NA NA NA NA 0 NA NA NA NA 447 NA NA NA NA 727 NA NA NA NA
1542495600.0 26.0 NA 155 174 0 NA NA 214 221 0 NA NA 1885 2093 755 NA NA 2089 2221 795 NA
1542495600.0 27.0 NA 159 174 0 NA NA 212 222 0 NA NA 1860 2043 775 NA NA 2135 2144 837 NA
1542495600.0 28.0 NA 157 174 0 NA NA 214 223 0 NA NA 2143 2644 782 NA NA 2415 2747 868 NA
1542495600.0 280.0 77 155 176 0 NA 160 204 223 0 NA 3105 549 577 736 NA 3187 701 709 805 NA
1542495600.0 29.0 NA 158 174 0 52 NA 215 222 0 79 NA 1851 2219 771 94 NA 2065 2315 814 159
1542495600.0 3.0 56 158 126 NA NA 95 187 170 NA NA 15602 552 590 NA NA 16006 593 626 NA NA
1542495600.0 30.0 NA 154 175 0 NA NA 215 222 0 NA NA 2132 2346 788 NA NA 2235 2436 898 NA
1542495600.0 31.0 NA 159 173 0 NA NA 214 222 0 NA NA 1807 1958 760 NA NA 1929 2173 797 NA
1542495600.0 32.0 NA 156 173 0 NA NA 216 223 0 NA NA 2045 2227 763 NA NA 2285 2373 839 NA
1542495600.0 33.0 NA 159 170 0 NA NA 214 221 0 NA NA 3918 4439 1374 NA NA 4763 5294 1723 NA
1542495600.0 34.0 54 155 173 0 NA 90 204 221 0 NA 2934 562 602 737 NA 2993 735 677 857 NA
1542495600.0 35.0 NA 155 176 0 NA NA 213 223 0 NA NA 2116 2431 810 NA NA 2271 2601 858 NA
1542495600.0 36.0 NA 164 174 0 NA NA 216 226 0 NA NA 4130 5287 1087 NA NA 4309 5562 1161 NA
1542495600.0 37.0 NA 161 175 0 NA NA 216 226 0 NA NA 2684 3578 818 NA NA 2822 3795 878 NA
1542495600.0 38.0 NA 157 176 0 NA NA 216 225 0 NA NA 2309 2903 782 NA NA 2458 3031 820 NA
1542495600.0 39.0 NA 159 178 0 NA NA 219 230 0 NA NA 3635 3402 632 NA NA 3778 3447 653 NA
1542495600.0 4.17 NA 107 174 0 92 NA 149 219 0 136 NA 558 2500 465 1024 NA 741 2707 566 1188
1542495600.0 4.22 NA 106 43 49 0 NA 158 72 86 0 NA 1349 123 172 246 NA 1655 249 343 302
1542495600.0 4.23 NA 167 0 NA NA NA 219 0 NA NA NA 3897 802 NA NA NA 4639 966 NA NA
1542495600.0 4.24 NA 163 0 NA NA NA 212 0 NA NA NA 4107 820 NA NA NA 4769 994 NA NA
1542495600.0 4.25 NA 162 0 NA NA NA 208 0 NA NA NA 3844 804 NA NA NA 4398 964 NA NA
1542495600.0 4.26 NA 163 0 NA NA NA 209 0 NA NA NA 5005 765 NA NA NA 6180 1093 NA NA
1542495600.0 4.27 NA 162 0 NA NA NA 210 0 NA NA NA 4705 660 NA NA NA 5648 962 NA NA
1542495600.0 4.28 NA 171 0 NA NA NA 226 0 NA NA NA 2779 1076 NA NA NA 3424 1235 NA NA
1542495600.0 4.29 NA 106 176 0 93 NA 149 222 0 137 NA 632 2676 517 1097 NA 931 2854 599 1276
1542495600.0 4.34 NA 178 0 NA NA NA 230 0 NA NA NA 5060 1073 NA NA NA 6536 1374 NA NA
1542495600.0 4.35 NA 170 0 NA NA NA 213 0 NA NA NA 7943 811 NA NA NA 9327 1142 NA NA
1542495600.0 4.36 NA 164 0 NA NA NA 209 0 NA NA NA 5202 713 NA NA NA 6335 1031 NA NA
1542495600.0 4.37 NA 165 0 NA NA NA 213 0 NA NA NA 6673 731 NA NA NA 7817 1120 NA NA
1542495600.0 4.4 NA 104 184 0 NA NA 153 238 0 NA NA 849 3750 406 NA NA 949 3853 437 NA
1542495600.0 4.41 NA 112 192 0 NA NA 153 238 0 NA NA 1202 5367 542 NA NA 11154 8807 608 NA
1542495600.0 4.42 NA 108 186 0 NA NA 154 238 0 NA NA 1378 8577 736 NA NA 1641 8935 793 NA
1542495600.0 4.43 NA 113 183 0 NA NA 150 239 0 NA NA 883 3945 533 NA NA 10705 10368 589 NA
1542495600.0 4.44 NA 103 182 0 NA NA 152 238 0 NA NA 1093 4738 515 NA NA 1230 4917 604 NA
1542495600.0 4.45 NA 111 185 0 NA NA 154 238 0 NA NA 1440 8741 761 NA NA 1639 9097 828 NA
1542495600.0 4.51 NA 107 187 0 NA NA 152 239 0 NA NA 912 8009 703 NA NA 1162 8340 773 NA
1542495600.0 4.52 NA 107 188 0 NA NA 154 238 0 NA NA 1857 10276 532 NA NA 2185 10645 556 NA
1542495600.0 4.53 NA 107 186 0 NA NA 155 238 0 NA NA 1851 9090 626 NA NA 2193 9523 676 NA
1542495600.0 4.54 NA 107 191 0 NA NA 153 242 0 NA NA 1665 9545 649 NA NA 1948 9953 679 NA
1542495600.0 4.55 NA 108 187 0 NA NA 156 238 0 NA NA 2226 10371 429 NA NA 2516 10781 453 NA
1542495600.0 4.58 NA 173 0 NA NA NA 236 0 NA NA NA 9299 821 NA NA NA 11105 1295 NA NA
1542495600.0 4.6 NA 156 0 NA NA NA 204 0 NA NA NA 2722 381 NA NA NA 3397 571 NA NA
1542495600.0 4.61 NA 108 189 0 NA NA 153 243 0 NA NA 1113 9398 657 NA NA 1732 9903 695 NA
1542495600.0 4.62 NA 107 186 0 NA NA 154 238 0 NA NA 1668 9383 657 NA NA 2038 9777 706 NA
1542495600.0 4.63 NA 107 186 0 NA NA 154 238 0 NA NA 2043 10041 416 NA NA 2429 11026 447 NA
1542495600.0 4.64 NA 113 188 0 NA NA 155 238 0 NA NA 1871 9975 478 NA NA 2176 10429 499 NA
1542495600.0 4.65 NA 108 195 0 NA NA 157 256 0 NA NA 2921 11982 420 NA NA 3506 12452 445 NA
1542495600.0 4.68 NA 175 0 NA NA NA 235 0 NA NA NA 5655 312 NA NA NA 5844 338 NA NA
1542495600.0 4.71 NA 102 184 0 78 NA 150 238 0 112 NA 854 4706 392 323 NA 1405 4890 422 358
1542495600.0 4.72 NA 114 184 0 72 NA 152 238 0 108 NA 1490 8369 657 501 NA 1589 9417 700 550
1542495600.0 4.73 NA 107 186 0 79 NA 155 244 0 112 NA 2034 9698 482 403 NA 2662 10233 507 473
1542495600.0 4.74 NA 106 185 0 69 NA 154 238 0 112 NA 1582 8320 681 523 NA 2186 8720 745 561
1542495600.0 4.75 NA 106 186 0 68 NA 154 238 0 108 NA 2079 9066 515 408 NA 2709 9650 541 449
1542495600.0 4.76 NA 175 0 NA NA NA 233 0 NA NA NA 6712 414 NA NA NA 7526 500 NA NA
1542495600.0 4.78 NA 175 0 NA NA NA 236 0 NA NA NA 4602 379 NA NA NA 4960 434 NA NA
1542495600.0 400.0 240 0 NA NA NA 302 0 NA NA NA 1538 135 NA NA NA 1637 154 NA NA NA
1542495600.0 4000.0 NA 158 179 NA NA NA 215 226 NA NA NA 2686 3372 NA NA NA 2873 3498 NA NA
1542495600.0 4001.0 NA 169 194 NA NA NA 231 252 NA NA NA 1727 2860 NA NA NA 2753 3325 NA NA
1542495600.0 4002.0 NA 161 172 NA NA NA 215 222 NA NA NA 4125 5192 NA NA NA 4864 6063 NA NA
1542495600.0 4003.0 NA 161 174 NA NA NA 214 222 NA NA NA 4823 5317 NA NA NA 5710 6128 NA NA
1542495600.0 4006.0 47 165 189 NA NA 81 224 249 NA NA 2115 1776 2307 NA NA 2577 3030 3213 NA NA
1542495600.0 4007.0 50 164 191 NA NA 85 221 250 NA NA 907 840 1023 NA NA 1044 1126 1269 NA NA
1542495600.0 4008.0 50 170 200 NA NA 85 228 261 NA NA 1152 911 1227 NA NA 1320 1211 1570 NA NA
1542495600.0 401.0 243 0 NA NA NA 313 0 NA NA NA 2841 202 NA NA NA 3549 243 NA NA NA
1542495600.0 43.0 NA 158 173 0 NA NA 214 223 0 NA NA 2149 2859 791 NA NA 2402 2961 839 NA
1542495600.0 44.0 NA 157 174 0 NA NA 215 224 0 NA NA 2404 2475 766 NA NA 2540 2643 828 NA
1542495600.0 45.0 NA 160 176 0 NA NA 215 223 0 NA NA 2209 2528 817 NA NA 2426 2758 864 NA
1542495600.0 5.1 217 0 NA NA NA 275 0 NA NA NA 962 102 NA NA NA 1090 167 NA NA NA
1542495600.0 5.2 199 0 NA NA NA 259 0 NA NA NA 741 85 NA NA NA 861 125 NA NA NA
1542495600.0 5.3 200 0 NA NA NA 259 0 NA NA NA 747 84 NA NA NA 945 146 NA NA NA
1542495600.0 5.4 213 0 NA NA NA 271 0 NA NA NA 863 94 NA NA NA 1006 139 NA NA NA
1542495600.0 5.5 213 0 NA NA NA 272 0 NA NA NA 815 92 NA NA NA 1011 178 NA NA NA
1542495600.0 5.6 214 0 NA NA NA 275 0 NA NA NA 953 100 NA NA NA 1168 159 NA NA NA
1542495600.0 5.7 213 0 NA NA NA 271 0 NA NA NA 814 91 NA NA NA 971 145 NA NA NA
1542495600.0 50000.0 NA 115 194 NA NA NA 153 243 NA NA NA 1038 7018 NA NA NA 10957 8970 NA NA
1542495600.0 501.0 25 0 NA NA NA 49 0 NA NA NA 17 13 NA NA NA 43 35 NA NA NA
1542495600.0 502.0 31 0 NA NA NA 49 0 NA NA NA 23 14 NA NA NA 48 30 NA NA NA
1542495600.0 50200.0 NA 171 203 0 74 NA 233 264 0 115 NA 2364 3692 1569 371 NA 6740 5300 1852 785
1542495600.0 50202.0 NA 171 201 0 76 NA 235 265 0 115 NA 1142 1919 777 195 NA 2395 3254 821 282
1542495600.0 50203.0 61 171 206 0 74 97 230 273 0 116 2620 1135 1816 806 181 23749 2501 3594 867 238
1542495600.0 50204.0 60 168 200 0 82 96 228 264 0 116 2895 1072 1591 845 177 23973 2441 3040 882 223
1542495600.0 50205.0 NA 164 198 0 74 NA 231 265 0 115 NA 1200 2199 1151 270 NA 3636 3590 1227 333
1542495600.0 503.0 25 0 NA NA NA 51 0 NA NA NA 72 12 NA NA NA 112 35 NA NA NA
1542495600.0 504.0 25 0 NA NA NA 51 0 NA NA NA 43 13 NA NA NA 85 40 NA NA NA
1542495600.0 505.0 26 0 NA NA NA 51 0 NA NA NA 46 13 NA NA NA 79 45 NA NA NA
1542495600.0 506.0 25 0 NA NA NA 51 0 NA NA NA 40 13 NA NA NA 75 52 NA NA NA
1542495600.0 507.0 24 0 NA NA NA 51 0 NA NA NA 71 13 NA NA NA 104 43 NA NA NA
1542495600.0 508.0 25 0 NA NA NA 51 0 NA NA NA 37 13 NA NA NA 65 51 NA NA NA
1542495600.0 509.0 24 0 NA NA NA 50 0 NA NA NA 33 13 NA NA NA 67 36 NA NA NA
1542495600.0 510.0 24 0 NA NA NA 51 0 NA NA NA 127 12 NA NA NA 161 39 NA NA NA
1542495600.0 511.0 29 0 NA NA NA 55 0 NA NA NA 277 13 NA NA NA 310 64 NA NA NA
1542495600.0 512.0 0 NA NA NA NA 0 NA NA NA NA 11 NA NA NA NA 720 NA NA NA NA
1542495600.0 513.0 28 0 NA NA NA 65 0 NA NA NA 34 13 NA NA NA 77 39 NA NA NA
1542495600.0 514.0 25 0 NA NA NA 51 0 NA NA NA 50 14 NA NA NA 85 30 NA NA NA
1542495600.0 515.0 0 NA NA NA NA 0 NA NA NA NA 11 NA NA NA NA 803 NA NA NA NA
1542495600.0 516.0 28 0 NA NA NA 65 0 NA NA NA 36 14 NA NA NA 61 74 NA NA NA
1542495600.0 517.0 25 0 NA NA NA 51 0 NA NA NA 47 13 NA NA NA 76 46 NA NA NA
1542495600.0 518.0 0 NA NA NA NA 0 NA NA NA NA 10 NA NA NA NA 815 NA NA NA NA
1542495600.0 519.0 29 0 NA NA NA 65 0 NA NA NA 35 13 NA NA NA 82 47 NA NA NA
1542495600.0 520.0 24 0 NA NA NA 51 0 NA NA NA 46 13 NA NA NA 79 35 NA NA NA
