Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1541890800.0 1.0 51 141 119 NA NA 87 182 163 NA NA 1112 366 341 NA NA 1161 474 410 NA NA
1541890800.0 10.0 NA 159 174 0 NA NA 216 224 0 NA NA 1794 2453 718 NA NA 1908 2555 748 NA
1541890800.0 1000.0 NA 176 90 0 43 NA 240 135 0 64 NA 2059 373 338 105 NA 2207 499 394 168
1541890800.0 1001.0 NA 167 34 0 NA NA 217 62 0 NA NA 1762 36 33 NA NA 1883 64 63 NA
1541890800.0 1002.0 NA 169 59 NA NA NA 221 82 NA NA NA 1851 149 NA NA NA 1993 172 NA NA
1541890800.0 1003.0 NA 169 0 NA NA NA 232 0 NA NA NA 3237 349 NA NA NA 3386 387 NA NA
1541890800.0 101.0 87 NA NA NA NA 124 NA NA NA NA 635 NA NA NA NA 675 NA NA NA NA
1541890800.0 102.0 88 NA NA NA NA 123 NA NA NA NA 544 NA NA NA NA 603 NA NA NA NA
1541890800.0 103.0 46 0 0 NA NA 78 0 0 NA NA 403 322 236 NA NA 435 409 309 NA NA
1541890800.0 105.0 50 151 37 NA NA 87 200 63 NA NA 1140 409 26 NA NA 1172 491 50 NA NA
1541890800.0 106.0 47 0 0 NA NA 78 0 0 NA NA 411 310 248 NA NA 447 396 394 NA NA
1541890800.0 107.0 59 152 174 NA NA 88 202 221 NA NA 1878 439 517 NA NA 1947 540 588 NA NA
1541890800.0 108.0 51 151 172 NA NA 87 202 221 NA NA 2046 448 513 NA NA 2099 514 601 NA NA
1541890800.0 109.0 53 155 174 NA NA 88 204 222 NA NA 2421 453 554 NA NA 2467 527 628 NA NA
1541890800.0 11.0 NA 152 177 0 49 NA 209 228 0 74 NA 1190 1555 803 50 NA 1311 1801 857 85
1541890800.0 110.0 49 149 172 NA NA 81 199 217 NA NA 525 400 435 NA NA 570 493 516 NA NA
1541890800.0 1102.0 NA 161 178 105 58 NA 215 226 152 96 NA 2214 3155 1889 159 NA 2334 3385 1976 205
1541890800.0 111.0 51 153 174 NA NA 87 201 220 NA NA 1171 377 415 NA NA 1221 497 495 NA NA
1541890800.0 112.0 59 150 171 NA NA 87 201 220 NA NA 1907 432 498 NA NA 1958 558 577 NA NA
1541890800.0 113.0 53 158 175 NA NA 90 204 221 NA NA 2418 450 508 NA NA 2462 566 607 NA NA
1541890800.0 114.0 54 155 174 NA NA 90 204 221 NA NA 2441 455 520 NA NA 2509 564 574 NA NA
1541890800.0 115.0 54 155 174 NA NA 90 204 223 NA NA 2520 463 544 NA NA 2565 563 622 NA NA
1541890800.0 116.0 54 155 174 NA NA 90 204 221 NA NA 2954 457 536 NA NA 3030 582 624 NA NA
1541890800.0 117.0 54 155 176 NA NA 90 205 223 NA NA 3284 496 583 NA NA 3368 739 685 NA NA
1541890800.0 118.0 56 156 180 NA NA 91 206 223 NA NA 3205 531 632 NA NA 3363 1496 730 NA NA
1541890800.0 119.0 52 155 176 NA NA 87 201 220 NA NA 1724 431 471 NA NA 1798 544 526 NA NA
1541890800.0 12.0 NA 158 177 0 NA NA 215 223 0 NA NA 1723 2564 721 NA NA 1851 2644 775 NA
1541890800.0 120.0 46 153 172 NA NA 75 199 217 NA NA 413 424 438 NA NA 486 519 550 NA NA
1541890800.0 1200.0 77 190 0 NA NA 121 230 0 NA NA 205 646 97 NA NA 364 732 128 NA NA
1541890800.0 1201.0 219 NA NA NA NA 276 NA NA NA NA 804 NA NA NA NA 925 NA NA NA NA
1541890800.0 121.0 55 154 173 NA NA 91 205 223 NA NA 3311 493 619 NA NA 3426 614 700 NA NA
1541890800.0 122.0 51 151 172 NA NA 85 200 218 NA NA 520 336 346 NA NA 588 428 444 NA NA
1541890800.0 123.1 213 NA NA NA NA 273 NA NA NA NA 695 NA NA NA NA 790 NA NA NA NA
1541890800.0 123.2 217 NA NA NA NA 276 NA NA NA NA 888 NA NA NA NA 1019 NA NA NA NA
1541890800.0 123.3 201 NA NA NA NA 258 NA NA NA NA 549 NA NA NA NA 668 NA NA NA NA
1541890800.0 124.1 207 NA NA NA NA 266 NA NA NA NA 566 NA NA NA NA 659 NA NA NA NA
1541890800.0 124.2 212 NA NA NA NA 272 NA NA NA NA 655 NA NA NA NA 767 NA NA NA NA
1541890800.0 124.4 207 NA NA NA NA 266 NA NA NA NA 559 NA NA NA NA 707 NA NA NA NA
1541890800.0 124.5 211 NA NA NA NA 266 NA NA NA NA 596 NA NA NA NA 690 NA NA NA NA
1541890800.0 124.6 200 NA NA NA NA 259 NA NA NA NA 574 NA NA NA NA 708 NA NA NA NA
1541890800.0 125.0 52 150 169 NA NA 88 201 220 NA NA 1998 434 504 NA NA 2051 569 568 NA NA
1541890800.0 126.0 48 151 171 NA NA 81 200 218 NA NA 741 410 431 NA NA 763 494 526 NA NA
1541890800.0 127.0 47 151 169 NA NA 76 199 217 NA NA 619 396 429 NA NA 676 510 494 NA NA
1541890800.0 128.0 46 156 168 NA NA 75 199 217 NA NA 391 411 425 NA NA 454 519 497 NA NA
1541890800.0 129.0 50 152 170 NA NA 75 199 217 NA NA 397 404 456 NA NA 431 518 676 NA NA
1541890800.0 13.0 NA 166 176 0 NA NA 218 227 0 NA NA 2842 4156 760 NA NA 3335 4669 843 NA
1541890800.0 130.0 48 149 170 NA NA 76 199 217 NA NA 452 401 431 NA NA 489 499 520 NA NA
1541890800.0 1301.0 59 142 122 NA NA 94 189 173 NA NA 781 374 347 NA NA 1008 509 473 NA NA
1541890800.0 1302.0 62 147 133 NA NA 99 189 178 NA NA 4148 534 498 NA NA 4256 922 622 NA NA
1541890800.0 1303.0 66 154 133 NA NA 101 193 177 NA NA 10408 595 703 NA NA 10650 810 782 NA NA
1541890800.0 1307.0 52 0 0 0 0 82 0 0 0 0 418 291 191 63 321 505 401 300 102 351
1541890800.0 1308.0 NA 150 110 43 0 NA 198 154 62 0 NA 382 302 73 360 NA 2381 678 161 420
1541890800.0 1309.0 NA 160 184 0 NA NA 219 233 0 NA NA 593 701 696 NA NA 826 820 726 NA
1541890800.0 131.0 48 153 171 NA NA 82 200 218 NA NA 847 409 435 NA NA 898 507 493 NA NA
1541890800.0 1311.0 NA 152 190 0 48 NA 212 235 0 73 NA 424 514 778 44 NA 553 604 818 78
1541890800.0 1312.0 NA 158 181 0 NA NA 215 230 0 NA NA 529 614 700 NA NA 707 744 740 NA
1541890800.0 1313.0 NA 162 184 0 NA NA 219 233 0 NA NA 578 846 713 NA NA 794 982 741 NA
1541890800.0 1314.0 NA 156 180 0 NA NA 215 228 0 NA NA 456 505 690 NA NA 592 605 735 NA
1541890800.0 1315.0 NA 155 177 0 NA NA 211 225 0 NA NA 399 446 677 NA NA 515 570 719 NA
1541890800.0 1316.0 NA 153 178 0 NA NA 213 226 0 NA NA 449 492 676 NA NA 612 594 722 NA
1541890800.0 1317.0 NA 155 179 0 NA NA 212 225 0 NA NA 411 445 667 NA NA 596 582 728 NA
1541890800.0 1318.0 NA 154 176 0 NA NA 212 225 0 NA NA 402 418 673 NA NA 545 560 726 NA
1541890800.0 1319.0 NA 153 176 0 NA NA 212 225 0 NA NA 410 425 678 NA NA 542 524 728 NA
1541890800.0 132.0 52 155 176 NA NA 88 205 223 NA NA 2421 461 566 NA NA 2469 595 651 NA NA
1541890800.0 1324.0 NA 158 182 0 NA NA 216 229 0 NA NA 497 560 703 NA NA 642 676 785 NA
1541890800.0 1325.0 NA 160 186 0 59 NA 218 232 0 80 NA 522 631 711 116 NA 650 728 750 189
1541890800.0 1326.0 NA 158 182 0 NA NA 215 228 0 NA NA 447 490 699 NA NA 632 613 744 NA
1541890800.0 1327.0 NA 157 182 0 NA NA 216 229 0 NA NA 443 511 681 NA NA 607 628 728 NA
1541890800.0 1328.0 NA 156 179 0 NA NA 214 229 0 NA NA 480 551 700 NA NA 653 688 740 NA
1541890800.0 1329.0 NA 159 183 0 50 NA 217 230 0 78 NA 453 514 693 58 NA 582 620 731 98
1541890800.0 133.0 54 162 177 NA NA 91 206 225 NA NA 3897 521 692 NA NA 3971 628 773 NA NA
1541890800.0 1330.0 NA 158 178 0 NA NA 215 228 0 NA NA 473 556 694 NA NA 629 697 757 NA
1541890800.0 1331.0 NA 154 179 0 NA NA 214 227 0 NA NA 447 500 687 NA NA 611 641 734 NA
1541890800.0 1332.0 61 159 180 0 NA 97 206 229 0 NA 2428 433 516 694 NA 2542 626 632 735 NA
1541890800.0 1333.0 NA 155 179 0 NA NA 215 227 0 NA NA 436 490 690 NA NA 618 612 739 NA
1541890800.0 1334.0 59 166 184 0 NA 96 205 229 0 NA 2721 439 496 685 NA 2910 576 589 752 NA
1541890800.0 1335.0 NA 158 181 0 NA NA 215 228 0 NA NA 457 529 698 NA NA 657 626 761 NA
1541890800.0 1336.0 NA 160 185 0 NA NA 217 230 0 NA NA 589 691 700 NA NA 749 802 751 NA
1541890800.0 1338.0 NA 159 182 0 NA NA 216 231 0 NA NA 501 580 693 NA NA 650 709 763 NA
1541890800.0 1339.0 NA 160 183 0 NA NA 219 232 0 NA NA 601 750 699 NA NA 765 877 744 NA
1541890800.0 134.0 NA 171 28 0 NA NA 223 58 0 NA NA 2112 35 36 NA NA 2274 65 86 NA
1541890800.0 1340.0 54 0 0 0 NA 86 0 0 0 NA 468 296 256 674 NA 525 440 362 713 NA
1541890800.0 1341.0 NA 159 185 0 NA NA 217 233 0 NA NA 610 737 697 NA NA 793 860 743 NA
1541890800.0 1343.0 62 158 183 0 NA 98 208 230 0 NA 2706 499 646 697 NA 4991 683 770 755 NA
1541890800.0 1344.0 64 159 184 0 NA 101 206 228 0 NA 6153 480 541 685 NA 6244 599 648 729 NA
1541890800.0 1345.0 62 166 181 0 NA 99 207 230 0 NA 3287 478 578 689 NA 5546 625 892 743 NA
1541890800.0 1348.0 60 155 188 0 NA 95 204 228 0 NA 1363 457 569 771 NA 3311 1313 748 838 NA
1541890800.0 135.1 0 NA NA NA NA 0 NA NA NA NA 332 NA NA NA NA 464 NA NA NA NA
1541890800.0 135.2 0 NA NA NA NA 0 NA NA NA NA 319 NA NA NA NA 452 NA NA NA NA
1541890800.0 135.3 0 NA NA NA NA 0 NA NA NA NA 327 NA NA NA NA 437 NA NA NA NA
1541890800.0 135.4 0 NA NA NA NA 0 NA NA NA NA 335 NA NA NA NA 456 NA NA NA NA
1541890800.0 135.5 0 NA NA NA NA 0 NA NA NA NA 329 NA NA NA NA 454 NA NA NA NA
1541890800.0 135.6 0 NA NA NA NA 0 NA NA NA NA 333 NA NA NA NA 449 NA NA NA NA
1541890800.0 135.7 0 NA NA NA NA 0 NA NA NA NA 334 NA NA NA NA 472 NA NA NA NA
1541890800.0 135.8 130 NA NA NA NA 173 NA NA NA NA 317 NA NA NA NA 463 NA NA NA NA
1541890800.0 1351.0 56 0 0 0 NA 87 0 0 0 NA 460 325 257 676 NA 539 460 337 701 NA
1541890800.0 1352.0 60 161 184 0 NA 96 206 230 0 NA 2126 448 528 708 NA 2319 578 647 777 NA
1541890800.0 1353.0 66 158 188 0 NA 109 207 229 0 NA 8408 469 540 692 NA 8571 600 628 757 NA
1541890800.0 1354.0 63 156 182 0 NA 102 207 229 0 NA 4475 504 537 693 NA 6809 879 642 734 NA
1541890800.0 1355.0 63 161 183 0 NA 99 210 232 0 NA 4251 533 636 699 NA 6274 653 786 737 NA
1541890800.0 14.0 NA 161 176 0 NA NA 214 222 0 NA NA 1659 2283 808 NA NA 1945 2461 847 NA
1541890800.0 140.51 NA 55 159 0 NA NA 89 202 0 NA NA 3103 2254 532 NA NA 3278 2998 643 NA
1541890800.0 140.52 NA 164 153 0 NA NA 210 190 0 NA NA 2861 1223 531 NA NA 3237 1507 604 NA
1541890800.0 140.53 NA 167 0 NA NA NA 235 0 NA NA NA 2855 588 NA NA NA 3115 652 NA NA
1541890800.0 144.6 NA 161 NA NA NA NA 204 NA NA NA NA 1380 NA NA NA NA 1616 NA NA NA
1541890800.0 15.0 NA 152 170 0 NA NA 209 217 0 NA NA 1131 1416 688 NA NA 1273 1509 788 NA
1541890800.0 16.0 NA 153 172 0 NA NA 214 220 0 NA NA 1537 1749 697 NA NA 1650 1889 757 NA
1541890800.0 17.0 NA 153 174 0 NA NA 209 218 0 NA NA 1291 1580 726 NA NA 1593 1687 832 NA
1541890800.0 18.0 NA 153 170 0 NA NA 209 217 0 NA NA 1111 1353 680 NA NA 1268 1438 719 NA
1541890800.0 19.0 NA 151 170 0 NA NA 209 217 0 NA NA 1171 1409 682 NA NA 1280 1479 737 NA
1541890800.0 2.0 55 145 130 NA NA 91 185 169 NA NA 3202 441 483 NA NA 3272 538 568 NA NA
1541890800.0 20.0 NA 154 171 0 NA NA 212 218 0 NA NA 1235 1593 724 NA NA 1368 1685 779 NA
1541890800.0 200.0 NA 170 195 0 NA NA 230 252 0 NA NA 810 1299 713 NA NA 966 1450 746 NA
1541890800.0 201.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1541890800.0 202.0 NA 168 198 0 NA NA 231 252 0 NA NA 909 1323 791 NA NA 1072 1458 819 NA
1541890800.0 203.0 NA 166 191 0 NA NA 229 247 0 NA NA 797 1094 710 NA NA 957 1208 757 NA
1541890800.0 204.0 57 178 189 0 NA 90 224 246 0 NA 2692 713 1095 708 NA 2805 832 1433 743 NA
1541890800.0 205.0 NA 165 189 0 NA NA 226 246 0 NA NA 753 1056 717 NA NA 941 1174 752 NA
1541890800.0 21.0 NA 153 171 0 NA NA 213 218 0 NA NA 1359 1752 717 NA NA 1459 1834 764 NA
1541890800.0 22.0 NA 153 172 0 NA NA 210 219 0 NA NA 1482 2090 701 NA NA 1599 2191 763 NA
1541890800.0 23.0 NA 156 175 0 NA NA 214 221 0 NA NA 1547 2161 779 NA NA 1660 2310 822 NA
1541890800.0 24.0 NA 161 180 0 NA NA 216 224 0 NA NA 2121 2837 737 NA NA 2227 3232 772 NA
1541890800.0 25.0 NA 157 175 0 61 NA 217 226 0 89 NA 2310 3197 753 208 NA 2414 3299 799 278
1541890800.0 25200.0 NA 170 198 0 82 NA 231 264 0 115 NA 904 1273 721 142 NA 1904 2254 782 184
1541890800.0 25202.0 NA 176 204 0 83 NA 236 264 0 115 NA 1012 1506 732 190 NA 1269 1731 771 239
1541890800.0 25203.0 70 170 198 0 79 97 228 260 0 116 2290 827 1102 694 139 2384 1268 1683 743 195
1541890800.0 25204.0 62 168 201 0 75 96 229 266 0 116 2896 900 1269 701 140 3004 1986 2482 740 182
1541890800.0 25205.0 NA 170 203 0 74 NA 232 266 0 115 NA 920 1457 705 144 NA 4019 3131 760 200
1541890800.0 25400.0 0 NA NA NA NA 0 NA NA NA NA 332 NA NA NA NA 476 NA NA NA NA
1541890800.0 25401.0 0 NA NA NA NA 0 NA NA NA NA 332 NA NA NA NA 633 NA NA NA NA
1541890800.0 26.0 NA 155 178 0 NA NA 214 222 0 NA NA 1585 2021 716 NA NA 1694 2152 788 NA
1541890800.0 27.0 NA 155 174 0 NA NA 213 222 0 NA NA 1554 1922 730 NA NA 1688 2051 774 NA
1541890800.0 28.0 NA 155 173 0 NA NA 214 223 0 NA NA 1816 2414 728 NA NA 1957 2528 752 NA
1541890800.0 280.0 77 154 175 0 NA 160 204 223 0 NA 3136 447 516 688 NA 3181 539 597 736 NA
1541890800.0 29.0 NA 156 171 0 53 NA 215 222 0 79 NA 1563 2017 726 74 NA 1689 2096 760 97
1541890800.0 3.0 58 146 125 NA NA 95 187 170 NA NA 8944 577 617 NA NA 9053 689 675 NA NA
1541890800.0 30.0 NA 161 184 0 NA NA 214 222 0 NA NA 1736 2250 815 NA NA 2406 2473 850 NA
1541890800.0 31.0 NA 154 175 0 NA NA 214 222 0 NA NA 1535 1842 715 NA NA 1676 1993 806 NA
1541890800.0 32.0 NA 155 174 0 NA NA 216 223 0 NA NA 1717 2149 723 NA NA 1847 2292 801 NA
1541890800.0 33.0 NA 153 172 0 NA NA 212 221 0 NA NA 1442 1869 703 NA NA 1548 2108 751 NA
1541890800.0 34.0 54 157 175 0 NA 90 204 221 0 NA 2717 467 559 717 NA 2799 566 689 759 NA
1541890800.0 35.0 NA 156 172 0 NA NA 213 223 0 NA NA 1779 2218 747 NA NA 1900 2311 779 NA
1541890800.0 36.0 NA 159 176 0 NA NA 216 226 0 NA NA 3136 3489 748 NA NA 3348 3650 819 NA
1541890800.0 37.0 NA 159 181 0 NA NA 218 226 0 NA NA 2220 3165 744 NA NA 2307 3294 803 NA
1541890800.0 38.0 NA 157 174 0 NA NA 214 225 0 NA NA 1913 2702 731 NA NA 2036 2832 783 NA
1541890800.0 39.0 NA 159 178 0 NA NA 219 230 0 NA NA 2525 3746 763 NA NA 2679 3921 790 NA
1541890800.0 4.17 NA 105 172 0 93 NA 149 219 0 137 NA 427 2327 435 737 NA 563 2478 500 895
