Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1541757600.0 1.0 102 93 178 NA NA NA NA NA 186 374 265 NA NA NA NA NA 1865 542 1012 NA NA NA NA NA 1577 624 1533 NA NA NA NA NA
1541757600.0 10.0 NA 120 439 0 NA NA NA NA NA 368 542 0 NA NA NA NA NA 2306 3153 494 NA NA NA NA NA 1472 2015 539 NA NA NA NA
1541757600.0 1000.0 NA 392 155 0 50 NA NA NA NA 508 261 0 90 NA NA NA NA 2870 1399 680 304 NA NA NA NA 2070 1237 1634 407 NA NA NA
1541757600.0 10001.0 NA 218 632 84 0 NA NA NA NA 473 796 136 0 NA NA NA NA 1476 2449 409 1928 NA NA NA NA 1809 3465 545 2112 NA NA NA
1541757600.0 10002.0 NA 221 618 94 0 NA NA NA NA 474 792 136 0 NA NA NA NA 1446 2505 424 1892 NA NA NA NA 2210 2544 507 1987 NA NA NA
1541757600.0 10003.0 NA 230 635 86 0 NA NA NA NA 476 802 136 0 NA NA NA NA 1478 2518 420 1910 NA NA NA NA 1841 4171 555 2009 NA NA NA
1541757600.0 10004.0 NA 213 620 83 0 NA NA NA NA 474 792 134 0 NA NA NA NA 1462 2431 418 1950 NA NA NA NA 2895 3254 594 2138 NA NA NA
1541757600.0 10005.0 NA 217 631 93 0 NA NA NA NA 474 799 136 0 NA NA NA NA 1456 2493 405 1880 NA NA NA NA 2876 2646 466 1968 NA NA NA
1541757600.0 10006.0 NA 222 620 85 0 NA NA NA NA 474 785 134 0 NA NA NA NA 1459 2500 409 2009 NA NA NA NA 1800 3369 520 2300 NA NA NA
1541757600.0 10007.0 NA 225 643 95 0 NA NA NA NA 476 805 145 0 NA NA NA NA 1494 2525 422 2004 NA NA NA NA 1833 3424 677 2407 NA NA NA
1541757600.0 10008.0 NA 214 639 95 0 NA NA NA NA 477 798 144 0 NA NA NA NA 1525 2556 532 1902 NA NA NA NA 1850 2791 781 2040 NA NA NA
1541757600.0 10009.0 NA 218 438 104 0 NA NA NA NA 469 774 145 0 NA NA NA NA 1440 2925 433 1921 NA NA NA NA 2006 3565 526 2258 NA NA NA
1541757600.0 1001.0 NA 361 186 0 0 0 0 0 NA 434 232 0 0 0 0 0 NA 3102 705 85 99 271 131 245 NA 2186 1072 141 154 316 197 301
1541757600.0 1002.0 NA 396 69 NA NA NA NA NA NA 501 122 NA NA NA NA NA NA 3558 513 NA NA NA NA NA NA 6360 689 NA NA NA NA NA
1541757600.0 10023.0 NA 220 630 85 0 NA NA NA NA 475 791 134 0 NA NA NA NA 1446 2426 460 2058 NA NA NA NA 1768 2470 954 2330 NA NA NA
1541757600.0 10024.0 NA 233 654 106 0 NA NA NA NA 474 816 146 0 NA NA NA NA 1744 2798 457 1915 NA NA NA NA 1923 2583 561 2037 NA NA NA
1541757600.0 10024.1 NA 244 267 0 NA NA NA NA NA 474 363 0 NA NA NA NA NA 1833 1012 343 NA NA NA NA NA 1866 8704 837 NA NA NA NA
1541757600.0 10024.2 NA 219 653 0 NA NA NA NA NA 482 811 0 NA NA NA NA NA 1727 2787 1949 NA NA NA NA NA 1839 2666 2014 NA NA NA NA
1541757600.0 10024.3 NA 234 246 0 NA NA NA NA NA 470 338 0 NA NA NA NA NA 1741 976 315 NA NA NA NA NA 1420 8906 833 NA NA NA NA
1541757600.0 10024.4 NA 228 659 0 NA NA NA NA NA 464 814 0 NA NA NA NA NA 1762 2741 1994 NA NA NA NA NA 1822 2457 2072 NA NA NA NA
1541757600.0 10024.5 NA 225 272 0 NA NA NA NA NA 467 358 0 NA NA NA NA NA 1737 988 336 NA NA NA NA NA 1473 9668 986 NA NA NA NA
1541757600.0 10024.6 NA 219 655 0 NA NA NA NA NA 475 814 0 NA NA NA NA NA 1695 2729 2034 NA NA NA NA NA 1906 2443 2204 NA NA NA NA
1541757600.0 10025.0 NA 229 644 85 0 NA NA NA NA 478 805 136 0 NA NA NA NA 1526 2633 486 1885 NA NA NA NA 1740 2597 736 2035 NA NA NA
1541757600.0 10026.0 NA 230 584 95 0 NA NA NA NA 477 828 145 0 NA NA NA NA 1751 3310 451 1902 NA NA NA NA 2017 4090 583 2040 NA NA NA
1541757600.0 1003.0 NA 317 0 NA NA NA NA NA NA 406 0 NA NA NA NA NA NA 4391 482 NA NA NA NA NA NA 7505 1263 NA NA NA NA NA
1541757600.0 1004.0 NA 311 162 0 0 0 0 NA NA 405 213 0 0 0 0 NA NA 1234 448 82 90 353 257 NA NA 1760 718 192 163 437 328 NA
1541757600.0 10042.0 NA 229 612 96 0 NA NA NA NA 473 801 146 0 NA NA NA NA 1561 2695 486 2015 NA NA NA NA 1915 2904 908 2996 NA NA NA
1541757600.0 10059.0 NA 250 668 96 0 NA NA NA NA 474 815 145 0 NA NA NA NA 1746 3361 454 1914 NA NA NA NA 2029 11309 1088 3588 NA NA NA
1541757600.0 10071.0 NA 234 631 85 0 NA NA NA NA 481 807 135 0 NA NA NA NA 1379 2412 359 1698 NA NA NA NA 2310 2736 561 1798 NA NA NA
1541757600.0 101.0 83 NA NA NA NA NA NA NA 150 NA NA NA NA NA NA NA 898 NA NA NA NA NA NA NA 1360 NA NA NA NA NA NA NA
1541757600.0 1010.0 NA 22 69 0 NA NA NA NA NA 73 121 0 NA NA NA NA NA 139 202 154 NA NA NA NA NA 278 316 378 NA NA NA NA
1541757600.0 102.0 82 NA NA NA NA NA NA NA 151 NA NA NA NA NA NA NA 717 NA NA NA NA NA NA NA 1113 NA NA NA NA NA NA NA
1541757600.0 1020.0 NA 37 NA NA NA NA NA NA NA 110 NA NA NA NA NA NA NA 251 NA NA NA NA NA NA NA 391 NA NA NA NA NA NA
1541757600.0 10224.0 NA 400 890 0 NA NA NA NA NA 560 1131 0 NA NA NA NA NA 4383 4818 1747 NA NA NA NA NA 3506 3188 2105 NA NA NA NA
1541757600.0 10225.0 NA 391 876 0 NA NA NA NA NA 568 1088 0 NA NA NA NA NA 4152 4640 1804 NA NA NA NA NA 3852 3391 2126 NA NA NA NA
1541757600.0 103.0 44 0 0 NA NA NA NA NA 91 0 0 NA NA NA NA NA 560 219 1280 NA NA NA NA NA 731 954 1960 NA NA NA NA NA
1541757600.0 1030.0 NA 179 44 0 NA NA NA NA NA 318 87 0 NA NA NA NA NA 12614 303 62 NA NA NA NA NA 4873 458 314 NA NA NA NA
