Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1542189600.0 1.0 102 83 171 NA NA NA NA NA 186 360 275 NA NA NA NA NA 1729 756 927 NA NA NA NA NA 1147 621 1557 NA NA NA NA NA
1542189600.0 10.0 NA 122 437 0 NA NA NA NA NA 368 534 0 NA NA NA NA NA 2501 3607 549 NA NA NA NA NA 1641 2373 621 NA NA NA NA
1542189600.0 1000.0 NA 397 166 0 52 NA NA NA NA 513 259 0 90 NA NA NA NA 3787 1715 707 310 NA NA NA NA 2419 1664 805 408 NA NA NA
1542189600.0 10001.0 NA 209 632 84 0 NA NA NA NA 467 805 134 0 NA NA NA NA 1560 2534 450 1741 NA NA NA NA 2886 3948 802 2037 NA NA NA
1542189600.0 10002.0 NA 220 635 84 0 NA NA NA NA 466 801 135 0 NA NA NA NA 1819 2440 436 1806 NA NA NA NA 2550 2681 629 1946 NA NA NA
1542189600.0 10003.0 NA 218 634 84 0 NA NA NA NA 468 762 135 0 NA NA NA NA 1702 2641 438 1722 NA NA NA NA 2327 4657 870 1901 NA NA NA
1542189600.0 10004.0 NA 216 640 84 0 NA NA NA NA 468 784 135 0 NA NA NA NA 1596 2379 408 1709 NA NA NA NA 2372 2520 565 1818 NA NA NA
1542189600.0 10005.0 NA 211 632 84 0 NA NA NA NA 467 767 136 0 NA NA NA NA 1554 2550 435 1715 NA NA NA NA 2904 3158 702 1904 NA NA NA
1542189600.0 10006.0 NA 212 637 84 0 NA NA NA NA 475 801 134 0 NA NA NA NA 1524 2387 414 1759 NA NA NA NA 2036 2501 696 2081 NA NA NA
1542189600.0 10007.0 NA 215 637 94 0 NA NA NA NA 470 796 144 0 NA NA NA NA 1697 2662 539 1862 NA NA NA NA 2336 4304 1728 2807 NA NA NA
