Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1542060000.0 1.0 61 79 160 NA NA NA NA NA NA 135 210 281 NA NA NA NA NA NA 1259 508 2295 NA NA NA NA NA NA 1429 610 2661 NA NA NA NA NA NA
1542060000.0 10.0 NA 101 259 0 NA NA NA NA NA NA 218 387 0 NA NA NA NA NA NA 2439 4952 1174 NA NA NA NA NA NA 2699 5293 1252 NA NA NA NA NA
1542060000.0 1000.0 NA 264 176 0 50 NA NA NA NA NA 371 276 0 99 NA NA NA NA NA 4195 2585 1105 891 NA NA NA NA NA 4422 3027 1254 1060 NA NA NA NA
1542060000.0 10001.0 NA 103 296 0 69 NA NA NA NA NA 181 441 0 122 NA NA NA NA NA 558 3024 1339 1010 NA NA NA NA NA 823 3498 1440 1175 NA NA NA NA
1542060000.0 10002.0 NA 106 294 0 74 NA NA NA NA NA 226 441 0 122 NA NA NA NA NA 546 2914 1365 1007 NA NA NA NA NA 742 3238 1434 1140 NA NA NA NA
1542060000.0 10003.0 NA 103 299 0 72 NA NA NA NA NA 226 441 0 122 NA NA NA NA NA 560 2984 1395 1004 NA NA NA NA NA 767 3333 1495 1116 NA NA NA NA
1542060000.0 10004.0 NA 99 294 0 75 NA NA NA NA NA 226 441 0 122 NA NA NA NA NA 587 2913 1322 1027 NA NA NA NA NA 741 3313 1424 1178 NA NA NA NA
1542060000.0 10005.0 NA 110 294 0 71 NA NA NA NA NA 226 441 0 122 NA NA NA NA NA 504 2824 1342 1107 NA NA NA NA NA 679 3139 1435 1257 NA NA NA NA
1542060000.0 10006.0 NA 101 298 0 73 NA NA NA NA NA 227 441 0 122 NA NA NA NA NA 535 2889 1307 1015 NA NA NA NA NA 700 3324 1379 1166 NA NA NA NA
1542060000.0 10007.0 NA 107 297 0 71 NA NA NA NA NA 226 441 0 122 NA NA NA NA NA 610 2989 1359 1030 NA NA NA NA NA 791 3340 1464 1181 NA NA NA NA
1542060000.0 10008.0 NA 103 304 0 68 NA NA NA NA NA 226 441 0 122 NA NA NA NA NA 523 2916 1332 1059 NA NA NA NA NA 703 3252 1412 1176 NA NA NA NA
1542060000.0 10009.0 NA 112 296 0 70 NA NA NA NA NA 181 441 0 122 NA NA NA NA NA 567 2963 1431 1006 NA NA NA NA NA 851 3354 1530 1119 NA NA NA NA
1542060000.0 1001.0 NA 232 106 0 0 0 0 0 0 NA 325 173 0 0 0 0 0 0 NA 3944 1370 161 135 236 830 497 834 NA 4209 1535 218 188 311 870 585 892
1542060000.0 1001.2 NA 296 131 0 NA NA NA NA NA NA 423 195 0 NA NA NA NA NA NA 15472 2290 184 NA NA NA NA NA NA 15877 2514 249 NA NA NA NA NA
1542060000.0 1002.0 NA 267 81 NA NA NA NA NA NA NA 385 128 NA NA NA NA NA NA NA 4675 1228 NA NA NA NA NA NA NA 4982 1312 NA NA NA NA NA NA
