Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1541890800.0 1.0 61 77 160 NA NA NA NA NA NA 135 210 280 NA NA NA NA NA NA 1237 494 2213 NA NA NA NA NA NA 1351 663 3865 NA NA NA NA NA NA
1541890800.0 10.0 NA 97 266 0 NA NA NA NA NA NA 218 387 0 NA NA NA NA NA NA 2340 4691 1076 NA NA NA NA NA NA 4499 4950 1212 NA NA NA NA NA
1541890800.0 1000.0 NA 278 149 0 46 NA NA NA NA NA 371 276 0 99 NA NA NA NA NA 4688 3145 1287 1102 NA NA NA NA NA 7033 3475 1402 1313 NA NA NA NA
1541890800.0 10001.0 NA 103 296 0 77 NA NA NA NA NA 226 441 0 122 NA NA NA NA NA 590 3339 1431 1134 NA NA NA NA NA 731 3637 1533 1318 NA NA NA NA
1541890800.0 10002.0 NA 103 297 0 69 NA NA NA NA NA 226 441 0 122 NA NA NA NA NA 609 3354 1506 1138 NA NA NA NA NA 749 4058 1723 1351 NA NA NA NA
1541890800.0 10003.0 NA 109 298 0 73 NA NA NA NA NA 226 441 0 122 NA NA NA NA NA 604 3261 1547 1158 NA NA NA NA NA 753 3690 1717 1493 NA NA NA NA
1541890800.0 10004.0 NA 102 296 0 69 NA NA NA NA NA 181 441 0 122 NA NA NA NA NA 573 3215 1469 1127 NA NA NA NA NA 712 3627 1648 1341 NA NA NA NA
1541890800.0 10005.0 NA 104 299 0 73 NA NA NA NA NA 181 441 0 122 NA NA NA NA NA 595 3323 1461 1120 NA NA NA NA NA 744 3622 1614 1367 NA NA NA NA
1541890800.0 10006.0 NA 107 294 0 68 NA NA NA NA NA 181 441 0 122 NA NA NA NA NA 608 3160 1462 1170 NA NA NA NA NA 742 3592 1624 1435 NA NA NA NA
1541890800.0 10007.0 NA 109 299 0 70 NA NA NA NA NA 226 441 0 122 NA NA NA NA NA 611 3283 1470 1159 NA NA NA NA NA 757 3744 1626 1393 NA NA NA NA
1541890800.0 10008.0 NA 115 295 0 72 NA NA NA NA NA 181 441 0 122 NA NA NA NA NA 671 3265 1554 1128 NA NA NA NA NA 821 3696 1736 1339 NA NA NA NA
1541890800.0 10009.0 NA 108 297 0 71 NA NA NA NA NA 226 441 0 122 NA NA NA NA NA 626 3282 1430 1108 NA NA NA NA NA 760 3674 1522 1253 NA NA NA NA
1541890800.0 1001.0 NA 232 107 0 0 0 0 0 0 NA 325 173 0 0 0 0 0 0 NA 4619 1839 182 189 274 1161 579 989 NA 4996 2106 248 239 405 1218 691 1059
1541890800.0 1001.2 NA 289 128 0 NA NA NA NA NA NA 423 195 0 NA NA NA NA NA NA 16870 2864 228 NA NA NA NA NA NA 17201 3095 305 NA NA NA NA NA
1541890800.0 1002.0 NA 254 63 NA NA NA NA NA NA NA 385 127 NA NA NA NA NA NA NA 6069 1317 NA NA NA NA NA NA NA 8480 1461 NA NA NA NA NA NA
1541890800.0 10023.0 NA 102 295 0 69 NA NA NA NA NA 226 441 0 122 NA NA NA NA NA 585 3172 1492 1164 NA NA NA NA NA 730 3598 1643 1407 NA NA NA NA
1541890800.0 10024.0 NA 123 301 0 70 NA NA NA NA NA 227 442 0 122 NA NA NA NA NA 664 3512 1647 1132 NA NA NA NA NA 785 4082 1836 1283 NA NA NA NA
1541890800.0 10024.1 NA 117 169 0 NA NA NA NA NA NA 182 281 0 NA NA NA NA NA NA 690 1595 849 NA NA NA NA NA NA 839 1944 940 NA NA NA NA NA
1541890800.0 10024.2 NA 113 314 0 NA NA NA NA NA NA 227 442 0 NA NA NA NA NA NA 702 3574 1602 NA NA NA NA NA NA 856 3789 1782 NA NA NA NA NA
1541890800.0 10024.3 NA 109 164 0 NA NA NA NA NA NA 227 281 0 NA NA NA NA NA NA 689 1478 769 NA NA NA NA NA NA 910 1694 869 NA NA NA NA NA
1541890800.0 10024.4 NA 113 300 0 NA NA NA NA NA NA 227 442 0 NA NA NA NA NA NA 729 3616 1589 NA NA NA NA NA NA 926 3866 1758 NA NA NA NA NA
1541890800.0 10024.5 NA 124 145 0 NA NA NA NA NA NA 227 216 0 NA NA NA NA NA NA 671 902 234 NA NA NA NA NA NA 868 1076 318 NA NA NA NA NA
1541890800.0 10025.0 NA 101 303 0 69 NA NA NA NA NA 181 441 0 122 NA NA NA NA NA 688 3334 1566 1144 NA NA NA NA NA 2725 3925 1670 1291 NA NA NA NA
1541890800.0 10026.0 NA 122 312 0 74 NA NA NA NA NA 227 442 0 122 NA NA NA NA NA 765 3837 1596 1128 NA NA NA NA NA 881 4075 1753 1311 NA NA NA NA
1541890800.0 1003.0 NA 232 0 NA NA NA NA NA NA NA 324 0 NA NA NA NA NA NA NA 4923 978 NA NA NA NA NA NA NA 5220 1096 NA NA NA NA NA NA
1541890800.0 1004.0 NA 185 91 0 0 0 0 NA NA NA 280 150 0 0 0 0 NA NA NA 2435 937 142 291 811 868 NA NA NA 3089 1289 221 365 906 972 NA NA
1541890800.0 10042.0 NA 115 301 0 75 NA NA NA NA NA 226 441 0 122 NA NA NA NA NA 685 3476 1582 1144 NA NA NA NA NA 844 4251 1750 1297 NA NA NA NA
1541890800.0 10059.0 NA 122 314 0 73 NA NA NA NA NA 227 441 0 122 NA NA NA NA NA 784 4057 1583 1145 NA NA NA NA NA 910 4450 1729 1377 NA NA NA NA
