Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1542495600.0 1.0 54 74 129 NA NA NA NA NA 98 146 183 NA NA NA NA NA 1625 445 543 NA NA NA NA NA 1659 470 585 NA NA NA NA NA
1542495600.0 10.0 NA 82 197 0 NA NA NA NA NA 151 257 0 NA NA NA NA NA 1991 1882 521 NA NA NA NA NA 2052 1956 547 NA NA NA NA
1542495600.0 1000.0 NA 223 126 0 47 NA NA NA NA 288 185 0 79 NA NA NA NA 2232 609 437 147 NA NA NA NA 2293 724 458 209 NA NA NA
1542495600.0 1001.0 NA 193 169 0 0 0 0 0 NA 254 218 0 0 0 0 0 NA 1643 396 5 50 367 31 516 NA 1695 424 14 61 374 48 532
1542495600.0 1002.0 NA 216 60 NA NA NA NA NA NA 279 99 NA NA NA NA NA NA 1976 171 NA NA NA NA NA NA 2069 187 NA NA NA NA NA
1542495600.0 10021.0 NA 88 132 0 NA NA NA NA NA 181 180 0 NA NA NA NA NA 594 625 203 NA NA NA NA NA 746 749 241 NA NA NA NA
1542495600.0 10023.0 NA 88 133 0 NA NA NA NA NA 181 181 0 NA NA NA NA NA 555 488 311 NA NA NA NA NA 654 710 482 NA NA NA NA
1542495600.0 10024.0 NA 94 135 0 NA NA NA NA NA 181 185 0 NA NA NA NA NA 727 601 382 NA NA NA NA NA 828 812 407 NA NA NA NA
1542495600.0 10025.0 NA 88 133 0 NA NA NA NA NA 181 180 0 NA NA NA NA NA 485 435 205 NA NA NA NA NA 628 553 227 NA NA NA NA
1542495600.0 10026.0 NA 93 137 0 NA NA NA NA NA 181 186 0 NA NA NA NA NA 676 626 271 NA NA NA NA NA 785 726 288 NA NA NA NA
1542495600.0 1003.0 NA 181 0 NA NA NA NA NA NA 251 0 NA NA NA NA NA NA 2526 276 NA NA NA NA NA NA 2608 296 NA NA NA NA NA
1542495600.0 1004.0 NA 188 133 0 0 0 0 NA NA 241 179 0 0 0 0 NA NA 498 302 7 51 337 352 NA NA 536 324 13 74 350 361 NA
1542495600.0 101.0 87 NA NA NA NA NA NA NA 141 NA NA NA NA NA NA NA 838 NA NA NA NA NA NA NA 890 NA NA NA NA NA NA NA
1542495600.0 102.0 86 NA NA NA NA NA NA NA 141 NA NA NA NA NA NA NA 551 NA NA NA NA NA NA NA 579 NA NA NA NA NA NA NA
1542495600.0 10224.0 NA 121 199 0 NA NA NA NA NA 192 277 0 NA NA NA NA NA 2284 2069 212 NA NA NA NA NA 6096 5517 224 NA NA NA NA
1542495600.0 10225.0 NA 124 188 0 NA NA NA NA NA 198 281 0 NA NA NA NA NA 2419 2038 217 NA NA NA NA NA 7595 7832 276 NA NA NA NA
1542495600.0 103.0 48 87 190 NA NA NA NA NA 91 148 254 NA NA NA NA NA 539 182 316 NA NA NA NA NA 560 212 361 NA NA NA NA NA
1542495600.0 105.0 53 78 18 NA NA NA NA NA 98 148 53 NA NA NA NA NA 1615 307 3 NA NA NA NA NA 1692 340 91 NA NA NA NA NA
1542495600.0 106.0 37 0 0 NA NA NA NA NA 76 0 0 NA NA NA NA NA 299 68 130 NA NA NA NA NA 319 84 151 NA NA NA NA NA
1542495600.0 107.0 53 78 196 NA NA NA NA NA 98 148 254 NA NA NA NA NA 2856 334 383 NA NA NA NA NA 2889 552 408 NA NA NA NA NA
1542495600.0 108.0 57 80 195 NA NA NA NA NA 101 148 254 NA NA NA NA NA 3832 355 522 NA NA NA NA NA 3879 383 584 NA NA NA NA NA
1542495600.0 109.0 55 81 206 NA NA NA NA NA 101 148 254 NA NA NA NA NA 4637 356 565 NA NA NA NA NA 4762 395 596 NA NA NA NA NA
1542495600.0 11.0 NA 80 205 0 58 NA NA NA NA 150 264 0 90 NA NA NA NA 1467 799 481 34 NA NA NA NA 1501 840 508 63 NA NA NA
1542495600.0 110.0 47 77 189 NA NA NA NA NA 89 148 254 NA NA NA NA NA 457 297 368 NA NA NA NA NA 481 353 520 NA NA NA NA NA
1542495600.0 1102.0 NA 83 199 113 67 NA NA NA NA 150 262 175 112 NA NA NA NA 1897 2386 1771 142 NA NA NA NA 1941 2585 1844 153 NA NA NA
1542495600.0 111.0 53 78 194 NA NA NA NA NA 98 148 254 NA NA NA NA NA 1837 274 412 NA NA NA NA NA 1871 324 437 NA NA NA NA NA
1542495600.0 112.0 56 82 195 NA NA NA NA NA 99 148 254 NA NA NA NA NA 2910 402 409 NA NA NA NA NA 2956 433 442 NA NA NA NA NA
1542495600.0 113.0 54 88 204 NA NA NA NA NA 99 149 254 NA NA NA NA NA 3007 324 372 NA NA NA NA NA 3063 352 402 NA NA NA NA NA
1542495600.0 114.0 56 84 192 NA NA NA NA NA 99 148 254 NA NA NA NA NA 2752 334 416 NA NA NA NA NA 2801 358 459 NA NA NA NA NA
1542495600.0 115.0 57 84 189 NA NA NA NA NA 100 149 254 NA NA NA NA NA 3856 338 451 NA NA NA NA NA 3983 379 510 NA NA NA NA NA
1542495600.0 116.0 55 85 192 NA NA NA NA NA 100 148 254 NA NA NA NA NA 3689 364 643 NA NA NA NA NA 3756 391 676 NA NA NA NA NA
1542495600.0 117.0 57 82 193 NA NA NA NA NA 100 148 254 NA NA NA NA NA 4374 485 630 NA NA NA NA NA 4431 522 671 NA NA NA NA NA
1542495600.0 118.0 55 87 193 NA NA NA NA NA 100 149 254 NA NA NA NA NA 3352 332 491 NA NA NA NA NA 3400 364 521 NA NA NA NA NA
1542495600.0 119.0 55 83 193 NA NA NA NA NA 99 148 254 NA NA NA NA NA 2949 324 439 NA NA NA NA NA 3017 350 477 NA NA NA NA NA
1542495600.0 12.0 NA 81 196 0 NA NA NA NA NA 150 256 0 NA NA NA NA NA 1757 1837 534 NA NA NA NA NA 1835 1956 556 NA NA NA NA
1542495600.0 120.0 46 74 189 NA NA NA NA NA 88 148 254 NA NA NA NA NA 385 279 323 NA NA NA NA NA 410 307 355 NA NA NA NA NA
1542495600.0 121.0 55 80 195 NA NA NA NA NA 100 148 254 NA NA NA NA NA 4392 482 516 NA NA NA NA NA 4506 508 552 NA NA NA NA NA
1542495600.0 122.0 52 79 190 NA NA NA NA NA 97 148 254 NA NA NA NA NA 1054 229 348 NA NA NA NA NA 1082 287 383 NA NA NA NA NA
1542495600.0 123.1 175 NA NA NA NA NA NA NA 237 NA NA NA NA NA NA NA 461 NA NA NA NA NA NA NA 568 NA NA NA NA NA NA NA
1542495600.0 123.2 175 NA NA NA NA NA NA NA 238 NA NA NA NA NA NA NA 542 NA NA NA NA NA NA NA 573 NA NA NA NA NA NA NA
1542495600.0 123.3 167 NA NA NA NA NA NA NA 221 NA NA NA NA NA NA NA 286 NA NA NA NA NA NA NA 306 NA NA NA NA NA NA NA
1542495600.0 124.1 171 NA NA NA NA NA NA NA 230 NA NA NA NA NA NA NA 303 NA NA NA NA NA NA NA 330 NA NA NA NA NA NA NA
1542495600.0 124.2 174 NA NA NA NA NA NA NA 238 NA NA NA NA NA NA NA 423 NA NA NA NA NA NA NA 464 NA NA NA NA NA NA NA
1542495600.0 124.4 169 NA NA NA NA NA NA NA 230 NA NA NA NA NA NA NA 323 NA NA NA NA NA NA NA 358 NA NA NA NA NA NA NA
1542495600.0 124.5 172 NA NA NA NA NA NA NA 230 NA NA NA NA NA NA NA 310 NA NA NA NA NA NA NA 334 NA NA NA NA NA NA NA
1542495600.0 124.6 165 NA NA NA NA NA NA NA 225 NA NA NA NA NA NA NA 295 NA NA NA NA NA NA NA 313 NA NA NA NA NA NA NA
1542495600.0 125.0 55 84 192 NA NA NA NA NA 100 149 254 NA NA NA NA NA 3751 469 490 NA NA NA NA NA 3790 504 528 NA NA NA NA NA
1542495600.0 126.0 46 75 190 NA NA NA NA NA 89 148 254 NA NA NA NA NA 755 295 365 NA NA NA NA NA 771 345 397 NA NA NA NA NA
1542495600.0 127.0 45 75 188 NA NA NA NA NA 85 148 254 NA NA NA NA NA 904 299 354 NA NA NA NA NA 921 323 388 NA NA NA NA NA
1542495600.0 128.0 45 76 189 NA NA NA NA NA 83 148 254 NA NA NA NA NA 363 282 325 NA NA NA NA NA 374 305 371 NA NA NA NA NA
1542495600.0 129.0 44 79 191 NA NA NA NA NA 84 148 254 NA NA NA NA NA 374 282 327 NA NA NA NA NA 388 300 408 NA NA NA NA NA
1542495600.0 13.0 NA 75 192 0 NA NA NA NA NA 150 254 0 NA NA NA NA NA 229 886 442 NA NA NA NA NA 276 921 486 NA NA NA NA
1542495600.0 130.0 54 79 188 NA NA NA NA NA 84 148 254 NA NA NA NA NA 457 287 347 NA NA NA NA NA 505 311 381 NA NA NA NA NA
1542495600.0 1301.0 59 135 177 NA NA NA NA NA 104 198 229 NA NA NA NA NA 1143 424 902 NA NA NA NA NA 1236 516 994 NA NA NA NA NA
1542495600.0 1302.0 63 147 180 NA NA NA NA NA 110 198 234 NA NA NA NA NA 5303 560 1089 NA NA NA NA NA 5601 696 1211 NA NA NA NA NA
1542495600.0 1303.0 66 143 182 NA NA NA NA NA 111 198 239 NA NA NA NA NA 7637 793 1434 NA NA NA NA NA 8250 1320 1726 NA NA NA NA NA
1542495600.0 1306.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1542495600.0 1307.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1542495600.0 1308.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1542495600.0 1309.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1542495600.0 131.0 45 83 190 NA NA NA NA NA 85 148 254 NA NA NA NA NA 882 300 385 NA NA NA NA NA 912 331 514 NA NA NA NA NA
1542495600.0 1310.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1542495600.0 1311.0 NA 162 229 0 68 NA NA NA NA 220 291 0 100 NA NA NA NA 593 734 1461 85 NA NA NA NA 730 842 1493 169 NA NA NA
1542495600.0 1312.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1542495600.0 1313.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1542495600.0 1314.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1542495600.0 1315.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1542495600.0 1316.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1542495600.0 1317.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1542495600.0 1318.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1542495600.0 132.0 52 79 192 NA NA NA NA NA 96 148 254 NA NA NA NA NA 2234 398 523 NA NA NA NA NA 2309 450 621 NA NA NA NA NA
1542495600.0 1320.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1542495600.0 1321.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1542495600.0 1322.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1542495600.0 1323.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1542495600.0 1324.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1542495600.0 1325.0 NA 179 251 0 68 NA NA NA NA 228 316 0 109 NA NA NA NA 675 1172 1614 173 NA NA NA NA 1008 1324 1794 318 NA NA NA
1542495600.0 1326.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1542495600.0 1327.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1542495600.0 1328.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1542495600.0 1329.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1542495600.0 133.0 57 79 195 NA NA NA NA NA 102 148 254 NA NA NA NA NA 5012 448 621 NA NA NA NA NA 5098 477 662 NA NA NA NA NA
1542495600.0 1331.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1542495600.0 1332.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1542495600.0 1333.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
