Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1542146400.0 1.0 53 82 129 NA NA NA NA NA 97 146 183 NA NA NA NA NA 2018 351 716 NA NA NA NA NA 2081 491 852 NA NA NA NA NA
1542146400.0 10.0 NA 81 199 0 NA NA NA NA NA 151 257 0 NA NA NA NA NA 2394 2224 627 NA NA NA NA NA 2483 2521 697 NA NA NA NA
1542146400.0 1000.0 NA 218 126 0 43 NA NA NA NA 288 185 0 79 NA NA NA NA 2671 664 492 165 NA NA NA NA 2886 862 509 253 NA NA NA
1542146400.0 1001.0 NA 195 176 0 0 0 0 0 NA 254 218 0 0 0 0 0 NA 1913 465 22 58 633 34 529 NA 2001 807 33 68 649 57 547
1542146400.0 1002.0 NA 216 62 NA NA NA NA NA NA 275 100 NA NA NA NA NA NA 2398 175 NA NA NA NA NA NA 2546 190 NA NA NA NA NA
1542146400.0 10021.0 NA 89 132 0 NA NA NA NA NA 181 180 0 NA NA NA NA NA 724 776 252 NA NA NA NA NA 858 889 295 NA NA NA NA
1542146400.0 10023.0 NA 87 132 0 NA NA NA NA NA 181 181 0 NA NA NA NA NA 596 488 236 NA NA NA NA NA 757 617 267 NA NA NA NA
1542146400.0 10024.0 NA 94 137 0 NA NA NA NA NA 181 185 0 NA NA NA NA NA 708 679 336 NA NA NA NA NA 832 794 367 NA NA NA NA
1542146400.0 10025.0 NA 90 131 0 NA NA NA NA NA 181 180 0 NA NA NA NA NA 481 411 219 NA NA NA NA NA 560 487 236 NA NA NA NA
1542146400.0 10026.0 NA 92 137 0 NA NA NA NA NA 181 186 0 NA NA NA NA NA 751 824 280 NA NA NA NA NA 845 938 309 NA NA NA NA
1542146400.0 1003.0 NA 179 0 NA NA NA NA NA NA 251 0 NA NA NA NA NA NA 2279 248 NA NA NA NA NA NA 2368 262 NA NA NA NA NA
1542146400.0 1004.0 NA 179 141 0 0 0 0 NA NA 241 180 0 0 0 0 NA NA 597 245 7 49 574 605 NA NA 674 266 12 60 582 617 NA
1542146400.0 101.0 82 NA NA NA NA NA NA NA 141 NA NA NA NA NA NA NA 830 NA NA NA NA NA NA NA 1082 NA NA NA NA NA NA NA
1542146400.0 102.0 83 NA NA NA NA NA NA NA 141 NA NA NA NA NA NA NA 620 NA NA NA NA NA NA NA 638 NA NA NA NA NA NA NA
