Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1543442400.0 1.0 80 107 193 NA NA NA NA 185 584 338 NA NA NA NA 1607 499 924 NA NA NA NA 1195 393 1359 NA NA NA NA
1543442400.0 10.0 NA 138 306 0 NA NA NA NA 592 453 0 NA NA NA NA 2269 3296 598 NA NA NA NA 1054 2848 788 NA NA NA
1543442400.0 10001.0 NA 163 351 0 72 NA NA NA 563 527 0 128 NA NA NA 1512 3496 2208 481 NA NA NA 1156 3975 2836 955 NA NA
1543442400.0 10002.0 NA 163 369 0 71 NA NA NA 563 539 0 127 NA NA NA 1696 2902 2618 757 NA NA NA 1173 3046 4025 1138 NA NA
1543442400.0 10003.0 NA 168 362 0 71 NA NA NA 518 549 0 128 NA NA NA 1766 3401 2312 697 NA NA NA 1131 3801 3317 1383 NA NA
1543442400.0 10004.0 NA 167 356 0 70 NA NA NA 563 527 0 129 NA NA NA 1613 3569 2577 727 NA NA NA 1095 4195 3823 1272 NA NA
1543442400.0 10005.0 NA 171 351 0 72 NA NA NA 608 540 0 127 NA NA NA 1415 3766 2691 629 NA NA NA 1003 4656 3864 1186 NA NA
1543442400.0 10006.0 NA 159 362 0 73 NA NA NA 565 520 0 126 NA NA NA 1789 3268 2007 562 NA NA NA 1520 3411 2276 703 NA NA
1543442400.0 10007.0 NA 154 371 0 73 NA NA NA 517 517 0 128 NA NA NA 1725 2715 2074 434 NA NA NA 1771 2687 2367 752 NA NA
1543442400.0 10008.0 NA 158 362 0 73 NA NA NA 564 538 0 130 NA NA NA 1782 3113 2353 416 NA NA NA 1731 2997 3120 581 NA NA
