Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1543356000.0 118.0 98 108 285 NA NA NA NA 224 585 433 NA NA NA NA 8582 942 3411 NA NA NA NA 5137 960 4863 NA NA NA NA
1543356000.0 119.0 103 104 272 NA NA NA NA 204 553 402 NA NA NA NA 5135 1094 3046 NA NA NA NA 3446 1119 4895 NA NA NA NA
1543356000.0 120.0 65 99 280 NA NA NA NA 143 586 404 NA NA NA NA 1691 993 2754 NA NA NA NA 1256 1358 5195 NA NA NA NA
1543356000.0 122.0 46 0 0 NA NA NA NA 102 0 0 NA NA NA NA 1677 669 2370 NA NA NA NA 1505 785 4368 NA NA NA NA
1543356000.0 123.3 245 NA NA NA NA NA NA 685 NA NA NA NA NA NA 2041 NA NA NA NA NA NA 3177 NA NA NA NA NA NA
1543356000.0 124.1 308 NA NA NA NA NA NA 596 NA NA NA NA NA NA 2092 NA NA NA NA NA NA 3762 NA NA NA NA NA NA
1543356000.0 124.4 301 NA NA NA NA NA NA 686 NA NA NA NA NA NA 2125 NA NA NA NA NA NA 2870 NA NA NA NA NA NA
1543356000.0 13.0 NA 121 288 0 NA NA NA NA 593 441 0 NA NA NA NA 694 4423 1324 NA NA NA NA 754 6424 2083 NA NA NA
1543356000.0 1325.5 NA 164 0 NA NA NA NA NA 263 0 NA NA NA NA NA 4332 141 NA NA NA NA NA 4890 308 NA NA NA NA
1543356000.0 1325.51 NA 154 0 NA NA NA NA NA 251 0 NA NA NA NA NA 1575 140 NA NA NA NA NA 3176 399 NA NA NA NA
1543356000.0 1325.6 NA 168 NA NA NA NA NA NA 255 NA NA NA NA NA NA 2607 NA NA NA NA NA NA 5650 NA NA NA NA NA
1543356000.0 1325.7 NA 160 0 NA NA NA NA NA 252 0 NA NA NA NA NA 2700 110 NA NA NA NA NA 4797 214 NA NA NA NA
1543356000.0 1325.8 NA 162 0 NA NA NA NA NA 276 0 NA NA NA NA NA 1936 127 NA NA NA NA NA 2059 319 NA NA NA NA
1543356000.0 135.8 156 NA NA NA NA NA NA 248 NA NA NA NA NA NA 535 NA NA NA NA NA NA 1021 NA NA NA NA NA NA
1543356000.0 1356.0 90 128 346 0 142 NA NA 170 544 505 0 218 NA NA 1981 559 1540 629 521 NA NA 1603 819 2008 784 878 NA NA
1543356000.0 136.729 NA 85 336 0 NA NA NA NA 154 502 0 NA NA NA NA 530 7145 755 NA NA NA NA 1244 3771 857 NA NA NA
1543356000.0 136.733 NA 192 75 0 NA NA NA NA 304 121 0 NA NA NA NA 1402 289 285 NA NA NA NA 1222 502 399 NA NA NA
1543356000.0 136.734 NA 83 343 0 NA NA NA NA 160 496 0 NA NA NA NA 588 7346 811 NA NA NA NA 745 3685 1041 NA NA NA
1543356000.0 136.735 NA 93 280 0 NA NA NA NA 166 429 0 NA NA NA NA 671 2223 664 NA NA NA NA 665 2542 770 NA NA NA
1543356000.0 136.758 NA 95 363 0 NA NA NA NA 157 556 0 NA NA NA NA 540 13021 761 NA NA NA NA 505 4698 824 NA NA NA
1543356000.0 136.761 NA 97 390 0 NA NA NA NA 161 608 0 NA NA NA NA 570 17757 867 NA NA NA NA 824 6545 1314 NA NA NA
1543356000.0 136.7611 NA 165 0 NA NA NA NA NA 293 0 NA NA NA NA NA 4842 148 NA NA NA NA NA 6195 285 NA NA NA NA
1543356000.0 136.762 NA 96 387 0 NA NA NA NA 166 621 0 NA NA NA NA 561 20613 807 NA NA NA NA 740 9928 1106 NA NA NA
1543356000.0 136.763 NA 94 364 0 NA NA NA NA 159 569 0 NA NA NA NA 574 15952 815 NA NA NA NA 457 6300 1127 NA NA NA
1543356000.0 136.764 NA 97 363 0 NA NA NA NA 161 563 0 NA NA NA NA 534 15545 791 NA NA NA NA 703 5905 1061 NA NA NA
1543356000.0 136.7721 NA 163 0 NA NA NA NA NA 283 0 NA NA NA NA NA 4574 123 NA NA NA NA NA 5753 393 NA NA NA NA
1543356000.0 136.7722 NA 164 0 NA NA NA NA NA 254 0 NA NA NA NA NA 1166 114 NA NA NA NA NA 1546 259 NA NA NA NA
1543356000.0 136.7801 NA 117 0 NA NA NA NA NA 179 0 NA NA NA NA NA 382 238 NA NA NA NA NA 708 463 NA NA NA NA
1543356000.0 136.7802 NA 88 0 NA NA NA NA NA 135 0 NA NA NA NA NA 257 170 NA NA NA NA NA 559 330 NA NA NA NA
1543356000.0 136.7803 NA 112 0 NA NA NA NA NA 187 0 NA NA NA NA NA 682 222 NA NA NA NA NA 1699 1059 NA NA NA NA
1543356000.0 136.791 NA 110 330 0 NA NA NA NA 188 515 0 NA NA NA NA 627 2539 909 NA NA NA NA 1084 2611 1145 NA NA NA
1543356000.0 136.7952 NA 147 0 NA NA NA NA NA 246 0 NA NA NA NA NA 1224 125 NA NA NA NA NA 1560 256 NA NA NA NA
1543356000.0 136.824 NA 118 464 0 NA NA NA NA 181 810 0 NA NA NA NA 599 22424 1129 NA NA NA NA 964 8477 1585 NA NA NA
1543356000.0 136.831 NA 119 445 0 NA NA NA NA 187 708 0 NA NA NA NA 630 21162 1138 NA NA NA NA 966 8226 1621 NA NA NA
1543356000.0 136.8311 NA 181 0 NA NA NA NA NA 279 0 NA NA NA NA NA 1888 131 NA NA NA NA NA 1765 302 NA NA NA NA
1543356000.0 136.832 NA 118 443 0 NA NA NA NA 177 776 0 NA NA NA NA 651 23707 1069 NA NA NA NA 966 9188 1170 NA NA NA
1543356000.0 139901.0 NA 150 342 0 NA NA NA NA 565 482 0 NA NA NA NA 922 3375 1260 NA NA NA NA 1057 6232 2106 NA NA NA
1543356000.0 139902.0 NA 155 347 0 NA NA NA NA 564 485 0 NA NA NA NA 879 3609 1382 NA NA NA NA 843 6528 2256 NA NA NA
1543356000.0 2.0 83 106 198 NA NA NA NA 223 583 341 NA NA NA NA 3159 622 1090 NA NA NA NA 1817 708 1422 NA NA NA NA
1543356000.0 2017.8 202 NA NA NA NA NA NA 321 NA NA NA NA NA NA 477 NA NA NA NA NA NA 816 NA NA NA NA NA NA
1543356000.0 23.0 NA 138 298 0 NA NA NA NA 546 454 0 NA NA NA NA 3649 5604 1237 NA NA NA NA 1987 5897 1460 NA NA NA
1543356000.0 25.0 NA 134 327 0 87 NA NA NA 592 482 0 129 NA NA NA 4247 8062 1380 588 NA NA NA 2536 7478 2209 1060 NA NA
1543356000.0 250200.0 NA 325 420 0 NA NA NA NA 727 576 0 NA NA NA NA 18188 5962 1383 NA NA NA NA 10909 7513 2241 NA NA NA
1543356000.0 3.0 73 110 191 NA NA NA NA 189 584 359 NA NA NA NA 5176 524 1433 NA NA NA NA 2768 378 1802 NA NA NA NA
1543356000.0 33.0 NA 132 290 0 NA NA NA NA 592 425 0 NA NA NA NA 3894 4737 1322 NA NA NA NA 2408 5542 1575 NA NA NA
1543356000.0 34.0 102 106 282 0 NA NA NA 210 586 415 0 NA NA NA 6568 855 3076 1260 NA NA NA 3832 1037 5261 2003 NA NA NA
1543356000.0 36.0 NA 130 305 0 NA NA NA NA 594 480 0 NA NA NA NA 3984 20723 1664 NA NA NA NA 2174 10643 2317 NA NA NA
1543356000.0 38.0 NA 134 300 0 NA NA NA NA 594 451 0 NA NA NA NA 3923 7248 1177 NA NA NA NA 2195 6225 1461 NA NA NA
1543356000.0 4.22 NA 159 71 76 0 NA NA NA 260 123 140 0 NA NA NA 981 372 287 297 NA NA NA 1304 559 395 448 NA NA
1543356000.0 500200.1 81 198 236 NA NA NA NA 163 606 375 NA NA NA NA 2257 1193 1833 NA NA NA NA 1467 1017 1982 NA NA NA NA
1543356000.0 500207.0 NA 200 324 0 NA NA NA NA 603 472 0 NA NA NA NA 6579 2385 585 NA NA NA NA 3093 1894 890 NA NA NA
1543356000.0 50200.0 NA 196 428 0 NA NA NA NA 618 587 0 NA NA NA NA 2526 5986 1424 NA NA NA NA 2046 6115 2210 NA NA NA
1543356000.0 50202.0 NA 203 464 0 NA NA NA NA 618 660 0 NA NA NA NA 2662 7154 1192 NA NA NA NA 2136 7146 1889 NA NA NA
1543356000.0 50204.0 NA 204 435 0 NA NA NA NA 605 612 0 NA NA NA NA 2467 6452 1313 NA NA NA NA 2547 7689 2012 NA NA NA
1543356000.0 50208.0 NA 203 439 0 NA NA NA NA 559 622 0 NA NA NA NA 2515 8435 1521 NA NA NA NA 1736 6707 2027 NA NA NA
1543356000.0 529.0 19 44 0 NA NA NA NA 59 92 0 NA NA NA NA 1982 147 116 NA NA NA NA 11521 265 274 NA NA NA NA
1543356000.0 530.0 19 38 0 NA NA NA NA 59 93 0 NA NA NA NA 881 185 115 NA NA NA NA 1409 1313 198 NA NA NA NA
1543356000.0 531.0 52 0 NA NA NA NA NA 190 0 NA NA NA NA NA 181 113 NA NA NA NA NA 503 189 NA NA NA NA NA
1543356000.0 534.0 42 0 NA NA NA NA NA 98 0 NA NA NA NA NA 178 117 NA NA NA NA NA 471 249 NA NA NA NA NA
1543356000.0 535.0 44 0 NA NA NA NA NA 93 0 NA NA NA NA NA 828 118 NA NA NA NA NA 1860 185 NA NA NA NA NA
1543356000.0 541.0 46 0 NA NA NA NA NA 99 0 NA NA NA NA NA 172 132 NA NA NA NA NA 443 265 NA NA NA NA NA
1543356000.0 545.0 46 0 NA NA NA NA NA 94 0 NA NA NA NA NA 213 115 NA NA NA NA NA 275 212 NA NA NA NA NA
1543356000.0 552.0 23 44 0 NA NA NA NA 59 92 0 NA NA NA NA 896 172 126 NA NA NA NA 2528 601 197 NA NA NA NA
1543356000.0 554.0 23 44 0 NA NA NA NA 59 94 0 NA NA NA NA 1538 159 111 NA NA NA NA 2996 267 188 NA NA NA NA
1543356000.0 556.0 19 45 0 NA NA NA NA 59 92 0 NA NA NA NA 327 157 126 NA NA NA NA 850 392 284 NA NA NA NA
1543356000.0 560.0 43 0 NA NA NA NA NA 86 0 NA NA NA NA NA 166 111 NA NA NA NA NA 847 192 NA NA NA NA NA
1543356000.0 561.0 42 0 NA NA NA NA NA 86 0 NA NA NA NA NA 172 116 NA NA NA NA NA 525 176 NA NA NA NA NA
1543356000.0 562.0 18 39 0 NA NA NA NA 59 88 0 NA NA NA NA 319 159 136 NA NA NA NA 878 402 414 NA NA NA NA
1543356000.0 7.0 57 103 160 54 0 NA NA 115 582 245 109 0 NA NA 572 443 458 321 279 NA NA 1081 665 739 546 805 NA NA
1543356000.0 7.1 51 99 151 66 0 NA NA 106 583 250 112 0 NA NA 977 507 483 293 256 NA NA 1790 969 1315 392 637 NA NA
1543356000.0 7.2 56 243 211 69 0 NA NA 118 629 363 118 0 NA NA 986 1631 845 374 685 NA NA 1015 2624 1117 429 1112 NA NA
1543356000.0 7.3 57 228 197 66 0 NA NA 115 666 342 110 0 NA NA 1431 1378 814 411 686 NA NA 1380 2429 1061 805 1412 NA NA
1543356000.0 7.4 60 229 213 67 0 NA NA 116 649 354 115 0 NA NA 966 1516 812 284 644 NA NA 664 2565 2026 627 1137 NA NA
1543356000.0 8.0 NA 111 164 49 0 NA NA NA 595 241 89 0 NA NA NA 1805 633 146 265 NA NA NA 907 675 299 498 NA NA
