Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1542495600.0 10.0 NA 111 250 0 NA NA NA NA NA NA 183 319 0 NA NA NA NA NA NA 4666 7447 1369 NA NA NA NA NA NA 7860 8655 1470 NA NA NA NA NA
1542495600.0 1000.0 NA 255 152 0 64 NA NA NA NA NA 346 261 0 86 NA NA NA NA NA 6912 3220 1874 569 NA NA NA NA NA 7852 4559 2018 613 NA NA NA NA
1542495600.0 10001.0 NA 100 300 0 74 NA NA NA NA NA 181 360 0 108 NA NA NA NA NA 825 3282 2412 507 NA NA NA NA NA 897 3419 2457 603 NA NA NA NA
1542495600.0 10002.0 NA 99 299 0 72 NA NA NA NA NA 181 360 0 108 NA NA NA NA NA 827 3223 2547 508 NA NA NA NA NA 908 3350 2831 595 NA NA NA NA
1542495600.0 10003.0 NA 109 302 0 71 NA NA NA NA NA 184 362 0 108 NA NA NA NA NA 862 3376 2447 509 NA NA NA NA NA 944 3810 2495 595 NA NA NA NA
1542495600.0 10004.0 NA 98 300 0 71 NA NA NA NA NA 181 360 0 108 NA NA NA NA NA 907 3316 2383 497 NA NA NA NA NA 1089 3440 2434 569 NA NA NA NA
1542495600.0 10005.0 NA 100 295 0 86 NA NA NA NA NA 181 361 0 108 NA NA NA NA NA 839 3394 2428 501 NA NA NA NA NA 927 3539 2476 559 NA NA NA NA
1542495600.0 10006.0 NA 103 296 0 72 NA NA NA NA NA 184 359 0 108 NA NA NA NA NA 838 3202 2373 513 NA NA NA NA NA 918 3298 2414 605 NA NA NA NA
1542495600.0 10007.0 NA 101 301 0 80 NA NA NA NA NA 184 361 0 109 NA NA NA NA NA 948 3370 2427 474 NA NA NA NA NA 1160 3494 2480 542 NA NA NA NA
1542495600.0 10008.0 NA 102 301 0 72 NA NA NA NA NA 184 361 0 109 NA NA NA NA NA 905 3406 2427 516 NA NA NA NA NA 995 3550 2479 592 NA NA NA NA
1542495600.0 10009.0 NA 101 298 0 72 NA NA NA NA NA 184 363 0 109 NA NA NA NA NA 908 3420 2419 498 NA NA NA NA NA 993 3550 2466 584 NA NA NA NA
1542495600.0 1001.0 NA 233 115 0 0 0 0 0 0 NA 307 149 0 0 0 0 0 0 NA 5841 1290 243 190 265 479 265 470 NA 8121 1909 435 520 353 623 336 510
1542495600.0 1001.2 NA 293 122 0 NA NA NA NA NA NA 371 163 0 NA NA NA NA NA NA 38240 4424 363 NA NA NA NA NA NA 43521 5988 858 NA NA NA NA NA
1542495600.0 1002.0 NA 258 69 NA NA NA NA NA NA NA 347 113 NA NA NA NA NA NA NA 6875 955 NA NA NA NA NA NA NA 9045 1043 NA NA NA NA NA NA
1542495600.0 10023.0 NA 107 298 0 85 NA NA NA NA NA 182 362 0 108 NA NA NA NA NA 856 3288 2454 478 NA NA NA NA NA 937 3445 2503 538 NA NA NA NA
1542495600.0 10024.0 NA 109 306 0 79 NA NA NA NA NA 188 368 0 110 NA NA NA NA NA 1140 3953 2501 532 NA NA NA NA NA 1217 4086 2548 616 NA NA NA NA
1542495600.0 10024.1 NA 107 170 0 NA NA NA NA NA NA 188 211 0 NA NA NA NA NA NA 1378 1933 837 NA NA NA NA NA NA 1641 2398 936 NA NA NA NA NA
1542495600.0 10024.2 NA 109 302 0 NA NA NA NA NA NA 188 366 0 NA NA NA NA NA NA 1236 4450 2602 NA NA NA NA NA NA 1680 6298 2829 NA NA NA NA NA
1542495600.0 10024.3 NA 106 162 0 NA NA NA NA NA NA 188 202 0 NA NA NA NA NA NA 1182 1871 731 NA NA NA NA NA NA 1394 2414 820 NA NA NA NA NA
1542495600.0 10024.4 NA 119 297 0 NA NA NA NA NA NA 188 364 0 NA NA NA NA NA NA 1303 4355 2597 NA NA NA NA NA NA 1780 5886 2833 NA NA NA NA NA
1542495600.0 10024.5 NA 105 85 0 NA NA NA NA NA NA 188 123 0 NA NA NA NA NA NA 1223 1053 277 NA NA NA NA NA NA 1520 1292 308 NA NA NA NA NA
1542495600.0 10025.0 NA 103 302 0 72 NA NA NA NA NA 185 364 0 109 NA NA NA NA NA 1058 3516 2455 499 NA NA NA NA NA 1252 3667 2507 579 NA NA NA NA
1542495600.0 10026.0 NA 114 304 0 80 NA NA NA NA NA 195 380 0 109 NA NA NA NA NA 1171 4667 2505 534 NA NA NA NA NA 1247 4803 2559 620 NA NA NA NA
1542495600.0 1003.0 NA 223 0 NA NA NA NA NA NA NA 303 0 NA NA NA NA NA NA NA 7199 1481 NA NA NA NA NA NA NA 8641 1616 NA NA NA NA NA NA
1542495600.0 1004.0 NA 189 96 0 0 0 0 NA NA NA 271 131 0 0 0 0 NA NA NA 2046 692 157 262 465 469 NA NA NA 3623 1993 279 414 536 509 NA NA
1542495600.0 10042.0 NA 105 305 0 74 NA NA NA NA NA 185 364 0 109 NA NA NA NA NA 961 3503 2470 519 NA NA NA NA NA 1045 3647 2523 608 NA NA NA NA
1542495600.0 10059.0 NA 110 306 0 72 NA NA NA NA NA 194 378 0 109 NA NA NA NA NA 1305 5184 2480 509 NA NA NA NA NA 1400 5320 2528 577 NA NA NA NA
1542495600.0 10071.0 NA 104 302 0 73 NA NA NA NA NA 187 368 0 109 NA NA NA NA NA 1181 3761 2492 515 NA NA NA NA NA 1375 3902 2544 603 NA NA NA NA
1542495600.0 101.0 88 NA NA NA NA NA NA NA NA 146 NA NA NA NA NA NA NA NA 2058 NA NA NA NA NA NA NA NA 2298 NA NA NA NA NA NA NA NA
1542495600.0 1010.0 NA 30 39 0 NA NA NA NA NA NA 100 75 0 NA NA NA NA NA NA 248 279 210 NA NA NA NA NA NA 409 399 280 NA NA NA NA NA
1542495600.0 102.0 92 NA NA NA NA NA NA NA NA 146 NA NA NA NA NA NA NA NA 1732 NA NA NA NA NA NA NA NA 1950 NA NA NA NA NA NA NA NA
1542495600.0 1020.0 NA 44 NA NA NA NA NA NA NA NA 112 NA NA NA NA NA NA NA NA 516 NA NA NA NA NA NA NA NA 708 NA NA NA NA NA NA NA
1542495600.0 10224.0 NA 173 374 0 NA NA NA NA NA NA 254 484 0 NA NA NA NA NA NA 7333 9532 2714 NA NA NA NA NA NA 10089 11006 3028 NA NA NA NA NA
1542495600.0 10225.0 NA 172 372 0 NA NA NA NA NA NA 253 481 0 NA NA NA NA NA NA 7346 9182 2669 NA NA NA NA NA NA 9566 10723 2965 NA NA NA NA NA
1542495600.0 103.0 48 0 0 NA NA NA NA NA NA 93 0 0 NA NA NA NA NA NA 1060 283 2757 NA NA NA NA NA NA 1284 370 3179 NA NA NA NA NA NA
1542495600.0 1030.0 NA 147 58 0 0 NA NA NA NA NA 227 80 0 0 NA NA NA NA NA 19982 469 102 100 NA NA NA NA NA 20656 495 734 313 NA NA NA NA
1542495600.0 1040.0 NA 261 41 0 NA NA NA NA NA NA 342 61 0 NA NA NA NA NA NA 30967 279 298 NA NA NA NA NA NA 34915 385 700 NA NA NA NA NA
1542495600.0 1040.1 NA 74 29 0 NA NA NA NA NA NA 149 60 0 NA NA NA NA NA NA 931 276 357 NA NA NA NA NA NA 1082 367 643 NA NA NA NA NA
1542495600.0 10424.0 NA 105 303 0 NA NA NA NA NA NA 186 368 0 NA NA NA NA NA NA 1241 4359 2665 NA NA NA NA NA NA 1998 6405 2983 NA NA NA NA NA
1542495600.0 105.0 65 77 42 NA NA NA NA NA NA 118 117 63 NA NA NA NA NA NA 3055 764 215 NA NA NA NA NA NA 3377 918 246 NA NA NA NA NA NA
1542495600.0 106.0 48 0 0 NA NA NA NA NA NA 93 0 0 NA NA NA NA NA NA 1072 284 2745 NA NA NA NA NA NA 1280 369 3168 NA NA NA NA NA NA
1542495600.0 107.0 64 78 248 NA NA NA NA NA NA 120 118 306 NA NA NA NA NA NA 6968 852 3465 NA NA NA NA NA NA 7535 1045 3992 NA NA NA NA NA NA
1542495600.0 108.0 68 78 242 NA NA NA NA NA NA 121 117 305 NA NA NA NA NA NA 8105 892 3717 NA NA NA NA NA NA 11623 1092 4563 NA NA NA NA NA NA
1542495600.0 10801.0 NA 177 325 0 96 111 NA NA NA NA 277 388 0 115 151 NA NA NA NA 3509 4154 4660 822 1263 NA NA NA NA 4126 4500 4709 944 1311 NA NA NA
1542495600.0 10802.0 NA 183 327 0 82 111 NA NA NA NA 278 389 0 116 150 NA NA NA NA 3384 3970 4759 826 1183 NA NA NA NA 3721 4084 5002 922 1230 NA NA NA
1542495600.0 10803.0 NA 183 331 0 81 112 NA NA NA NA 279 390 0 116 150 NA NA NA NA 3505 4035 4675 942 1361 NA NA NA NA 3831 4176 4728 1301 1409 NA NA NA
1542495600.0 10804.0 NA 183 328 0 80 111 NA NA NA NA 277 388 0 115 149 NA NA NA NA 3047 3846 4745 770 1350 NA NA NA NA 3581 3970 4813 849 1400 NA NA NA
1542495600.0 10805.0 NA 179 330 0 81 107 NA NA NA NA 277 388 0 116 150 NA NA NA NA 3063 3858 4685 778 1234 NA NA NA NA 3498 4003 4742 865 1291 NA NA NA
1542495600.0 10806.0 NA 179 325 0 91 109 NA NA NA NA 277 387 0 115 143 NA NA NA NA 3119 3856 4612 781 1073 NA NA NA NA 3402 3987 4664 883 1124 NA NA NA
1542495600.0 10807.0 NA 184 331 0 92 113 NA NA NA NA 278 389 0 127 150 NA NA NA NA 3310 3962 4882 848 1258 NA NA NA NA 3732 4101 5024 930 1306 NA NA NA
1542495600.0 10808.0 NA 180 331 0 91 107 NA NA NA NA 278 390 0 126 149 NA NA NA NA 3559 4183 4636 851 1225 NA NA NA NA 4172 4434 4688 946 1274 NA NA NA
1542495600.0 10809.0 NA 180 328 0 92 107 NA NA NA NA 278 391 0 126 149 NA NA NA NA 3288 4100 4577 814 1277 NA NA NA NA 3849 4243 4623 888 1329 NA NA NA
1542495600.0 10823.0 NA 177 324 0 82 101 NA NA NA NA 277 388 0 115 143 NA NA NA NA 3098 3928 4635 791 1261 NA NA NA NA 3743 4161 4694 859 1307 NA NA NA
1542495600.0 10824.0 NA 190 330 0 92 113 NA NA NA NA 284 396 0 127 150 NA NA NA NA 3461 4430 4704 864 1383 NA NA NA NA 3899 4566 4752 948 1443 NA NA NA
1542495600.0 10824.1 NA 191 176 0 NA NA NA NA NA NA 284 219 0 NA NA NA NA NA NA 3533 2046 818 NA NA NA NA NA NA 4467 2484 906 NA NA NA NA NA
1542495600.0 10824.5 NA 189 99 0 NA NA NA NA NA NA 284 136 0 NA NA NA NA NA NA 3688 1436 315 NA NA NA NA NA NA 4219 2010 395 NA NA NA NA NA
1542495600.0 10824.6 NA 192 331 0 95 109 NA NA NA NA 284 396 0 127 150 NA NA NA NA 3471 4509 4862 873 1297 NA NA NA NA 3864 4652 4916 963 1351 NA NA NA
1542495600.0 10825.0 NA 186 327 0 97 109 NA NA NA NA 280 392 0 116 150 NA NA NA NA 3366 4429 4689 757 1329 NA NA NA NA 3836 4840 4747 830 1418 NA NA NA
1542495600.0 10826.0 NA 197 335 0 92 113 NA NA NA NA 291 406 0 126 150 NA NA NA NA 3689 4986 4645 1033 1361 NA NA NA NA 4208 5119 4695 1411 1412 NA NA NA
1542495600.0 10842.0 NA 185 327 0 93 109 NA NA NA NA 280 392 0 127 150 NA NA NA NA 3413 4183 4664 844 1278 NA NA NA NA 3823 4325 4710 924 1339 NA NA NA
1542495600.0 10859.0 NA 201 333 0 91 112 NA NA NA NA 293 406 0 126 150 NA NA NA NA 3929 6062 4906 1027 1368 NA NA NA NA 4250 6193 4973 1352 1417 NA NA NA
1542495600.0 10871.0 NA 190 331 0 103 110 NA NA NA NA 293 404 0 126 150 NA NA NA NA 3694 4885 4676 860 1270 NA NA NA NA 4192 5231 4735 952 1315 NA NA NA
1542495600.0 109.0 71 77 245 NA NA NA NA NA NA 121 118 305 NA NA NA NA NA NA 8050 907 3693 NA NA NA NA NA NA 11547 1095 4277 NA NA NA NA NA NA
1542495600.0 11.0 NA 90 256 0 78 NA NA NA NA NA 169 325 0 99 NA NA NA NA NA 3525 3373 1375 380 NA NA NA NA NA 3825 3856 1422 428 NA NA NA NA
1542495600.0 110.0 58 75 245 NA NA NA NA NA NA 107 114 303 NA NA NA NA NA NA 1341 721 3252 NA NA NA NA NA NA 1742 906 3888 NA NA NA NA NA NA
1542495600.0 1102.0 NA 103 251 147 90 NA NA NA NA NA 182 318 172 128 NA NA NA NA NA 5528 9076 2910 630 NA NA NA NA NA 6031 10199 3347 661 NA NA NA NA
1542495600.0 11024.0 NA 279 429 0 111 NA NA NA NA NA 373 540 0 151 NA NA NA NA NA 14696 13365 5124 1522 NA NA NA NA NA 17336 14664 5526 1680 NA NA NA NA
1542495600.0 11024.2 NA 284 429 0 108 NA NA NA NA NA 376 546 0 151 NA NA NA NA NA 14257 13394 5125 1523 NA NA NA NA NA 16773 14793 5743 1727 NA NA NA NA
1542495600.0 11024.3 NA 278 435 0 111 NA NA NA NA NA 373 546 0 151 NA NA NA NA NA 14255 13473 5075 1586 NA NA NA NA NA 16775 15289 5420 1774 NA NA NA NA
1542495600.0 11024.6 NA 279 431 0 106 NA NA NA NA NA 372 535 0 151 NA NA NA NA NA 14123 12980 5064 1532 NA NA NA NA NA 16692 14513 5585 1664 NA NA NA NA
1542495600.0 11025.0 NA 281 434 0 110 NA NA NA NA NA 373 537 0 150 NA NA NA NA NA 14012 12445 5070 1503 NA NA NA NA NA 16794 14108 5597 1612 NA NA NA NA
1542495600.0 111.0 65 78 246 NA NA NA NA NA NA 118 116 305 NA NA NA NA NA NA 2821 630 3280 NA NA NA NA NA NA 3186 810 3859 NA NA NA NA NA NA
1542495600.0 112.0 64 77 247 NA NA NA NA NA NA 119 117 304 NA NA NA NA NA NA 4872 831 3431 NA NA NA NA NA NA 5664 1066 4104 NA NA NA NA NA NA
1542495600.0 11224.0 NA 183 332 0 NA NA NA NA NA NA 278 396 0 NA NA NA NA NA NA 3436 5169 4998 NA NA NA NA NA NA 4513 6586 5290 NA NA NA NA NA
1542495600.0 11224.6 NA 182 332 0 NA NA NA NA NA NA 278 396 0 NA NA NA NA NA NA 3452 5086 4978 NA NA NA NA NA NA 4040 6640 5258 NA NA NA NA NA
1542495600.0 113.0 65 76 245 NA NA NA NA NA NA 118 116 304 NA NA NA NA NA NA 5034 830 3333 NA NA NA NA NA NA 5613 1039 3839 NA NA NA NA NA NA
1542495600.0 114.0 64 76 246 NA NA NA NA NA NA 119 116 304 NA NA NA NA NA NA 5538 867 3376 NA NA NA NA NA NA 6212 1074 3891 NA NA NA NA NA NA
1542495600.0 115.0 64 75 245 NA NA NA NA NA NA 119 118 304 NA NA NA NA NA NA 5562 845 3418 NA NA NA NA NA NA 6622 1061 4361 NA NA NA NA NA NA
1542495600.0 116.0 65 77 242 NA NA NA NA NA NA 120 118 304 NA NA NA NA NA NA 6455 871 3564 NA NA NA NA NA NA 7175 1072 4147 NA NA NA NA NA NA
1542495600.0 11623.0 59 106 302 0 74 NA NA NA NA 101 148 364 0 108 NA NA NA NA 2137 1023 3338 2439 499 NA NA NA NA 2890 1077 3449 2488 578 NA NA NA NA
1542495600.0 11624.0 61 109 305 0 72 NA NA NA NA 104 150 371 0 109 NA NA NA NA 8845 1245 4038 2485 523 NA NA NA NA 9431 1596 4194 2529 594 NA NA NA NA
