Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1542535200.0 105.0 68 83 48 NA NA NA NA 120 119 64 NA NA NA NA 3460 900 238 NA NA NA NA 3739 1094 315 NA NA NA NA
1542535200.0 106.0 53 0 0 NA NA NA NA 95 0 0 NA NA NA NA 1166 318 3227 NA NA NA NA 1360 1244 3734 NA NA NA NA
1542535200.0 107.0 68 84 275 NA NA NA NA 122 120 311 NA NA NA NA 8088 962 4068 NA NA NA NA 8604 1155 4644 NA NA NA NA
1542535200.0 108.0 70 100 260 NA NA NA NA 123 120 311 NA NA NA NA 9892 1032 4358 NA NA NA NA 10607 1278 5843 NA NA NA NA
1542535200.0 10801.0 NA 185 327 0 80 110 NA NA 277 388 0 115 151 NA NA 3157 4048 4626 816 1242 NA NA 3841 4418 4703 1042 1287 NA
1542535200.0 10802.0 NA 182 326 0 81 113 NA NA 278 389 0 116 150 NA NA 3232 3999 4611 811 1314 NA NA 3506 4133 4677 895 1374 NA
1542535200.0 10803.0 NA 183 328 0 91 112 NA NA 279 390 0 116 150 NA NA 4628 4136 4650 839 1346 NA NA 5119 4278 4702 931 1408 NA
1542535200.0 10804.0 NA 176 322 0 91 109 NA NA 276 388 0 116 150 NA NA 4536 3873 4771 819 1251 NA NA 5247 4001 4849 915 1301 NA
1542535200.0 10805.0 NA 181 327 0 82 108 NA NA 277 388 0 116 150 NA NA 4488 3870 4607 819 1333 NA NA 5092 3982 4657 907 1385 NA
1542535200.0 10806.0 NA 182 325 0 81 109 NA NA 277 387 0 115 143 NA NA 3164 3804 4575 851 1107 NA NA 3438 3936 4645 947 1159 NA
1542535200.0 10807.0 NA 182 329 0 91 114 NA NA 278 389 0 127 150 NA NA 3228 4003 4823 876 1213 NA NA 3566 4127 4873 966 1262 NA
1542535200.0 10808.0 NA 183 327 0 105 106 NA NA 278 390 0 126 149 NA NA 3243 4027 4806 876 1272 NA NA 4023 4211 4861 954 1318 NA
1542535200.0 10809.0 NA 186 327 0 91 106 NA NA 278 391 0 126 149 NA NA 4851 4136 4628 881 1290 NA NA 5448 4260 4674 979 1353 NA
1542535200.0 10823.0 NA 184 321 0 96 103 NA NA 277 388 0 115 143 NA NA 4558 3909 4607 832 1229 NA NA 5181 4062 4675 918 1276 NA
1542535200.0 10824.0 NA 185 330 0 104 113 NA NA 284 396 0 127 150 NA NA 4892 4567 4824 899 1362 NA NA 5945 4720 4880 975 1413 NA
1542535200.0 10824.1 NA 191 175 0 NA NA NA NA 284 219 0 NA NA NA NA 4898 2240 821 NA NA NA NA 5775 3664 1054 NA NA NA
1542535200.0 10824.5 NA 194 103 0 NA NA NA NA 284 136 0 NA NA NA NA 3594 1349 315 NA NA NA NA 4279 1785 388 NA NA NA
1542535200.0 10824.6 NA 188 327 0 90 108 NA NA 284 396 0 127 150 NA NA 4848 4503 4717 880 1334 NA NA 5326 4640 4790 959 1389 NA
1542535200.0 10825.0 NA 183 331 0 81 113 NA NA 280 392 0 116 150 NA NA 4613 4388 4755 834 1371 NA NA 5288 4863 4818 913 1424 NA
1542535200.0 10826.0 NA 197 335 0 103 114 NA NA 291 406 0 126 150 NA NA 3808 4976 4749 872 1352 NA NA 5021 5126 4799 946 1404 NA
1542535200.0 10842.0 NA 185 331 0 94 105 NA NA 280 392 0 127 150 NA NA 3522 4163 4714 876 1301 NA NA 5109 4297 4770 959 1365 NA
1542535200.0 10859.0 NA 200 333 0 96 113 NA NA 293 406 0 126 150 NA NA 5392 6174 4729 886 1384 NA NA 6014 6301 4776 955 1435 NA
1542535200.0 10871.0 NA 196 332 0 93 113 NA NA 293 404 0 126 150 NA NA 5013 5000 4914 852 1347 NA NA 5692 5416 4984 985 1413 NA
1542535200.0 109.0 85 85 267 NA NA NA NA 123 120 311 NA NA NA NA 9776 1042 4226 NA NA NA NA 10454 1272 4942 NA NA NA NA
1542535200.0 11.0 NA 116 287 0 79 NA NA NA 172 330 0 101 NA NA NA 4313 3466 1441 418 NA NA NA 4629 4411 1491 512 NA NA
1542535200.0 110.0 62 80 271 NA NA NA NA 109 116 308 NA NA NA NA 1529 813 3655 NA NA NA NA 1749 1014 4127 NA NA NA NA
1542535200.0 1102.0 NA 111 266 159 113 NA NA NA 185 324 176 130 NA NA NA 6837 9177 3500 679 NA NA NA 8354 10728 4049 713 NA NA
1542535200.0 11024.0 NA 281 432 0 108 NA NA NA 376 543 0 151 NA NA NA 14004 13284 5054 1538 NA NA NA 15656 15212 5438 1718 NA NA
1542535200.0 11024.2 NA 280 427 0 111 NA NA NA 374 540 0 151 NA NA NA 13884 13934 4952 1556 NA NA NA 15617 15897 5489 1789 NA NA
1542535200.0 11024.3 NA 281 429 0 110 NA NA NA 373 541 0 151 NA NA NA 14003 13924 5040 1528 NA NA NA 15686 15845 5589 1759 NA NA
1542535200.0 11024.6 NA 280 428 0 109 NA NA NA 372 535 0 151 NA NA NA 13688 13394 5232 1557 NA NA NA 15277 15753 5665 1685 NA NA
1542535200.0 11025.0 NA 280 433 0 108 NA NA NA 373 536 0 150 NA NA NA 13500 12913 5229 1498 NA NA NA 15086 15869 5590 1645 NA NA
1542535200.0 111.0 69 85 274 NA NA NA NA 120 119 310 NA NA NA NA 3268 695 3716 NA NA NA NA 3698 867 4167 NA NA NA NA
1542535200.0 112.0 72 84 267 NA NA NA NA 121 119 310 NA NA NA NA 5524 915 3882 NA NA NA NA 6000 1113 4404 NA NA NA NA
1542535200.0 11224.0 NA 187 335 0 NA NA NA NA 278 396 0 NA NA NA NA 3353 4905 5157 NA NA NA NA 4056 6235 5792 NA NA NA
1542535200.0 11224.6 NA 184 334 0 NA NA NA NA 278 396 0 NA NA NA NA 3397 5159 5013 NA NA NA NA 3957 6463 5715 NA NA NA
1542535200.0 113.0 72 81 262 NA NA NA NA 120 118 310 NA NA NA NA 5412 917 3827 NA NA NA NA 6307 1133 4327 NA NA NA NA
1542535200.0 114.0 72 83 265 NA NA NA NA 121 119 310 NA NA NA NA 6464 971 3951 NA NA NA NA 6934 1157 4616 NA NA NA NA
1542535200.0 115.0 69 82 265 NA NA NA NA 121 120 309 NA NA NA NA 6274 943 3952 NA NA NA NA 7312 1141 4871 NA NA NA NA
1542535200.0 116.0 69 83 261 NA NA NA NA 122 120 310 NA NA NA NA 7396 994 4085 NA NA NA NA 8386 1216 4621 NA NA NA NA
1542535200.0 11623.0 60 105 304 0 72 NA NA 101 148 364 0 108 NA NA 2118 1066 3355 2479 513 NA NA 2330 1127 3480 2526 605 NA NA
1542535200.0 11624.0 61 109 306 0 85 NA NA 104 150 371 0 109 NA NA 8964 1911 4160 2565 516 NA NA 10004 1968 4301 2618 605 NA NA
1542535200.0 11625.0 58 107 306 0 83 NA NA 103 149 368 0 109 NA NA 5221 1854 3590 2498 515 NA NA 5851 1907 3735 2547 573 NA NA
1542535200.0 11626.0 62 110 311 0 74 NA NA 107 153 377 0 109 NA NA 14213 2204 4714 2537 556 NA NA 15391 2334 4853 2577 632 NA NA
1542535200.0 11642.0 58 107 307 0 73 NA NA 102 148 367 0 109 NA NA 2493 1410 3321 2524 496 NA NA 3286 1471 3494 2571 578 NA NA
1542535200.0 117.0 82 84 264 NA NA NA NA 122 120 311 NA NA NA NA 8949 1016 4205 NA NA NA NA 10320 1233 5254 NA NA NA NA
1542535200.0 118.0 70 97 276 NA NA NA NA 122 120 312 NA NA NA NA 8885 1034 4305 NA NA NA NA 9570 1243 5017 NA NA NA NA
1542535200.0 119.0 68 85 263 NA NA NA NA 120 119 310 NA NA NA NA 4806 878 3790 NA NA NA NA 5237 1060 4248 NA NA NA NA
1542535200.0 12.0 NA 109 274 0 NA NA NA NA 184 326 0 NA NA NA NA 5527 8566 1598 NA NA NA NA 6045 9491 1797 NA NA NA
1542535200.0 120.0 74 84 259 NA NA NA NA 108 116 308 NA NA NA NA 1297 824 3647 NA NA NA NA 1480 995 4242 NA NA NA NA
1542535200.0 12024.0 61 108 308 0 NA NA NA 104 150 371 0 NA NA NA 8315 1286 4289 2570 NA NA NA 8893 1340 4446 2630 NA NA NA
1542535200.0 121.0 69 100 269 NA NA NA NA 122 120 313 NA NA NA NA 8857 1040 4203 NA NA NA NA 9474 1276 4738 NA NA NA NA
1542535200.0 122.0 68 91 256 NA NA NA NA 118 116 308 NA NA NA NA 1367 521 3573 NA NA NA NA 1604 747 4119 NA NA NA NA
1542535200.0 123.1 215 NA NA NA NA NA NA 267 NA NA NA NA NA NA 2315 NA NA NA NA NA NA 2751 NA NA NA NA NA NA
1542535200.0 123.2 215 NA NA NA NA NA NA 267 NA NA NA NA NA NA 2536 NA NA NA NA NA NA 2952 NA NA NA NA NA NA
1542535200.0 123.3 200 NA NA NA NA NA NA 243 NA NA NA NA NA NA 1789 NA NA NA NA NA NA 2298 NA NA NA NA NA NA
1542535200.0 124.1 215 NA NA NA NA NA NA 258 NA NA NA NA NA NA 1782 NA NA NA NA NA NA 2074 NA NA NA NA NA NA
1542535200.0 124.2 212 NA NA NA NA NA NA 267 NA NA NA NA NA NA 2142 NA NA NA NA NA NA 2536 NA NA NA NA NA NA
1542535200.0 124.4 215 NA NA NA NA NA NA 258 NA NA NA NA NA NA 1785 NA NA NA NA NA NA 2090 NA NA NA NA NA NA
1542535200.0 124.5 212 NA NA NA NA NA NA 258 NA NA NA NA NA NA 1844 NA NA NA NA NA NA 2180 NA NA NA NA NA NA
1542535200.0 124.6 184 NA NA NA NA NA NA 239 NA NA NA NA NA NA 1727 NA NA NA NA NA NA 2197 NA NA NA NA NA NA
1542535200.0 125.0 65 78 245 NA NA NA NA 119 118 304 NA NA NA NA 4929 823 3403 NA NA NA NA 5360 1015 5105 NA NA NA NA
1542535200.0 126.0 58 74 244 NA NA NA NA 107 113 303 NA NA NA NA 2028 728 3286 NA NA NA NA 2534 917 4730 NA NA NA NA
1542535200.0 127.0 58 76 240 NA NA NA NA 101 113 302 NA NA NA NA 2334 704 3309 NA NA NA NA 2911 879 4895 NA NA NA NA
1542535200.0 128.0 55 78 240 NA NA NA NA 99 116 302 NA NA NA NA 1133 729 3367 NA NA NA NA 1975 919 4909 NA NA NA NA
1542535200.0 129.0 55 74 238 NA NA NA NA 100 113 302 NA NA NA NA 1157 728 3367 NA NA NA NA 2037 971 5262 NA NA NA NA
1542535200.0 13.0 NA 105 266 0 NA NA NA NA 164 313 0 NA NA NA NA 834 5273 1391 NA NA NA NA 1097 5835 1543 NA NA NA
1542535200.0 130.0 60 74 241 NA NA NA NA 107 113 303 NA NA NA NA 1259 759 3456 NA NA NA NA 1708 963 4939 NA NA NA NA
1542535200.0 1301.0 69 93 199 NA NA NA NA 113 127 239 NA NA NA NA 2639 807 2105 NA NA NA NA 2959 991 2469 NA NA NA NA
1542535200.0 1301.17 65 106 208 NA NA NA NA 106 144 250 NA NA NA NA 2853 886 2242 NA NA NA NA 3090 1053 2598 NA NA NA NA
1542535200.0 1302.0 71 93 197 NA NA NA NA 116 130 241 NA NA NA NA 11250 970 2581 NA NA NA NA 12038 1164 3015 NA NA NA NA
1542535200.0 1302.17 82 108 208 NA NA NA NA 109 146 253 NA NA NA NA 11732 1081 2776 NA NA NA NA 12680 1496 3218 NA NA NA NA
1542535200.0 1303.0 70 95 206 NA NA NA NA 118 129 244 NA NA NA NA 17471 782 3754 NA NA NA NA 18682 961 4236 NA NA NA NA
1542535200.0 1303.17 68 125 211 NA NA NA NA 112 146 255 NA NA NA NA 18102 913 3285 NA NA NA NA 19447 1118 3714 NA NA NA NA
1542535200.0 1306.0 NA 93 288 0 NA NA NA NA 170 343 0 NA NA NA NA 904 3900 1553 NA NA NA NA 1213 4428 1759 NA NA NA
1542535200.0 1307.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1542535200.0 1308.0 NA 102 154 63 0 NA NA NA 164 188 82 0 NA NA NA 865 1280 254 598 NA NA NA 1159 1546 396 1867 NA NA
1542535200.0 1309.0 NA 112 304 0 NA NA NA NA 172 353 0 NA NA NA NA 1152 4551 1647 NA NA NA NA 1534 5016 1824 NA NA NA
1542535200.0 131.0 56 77 244 NA NA NA NA 108 116 303 NA NA NA NA 2371 745 3269 NA NA NA NA 3475 947 4760 NA NA NA NA
1542535200.0 1310.0 NA 111 313 0 NA NA NA NA 171 351 0 NA NA NA NA 1082 4132 1630 NA NA NA NA 1549 4984 1820 NA NA NA
1542535200.0 1311.0 NA 107 278 0 83 NA NA NA 168 327 0 101 NA NA NA 937 2623 1436 389 NA NA NA 1286 4177 1477 6920 NA NA
1542535200.0 1312.0 NA 97 305 0 NA NA NA NA 172 351 0 NA NA NA NA 1159 4422 1653 NA NA NA NA 1505 4851 1831 NA NA NA
1542535200.0 1313.0 NA 116 304 0 NA NA NA NA 173 353 0 NA NA NA NA 906 5630 1587 NA NA NA NA 1346 6487 1732 NA NA NA
1542535200.0 1314.0 NA 98 307 0 NA NA NA NA 171 350 0 NA NA NA NA 1095 4171 1649 NA NA NA NA 1482 4628 1844 NA NA NA
1542535200.0 1315.0 NA 103 300 0 NA NA NA NA 167 345 0 NA NA NA NA 896 3800 1578 NA NA NA NA 1207 4226 1768 NA NA NA
1542535200.0 1316.0 NA 95 294 0 NA NA NA NA 168 347 0 NA NA NA NA 908 3996 1586 NA NA NA NA 1244 4481 1789 NA NA NA
1542535200.0 1317.0 NA 90 296 0 NA NA NA NA 167 345 0 NA NA NA NA 885 3940 1540 NA NA NA NA 1167 4468 1674 NA NA NA
1542535200.0 1318.0 NA 108 292 0 NA NA NA NA 167 345 0 NA NA NA NA 886 3880 1552 NA NA NA NA 1159 4530 1739 NA NA NA
1542535200.0 1319.0 NA 90 291 0 NA NA NA NA 167 345 0 NA NA NA NA 900 3836 1554 NA NA NA NA 1237 4213 1719 NA NA NA
1542535200.0 132.0 66 79 245 NA NA NA NA 115 118 305 NA NA NA NA 5542 846 3531 NA NA NA NA 6427 1488 5190 NA NA NA NA
1542535200.0 1320.0 NA 93 299 0 NA NA NA NA 170 345 0 NA NA NA NA 1000 3972 1578 NA NA NA NA 1300 4428 1742 NA NA NA
1542535200.0 1321.0 NA 94 294 0 NA NA NA NA 170 346 0 NA NA NA NA 949 4037 1577 NA NA NA NA 1228 4546 1758 NA NA NA
1542535200.0 1322.0 NA 93 312 0 NA NA NA NA 169 347 0 NA NA NA NA 966 3891 1600 NA NA NA NA 1276 4470 1788 NA NA NA
1542535200.0 1323.0 NA 93 288 0 NA NA NA NA 167 341 0 NA NA NA NA 892 3721 1552 NA NA NA NA 1177 4284 1726 NA NA NA
1542535200.0 1324.0 NA 114 303 0 NA NA NA NA 173 351 0 NA NA NA NA 1128 4304 1603 NA NA NA NA 1557 4771 1744 NA NA NA
1542535200.0 1325.0 NA 98 301 0 74 NA NA NA 173 354 0 108 NA NA NA 1193 4628 1345 456 NA NA NA 1518 5259 1402 12828 NA NA
1542535200.0 1325.1 NA 99 160 0 NA NA NA NA 173 191 0 NA NA NA NA 1190 1814 797 NA NA NA NA 1548 2243 910 NA NA NA
1542535200.0 1325.2 NA 101 301 0 NA NA NA NA 173 352 0 NA NA NA NA 1207 4520 1604 NA NA NA NA 1583 5024 1772 NA NA NA
1542535200.0 1325.3 NA 113 150 0 NA NA NA NA 173 186 0 NA NA NA NA 1211 1762 764 NA NA NA NA 1567 2126 851 NA NA NA
1542535200.0 1325.4 NA 100 299 0 NA NA NA NA 173 354 0 NA NA NA NA 1192 4582 1646 NA NA NA NA 1577 5047 1835 NA NA NA
1542535200.0 1325.5 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1542535200.0 1325.51 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1542535200.0 1325.6 NA 181 NA NA NA NA NA NA 254 NA NA NA NA NA NA 5392 NA NA NA NA NA NA 14535 NA NA NA NA NA
1542535200.0 1325.7 NA 124 0 NA NA NA NA NA 204 0 NA NA NA NA NA 5094 270 NA NA NA NA NA 8233 714 NA NA NA NA
1542535200.0 1325.8 NA 120 0 NA NA NA NA NA 204 0 NA NA NA NA NA 5136 266 NA NA NA NA NA 6843 717 NA NA NA NA
1542535200.0 1325.9 NA 113 0 NA NA NA NA NA 197 0 NA NA NA NA NA 4245 271 NA NA NA NA NA 4665 934 NA NA NA NA
1542535200.0 1326.0 NA 90 281 0 NA NA NA NA 170 342 0 NA NA NA NA 898 3529 1449 NA NA NA NA 1146 4589 1693 NA NA NA
1542535200.0 1327.0 NA 90 279 0 NA NA NA NA 169 343 0 NA NA NA NA 925 3620 1404 NA NA NA NA 1207 4296 1900 NA NA NA
1542535200.0 1328.0 NA 93 279 0 NA NA NA NA 171 344 0 NA NA NA NA 951 3797 1457 NA NA NA NA 1519 4374 1626 NA NA NA
1542535200.0 1329.0 NA 88 281 0 NA NA NA NA 168 342 0 NA NA NA NA 885 3616 1415 NA NA NA NA 1200 4492 1567 NA NA NA
1542535200.0 1329.1 NA 136 0 NA NA NA NA NA 216 0 NA NA NA NA NA 4226 259 NA NA NA NA NA 4805 370 NA NA NA NA
1542535200.0 133.0 66 79 246 NA NA NA NA 122 118 306 NA NA NA NA 8833 915 3845 NA NA NA NA 10560 1384 5243 NA NA NA NA
1542535200.0 1330.0 NA 88 294 0 NA NA NA NA 169 359 0 NA NA NA NA 911 3887 1487 NA NA NA NA 1250 5162 1637 NA NA NA
1542535200.0 1331.0 NA 89 281 0 NA NA NA NA 169 342 0 NA NA NA NA 922 3636 1424 NA NA NA NA 1186 4517 1802 NA NA NA
1542535200.0 1332.0 NA 91 282 0 NA NA NA NA 170 346 0 NA NA NA NA 1005 3771 1418 NA NA NA NA 1348 4275 1883 NA NA NA
1542535200.0 1333.0 NA 90 281 0 NA NA NA NA 168 342 0 NA NA NA NA 913 3592 1449 NA NA NA NA 1206 4458 1555 NA NA NA
1542535200.0 1334.0 NA 89 282 0 NA NA NA NA 171 346 0 NA NA NA NA 1026 3948 1436 NA NA NA NA 1455 4716 1560 NA NA NA
1542535200.0 1335.0 NA 87 275 0 NA NA NA NA 169 343 0 NA NA NA NA 940 3669 1485 NA NA NA NA 1205 4457 1664 NA NA NA
1542535200.0 1336.0 NA 107 282 0 NA NA NA NA 170 347 0 NA NA NA NA 1074 5261 1499 NA NA NA NA 1481 10952 1939 NA NA NA
1542535200.0 1337.0 NA 107 284 0 NA NA NA NA 171 349 0 NA NA NA NA 1220 5035 1518 NA NA NA NA 1640 11349 1741 NA NA NA
1542535200.0 1338.0 NA 94 281 0 NA NA NA NA 170 347 0 NA NA NA NA 1010 3954 1478 NA NA NA NA 1622 4482 1617 NA NA NA
1542535200.0 1339.0 NA 102 281 0 NA NA NA NA 171 348 0 NA NA NA NA 1089 4657 1471 NA NA NA NA 1757 5403 1588 NA NA NA
1542535200.0 134.0 NA 259 51 0 NA NA NA NA 351 74 0 NA NA NA NA 7741 297 153 NA NA NA NA 9255 428 211 NA NA NA
1542535200.0 134.701 NA 33 266 0 NA NA NA NA 107 326 0 NA NA NA NA 565 11618 1866 NA NA NA NA 765 12842 1996 NA NA NA
1542535200.0 134.702 NA 39 261 0 NA NA NA NA 108 320 0 NA NA NA NA 574 14934 1767 NA NA NA NA 894 17041 1897 NA NA NA
1542535200.0 134.703 NA 40 275 0 NA NA NA NA 112 331 0 NA NA NA NA 570 14848 1832 NA NA NA NA 783 16660 1956 NA NA NA
1542535200.0 134.704 NA 39 263 0 NA NA NA NA 108 322 0 NA NA NA NA 566 14391 1767 NA NA NA NA 890 16146 1906 NA NA NA
1542535200.0 134.705 NA 42 271 0 NA NA NA NA 111 330 0 NA NA NA NA 575 15545 1896 NA NA NA NA 803 17674 2051 NA NA NA
1542535200.0 134.706 NA 39 270 0 NA NA NA NA 111 329 0 NA NA NA NA 593 15878 1982 NA NA NA NA 894 17990 2157 NA NA NA
1542535200.0 134.707 NA 39 262 0 NA NA NA NA 112 320 0 NA NA NA NA 571 14254 1768 NA NA NA NA 894 16314 1894 NA NA NA
1542535200.0 134.708 NA 39 262 0 NA NA NA NA 108 321 0 NA NA NA NA 566 13607 1777 NA NA NA NA 890 15666 1948 NA NA NA
1542535200.0 134.709 NA 40 436 0 NA NA NA NA 111 497 0 NA NA NA NA 572 14808 1781 NA NA NA NA 786 16711 1900 NA NA NA
1542535200.0 134.71 NA 47 262 0 NA NA NA NA 105 317 0 NA NA NA NA 547 10334 1773 NA NA NA NA 661 11468 1899 NA NA NA
