Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1542276000.0 1.0 64 76 168 NA NA NA NA NA NA 118 115 222 NA NA NA NA NA NA 3096 728 1903 NA NA NA NA NA NA 3728 956 3104 NA NA NA NA NA NA
1542276000.0 10.0 NA 106 251 0 NA NA NA NA NA NA 183 319 0 NA NA NA NA NA NA 4773 7567 1371 NA NA NA NA NA NA 5448 8579 1486 NA NA NA NA NA
1542276000.0 1000.0 NA 257 151 0 49 NA NA NA NA NA 346 261 0 86 NA NA NA NA NA 6751 3107 1886 659 NA NA NA NA NA 7440 3586 2048 817 NA NA NA NA
1542276000.0 10001.0 NA 102 299 0 75 NA NA NA NA NA 182 360 0 108 NA NA NA NA NA 1421 3223 2465 479 NA NA NA NA NA 1514 3349 2515 558 NA NA NA NA
1542276000.0 10002.0 NA 99 303 0 71 NA NA NA NA NA 182 360 0 108 NA NA NA NA NA 924 3363 2384 477 NA NA NA NA NA 1048 3459 2426 562 NA NA NA NA
1542276000.0 10003.0 NA 104 300 0 75 NA NA NA NA NA 185 362 0 108 NA NA NA NA NA 918 3314 2480 484 NA NA NA NA NA 1005 3446 2528 562 NA NA NA NA
1542276000.0 10004.0 NA 99 298 0 85 NA NA NA NA NA 181 360 0 108 NA NA NA NA NA 1115 3334 2396 493 NA NA NA NA NA 1189 3450 2433 610 NA NA NA NA
1542276000.0 10005.0 NA 100 301 0 71 NA NA NA NA NA 182 360 0 108 NA NA NA NA NA 1002 3279 2356 491 NA NA NA NA NA 1288 3389 2393 569 NA NA NA NA
1542276000.0 10006.0 NA 100 295 0 72 NA NA NA NA NA 184 358 0 108 NA NA NA NA NA 896 3237 2420 481 NA NA NA NA NA 1032 3363 2454 561 NA NA NA NA
1542276000.0 10007.0 NA 102 296 0 70 NA NA NA NA NA 184 361 0 108 NA NA NA NA NA 1238 3488 2450 660 NA NA NA NA NA 1419 3608 2493 1059 NA NA NA NA
1542276000.0 10008.0 NA 102 300 0 71 NA NA NA NA NA 184 361 0 108 NA NA NA NA NA 949 3327 2407 493 NA NA NA NA NA 1062 3448 2452 571 NA NA NA NA
1542276000.0 10009.0 NA 103 305 0 72 NA NA NA NA NA 184 362 0 108 NA NA NA NA NA 1015 3454 2395 486 NA NA NA NA NA 1225 3563 2439 561 NA NA NA NA
1542276000.0 1001.0 NA 231 113 0 0 0 0 0 0 NA 307 150 0 0 0 0 0 0 NA 5861 1409 234 162 265 542 263 516 NA 7996 3589 2076 440 760 951 406 564
1542276000.0 1001.2 NA 291 122 0 NA NA NA NA NA NA 372 163 0 NA NA NA NA NA NA 38829 4420 253 NA NA NA NA NA NA 42134 5557 1245 NA NA NA NA NA
1542276000.0 1002.0 NA 257 69 NA NA NA NA NA NA NA 346 113 NA NA NA NA NA NA NA 6980 945 NA NA NA NA NA NA NA 8782 1141 NA NA NA NA NA NA
1542276000.0 10023.0 NA 103 298 0 71 NA NA NA NA NA 182 361 0 108 NA NA NA NA NA 1666 3326 2444 473 NA NA NA NA NA 1761 3432 2482 564 NA NA NA NA
1542276000.0 10024.0 NA 107 307 0 85 NA NA NA NA NA 188 368 0 109 NA NA NA NA NA 1126 3916 2526 542 NA NA NA NA NA 1197 4038 2568 704 NA NA NA NA
1542276000.0 10024.1 NA 104 167 0 NA NA NA NA NA NA 188 211 0 NA NA NA NA NA NA 1591 1878 787 NA NA NA NA NA NA 1780 2094 846 NA NA NA NA NA
1542276000.0 10024.2 NA 107 299 0 NA NA NA NA NA NA 188 366 0 NA NA NA NA NA NA 1926 4324 2566 NA NA NA NA NA NA 2368 5550 2666 NA NA NA NA NA
1542276000.0 10024.3 NA 104 158 0 NA NA NA NA NA NA 188 202 0 NA NA NA NA NA NA 1193 1856 721 NA NA NA NA NA NA 1345 2047 798 NA NA NA NA NA
1542276000.0 10024.4 NA 108 296 0 NA NA NA NA NA NA 188 364 0 NA NA NA NA NA NA 1234 4272 2518 NA NA NA NA NA NA 1660 5467 2635 NA NA NA NA NA
1542276000.0 10024.5 NA 106 86 0 NA NA NA NA NA NA 188 123 0 NA NA NA NA NA NA 1630 1028 296 NA NA NA NA NA NA 1768 1188 331 NA NA NA NA NA
1542276000.0 10025.0 NA 102 306 0 76 NA NA NA NA NA 185 364 0 108 NA NA NA NA NA 1055 3479 2402 479 NA NA NA NA NA 1194 3576 2435 547 NA NA NA NA
1542276000.0 10026.0 NA 113 307 0 72 NA NA NA NA NA 195 380 0 109 NA NA NA NA NA 1254 4701 2569 537 NA NA NA NA NA 1334 4860 2618 630 NA NA NA NA
1542276000.0 1003.0 NA 221 0 NA NA NA NA NA NA NA 303 0 NA NA NA NA NA NA NA 7292 1449 NA NA NA NA NA NA NA 9174 1505 NA NA NA NA NA NA
1542276000.0 1004.0 NA 194 101 0 0 0 0 NA NA NA 271 131 0 0 0 0 NA NA NA 2070 695 157 248 461 515 NA NA NA 4310 1403 329 464 653 551 NA NA
1542276000.0 10042.0 NA 103 307 0 72 NA NA NA NA NA 185 364 0 109 NA NA NA NA NA 1022 3573 2478 490 NA NA NA NA NA 1152 3680 2524 573 NA NA NA NA
1542276000.0 10059.0 NA 114 306 0 83 NA NA NA NA NA 194 378 0 109 NA NA NA NA NA 1387 5345 2538 526 NA NA NA NA NA 1484 5494 2581 597 NA NA NA NA
1542276000.0 10071.0 NA 105 302 0 72 NA NA NA NA NA 187 368 0 109 NA NA NA NA NA 1171 3749 2461 511 NA NA NA NA NA 1297 3875 2499 597 NA NA NA NA
1542276000.0 101.0 98 NA NA NA NA NA NA NA NA 149 NA NA NA NA NA NA NA NA 2340 NA NA NA NA NA NA NA NA 2521 NA NA NA NA NA NA NA NA
1542276000.0 1010.0 NA 27 39 0 NA NA NA NA NA NA 100 75 0 NA NA NA NA NA NA 228 274 177 NA NA NA NA NA NA 463 801 367 NA NA NA NA NA
1542276000.0 102.0 99 NA NA NA NA NA NA NA NA 149 NA NA NA NA NA NA NA NA 1929 NA NA NA NA NA NA NA NA 2056 NA NA NA NA NA NA NA NA
1542276000.0 1020.0 NA 41 NA NA NA NA NA NA NA NA 112 NA NA NA NA NA NA NA NA 570 NA NA NA NA NA NA NA NA 3148 NA NA NA NA NA NA NA
1542276000.0 10224.0 NA 172 377 0 NA NA NA NA NA NA 257 484 0 NA NA NA NA NA NA 6201 9494 2697 NA NA NA NA NA NA 6968 10908 2826 NA NA NA NA NA
1542276000.0 10225.0 NA 172 371 0 NA NA NA NA NA NA 254 475 0 NA NA NA NA NA NA 6419 9262 2608 NA NA NA NA NA NA 6948 10892 2872 NA NA NA NA NA
1542276000.0 103.0 53 0 0 NA NA NA NA NA NA 95 0 0 NA NA NA NA NA NA 1152 298 3037 NA NA NA NA NA NA 1450 379 3291 NA NA NA NA NA NA
1542276000.0 1030.0 NA 147 58 0 0 NA NA NA NA NA 227 80 0 0 NA NA NA NA NA 19486 463 100 98 NA NA NA NA NA 20295 500 249 161 NA NA NA NA
1542276000.0 1040.0 NA 260 34 0 NA NA NA NA NA NA 342 61 0 NA NA NA NA NA NA 31429 262 259 NA NA NA NA NA NA 35387 299 621 NA NA NA NA NA
1542276000.0 1040.1 NA 72 38 0 NA NA NA NA NA NA 148 61 0 NA NA NA NA NA NA 1029 285 296 NA NA NA NA NA NA 1144 320 541 NA NA NA NA NA
1542276000.0 10424.0 NA 106 301 0 NA NA NA NA NA NA 187 368 0 NA NA NA NA NA NA 1166 4284 2621 NA NA NA NA NA NA 1613 5591 2753 NA NA NA NA NA
1542276000.0 105.0 68 100 45 NA NA NA NA NA NA 120 119 65 NA NA NA NA NA NA 3446 867 216 NA NA NA NA NA NA 3718 981 264 NA NA NA NA NA NA
1542276000.0 106.0 53 0 0 NA NA NA NA NA NA 95 0 0 NA NA NA NA NA NA 1156 293 3103 NA NA NA NA NA NA 1438 345 3438 NA NA NA NA NA NA
