Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1542189600.0 1.0 64 74 167 NA NA NA NA NA NA 118 115 221 NA NA NA NA NA NA 3127 708 1890 NA NA NA NA NA NA 3769 1101 2379 NA NA NA NA NA NA
1542189600.0 10.0 NA 106 255 0 NA NA NA NA NA NA 183 318 0 NA NA NA NA NA NA 4733 7637 1369 NA NA NA NA NA NA 5800 8944 1521 NA NA NA NA NA
1542189600.0 1000.0 NA 256 152 0 64 NA NA NA NA NA 346 261 0 86 NA NA NA NA NA 6812 3120 1867 573 NA NA NA NA NA 7652 4298 1969 630 NA NA NA NA
1542189600.0 10001.0 NA 101 300 0 72 NA NA NA NA NA 182 359 0 108 NA NA NA NA NA 810 3205 2418 508 NA NA NA NA NA 881 3419 2462 605 NA NA NA NA
1542189600.0 10002.0 NA 100 299 0 71 NA NA NA NA NA 182 359 0 108 NA NA NA NA NA 917 3297 2351 494 NA NA NA NA NA 1087 3406 2391 589 NA NA NA NA
1542189600.0 10003.0 NA 102 301 0 72 NA NA NA NA NA 185 361 0 108 NA NA NA NA NA 860 3342 2485 507 NA NA NA NA NA 966 3884 2542 593 NA NA NA NA
1542189600.0 10004.0 NA 101 296 0 83 NA NA NA NA NA 182 359 0 108 NA NA NA NA NA 850 3289 2414 509 NA NA NA NA NA 933 3423 2455 577 NA NA NA NA
1542189600.0 10005.0 NA 102 300 0 73 NA NA NA NA NA 182 359 0 108 NA NA NA NA NA 1018 3275 2378 479 NA NA NA NA NA 1354 3404 2418 563 NA NA NA NA
1542189600.0 10006.0 NA 102 299 0 72 NA NA NA NA NA 184 358 0 108 NA NA NA NA NA 883 3235 2425 482 NA NA NA NA NA 1067 3364 2475 557 NA NA NA NA
1542189600.0 10007.0 NA 102 303 0 72 NA NA NA NA NA 184 360 0 109 NA NA NA NA NA 1005 3421 2363 516 NA NA NA NA NA 1208 3565 2412 595 NA NA NA NA
