Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1542621600.0 136.799 NA 85 388 0 NA NA NA NA 152 436 0 NA NA NA NA 1561 40960 3107 NA NA NA NA 1791 46108 3402 NA NA NA
1542621600.0 136.8 NA 95 395 0 NA NA NA NA 152 433 0 NA NA NA NA 1237 51814 3121 NA NA NA NA 1475 55603 3342 NA NA NA
1542621600.0 136.801 NA 95 312 0 NA NA NA NA 151 365 0 NA NA NA NA 1100 28098 3083 NA NA NA NA 1366 30108 3320 NA NA NA
1542621600.0 136.802 NA 93 318 0 NA NA NA NA 150 370 0 NA NA NA NA 1746 39553 3051 NA NA NA NA 1970 42581 3591 NA NA NA
1542621600.0 136.803 NA 97 294 0 NA NA NA NA 155 339 0 NA NA NA NA 1616 6642 2652 NA NA NA NA 1970 7246 2825 NA NA NA
1542621600.0 136.804 NA 92 328 0 NA NA NA NA 153 377 0 NA NA NA NA 1340 40145 3006 NA NA NA NA 1673 43343 4414 NA NA NA
1542621600.0 136.805 NA 83 350 0 NA NA NA NA 153 403 0 NA NA NA NA 1229 44877 3116 NA NA NA NA 1510 47679 5872 NA NA NA
1542621600.0 136.806 NA 76 320 0 NA NA NA NA 152 373 0 NA NA NA NA 1770 40923 3118 NA NA NA NA 2172 47791 5328 NA NA NA
1542621600.0 136.807 NA 89 359 0 NA NA NA NA 149 408 0 NA NA NA NA 1275 46648 3071 NA NA NA NA 2494 50310 3515 NA NA NA
1542621600.0 136.808 NA 77 375 0 NA NA NA NA 151 425 0 NA NA NA NA 1215 45119 2986 NA NA NA NA 2864 48072 26583 NA NA NA
1542621600.0 136.809 NA 79 322 0 NA NA NA NA 152 375 0 NA NA NA NA 1761 42714 3080 NA NA NA NA 2214 45406 3402 NA NA NA
1542621600.0 136.81 NA 95 328 0 NA NA NA NA 150 371 0 NA NA NA NA 1184 41176 3185 NA NA NA NA 1453 44559 3564 NA NA NA
1542621600.0 136.811 NA 77 381 0 NA NA NA NA 148 433 0 NA NA NA NA 1379 40744 2960 NA NA NA NA 1621 43790 23179 NA NA NA
1542621600.0 136.812 NA 90 388 0 NA NA NA NA 152 438 0 NA NA NA NA 1241 48736 2966 NA NA NA NA 1644 52352 21268 NA NA NA
1542621600.0 136.813 NA 96 315 0 NA NA NA NA 151 367 0 NA NA NA NA 1101 28515 3040 NA NA NA NA 1379 30178 4070 NA NA NA
1542621600.0 136.814 NA 90 322 0 NA NA NA NA 151 379 0 NA NA NA NA 1842 42095 2993 NA NA NA NA 2423 50629 27350 NA NA NA
1542621600.0 136.815 NA 93 287 0 NA NA NA NA 155 338 0 NA NA NA NA 1472 7116 2712 NA NA NA NA 1808 8092 2928 NA NA NA
1542621600.0 136.816 NA 94 354 0 NA NA NA NA 150 385 0 NA NA NA NA 1444 64382 3154 NA NA NA NA 2227 68983 3803 NA NA NA
1542621600.0 136.817 NA 92 380 0 NA NA NA NA 149 413 0 NA NA NA NA 1227 59158 3087 NA NA NA NA 1519 63707 3210 NA NA NA
1542621600.0 136.818 NA 88 330 0 NA NA NA NA 151 383 0 NA NA NA NA 1769 59666 3102 NA NA NA NA 2037 64150 3748 NA NA NA
1542621600.0 136.819 NA 93 NA NA NA NA NA NA 146 NA NA NA NA NA NA 1273 NA NA NA NA NA NA 2060 NA NA NA NA NA
1542621600.0 136.82 NA 94 NA NA NA NA NA NA 150 NA NA NA NA NA NA 1273 NA NA NA NA NA NA 2050 NA NA NA NA NA
1542621600.0 136.821 NA 89 341 0 NA NA NA NA 149 380 0 NA NA NA NA 1512 59325 3135 NA NA NA NA 1655 63881 3486 NA NA NA
1542621600.0 136.822 NA 89 326 0 NA NA NA NA 146 377 0 NA NA NA NA 1237 58074 3065 NA NA NA NA 1461 62071 3400 NA NA NA
1542621600.0 136.823 NA 88 390 0 NA NA NA NA 147 440 0 NA NA NA NA 1502 54405 3066 NA NA NA NA 1793 58427 3890 NA NA NA
1542621600.0 136.824 NA 93 NA NA NA NA NA NA 150 NA NA NA NA NA NA 1271 NA NA NA NA NA NA 2026 NA NA NA NA NA
1542621600.0 136.825 NA 95 329 0 NA NA NA NA 150 376 0 NA NA NA NA 1118 38798 3148 NA NA NA NA 2691 41932 3395 NA NA NA
1542621600.0 136.826 NA 90 329 0 NA NA NA NA 150 380 0 NA NA NA NA 1904 60495 3158 NA NA NA NA 2209 64893 6700 NA NA NA
1542621600.0 136.827 NA 94 288 0 NA NA NA NA 154 339 0 NA NA NA NA 1322 7256 2736 NA NA NA NA 1681 8283 3213 NA NA NA
1542621600.0 136.828 NA 94 342 0 NA NA NA NA 151 392 0 NA NA NA NA 1494 64019 3094 NA NA NA NA 1700 68173 4619 NA NA NA
1542621600.0 136.829 NA 92 363 0 NA NA NA NA 148 412 0 NA NA NA NA 1217 66336 3137 NA NA NA NA 2014 71656 4186 NA NA NA
1542621600.0 136.83 NA 93 327 0 NA NA NA NA 150 379 0 NA NA NA NA 1791 63705 3073 NA NA NA NA 2095 68320 3467 NA NA NA
1542621600.0 136.831 NA 93 NA NA NA NA NA NA 150 NA NA NA NA NA NA 1337 NA NA NA NA NA NA 2100 NA NA NA NA NA
1542621600.0 136.8311 NA 157 0 NA NA NA NA NA 242 0 NA NA NA NA NA 5030 270 NA NA NA NA NA 8974 25687 NA NA NA NA
1542621600.0 136.832 NA 93 NA NA NA NA NA NA 147 NA NA NA NA NA NA 1383 NA NA NA NA NA NA 1629 NA NA NA NA NA
1542621600.0 136.833 NA 94 NA NA NA NA NA NA 151 NA NA NA NA NA NA 1560 NA NA NA NA NA NA 2348 NA NA NA NA NA
1542621600.0 136.834 NA 84 314 0 NA NA NA NA 146 376 0 NA NA NA NA 1204 53168 2967 NA NA NA NA 1534 59897 3200 NA NA NA
1542621600.0 136.835 NA 74 367 0 NA NA NA NA 146 436 0 NA NA NA NA 1433 55019 3005 NA NA NA NA 2474 61819 3288 NA NA NA
1542621600.0 136.836 NA 74 363 0 NA NA NA NA 149 438 0 NA NA NA NA 1301 59150 3016 NA NA NA NA 2297 66916 3307 NA NA NA
1542621600.0 136.837 NA 91 313 0 NA NA NA NA 149 373 0 NA NA NA NA 1136 41172 2956 NA NA NA NA 1620 45669 3162 NA NA NA
1542621600.0 136.838 NA 71 315 0 NA NA NA NA 149 377 0 NA NA NA NA 1782 52659 3076 NA NA NA NA 2035 59917 3388 NA NA NA
1542621600.0 136.839 NA 81 272 0 NA NA NA NA 159 333 0 NA NA NA NA 1328 7063 2569 NA NA NA NA 1851 8478 2809 NA NA NA
